gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/homeBatter,data/baseRunners/1,data/basesOccupied/1,data/baseRunnerMods/1,data/baseRunnerNames/1
c65fe7ea-7b1a-405e-9a52-40fa3c2abac5,2021-03-08T08:00:31.854846Z,1ad1a1e9-13ed-1703-7d13-928011d977ca,c65fe7ea-7b1a-405e-9a52-40fa3c2abac5,17,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,4,4,0,false,false,4,4,0,0,b305dab2-9f32-4b1c-b3b7-592bc1720d2b,0,,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Seattle Garages,false,false,3,,#593037,0x1F980,,#2b4075,0x1F3B8,,,-1,0,,,-1,0,,0,0,,Crabs,Garages,0,0,0,#b05c6b,#5a83ea,,,,,,,,,,,,
c65fe7ea-7b1a-405e-9a52-40fa3c2abac5,2021-03-09T08:00:30.11406Z,6d6f984e-f784-a9e7-ee8e-d31fcb5799ab,c65fe7ea-7b1a-405e-9a52-40fa3c2abac5,17,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.5250507557277535,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4749492442722466,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,4,4,0,false,false,4,4,0,0,b305dab2-9f32-4b1c-b3b7-592bc1720d2b,0,,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Seattle Garages,false,false,3,,#593037,0x1F980,,#2b4075,0x1F3B8,,,-1,0,,,-1,0,Jacoby Podcast,0,0,Durham Spaceman,Crabs,Garages,0,0,0,#b05c6b,#5a83ea,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,68dd9d47-b9a8-4fd3-a89c-5c112eb1982e,,,,,,,,,,
c65fe7ea-7b1a-405e-9a52-40fa3c2abac5,2021-03-09T09:00:01.688015Z,0a329ed5-4242-38f4-eb68-8f1dd2d56d94,c65fe7ea-7b1a-405e-9a52-40fa3c2abac5,17,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,-1,12,10,0.5250507557277535,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4749492442722466,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,4,4,0,false,true,4,4,0,2,b305dab2-9f32-4b1c-b3b7-592bc1720d2b,0,Play ball!,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Seattle Garages,false,false,3,,#593037,0x1F980,,#2b4075,0x1F3B8,,,-1,0,,,-1,0,,0,0,,Crabs,Garages,0,-1,-1,#b05c6b,#5a83ea,,,,,,,,,,,,
c65fe7ea-7b1a-405e-9a52-40fa3c2abac5,2021-03-09T09:00:06.60812Z,19cf106d-2486-1932-71bf-e1a292409ca9,c65fe7ea-7b1a-405e-9a52-40fa3c2abac5,17,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.5250507557277535,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4749492442722466,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,4,4,0,false,true,4,4,0,3,b305dab2-9f32-4b1c-b3b7-592bc1720d2b,0,"Top of 1, Baltimore Crabs batting.",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Seattle Garages,false,false,3,,#593037,0x1F980,,#2b4075,0x1F3B8,,,10,0,,,-1,0,Jacoby Podcast,0,0,Durham Spaceman,Crabs,Garages,0,-1,-1,#b05c6b,#5a83ea,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,68dd9d47-b9a8-4fd3-a89c-5c112eb1982e,,,,,,,,,,
c65fe7ea-7b1a-405e-9a52-40fa3c2abac5,2021-03-09T09:00:11.614645Z,412ff4c0-208f-788b-2fb9-829f62070607,c65fe7ea-7b1a-405e-9a52-40fa3c2abac5,17,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.5250507557277535,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4749492442722466,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,4,4,0,false,true,4,4,0,4,b305dab2-9f32-4b1c-b3b7-592bc1720d2b,0,Tot Fox batting for the Crabs.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Seattle Garages,false,false,3,,#593037,0x1F980,,#2b4075,0x1F3B8,Tot Fox,,10,0,,,-1,0,Jacoby Podcast,0,0,Durham Spaceman,Crabs,Garages,0,0,-1,#b05c6b,#5a83ea,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,68dd9d47-b9a8-4fd3-a89c-5c112eb1982e,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,,,,,
c65fe7ea-7b1a-405e-9a52-40fa3c2abac5,2021-03-09T09:00:16.607421Z,3ba4ddff-1f8a-7370-8d06-ecb3d29f6f50,c65fe7ea-7b1a-405e-9a52-40fa3c2abac5,17,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.5250507557277535,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4749492442722466,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,4,4,0,false,true,4,4,0,5,b305dab2-9f32-4b1c-b3b7-592bc1720d2b,0,"Strike, flinching. 0-1",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Seattle Garages,false,false,3,,#593037,0x1F980,,#2b4075,0x1F3B8,Tot Fox,,10,0,,,-1,0,Jacoby Podcast,0,0,Durham Spaceman,Crabs,Garages,0,0,-1,#b05c6b,#5a83ea,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,68dd9d47-b9a8-4fd3-a89c-5c112eb1982e,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,,,,,
c65fe7ea-7b1a-405e-9a52-40fa3c2abac5,2021-03-09T09:00:21.60836Z,ff943ac7-1593-d838-d441-6b9f0354a3ce,c65fe7ea-7b1a-405e-9a52-40fa3c2abac5,17,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.5250507557277535,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4749492442722466,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,4,4,0,false,true,4,4,0,6,b305dab2-9f32-4b1c-b3b7-592bc1720d2b,0,"Strike, swinging. 0-2",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Baltimore Crabs,false,Seattle Garages,false,false,3,,#593037,0x1F980,,#2b4075,0x1F3B8,Tot Fox,,10,0,,,-1,0,Jacoby Podcast,0,0,Durham Spaceman,Crabs,Garages,0,0,-1,#b05c6b,#5a83ea,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,68dd9d47-b9a8-4fd3-a89c-5c112eb1982e,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,,,,,
c65fe7ea-7b1a-405e-9a52-40fa3c2abac5,2021-03-09T09:00:26.608328Z,cce7727c-939a-70d7-c392-d07e6102a2c6,c65fe7ea-7b1a-405e-9a52-40fa3c2abac5,17,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.5250507557277535,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4749492442722466,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,4,4,0,false,true,4,4,0,7,b305dab2-9f32-4b1c-b3b7-592bc1720d2b,0,Tot Fox hit a ground out to Oliver Notarobot.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Seattle Garages,false,false,3,,#593037,0x1F980,,#2b4075,0x1F3B8,,,10,1,,,-1,0,Jacoby Podcast,0,0,Durham Spaceman,Crabs,Garages,0,0,-1,#b05c6b,#5a83ea,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,68dd9d47-b9a8-4fd3-a89c-5c112eb1982e,,,,,,,,,,
c65fe7ea-7b1a-405e-9a52-40fa3c2abac5,2021-03-09T09:00:31.609537Z,2d78fa2d-7e1d-7c6e-ca49-80599f7ffb46,c65fe7ea-7b1a-405e-9a52-40fa3c2abac5,17,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.5250507557277535,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4749492442722466,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,4,4,0,false,true,4,4,0,8,b305dab2-9f32-4b1c-b3b7-592bc1720d2b,0,Luis Acevedo batting for the Crabs.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Seattle Garages,false,false,3,,#593037,0x1F980,,#2b4075,0x1F3B8,Luis Acevedo,,10,1,,,-1,0,Jacoby Podcast,0,0,Durham Spaceman,Crabs,Garages,0,1,-1,#b05c6b,#5a83ea,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,68dd9d47-b9a8-4fd3-a89c-5c112eb1982e,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,,,,,,,,,
c65fe7ea-7b1a-405e-9a52-40fa3c2abac5,2021-03-09T09:00:36.608418Z,82a0ee13-f5db-2826-9efd-9dd63e3dfbed,c65fe7ea-7b1a-405e-9a52-40fa3c2abac5,17,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.5250507557277535,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4749492442722466,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,4,4,0,false,true,4,4,0,9,b305dab2-9f32-4b1c-b3b7-592bc1720d2b,0,"Strike, flinching. 0-1",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Seattle Garages,false,false,3,,#593037,0x1F980,,#2b4075,0x1F3B8,Luis Acevedo,,10,1,,,-1,0,Jacoby Podcast,0,0,Durham Spaceman,Crabs,Garages,0,1,-1,#b05c6b,#5a83ea,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,68dd9d47-b9a8-4fd3-a89c-5c112eb1982e,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,,,,,,,,,
