gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/stadiumId,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/homeBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/baseRunners/1,data/basesOccupied/1,data/baseRunnerMods/1,data/baseRunnerNames/1
e3c19cf5-190a-4c55-9b2d-c4625c62a835,2021-03-08T08:00:36.108345Z,3a63b702-6c33-5118-f0d0-94b28eb309a6,e3c19cf5-190a-4c55-9b2d-c4625c62a835,55,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,false,4,4,0,0,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,04a48770-a08b-42ec-b509-3a907a589989,0,,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,-1,0,,,-1,0,,0,0,,Mechanics,Crabs,0,0,0,#ff5b29,#b05c6b,,,,,,,,,,,,
e3c19cf5-190a-4c55-9b2d-c4625c62a835,2021-03-10T23:00:30.176849Z,719959a2-4840-0e68-5709-6dafa0c7f67b,e3c19cf5-190a-4c55-9b2d-c4625c62a835,55,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.45321206650964196,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5467879334903579,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,false,4,4,0,0,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,04a48770-a08b-42ec-b509-3a907a589989,0,,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,-1,0,,,-1,0,Zoey Kirchner,0,0,Finn James,Mechanics,Crabs,0,0,0,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,,,,,,,,,,
e3c19cf5-190a-4c55-9b2d-c4625c62a835,2021-03-11T00:00:04.013906Z,ed6a1eb5-a77e-feda-40eb-c9a5ff064d3c,e3c19cf5-190a-4c55-9b2d-c4625c62a835,55,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,-1,12,14,0.45321206650964196,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5467879334903579,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,2,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,04a48770-a08b-42ec-b509-3a907a589989,0,Play ball!,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,-1,0,,,-1,0,,0,0,,Mechanics,Crabs,0,-1,-1,#ff5b29,#b05c6b,,,,,,,,,,,,
e3c19cf5-190a-4c55-9b2d-c4625c62a835,2021-03-11T00:00:06.62983Z,6110e897-6aa2-2d59-b501-b1b12d34f720,e3c19cf5-190a-4c55-9b2d-c4625c62a835,55,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.45321206650964196,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5467879334903579,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,3,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,04a48770-a08b-42ec-b509-3a907a589989,0,"Top of 1, Core Mechanics batting.",-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,10,0,,,-1,0,Zoey Kirchner,0,0,Finn James,Mechanics,Crabs,0,-1,-1,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,,,,,,,,,,
e3c19cf5-190a-4c55-9b2d-c4625c62a835,2021-03-11T00:00:11.610905Z,415d12a5-927e-f40a-4da9-644107f44c7d,e3c19cf5-190a-4c55-9b2d-c4625c62a835,55,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.45321206650964196,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5467879334903579,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,4,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,04a48770-a08b-42ec-b509-3a907a589989,0,Mira Lemma batting for the Mechanics.,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Mira Lemma,,10,0,,,-1,0,Zoey Kirchner,0,0,Finn James,Mechanics,Crabs,0,0,-1,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,5991ccb3-7eed-46d9-9d7c-69dec9b56d4b,,,,,,,,,
e3c19cf5-190a-4c55-9b2d-c4625c62a835,2021-03-11T00:00:17.612875Z,4bbc079f-5d60-b2c8-4591-e3df87e3ff19,e3c19cf5-190a-4c55-9b2d-c4625c62a835,55,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.45321206650964196,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5467879334903579,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,5,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,04a48770-a08b-42ec-b509-3a907a589989,0,Foul Ball. 0-1,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Mira Lemma,,10,0,,,-1,0,Zoey Kirchner,0,0,Finn James,Mechanics,Crabs,0,0,-1,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,5991ccb3-7eed-46d9-9d7c-69dec9b56d4b,,,,,,,,,
e3c19cf5-190a-4c55-9b2d-c4625c62a835,2021-03-11T00:00:21.612006Z,dfcaf125-c1c7-e988-6c05-6dc2cc539c88,e3c19cf5-190a-4c55-9b2d-c4625c62a835,55,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.45321206650964196,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5467879334903579,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,6,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,04a48770-a08b-42ec-b509-3a907a589989,0,Foul Ball. 0-2,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Mira Lemma,,10,0,,,-1,0,Zoey Kirchner,0,0,Finn James,Mechanics,Crabs,0,0,-1,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,5991ccb3-7eed-46d9-9d7c-69dec9b56d4b,,,,,,,,,
e3c19cf5-190a-4c55-9b2d-c4625c62a835,2021-03-11T00:00:26.611124Z,ab431cf2-e687-cc3a-a48a-1e069fce447c,e3c19cf5-190a-4c55-9b2d-c4625c62a835,55,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.45321206650964196,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5467879334903579,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,7,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,04a48770-a08b-42ec-b509-3a907a589989,1,Ball. 1-2,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Mira Lemma,,10,0,,,-1,0,Zoey Kirchner,0,0,Finn James,Mechanics,Crabs,0,0,-1,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,5991ccb3-7eed-46d9-9d7c-69dec9b56d4b,,,,,,,,,
e3c19cf5-190a-4c55-9b2d-c4625c62a835,2021-03-11T00:00:31.614231Z,9543f4a3-8cac-655a-bfcd-fb740e607eba,e3c19cf5-190a-4c55-9b2d-c4625c62a835,55,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.45321206650964196,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5467879334903579,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,8,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,04a48770-a08b-42ec-b509-3a907a589989,2,Ball. 2-2,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Mira Lemma,,10,0,,,-1,0,Zoey Kirchner,0,0,Finn James,Mechanics,Crabs,0,0,-1,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,5991ccb3-7eed-46d9-9d7c-69dec9b56d4b,,,,,,,,,
e3c19cf5-190a-4c55-9b2d-c4625c62a835,2021-03-11T00:00:36.614546Z,5f6142bc-dbda-c06e-2820-62d1c806e526,e3c19cf5-190a-4c55-9b2d-c4625c62a835,55,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.45321206650964196,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5467879334903579,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,9,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,04a48770-a08b-42ec-b509-3a907a589989,3,Ball. 3-2,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Mira Lemma,,10,0,,,-1,0,Zoey Kirchner,0,0,Finn James,Mechanics,Crabs,0,0,-1,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,5991ccb3-7eed-46d9-9d7c-69dec9b56d4b,,,,,,,,,
