gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/stadiumId,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/homeBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/baseRunners/1,data/basesOccupied/1,data/baseRunnerMods/1,data/baseRunnerNames/1,data/outcomes/0
8b502b6a-ed72-4cd6-96ed-58645c054782,2021-03-11T06:04:22.609478Z,389fb233-3106-3164-49d3-c03d92e44c63,8b502b6a-ed72-4cd6-96ed-58645c054782,61,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,10,0.386965552021164,3,adc5b394-8f76-416d-9ce9-813706877b84,0.613034447978836,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,1,52,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,6ac879d6-aba6-4ade-871e-eb55ec5fee0a,0,Marco Stink batting for the Breath Mints.,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,Marco Stink,,11,0,,,-1,0,Oscar Vaughan,0,0,Jacoby Podcast,Breath Mints,Crabs,0,4,3,#178f55,#b05c6b,138fccc3-e66f-4b07-8327-d4b6f372f654,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,87e6ae4b-67de-4973-aa56-0fc9835a1e1e,,,,,,,,,,
8b502b6a-ed72-4cd6-96ed-58645c054782,2021-03-11T06:04:27.654636Z,c019e4c0-aecc-1186-08c6-85390fb002b8,8b502b6a-ed72-4cd6-96ed-58645c054782,61,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,10,0.386965552021164,3,adc5b394-8f76-416d-9ce9-813706877b84,0.613034447978836,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,1,53,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,6ac879d6-aba6-4ade-871e-eb55ec5fee0a,0,"Strike, looking. 0-1",-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,Marco Stink,,11,0,,,-1,0,Oscar Vaughan,0,0,Jacoby Podcast,Breath Mints,Crabs,0,4,3,#178f55,#b05c6b,138fccc3-e66f-4b07-8327-d4b6f372f654,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,87e6ae4b-67de-4973-aa56-0fc9835a1e1e,,,,,,,,,,
8b502b6a-ed72-4cd6-96ed-58645c054782,2021-03-11T06:04:32.61646Z,78300cb9-2b50-06c4-ab83-72025520bf3c,8b502b6a-ed72-4cd6-96ed-58645c054782,61,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,10,0.386965552021164,3,adc5b394-8f76-416d-9ce9-813706877b84,0.613034447978836,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,1,54,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,6ac879d6-aba6-4ade-871e-eb55ec5fee0a,0,Marco Stink hit a ground out to Pedro Davids.,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,11,1,,,-1,0,Oscar Vaughan,0,0,Jacoby Podcast,Breath Mints,Crabs,0,4,3,#178f55,#b05c6b,138fccc3-e66f-4b07-8327-d4b6f372f654,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,,,,,,,,,,,
8b502b6a-ed72-4cd6-96ed-58645c054782,2021-03-11T06:04:37.606059Z,8c4a6231-7337-6eac-af17-8dee8f724773,8b502b6a-ed72-4cd6-96ed-58645c054782,61,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,10,0.386965552021164,3,adc5b394-8f76-416d-9ce9-813706877b84,0.613034447978836,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,1,55,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,6ac879d6-aba6-4ade-871e-eb55ec5fee0a,0,Helga Washington batting for the Breath Mints.,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,Helga Washington,,11,1,,,-1,0,Oscar Vaughan,0,0,Jacoby Podcast,Breath Mints,Crabs,0,5,3,#178f55,#b05c6b,138fccc3-e66f-4b07-8327-d4b6f372f654,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,a8a5cf36-d1a9-47d1-8d22-4a665933a7cc,,,,,,,,,,
8b502b6a-ed72-4cd6-96ed-58645c054782,2021-03-11T06:04:42.608607Z,d6d2bb18-97f9-0b89-50fb-5bffdc7cadeb,8b502b6a-ed72-4cd6-96ed-58645c054782,61,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,10,0.386965552021164,3,adc5b394-8f76-416d-9ce9-813706877b84,0.613034447978836,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,1,56,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,6ac879d6-aba6-4ade-871e-eb55ec5fee0a,0,Helga Washington hits a Single!,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,11,1,,,-1,0,Oscar Vaughan,1,0,Jacoby Podcast,Breath Mints,Crabs,0,5,3,#178f55,#b05c6b,138fccc3-e66f-4b07-8327-d4b6f372f654,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,,,a8a5cf36-d1a9-47d1-8d22-4a665933a7cc,0,,Helga Washington,,,,,
8b502b6a-ed72-4cd6-96ed-58645c054782,2021-03-11T06:04:47.996007Z,787349a8-b434-1390-564d-fa54682bde35,8b502b6a-ed72-4cd6-96ed-58645c054782,61,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,10,0.386965552021164,3,adc5b394-8f76-416d-9ce9-813706877b84,0.613034447978836,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,1,57,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,6ac879d6-aba6-4ade-871e-eb55ec5fee0a,0,Grey Alvarado batting for the Breath Mints.,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,Grey Alvarado,,11,1,,,-1,0,Oscar Vaughan,1,0,Jacoby Podcast,Breath Mints,Crabs,0,6,3,#178f55,#b05c6b,138fccc3-e66f-4b07-8327-d4b6f372f654,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,64f4cd75-0c1e-42cf-9ff0-e41c4756f22a,,a8a5cf36-d1a9-47d1-8d22-4a665933a7cc,0,,Helga Washington,,,,,
8b502b6a-ed72-4cd6-96ed-58645c054782,2021-03-11T06:04:52.60298Z,6424ae77-a04e-b802-bf3f-0b035aca10a4,8b502b6a-ed72-4cd6-96ed-58645c054782,61,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,10,0.386965552021164,3,adc5b394-8f76-416d-9ce9-813706877b84,0.613034447978836,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,1,58,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,6ac879d6-aba6-4ade-871e-eb55ec5fee0a,0,"Strike, looking. 0-1",-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,Grey Alvarado,,11,1,,,-1,0,Oscar Vaughan,1,0,Jacoby Podcast,Breath Mints,Crabs,0,6,3,#178f55,#b05c6b,138fccc3-e66f-4b07-8327-d4b6f372f654,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,64f4cd75-0c1e-42cf-9ff0-e41c4756f22a,,a8a5cf36-d1a9-47d1-8d22-4a665933a7cc,0,,Helga Washington,,,,,
8b502b6a-ed72-4cd6-96ed-58645c054782,2021-03-11T06:04:57.604899Z,4141d81e-f45f-9a13-356d-31f6d3a5b291,8b502b6a-ed72-4cd6-96ed-58645c054782,61,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,10,0.386965552021164,3,adc5b394-8f76-416d-9ce9-813706877b84,0.613034447978836,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,1,59,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,6ac879d6-aba6-4ade-871e-eb55ec5fee0a,0,"Strike, looking. 0-2",-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,Grey Alvarado,,11,1,,,-1,0,Oscar Vaughan,1,0,Jacoby Podcast,Breath Mints,Crabs,0,6,3,#178f55,#b05c6b,138fccc3-e66f-4b07-8327-d4b6f372f654,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,64f4cd75-0c1e-42cf-9ff0-e41c4756f22a,,a8a5cf36-d1a9-47d1-8d22-4a665933a7cc,0,,Helga Washington,,,,,
8b502b6a-ed72-4cd6-96ed-58645c054782,2021-03-11T06:05:02.601731Z,d3422c1b-4b83-bfc6-5fdd-7cb1b861308e,8b502b6a-ed72-4cd6-96ed-58645c054782,61,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,10,0.386965552021164,3,adc5b394-8f76-416d-9ce9-813706877b84,0.613034447978836,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,1,60,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,6ac879d6-aba6-4ade-871e-eb55ec5fee0a,0,Grey Alvarado strikes out swinging.,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,11,2,,,-1,0,Oscar Vaughan,1,0,Jacoby Podcast,Breath Mints,Crabs,0,6,3,#178f55,#b05c6b,138fccc3-e66f-4b07-8327-d4b6f372f654,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,,,a8a5cf36-d1a9-47d1-8d22-4a665933a7cc,0,,Helga Washington,,,,,
8b502b6a-ed72-4cd6-96ed-58645c054782,2021-03-11T06:05:07.612235Z,2b3ccb3c-f0b9-5d5b-2f19-bde9e8906237,8b502b6a-ed72-4cd6-96ed-58645c054782,61,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,10,0.386965552021164,3,adc5b394-8f76-416d-9ce9-813706877b84,0.613034447978836,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,1,61,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,6ac879d6-aba6-4ade-871e-eb55ec5fee0a,0,Lenny Spruce is Elsewhere..,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,11,2,,,-1,0,Oscar Vaughan,1,0,Jacoby Podcast,Breath Mints,Crabs,0,7,3,#178f55,#b05c6b,138fccc3-e66f-4b07-8327-d4b6f372f654,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,,,a8a5cf36-d1a9-47d1-8d22-4a665933a7cc,0,,Helga Washington,,,,,
