gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/stadiumId,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/homeBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0
3f060a21-6366-4eed-b941-e7065f55474f,2021-03-13T02:00:02.886303Z,372b1b04-03da-fbe9-0858-132ac59de5eb,3f060a21-6366-4eed-b941-e7065f55474f,103,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,-1,12,13,0.4886051769935907,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5113948230064093,3,adc5b394-8f76-416d-9ce9-813706877b84,4,4,0,false,true,4,4,0,2,21ce1233-b2d6-4bd2-8d03-68a8915afdc5,53c118f4-9779-4742-8d9c-963a3bb12c01,0,Play ball!,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Kansas City Breath Mints,true,false,3,,#593037,0x1F980,,#178f55,0x1F36C,,,-1,0,,,-1,0,,0,0,,Crabs,Breath Mints,0,-1,-1,#b05c6b,#178f55,,,,,,,,
3f060a21-6366-4eed-b941-e7065f55474f,2021-03-13T02:00:06.606862Z,b7b43f7c-9fd8-1201-618d-f20ad493efaa,3f060a21-6366-4eed-b941-e7065f55474f,103,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.4886051769935907,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5113948230064093,3,adc5b394-8f76-416d-9ce9-813706877b84,4,4,0,false,true,4,4,0,3,21ce1233-b2d6-4bd2-8d03-68a8915afdc5,53c118f4-9779-4742-8d9c-963a3bb12c01,0,"Top of 1, Baltimore Crabs batting.",-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Kansas City Breath Mints,true,false,3,,#593037,0x1F980,,#178f55,0x1F36C,,,11,0,,TRIPLE_THREAT,-1,0,Jacoby Podcast,0,0,Winnie Hess,Crabs,Breath Mints,0,-1,-1,#b05c6b,#178f55,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,f2a27a7e-bf04-4d31-86f5-16bfa3addbe7,,,,,,
3f060a21-6366-4eed-b941-e7065f55474f,2021-03-13T02:00:11.612044Z,0c0d0254-c311-eb68-88f0-6277e9c51007,3f060a21-6366-4eed-b941-e7065f55474f,103,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.4886051769935907,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5113948230064093,3,adc5b394-8f76-416d-9ce9-813706877b84,4,4,0,false,true,4,4,0,4,21ce1233-b2d6-4bd2-8d03-68a8915afdc5,53c118f4-9779-4742-8d9c-963a3bb12c01,0,Tot Fox batting for the Crabs.,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Kansas City Breath Mints,true,false,3,,#593037,0x1F980,,#178f55,0x1F36C,Tot Fox,,11,0,,TRIPLE_THREAT,-1,0,Jacoby Podcast,0,0,Winnie Hess,Crabs,Breath Mints,0,0,-1,#b05c6b,#178f55,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,f2a27a7e-bf04-4d31-86f5-16bfa3addbe7,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,
3f060a21-6366-4eed-b941-e7065f55474f,2021-03-13T02:00:16.606245Z,c9ce3a91-a36b-3a8f-4acc-b9127e33eec1,3f060a21-6366-4eed-b941-e7065f55474f,103,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.4886051769935907,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5113948230064093,3,adc5b394-8f76-416d-9ce9-813706877b84,4,4,0,false,true,4,4,0,5,21ce1233-b2d6-4bd2-8d03-68a8915afdc5,53c118f4-9779-4742-8d9c-963a3bb12c01,0,"Strike, flinching. 0-1",-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Kansas City Breath Mints,true,false,3,,#593037,0x1F980,,#178f55,0x1F36C,Tot Fox,,11,0,,TRIPLE_THREAT,-1,0,Jacoby Podcast,0,0,Winnie Hess,Crabs,Breath Mints,0,0,-1,#b05c6b,#178f55,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,f2a27a7e-bf04-4d31-86f5-16bfa3addbe7,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,
3f060a21-6366-4eed-b941-e7065f55474f,2021-03-13T02:00:21.479622Z,d35e9f22-92ce-666a-669a-56ed8826cbcc,3f060a21-6366-4eed-b941-e7065f55474f,103,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.4886051769935907,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5113948230064093,3,adc5b394-8f76-416d-9ce9-813706877b84,4,4,0,false,true,4,4,0,6,21ce1233-b2d6-4bd2-8d03-68a8915afdc5,53c118f4-9779-4742-8d9c-963a3bb12c01,0,Tot Fox hit a ground out to Marco Stink.,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Kansas City Breath Mints,true,false,3,,#593037,0x1F980,,#178f55,0x1F36C,,,11,1,,TRIPLE_THREAT,-1,0,Jacoby Podcast,0,0,Winnie Hess,Crabs,Breath Mints,0,0,-1,#b05c6b,#178f55,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,f2a27a7e-bf04-4d31-86f5-16bfa3addbe7,,,,,,
3f060a21-6366-4eed-b941-e7065f55474f,2021-03-13T02:00:26.474622Z,0d84dc7d-d113-2c26-f4d7-9af99c3805d9,3f060a21-6366-4eed-b941-e7065f55474f,103,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.4886051769935907,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5113948230064093,3,adc5b394-8f76-416d-9ce9-813706877b84,4,4,0,false,true,4,4,0,7,21ce1233-b2d6-4bd2-8d03-68a8915afdc5,53c118f4-9779-4742-8d9c-963a3bb12c01,0,Luis Acevedo batting for the Crabs.,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Kansas City Breath Mints,true,false,3,,#593037,0x1F980,,#178f55,0x1F36C,Luis Acevedo,,11,1,,TRIPLE_THREAT,-1,0,Jacoby Podcast,0,0,Winnie Hess,Crabs,Breath Mints,0,1,-1,#b05c6b,#178f55,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,f2a27a7e-bf04-4d31-86f5-16bfa3addbe7,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,,,,,
3f060a21-6366-4eed-b941-e7065f55474f,2021-03-13T02:00:31.475374Z,caaf1989-5c86-35bd-51a7-88c1dbffc74a,3f060a21-6366-4eed-b941-e7065f55474f,103,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.4886051769935907,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5113948230064093,3,adc5b394-8f76-416d-9ce9-813706877b84,4,4,0,false,true,4,4,0,8,21ce1233-b2d6-4bd2-8d03-68a8915afdc5,53c118f4-9779-4742-8d9c-963a3bb12c01,1,Ball. 1-0,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Kansas City Breath Mints,true,false,3,,#593037,0x1F980,,#178f55,0x1F36C,Luis Acevedo,,11,1,,TRIPLE_THREAT,-1,0,Jacoby Podcast,0,0,Winnie Hess,Crabs,Breath Mints,0,1,-1,#b05c6b,#178f55,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,f2a27a7e-bf04-4d31-86f5-16bfa3addbe7,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,,,,,
3f060a21-6366-4eed-b941-e7065f55474f,2021-03-13T02:00:36.474475Z,a672c591-d7a3-af4f-fd40-7e5d820a3fac,3f060a21-6366-4eed-b941-e7065f55474f,103,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.4886051769935907,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5113948230064093,3,adc5b394-8f76-416d-9ce9-813706877b84,4,4,0,false,true,4,4,0,9,21ce1233-b2d6-4bd2-8d03-68a8915afdc5,53c118f4-9779-4742-8d9c-963a3bb12c01,1,"Strike, flinching. 1-1",-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Kansas City Breath Mints,true,false,3,,#593037,0x1F980,,#178f55,0x1F36C,Luis Acevedo,,11,1,,TRIPLE_THREAT,-1,0,Jacoby Podcast,0,0,Winnie Hess,Crabs,Breath Mints,0,1,-1,#b05c6b,#178f55,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,f2a27a7e-bf04-4d31-86f5-16bfa3addbe7,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,,,,,
3f060a21-6366-4eed-b941-e7065f55474f,2021-03-13T02:00:41.601163Z,772866b8-19bd-004f-a49f-684e692a9dc1,3f060a21-6366-4eed-b941-e7065f55474f,103,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.4886051769935907,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5113948230064093,3,adc5b394-8f76-416d-9ce9-813706877b84,4,4,0,false,true,4,4,0,10,21ce1233-b2d6-4bd2-8d03-68a8915afdc5,53c118f4-9779-4742-8d9c-963a3bb12c01,0,Luis Acevedo hit a ground out to Helga Washington.,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Kansas City Breath Mints,true,false,3,,#593037,0x1F980,,#178f55,0x1F36C,,,11,2,,TRIPLE_THREAT,-1,0,Jacoby Podcast,0,0,Winnie Hess,Crabs,Breath Mints,0,1,-1,#b05c6b,#178f55,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,f2a27a7e-bf04-4d31-86f5-16bfa3addbe7,,,,,,
3f060a21-6366-4eed-b941-e7065f55474f,2021-03-13T02:00:46.596952Z,86d90b02-9a3b-efb7-715d-9ed6afab01b9,3f060a21-6366-4eed-b941-e7065f55474f,103,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.4886051769935907,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5113948230064093,3,adc5b394-8f76-416d-9ce9-813706877b84,4,4,0,false,true,4,4,0,11,21ce1233-b2d6-4bd2-8d03-68a8915afdc5,53c118f4-9779-4742-8d9c-963a3bb12c01,0,Silvaire Roadhouse batting for the Crabs.,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Kansas City Breath Mints,true,false,3,,#593037,0x1F980,,#178f55,0x1F36C,Silvaire Roadhouse,,11,2,,TRIPLE_THREAT,-1,0,Jacoby Podcast,0,0,Winnie Hess,Crabs,Breath Mints,0,2,-1,#b05c6b,#178f55,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,f2a27a7e-bf04-4d31-86f5-16bfa3addbe7,c6a19154-7438-4c4f-b786-2dfaf5951f0f,,,,,
