gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/stadiumId,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayPitcher,data/awayStrikes,data/homePitcher,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayBatter,data/homeBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0
c0292268-94ec-4113-aaaf-0ab51dbe39b3,2021-03-13T01:00:46.602483Z,0b4e20fa-db88-17e4-46bb-1025ca91d461,c0292268-94ec-4113-aaaf-0ab51dbe39b3,102,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4234839410570364,3,adc5b394-8f76-416d-9ce9-813706877b84,0.5765160589429636,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,11,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,06277f1a-44cf-4367-b4d6-baad3bf1695d,0,Rodriguez Internet hit a ground out to Pedro Davids.,-1,7663c3ca-40a1-4f13-a430-14637dce797a,3,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,true,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,11,2,,,-1,0,PolkaDot Zavala,0,0,Brock Forbes,Breath Mints,Crabs,0,1,-1,#178f55,#b05c6b,,,,,,
c0292268-94ec-4113-aaaf-0ab51dbe39b3,2021-03-13T01:00:51.597972Z,d25e76e2-b4f0-09e1-b218-847a515e30e4,c0292268-94ec-4113-aaaf-0ab51dbe39b3,102,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4234839410570364,3,adc5b394-8f76-416d-9ce9-813706877b84,0.5765160589429636,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,12,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,06277f1a-44cf-4367-b4d6-baad3bf1695d,0,Eizabeth Guerra batting for the Breath Mints.,-1,7663c3ca-40a1-4f13-a430-14637dce797a,3,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,true,false,3,,#178f55,0x1F36C,,#593037,0x1F980,Eizabeth Guerra,,11,2,,,-1,0,PolkaDot Zavala,0,0,Brock Forbes,Breath Mints,Crabs,0,2,-1,#178f55,#b05c6b,cd417f8a-ce01-4ab2-921d-42e2e445bbe2,,,,,
c0292268-94ec-4113-aaaf-0ab51dbe39b3,2021-03-13T01:00:56.603303Z,274c7ff1-89ce-8de5-c937-db4fe69ebe5b,c0292268-94ec-4113-aaaf-0ab51dbe39b3,102,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4234839410570364,3,adc5b394-8f76-416d-9ce9-813706877b84,0.5765160589429636,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,13,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,06277f1a-44cf-4367-b4d6-baad3bf1695d,0,"Strike, swinging. 0-1",-1,7663c3ca-40a1-4f13-a430-14637dce797a,3,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Kansas City Breath Mints,false,Baltimore Crabs,true,false,3,,#178f55,0x1F36C,,#593037,0x1F980,Eizabeth Guerra,,11,2,,,-1,0,PolkaDot Zavala,0,0,Brock Forbes,Breath Mints,Crabs,0,2,-1,#178f55,#b05c6b,cd417f8a-ce01-4ab2-921d-42e2e445bbe2,,,,,
c0292268-94ec-4113-aaaf-0ab51dbe39b3,2021-03-13T01:01:01.603201Z,c6596f74-3343-7469-69a3-d1787ea38f57,c0292268-94ec-4113-aaaf-0ab51dbe39b3,102,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4234839410570364,3,adc5b394-8f76-416d-9ce9-813706877b84,0.5765160589429636,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,14,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,06277f1a-44cf-4367-b4d6-baad3bf1695d,0,"Strike, swinging. 0-2",-1,7663c3ca-40a1-4f13-a430-14637dce797a,3,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Kansas City Breath Mints,false,Baltimore Crabs,true,false,3,,#178f55,0x1F36C,,#593037,0x1F980,Eizabeth Guerra,,11,2,,,-1,0,PolkaDot Zavala,0,0,Brock Forbes,Breath Mints,Crabs,0,2,-1,#178f55,#b05c6b,cd417f8a-ce01-4ab2-921d-42e2e445bbe2,,,,,
c0292268-94ec-4113-aaaf-0ab51dbe39b3,2021-03-13T01:01:06.606172Z,ac558c1c-1a3e-5cdd-07c4-0f62d3ebf54b,c0292268-94ec-4113-aaaf-0ab51dbe39b3,102,3,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4234839410570364,3,adc5b394-8f76-416d-9ce9-813706877b84,0.5765160589429636,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,15,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,06277f1a-44cf-4367-b4d6-baad3bf1695d,0,Eizabeth Guerra strikes out looking.,-1,7663c3ca-40a1-4f13-a430-14637dce797a,3,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,true,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,11,0,,,-1,0,PolkaDot Zavala,0,0,Brock Forbes,Breath Mints,Crabs,0,2,-1,#178f55,#b05c6b,,,,,,
c0292268-94ec-4113-aaaf-0ab51dbe39b3,2021-03-13T01:01:11.610345Z,7653d93b-e657-b227-18f9-ab68e9a09106,c0292268-94ec-4113-aaaf-0ab51dbe39b3,102,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4234839410570364,3,adc5b394-8f76-416d-9ce9-813706877b84,0.5765160589429636,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,16,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,06277f1a-44cf-4367-b4d6-baad3bf1695d,0,"Bottom of 1, Baltimore Crabs batting.",-1,7663c3ca-40a1-4f13-a430-14637dce797a,3,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Kansas City Breath Mints,false,Baltimore Crabs,true,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,11,0,,,-1,0,PolkaDot Zavala,0,0,Brock Forbes,Breath Mints,Crabs,0,2,-1,#178f55,#b05c6b,,,,,,
c0292268-94ec-4113-aaaf-0ab51dbe39b3,2021-03-13T01:01:16.604451Z,d0425fb8-ea1b-5b56-a0c9-1f6175d3dba2,c0292268-94ec-4113-aaaf-0ab51dbe39b3,102,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4234839410570364,3,adc5b394-8f76-416d-9ce9-813706877b84,0.5765160589429636,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,17,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,06277f1a-44cf-4367-b4d6-baad3bf1695d,0,Tot Fox batting for the Crabs.,-1,7663c3ca-40a1-4f13-a430-14637dce797a,3,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Kansas City Breath Mints,false,Baltimore Crabs,true,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,11,0,Tot Fox,,-1,0,PolkaDot Zavala,0,0,Brock Forbes,Breath Mints,Crabs,0,2,0,#178f55,#b05c6b,,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,
c0292268-94ec-4113-aaaf-0ab51dbe39b3,2021-03-13T01:01:21.603644Z,b78112aa-cc2b-2cb7-88c6-b978d8e958c8,c0292268-94ec-4113-aaaf-0ab51dbe39b3,102,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4234839410570364,3,adc5b394-8f76-416d-9ce9-813706877b84,0.5765160589429636,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,18,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,06277f1a-44cf-4367-b4d6-baad3bf1695d,1,Ball. 1-0,-1,7663c3ca-40a1-4f13-a430-14637dce797a,3,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Kansas City Breath Mints,false,Baltimore Crabs,true,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,11,0,Tot Fox,,-1,0,PolkaDot Zavala,0,0,Brock Forbes,Breath Mints,Crabs,0,2,0,#178f55,#b05c6b,,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,
c0292268-94ec-4113-aaaf-0ab51dbe39b3,2021-03-13T01:01:26.606584Z,f3622745-b42c-320e-e6b8-ab9ebe5300e6,c0292268-94ec-4113-aaaf-0ab51dbe39b3,102,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4234839410570364,3,adc5b394-8f76-416d-9ce9-813706877b84,0.5765160589429636,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,19,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,06277f1a-44cf-4367-b4d6-baad3bf1695d,1,"Strike, flinching. 1-1",-1,7663c3ca-40a1-4f13-a430-14637dce797a,3,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,1,Kansas City Breath Mints,false,Baltimore Crabs,true,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,11,0,Tot Fox,,-1,0,PolkaDot Zavala,0,0,Brock Forbes,Breath Mints,Crabs,0,2,0,#178f55,#b05c6b,,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,
c0292268-94ec-4113-aaaf-0ab51dbe39b3,2021-03-13T01:01:31.607093Z,db2df33b-fb34-433e-a9b7-ec4fe7b33757,c0292268-94ec-4113-aaaf-0ab51dbe39b3,102,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4234839410570364,3,adc5b394-8f76-416d-9ce9-813706877b84,0.5765160589429636,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,20,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,06277f1a-44cf-4367-b4d6-baad3bf1695d,1,"Strike, looking. 1-2",-1,7663c3ca-40a1-4f13-a430-14637dce797a,3,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,2,Kansas City Breath Mints,false,Baltimore Crabs,true,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,11,0,Tot Fox,,-1,0,PolkaDot Zavala,0,0,Brock Forbes,Breath Mints,Crabs,0,2,0,#178f55,#b05c6b,,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,
