gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/homeBatter,data/baseRunners/1,data/basesOccupied/1,data/baseRunnerMods/1,data/baseRunnerNames/1
2867fea1-a143-4f6e-8ba8-858407e1cccd,2021-03-08T08:00:32.54025Z,12b887a6-baa2-bf29-9942-fec8bf365e36,2867fea1-a143-4f6e-8ba8-858407e1cccd,23,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,11,0,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0,3,b024e975-1c4a-4575-8936-a3754a08806a,4,4,0,false,false,4,4,0,0,16d8ddad-28c6-452b-816b-85932bbade28,0,,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Dallas Steaks,false,false,3,,#593037,0x1F980,,#8c8d8f,0x1F969,,,-1,0,,,-1,0,,0,0,,Crabs,Steaks,0,0,0,#b05c6b,#b2b3b5,,,,,,,,,,,,
2867fea1-a143-4f6e-8ba8-858407e1cccd,2021-03-09T14:00:30.10119Z,38988343-c025-aaea-374d-903298d8b34e,2867fea1-a143-4f6e-8ba8-858407e1cccd,23,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,11,0.49041096072590984,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.50958903927409,3,b024e975-1c4a-4575-8936-a3754a08806a,4,4,0,false,false,4,4,0,0,16d8ddad-28c6-452b-816b-85932bbade28,0,,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Dallas Steaks,false,false,3,,#593037,0x1F980,,#8c8d8f,0x1F969,,,-1,0,,,-1,0,Finn James,0,0,Ronan Jaylee,Crabs,Steaks,0,0,0,#b05c6b,#b2b3b5,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,042962c8-4d8b-44a6-b854-6ccef3d82716,,,,,,,,,,
2867fea1-a143-4f6e-8ba8-858407e1cccd,2021-03-09T15:00:01.668113Z,2bb7c1cf-87b5-97d1-dc97-98547745554f,2867fea1-a143-4f6e-8ba8-858407e1cccd,23,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,-1,12,11,0.49041096072590984,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.50958903927409,3,b024e975-1c4a-4575-8936-a3754a08806a,4,4,0,false,true,4,4,0,2,16d8ddad-28c6-452b-816b-85932bbade28,0,Play ball!,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Dallas Steaks,false,false,3,,#593037,0x1F980,,#8c8d8f,0x1F969,,,-1,0,,,-1,0,,0,0,,Crabs,Steaks,0,-1,-1,#b05c6b,#b2b3b5,,,,,,,,,,,,
2867fea1-a143-4f6e-8ba8-858407e1cccd,2021-03-09T15:00:06.600957Z,bced19db-1fbd-9600-b9b5-2ecd282fb7cb,2867fea1-a143-4f6e-8ba8-858407e1cccd,23,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,11,0.49041096072590984,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.50958903927409,3,b024e975-1c4a-4575-8936-a3754a08806a,4,4,0,false,true,4,4,0,3,16d8ddad-28c6-452b-816b-85932bbade28,0,"Top of 1, Baltimore Crabs batting.",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Dallas Steaks,false,false,3,,#593037,0x1F980,,#8c8d8f,0x1F969,,,10,0,,,-1,0,Finn James,0,0,Ronan Jaylee,Crabs,Steaks,0,-1,-1,#b05c6b,#b2b3b5,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,042962c8-4d8b-44a6-b854-6ccef3d82716,,,,,,,,,,
2867fea1-a143-4f6e-8ba8-858407e1cccd,2021-03-09T15:00:11.597567Z,a7c85879-eff2-71ee-eaa0-22bac027dfe9,2867fea1-a143-4f6e-8ba8-858407e1cccd,23,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,11,0.49041096072590984,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.50958903927409,3,b024e975-1c4a-4575-8936-a3754a08806a,4,4,0,false,true,4,4,0,4,16d8ddad-28c6-452b-816b-85932bbade28,0,Tot Fox batting for the Crabs.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Dallas Steaks,false,false,3,,#593037,0x1F980,,#8c8d8f,0x1F969,Tot Fox,,10,0,,,-1,0,Finn James,0,0,Ronan Jaylee,Crabs,Steaks,0,0,-1,#b05c6b,#b2b3b5,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,042962c8-4d8b-44a6-b854-6ccef3d82716,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,,,,,
2867fea1-a143-4f6e-8ba8-858407e1cccd,2021-03-09T15:00:16.613599Z,307c01d1-376f-4bb7-b2c0-baf0dbcc75c9,2867fea1-a143-4f6e-8ba8-858407e1cccd,23,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,11,0.49041096072590984,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.50958903927409,3,b024e975-1c4a-4575-8936-a3754a08806a,4,4,0,false,true,4,4,0,5,16d8ddad-28c6-452b-816b-85932bbade28,0,"Strike, flinching. 0-1",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Dallas Steaks,false,false,3,,#593037,0x1F980,,#8c8d8f,0x1F969,Tot Fox,,10,0,,,-1,0,Finn James,0,0,Ronan Jaylee,Crabs,Steaks,0,0,-1,#b05c6b,#b2b3b5,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,042962c8-4d8b-44a6-b854-6ccef3d82716,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,,,,,
2867fea1-a143-4f6e-8ba8-858407e1cccd,2021-03-09T15:00:21.607296Z,89d2fedf-48d2-f2be-eb6e-b8537e54bd35,2867fea1-a143-4f6e-8ba8-858407e1cccd,23,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,11,0.49041096072590984,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.50958903927409,3,b024e975-1c4a-4575-8936-a3754a08806a,4,4,0,false,true,4,4,0,6,16d8ddad-28c6-452b-816b-85932bbade28,1,Ball. 1-1,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Dallas Steaks,false,false,3,,#593037,0x1F980,,#8c8d8f,0x1F969,Tot Fox,,10,0,,,-1,0,Finn James,0,0,Ronan Jaylee,Crabs,Steaks,0,0,-1,#b05c6b,#b2b3b5,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,042962c8-4d8b-44a6-b854-6ccef3d82716,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,,,,,
2867fea1-a143-4f6e-8ba8-858407e1cccd,2021-03-09T15:00:26.609652Z,c2561e9c-1e9d-ba77-decb-3a335a56b993,2867fea1-a143-4f6e-8ba8-858407e1cccd,23,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,11,0.49041096072590984,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.50958903927409,3,b024e975-1c4a-4575-8936-a3754a08806a,4,4,0,false,true,4,4,0,7,16d8ddad-28c6-452b-816b-85932bbade28,2,Ball. 2-1,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Dallas Steaks,false,false,3,,#593037,0x1F980,,#8c8d8f,0x1F969,Tot Fox,,10,0,,,-1,0,Finn James,0,0,Ronan Jaylee,Crabs,Steaks,0,0,-1,#b05c6b,#b2b3b5,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,042962c8-4d8b-44a6-b854-6ccef3d82716,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,,,,,
2867fea1-a143-4f6e-8ba8-858407e1cccd,2021-03-09T15:00:31.599332Z,d484fc2c-bc2c-d90e-db79-d705d8fb8a83,2867fea1-a143-4f6e-8ba8-858407e1cccd,23,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,11,0.49041096072590984,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.50958903927409,3,b024e975-1c4a-4575-8936-a3754a08806a,4,4,0,false,true,4,4,0,8,16d8ddad-28c6-452b-816b-85932bbade28,3,Ball. 3-1,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Dallas Steaks,false,false,3,,#593037,0x1F980,,#8c8d8f,0x1F969,Tot Fox,,10,0,,,-1,0,Finn James,0,0,Ronan Jaylee,Crabs,Steaks,0,0,-1,#b05c6b,#b2b3b5,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,042962c8-4d8b-44a6-b854-6ccef3d82716,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,,,,,
2867fea1-a143-4f6e-8ba8-858407e1cccd,2021-03-09T15:00:36.600251Z,ce2ad9e9-16f5-5c90-2155-96ebe90d0639,2867fea1-a143-4f6e-8ba8-858407e1cccd,23,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,11,0.49041096072590984,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.50958903927409,3,b024e975-1c4a-4575-8936-a3754a08806a,4,4,0,false,true,4,4,0,9,16d8ddad-28c6-452b-816b-85932bbade28,0,Tot Fox draws a walk.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Dallas Steaks,false,false,3,,#593037,0x1F980,,#8c8d8f,0x1F969,,,10,0,,,-1,0,Finn James,1,0,Ronan Jaylee,Crabs,Steaks,0,0,-1,#b05c6b,#b2b3b5,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,042962c8-4d8b-44a6-b854-6ccef3d82716,,90c2cec7-0ed5-426a-9de8-754f34d59b39,0,,Tot Fox,,,,,
