gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/stadiumId,data/awayPitcher,data/homePitcher,data/awayBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/baseRunners/1,data/basesOccupied/1,data/baseRunnerMods/1,data/baseRunnerNames/1,data/baseRunners/2,data/basesOccupied/2,data/baseRunnerMods/2,data/baseRunnerNames/2,data/homeBatter
f59a29e1-e8fe-4ef0-b3c5-be707e5127df,2021-03-12T20:03:57.617662Z,64869c69-a11e-55a4-f499-63694f5875ea,f59a29e1-e8fe-4ef0-b3c5-be707e5127df,98,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,12,0.4774413363598599,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5225586636401401,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,0,false,true,4,4,0,49,b46f08c1-e329-4604-81cc-0382bea1341e,0,Lang Richardson batting for the Pies.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,,,11,2,Lang Richardson,,-1,0,Adalberto Tosser,2,0,Ruslan Greatness,Crabs,Pies,0,5,4,#b05c6b,#58c3b4,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,d0d7b8fe-bad8-481f-978e-cb659304ed49,814bae61-071a-449b-981e-e7afc839d6d6,,b323f897-ccf9-4200-8870-249cbe19f904,1,,Huber Frumple,405dfadf-d435-4307-82f6-8eba2287e87a,0,,Jaxon Buckley,,,,,da0bbbe6-d13c-40cc-9594-8c476975d93d
f59a29e1-e8fe-4ef0-b3c5-be707e5127df,2021-03-12T20:04:02.604274Z,5be650f6-a30a-2574-8cf4-f62460f16483,f59a29e1-e8fe-4ef0-b3c5-be707e5127df,98,3,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,12,0.4774413363598599,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5225586636401401,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,0,false,true,4,4,0,50,b46f08c1-e329-4604-81cc-0382bea1341e,0,Lang Richardson hit a ground out to Pedro Davids.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,,,11,0,,,-1,0,Adalberto Tosser,0,0,Ruslan Greatness,Crabs,Pies,0,5,4,#b05c6b,#58c3b4,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,d0d7b8fe-bad8-481f-978e-cb659304ed49,814bae61-071a-449b-981e-e7afc839d6d6,,,,,,,,,,,,,,
f59a29e1-e8fe-4ef0-b3c5-be707e5127df,2021-03-12T20:04:07.609452Z,2fd1661d-59ff-4dc5-aae7-dacaf1af39a1,f59a29e1-e8fe-4ef0-b3c5-be707e5127df,98,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,12,0.4774413363598599,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5225586636401401,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,0,false,true,4,4,0,51,b46f08c1-e329-4604-81cc-0382bea1341e,0,Inning 1 is now an Outing.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,,,11,0,,,-1,0,Adalberto Tosser,0,0,Ruslan Greatness,Crabs,Pies,0,5,4,#b05c6b,#58c3b4,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,d0d7b8fe-bad8-481f-978e-cb659304ed49,814bae61-071a-449b-981e-e7afc839d6d6,,,,,,,,,,,,,,
f59a29e1-e8fe-4ef0-b3c5-be707e5127df,2021-03-12T20:04:12.61691Z,c2d84f26-3091-4720-867c-9aa9d64fe505,f59a29e1-e8fe-4ef0-b3c5-be707e5127df,98,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,12,0.4774413363598599,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5225586636401401,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,0,false,true,4,4,0,52,b46f08c1-e329-4604-81cc-0382bea1341e,0,"Top of 2, Baltimore Crabs batting.",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,,,12,0,,,-1,0,Adalberto Tosser,0,0,Ruslan Greatness,Crabs,Pies,0,5,4,#b05c6b,#58c3b4,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,d0d7b8fe-bad8-481f-978e-cb659304ed49,814bae61-071a-449b-981e-e7afc839d6d6,,,,,,,,,,,,,,
f59a29e1-e8fe-4ef0-b3c5-be707e5127df,2021-03-12T20:04:17.601271Z,8d5f3ce7-371d-2e81-85a2-c2e0500bca2f,f59a29e1-e8fe-4ef0-b3c5-be707e5127df,98,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,12,0.4774413363598599,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5225586636401401,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,0,false,true,4,4,0,53,b46f08c1-e329-4604-81cc-0382bea1341e,0,Evelton McBlase II batting for the Crabs.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,Evelton McBlase II,,12,0,,,-1,0,Adalberto Tosser,0,0,Ruslan Greatness,Crabs,Pies,0,6,4,#b05c6b,#58c3b4,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,d0d7b8fe-bad8-481f-978e-cb659304ed49,814bae61-071a-449b-981e-e7afc839d6d6,2c4b2a6d-9961-4e40-882c-a338f4e72117,,,,,,,,,,,,,
f59a29e1-e8fe-4ef0-b3c5-be707e5127df,2021-03-12T20:04:22.602816Z,703c7942-979a-31e8-fec5-d83b40a634cc,f59a29e1-e8fe-4ef0-b3c5-be707e5127df,98,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,12,0.4774413363598599,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5225586636401401,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,0,false,true,4,4,0,54,b46f08c1-e329-4604-81cc-0382bea1341e,0,"Strike, looking. 0-1",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,Evelton McBlase II,,12,0,,,-1,0,Adalberto Tosser,0,0,Ruslan Greatness,Crabs,Pies,0,6,4,#b05c6b,#58c3b4,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,d0d7b8fe-bad8-481f-978e-cb659304ed49,814bae61-071a-449b-981e-e7afc839d6d6,2c4b2a6d-9961-4e40-882c-a338f4e72117,,,,,,,,,,,,,
f59a29e1-e8fe-4ef0-b3c5-be707e5127df,2021-03-12T20:04:27.605294Z,0b075db3-09d8-c940-686e-8a00211a25ad,f59a29e1-e8fe-4ef0-b3c5-be707e5127df,98,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,12,0.4774413363598599,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5225586636401401,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,0,false,true,4,4,0,55,b46f08c1-e329-4604-81cc-0382bea1341e,0,"Strike, looking. 0-2",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,Evelton McBlase II,,12,0,,,-1,0,Adalberto Tosser,0,0,Ruslan Greatness,Crabs,Pies,0,6,4,#b05c6b,#58c3b4,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,d0d7b8fe-bad8-481f-978e-cb659304ed49,814bae61-071a-449b-981e-e7afc839d6d6,2c4b2a6d-9961-4e40-882c-a338f4e72117,,,,,,,,,,,,,
f59a29e1-e8fe-4ef0-b3c5-be707e5127df,2021-03-12T20:04:32.607307Z,a86ae9b1-3261-91d3-329e-1bd39bd0eb4e,f59a29e1-e8fe-4ef0-b3c5-be707e5127df,98,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,12,0.4774413363598599,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5225586636401401,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,0,false,true,4,4,0,56,b46f08c1-e329-4604-81cc-0382bea1341e,0,Evelton McBlase II hits a Single!,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,,,12,0,,,-1,0,Adalberto Tosser,1,0,Ruslan Greatness,Crabs,Pies,0,6,4,#b05c6b,#58c3b4,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,d0d7b8fe-bad8-481f-978e-cb659304ed49,814bae61-071a-449b-981e-e7afc839d6d6,,2c4b2a6d-9961-4e40-882c-a338f4e72117,0,,Evelton McBlase II,,,,,,,,,
f59a29e1-e8fe-4ef0-b3c5-be707e5127df,2021-03-12T20:04:37.622991Z,5aa5c5f0-9f61-f257-a795-6e9c3da10ab2,f59a29e1-e8fe-4ef0-b3c5-be707e5127df,98,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,12,0.4774413363598599,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5225586636401401,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,0,false,true,4,4,0,57,b46f08c1-e329-4604-81cc-0382bea1341e,0,Forrest Best batting for the Crabs.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,Forrest Best,,12,0,,,-1,0,Adalberto Tosser,1,0,Ruslan Greatness,Crabs,Pies,0,7,4,#b05c6b,#58c3b4,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,d0d7b8fe-bad8-481f-978e-cb659304ed49,814bae61-071a-449b-981e-e7afc839d6d6,d35ccee1-9559-49a1-aaa4-7809f7b5c46e,2c4b2a6d-9961-4e40-882c-a338f4e72117,0,,Evelton McBlase II,,,,,,,,,
f59a29e1-e8fe-4ef0-b3c5-be707e5127df,2021-03-12T20:04:42.609177Z,78d230c6-25be-cbcc-a58f-2632ffa80860,f59a29e1-e8fe-4ef0-b3c5-be707e5127df,98,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,12,0.4774413363598599,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5225586636401401,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,0,false,true,4,4,0,58,b46f08c1-e329-4604-81cc-0382bea1341e,0,"Strike, flinching. 0-1",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,Forrest Best,,12,0,,,-1,0,Adalberto Tosser,1,0,Ruslan Greatness,Crabs,Pies,0,7,4,#b05c6b,#58c3b4,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,d0d7b8fe-bad8-481f-978e-cb659304ed49,814bae61-071a-449b-981e-e7afc839d6d6,d35ccee1-9559-49a1-aaa4-7809f7b5c46e,2c4b2a6d-9961-4e40-882c-a338f4e72117,0,,Evelton McBlase II,,,,,,,,,
