gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/stadiumId,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/homeBatter
d248988f-3416-479e-b6ca-86f08398ee22,2021-03-08T08:00:38.439526Z,d213f77f-b306-0bb4-e598-d981ff74e01f,d248988f-3416-479e-b6ca-86f08398ee22,76,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,0,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,false,4,4,0,0,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,140fd5d1-8859-4808-a817-0865197aaa00,0,,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Seattle Garages,false,Baltimore Crabs,false,false,3,,#2b4075,0x1F3B8,,#593037,0x1F980,,,-1,0,,,-1,0,,0,0,,Garages,Crabs,0,0,0,#5a83ea,#b05c6b,,,,,,,,
d248988f-3416-479e-b6ca-86f08398ee22,2021-03-11T21:00:30.107428Z,d6339603-41aa-6e07-b491-d01de29ff52f,d248988f-3416-479e-b6ca-86f08398ee22,76,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.5143455228862253,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,0.4856544771137747,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,false,4,4,0,0,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,140fd5d1-8859-4808-a817-0865197aaa00,0,,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Seattle Garages,false,Baltimore Crabs,false,false,3,,#2b4075,0x1F3B8,,#593037,0x1F980,,,-1,0,,,-1,0,Jaylen Hotdogfingers,0,0,Brock Forbes,Garages,Crabs,0,0,0,#5a83ea,#b05c6b,04e14d7b-5021-4250-a3cd-932ba8e0a889,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,,,,,,
d248988f-3416-479e-b6ca-86f08398ee22,2021-03-11T22:00:02.616008Z,a1e34361-30d0-298a-8675-18f8c6593286,d248988f-3416-479e-b6ca-86f08398ee22,76,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,-1,12,1,0.5143455228862253,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,0.4856544771137747,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,2,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,140fd5d1-8859-4808-a817-0865197aaa00,0,Play ball!,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Seattle Garages,false,Baltimore Crabs,false,false,3,,#2b4075,0x1F3B8,,#593037,0x1F980,,,-1,0,,,-1,0,,0,0,,Garages,Crabs,0,-1,-1,#5a83ea,#b05c6b,,,,,,,,
d248988f-3416-479e-b6ca-86f08398ee22,2021-03-11T22:00:06.643169Z,c7940e3f-0258-69c2-1258-871bf1cd26e2,d248988f-3416-479e-b6ca-86f08398ee22,76,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.5143455228862253,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,0.4856544771137747,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,3,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,140fd5d1-8859-4808-a817-0865197aaa00,0,"Top of 1, Seattle Garages batting.",-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Seattle Garages,false,Baltimore Crabs,false,false,3,,#2b4075,0x1F3B8,,#593037,0x1F980,,,10,0,,,-1,0,Jaylen Hotdogfingers,0,0,Brock Forbes,Garages,Crabs,0,-1,-1,#5a83ea,#b05c6b,04e14d7b-5021-4250-a3cd-932ba8e0a889,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,,,,,,
d248988f-3416-479e-b6ca-86f08398ee22,2021-03-11T22:00:11.631087Z,fe2597ef-85e6-7549-b669-00950cdc847c,d248988f-3416-479e-b6ca-86f08398ee22,76,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.5143455228862253,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,0.4856544771137747,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,4,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,140fd5d1-8859-4808-a817-0865197aaa00,0,Oliver Notarobot batting for the Garages.,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Seattle Garages,false,Baltimore Crabs,false,false,3,,#2b4075,0x1F3B8,,#593037,0x1F980,Oliver Notarobot,,10,0,,,-1,0,Jaylen Hotdogfingers,0,0,Brock Forbes,Garages,Crabs,0,0,-1,#5a83ea,#b05c6b,04e14d7b-5021-4250-a3cd-932ba8e0a889,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,542af915-79c5-431c-a271-f7185e37c6ae,,,,,
d248988f-3416-479e-b6ca-86f08398ee22,2021-03-11T22:00:16.619038Z,c82679cd-5054-a98c-ec63-40954177b839,d248988f-3416-479e-b6ca-86f08398ee22,76,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.5143455228862253,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,0.4856544771137747,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,5,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,140fd5d1-8859-4808-a817-0865197aaa00,0,"Strike, looking. 0-1",-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Seattle Garages,false,Baltimore Crabs,false,false,3,,#2b4075,0x1F3B8,,#593037,0x1F980,Oliver Notarobot,,10,0,,,-1,0,Jaylen Hotdogfingers,0,0,Brock Forbes,Garages,Crabs,0,0,-1,#5a83ea,#b05c6b,04e14d7b-5021-4250-a3cd-932ba8e0a889,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,542af915-79c5-431c-a271-f7185e37c6ae,,,,,
d248988f-3416-479e-b6ca-86f08398ee22,2021-03-11T22:00:21.605976Z,0e1eb298-04a5-4b98-45c6-6e7234a2aa32,d248988f-3416-479e-b6ca-86f08398ee22,76,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.5143455228862253,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,0.4856544771137747,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,6,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,140fd5d1-8859-4808-a817-0865197aaa00,0,"Strike, looking. 0-2",-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Seattle Garages,false,Baltimore Crabs,false,false,3,,#2b4075,0x1F3B8,,#593037,0x1F980,Oliver Notarobot,,10,0,,,-1,0,Jaylen Hotdogfingers,0,0,Brock Forbes,Garages,Crabs,0,0,-1,#5a83ea,#b05c6b,04e14d7b-5021-4250-a3cd-932ba8e0a889,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,542af915-79c5-431c-a271-f7185e37c6ae,,,,,
d248988f-3416-479e-b6ca-86f08398ee22,2021-03-11T22:00:26.61447Z,28ae12b1-5b46-7f4d-9e88-c31e63374e83,d248988f-3416-479e-b6ca-86f08398ee22,76,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.5143455228862253,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,0.4856544771137747,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,7,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,140fd5d1-8859-4808-a817-0865197aaa00,0,Oliver Notarobot strikes out swinging.,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Seattle Garages,false,Baltimore Crabs,false,false,3,,#2b4075,0x1F3B8,,#593037,0x1F980,,,10,1,,,-1,0,Jaylen Hotdogfingers,0,0,Brock Forbes,Garages,Crabs,0,0,-1,#5a83ea,#b05c6b,04e14d7b-5021-4250-a3cd-932ba8e0a889,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,,,,,,
d248988f-3416-479e-b6ca-86f08398ee22,2021-03-11T22:00:31.609145Z,10c413bb-5b99-d5c7-cc5b-565e77bf79fc,d248988f-3416-479e-b6ca-86f08398ee22,76,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.5143455228862253,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,0.4856544771137747,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,8,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,140fd5d1-8859-4808-a817-0865197aaa00,0,Quack Enjoyable batting for the Garages.,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Seattle Garages,false,Baltimore Crabs,false,false,3,,#2b4075,0x1F3B8,,#593037,0x1F980,Quack Enjoyable,,10,1,,,-1,0,Jaylen Hotdogfingers,0,0,Brock Forbes,Garages,Crabs,0,1,-1,#5a83ea,#b05c6b,04e14d7b-5021-4250-a3cd-932ba8e0a889,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,86adac6f-c694-44ac-9560-758de7eac937,,,,,
d248988f-3416-479e-b6ca-86f08398ee22,2021-03-11T22:00:36.630094Z,06af5f63-e036-e6f8-514e-c1fb3b0c63be,d248988f-3416-479e-b6ca-86f08398ee22,76,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.5143455228862253,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,0.4856544771137747,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,9,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,140fd5d1-8859-4808-a817-0865197aaa00,0,"Strike, looking. 0-1",-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Seattle Garages,false,Baltimore Crabs,false,false,3,,#2b4075,0x1F3B8,,#593037,0x1F980,Quack Enjoyable,,10,1,,,-1,0,Jaylen Hotdogfingers,0,0,Brock Forbes,Garages,Crabs,0,1,-1,#5a83ea,#b05c6b,04e14d7b-5021-4250-a3cd-932ba8e0a889,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,86adac6f-c694-44ac-9560-758de7eac937,,,,,
d248988f-3416-479e-b6ca-86f08398ee22,2021-03-11T22:00:41.616213Z,4ca7b4cc-47db-e4e8-ae15-b91a3fee26da,d248988f-3416-479e-b6ca-86f08398ee22,76,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.5143455228862253,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,0.4856544771137747,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,10,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,140fd5d1-8859-4808-a817-0865197aaa00,0,"Strike, looking. 0-2",-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Seattle Garages,false,Baltimore Crabs,false,false,3,,#2b4075,0x1F3B8,,#593037,0x1F980,Quack Enjoyable,,10,1,,,-1,0,Jaylen Hotdogfingers,0,0,Brock Forbes,Garages,Crabs,0,1,-1,#5a83ea,#b05c6b,04e14d7b-5021-4250-a3cd-932ba8e0a889,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,86adac6f-c694-44ac-9560-758de7eac937,,,,,
d248988f-3416-479e-b6ca-86f08398ee22,2021-03-11T22:00:46.614792Z,d727c304-d623-181d-9614-c48e8648d622,d248988f-3416-479e-b6ca-86f08398ee22,76,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.5143455228862253,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,0.4856544771137747,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,11,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,140fd5d1-8859-4808-a817-0865197aaa00,0,Quack Enjoyable strikes out looking.,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Seattle Garages,false,Baltimore Crabs,false,false,3,,#2b4075,0x1F3B8,,#593037,0x1F980,,,10,2,,,-1,0,Jaylen Hotdogfingers,0,0,Brock Forbes,Garages,Crabs,0,1,-1,#5a83ea,#b05c6b,04e14d7b-5021-4250-a3cd-932ba8e0a889,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,,,,,,
d248988f-3416-479e-b6ca-86f08398ee22,2021-03-11T22:00:51.611227Z,760d9a90-2131-b79e-31ec-dfacda621898,d248988f-3416-479e-b6ca-86f08398ee22,76,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.5143455228862253,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,0.4856544771137747,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,12,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,140fd5d1-8859-4808-a817-0865197aaa00,0,Goodwin Morin batting for the Garages.,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Seattle Garages,false,Baltimore Crabs,false,false,3,,#2b4075,0x1F3B8,,#593037,0x1F980,Goodwin Morin,,10,2,,,-1,0,Jaylen Hotdogfingers,0,0,Brock Forbes,Garages,Crabs,0,2,-1,#5a83ea,#b05c6b,04e14d7b-5021-4250-a3cd-932ba8e0a889,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,864b3be8-e836-426e-ae56-20345b41d03d,,,,,
d248988f-3416-479e-b6ca-86f08398ee22,2021-03-11T22:00:56.645767Z,5e9cdae4-188d-26ce-d021-996b3d40c7e0,d248988f-3416-479e-b6ca-86f08398ee22,76,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.5143455228862253,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,0.4856544771137747,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,13,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,140fd5d1-8859-4808-a817-0865197aaa00,0,"Strike, swinging. 0-1",-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Seattle Garages,false,Baltimore Crabs,false,false,3,,#2b4075,0x1F3B8,,#593037,0x1F980,Goodwin Morin,,10,2,,,-1,0,Jaylen Hotdogfingers,0,0,Brock Forbes,Garages,Crabs,0,2,-1,#5a83ea,#b05c6b,04e14d7b-5021-4250-a3cd-932ba8e0a889,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,864b3be8-e836-426e-ae56-20345b41d03d,,,,,
d248988f-3416-479e-b6ca-86f08398ee22,2021-03-11T22:01:01.712473Z,6347ba86-a6f5-cde6-ed78-307276f18365,d248988f-3416-479e-b6ca-86f08398ee22,76,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.5143455228862253,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,0.4856544771137747,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,14,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,140fd5d1-8859-4808-a817-0865197aaa00,0,Foul Ball. 0-2,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Seattle Garages,false,Baltimore Crabs,false,false,3,,#2b4075,0x1F3B8,,#593037,0x1F980,Goodwin Morin,,10,2,,,-1,0,Jaylen Hotdogfingers,0,0,Brock Forbes,Garages,Crabs,0,2,-1,#5a83ea,#b05c6b,04e14d7b-5021-4250-a3cd-932ba8e0a889,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,864b3be8-e836-426e-ae56-20345b41d03d,,,,,
d248988f-3416-479e-b6ca-86f08398ee22,2021-03-11T22:01:06.626273Z,6415a770-c646-d25d-45ee-3106502e5281,d248988f-3416-479e-b6ca-86f08398ee22,76,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.5143455228862253,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,0.4856544771137747,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,15,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,140fd5d1-8859-4808-a817-0865197aaa00,0,Foul Ball. 0-2,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Seattle Garages,false,Baltimore Crabs,false,false,3,,#2b4075,0x1F3B8,,#593037,0x1F980,Goodwin Morin,,10,2,,,-1,0,Jaylen Hotdogfingers,0,0,Brock Forbes,Garages,Crabs,0,2,-1,#5a83ea,#b05c6b,04e14d7b-5021-4250-a3cd-932ba8e0a889,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,864b3be8-e836-426e-ae56-20345b41d03d,,,,,
d248988f-3416-479e-b6ca-86f08398ee22,2021-03-11T22:01:11.610587Z,4b66d32b-8458-192c-fab4-d9a2c379137d,d248988f-3416-479e-b6ca-86f08398ee22,76,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.5143455228862253,3,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,0.4856544771137747,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,16,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,140fd5d1-8859-4808-a817-0865197aaa00,0,Foul Ball. 0-2,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Seattle Garages,false,Baltimore Crabs,false,false,3,,#2b4075,0x1F3B8,,#593037,0x1F980,Goodwin Morin,,10,2,,,-1,0,Jaylen Hotdogfingers,0,0,Brock Forbes,Garages,Crabs,0,2,-1,#5a83ea,#b05c6b,04e14d7b-5021-4250-a3cd-932ba8e0a889,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,864b3be8-e836-426e-ae56-20345b41d03d,,,,,
