gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher
e30e5df1-92bb-4796-b982-dddadc2ca427,2021-03-08T08:00:32.669299Z,20a3e668-f557-23f5-d9a0-95fdb709be87,e30e5df1-92bb-4796-b982-dddadc2ca427,24,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0,3,bfd38797-8404-4b38-8b82-341da28b1f83,4,4,0,false,false,4,4,0,0,e5e5ce1b-a876-4eac-992f-a2e02c605f54,0,,-1,4,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Charleston Shoe Thieves,false,false,3,,#593037,0x1F980,,#ffce0a,0x1F45F,,,-1,0,,,-1,0,,0,0,,Crabs,Shoe Thieves,0,0,0,#b05c6b,#ffce0a,,
e30e5df1-92bb-4796-b982-dddadc2ca427,2021-03-09T15:00:30.111783Z,583f9fe7-d4dd-2643-15e5-e58cef384c94,e30e5df1-92bb-4796-b982-dddadc2ca427,24,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.5657818870715323,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.43421811292846774,3,bfd38797-8404-4b38-8b82-341da28b1f83,4,4,0,false,false,4,4,0,0,e5e5ce1b-a876-4eac-992f-a2e02c605f54,0,,-1,4,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Charleston Shoe Thieves,false,false,3,,#593037,0x1F980,,#ffce0a,0x1F45F,,,-1,0,,,-1,0,Brock Forbes,0,0,Snyder Briggs,Crabs,Shoe Thieves,0,0,0,#b05c6b,#ffce0a,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,5e4dfa16-f1b9-400f-b8ef-a1613c2b026a
e30e5df1-92bb-4796-b982-dddadc2ca427,2021-03-09T16:26:43.51539Z,dff22e97-679d-c819-0ee2-f58bb8c64185,e30e5df1-92bb-4796-b982-dddadc2ca427,24,7,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,8,12,13,0.5657818870715323,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.43421811292846774,3,bfd38797-8404-4b38-8b82-341da28b1f83,4,4,0,true,true,4,4,1,301,e5e5ce1b-a876-4eac-992f-a2e02c605f54,0,"Shoe Thieves 1, Crabs 0",-1,4,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,true,Charleston Shoe Thieves,false,false,3,,#593037,0x1F980,,#ffce0a,0x1F45F,,,18,0,,,-1,0,Brock Forbes,0,0,Snyder Briggs,Crabs,Shoe Thieves,0,30,26,#b05c6b,#ffce0a,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,5e4dfa16-f1b9-400f-b8ef-a1613c2b026a
