gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/homeBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/baseRunners/1,data/basesOccupied/1,data/baseRunnerMods/1,data/baseRunnerNames/1
58d4a91a-57c6-4257-9029-b6760cf84591,2021-03-08T08:00:37.216204Z,1a6ef59b-8054-4bfa-24b6-f52debacb393,58d4a91a-57c6-4257-9029-b6760cf84591,65,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,0,false,false,4,4,0,0,06cbdae7-f5b5-41cd-924e-dbe15652daff,0,,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,,,-1,0,,,-1,0,,0,0,,Crabs,Pies,0,0,0,#b05c6b,#58c3b4,,,,,,,,,,,,
58d4a91a-57c6-4257-9029-b6760cf84591,2021-03-11T09:00:30.115148Z,35788b0a-6e98-d107-7ea8-c4fcfa274223,58d4a91a-57c6-4257-9029-b6760cf84591,65,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.58932634835133,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4106736516486701,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,0,false,false,4,4,0,0,06cbdae7-f5b5-41cd-924e-dbe15652daff,0,,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,,,-1,0,,,-1,0,Jacoby Podcast,0,0,Henry Marshallow,Crabs,Pies,0,0,0,#b05c6b,#58c3b4,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,c6e2e389-ed04-4626-a5ba-fe398fe89568,,,,,,,,,,
58d4a91a-57c6-4257-9029-b6760cf84591,2021-03-11T10:00:05.014965Z,4056dffa-7722-6900-8259-db74eca6e367,58d4a91a-57c6-4257-9029-b6760cf84591,65,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,-1,12,14,0.58932634835133,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4106736516486701,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,0,false,true,4,4,0,2,06cbdae7-f5b5-41cd-924e-dbe15652daff,0,Play ball!,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,,,-1,0,,,-1,0,,0,0,,Crabs,Pies,0,-1,-1,#b05c6b,#58c3b4,,,,,,,,,,,,
58d4a91a-57c6-4257-9029-b6760cf84591,2021-03-11T10:00:06.633077Z,36e4d167-66c5-fdb9-6762-fed1ec23d1f0,58d4a91a-57c6-4257-9029-b6760cf84591,65,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.58932634835133,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4106736516486701,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,0,false,true,4,4,0,3,06cbdae7-f5b5-41cd-924e-dbe15652daff,0,"Top of 1, Baltimore Crabs batting.",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,,,10,0,,,-1,0,Jacoby Podcast,0,0,Henry Marshallow,Crabs,Pies,0,-1,-1,#b05c6b,#58c3b4,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,c6e2e389-ed04-4626-a5ba-fe398fe89568,,,,,,,,,,
58d4a91a-57c6-4257-9029-b6760cf84591,2021-03-11T10:00:11.617405Z,b45b4c26-7e74-b535-9d76-e45db7dc1f18,58d4a91a-57c6-4257-9029-b6760cf84591,65,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.58932634835133,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4106736516486701,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,0,false,true,4,4,0,4,06cbdae7-f5b5-41cd-924e-dbe15652daff,0,Tot Fox batting for the Crabs.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,Tot Fox,,10,0,,,-1,0,Jacoby Podcast,0,0,Henry Marshallow,Crabs,Pies,0,0,-1,#b05c6b,#58c3b4,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,c6e2e389-ed04-4626-a5ba-fe398fe89568,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,,,,,
58d4a91a-57c6-4257-9029-b6760cf84591,2021-03-11T10:00:16.613788Z,4e34a021-71f5-f652-fe26-6777f8619566,58d4a91a-57c6-4257-9029-b6760cf84591,65,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.58932634835133,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4106736516486701,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,0,false,true,4,4,0,5,06cbdae7-f5b5-41cd-924e-dbe15652daff,0,"Strike, flinching. 0-1",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,Tot Fox,,10,0,,,-1,0,Jacoby Podcast,0,0,Henry Marshallow,Crabs,Pies,0,0,-1,#b05c6b,#58c3b4,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,c6e2e389-ed04-4626-a5ba-fe398fe89568,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,,,,,
58d4a91a-57c6-4257-9029-b6760cf84591,2021-03-11T10:00:21.611578Z,38640de8-18c3-40c6-8338-f11e1a29fa7b,58d4a91a-57c6-4257-9029-b6760cf84591,65,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.58932634835133,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4106736516486701,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,0,false,true,4,4,0,6,06cbdae7-f5b5-41cd-924e-dbe15652daff,0,Tot Fox hit a ground out to Lang Richardson.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,,,10,1,,,-1,0,Jacoby Podcast,0,0,Henry Marshallow,Crabs,Pies,0,0,-1,#b05c6b,#58c3b4,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,c6e2e389-ed04-4626-a5ba-fe398fe89568,,,,,,,,,,
58d4a91a-57c6-4257-9029-b6760cf84591,2021-03-11T10:00:26.609806Z,7bcb2002-f42b-ea78-5f29-26070aa14afe,58d4a91a-57c6-4257-9029-b6760cf84591,65,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.58932634835133,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4106736516486701,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,0,false,true,4,4,0,7,06cbdae7-f5b5-41cd-924e-dbe15652daff,0,Luis Acevedo batting for the Crabs.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,Luis Acevedo,,10,1,,,-1,0,Jacoby Podcast,0,0,Henry Marshallow,Crabs,Pies,0,1,-1,#b05c6b,#58c3b4,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,c6e2e389-ed04-4626-a5ba-fe398fe89568,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,,,,,,,,,
58d4a91a-57c6-4257-9029-b6760cf84591,2021-03-11T10:00:31.613207Z,a59d21c6-a1f4-17a3-1941-ac4ae28e3234,58d4a91a-57c6-4257-9029-b6760cf84591,65,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.58932634835133,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4106736516486701,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,0,false,true,4,4,0,8,06cbdae7-f5b5-41cd-924e-dbe15652daff,1,Ball. 1-0,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,Luis Acevedo,,10,1,,,-1,0,Jacoby Podcast,0,0,Henry Marshallow,Crabs,Pies,0,1,-1,#b05c6b,#58c3b4,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,c6e2e389-ed04-4626-a5ba-fe398fe89568,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,,,,,,,,,
58d4a91a-57c6-4257-9029-b6760cf84591,2021-03-11T10:00:37.083691Z,80474bdf-f906-1594-bb57-fd077eef4631,58d4a91a-57c6-4257-9029-b6760cf84591,65,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.58932634835133,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4106736516486701,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,0,false,true,4,4,0,9,06cbdae7-f5b5-41cd-924e-dbe15652daff,1,"Strike, flinching. 1-1",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,Luis Acevedo,,10,1,,,-1,0,Jacoby Podcast,0,0,Henry Marshallow,Crabs,Pies,0,1,-1,#b05c6b,#58c3b4,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,c6e2e389-ed04-4626-a5ba-fe398fe89568,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,,,,,,,,,
