,Unnamed: 0,event_type,weather_roll,has_runner,mystery_roll,should_try_to_steal_roll,pitch_in_strike_zone_roll,batter_swings_roll,contact_roll,foul_roll,unknown_roll_1,hit_or_out_roll,unknown_roll_2,unknown_roll_3,unknown_roll_4,unknown_roll_5,unknown_roll_6,unknown_roll_7,fielder_selection_roll,unknown_after_fielder_selection_roll,bird_number_roll,bird_message_roll,thief,batter.thwackability,batter.moxie,batter.divinity,batter.musclitude,batter.patheticism,batter.buoyancy,batter.baseThirst,batter.laserlikeness,batter.groundFriction,batter.continuation,batter.indulgence,batter.martyrdom,batter.tragicness,batter.shakespearianism,batter.suppression,batter.unthwackability,batter.coldness,batter.overpowerment,batter.ruthlessness,batter.omniscience,batter.tenaciousness,batter.watchfulness,batter.anticapitalism,batter.chasiness,batter.pressurization,batter.cinnamon,pitcher.thwackability,pitcher.moxie,pitcher.divinity,pitcher.musclitude,pitcher.patheticism,pitcher.buoyancy,pitcher.baseThirst,pitcher.laserlikeness,pitcher.groundFriction,pitcher.continuation,pitcher.indulgence,pitcher.martyrdom,pitcher.tragicness,pitcher.shakespearianism,pitcher.suppression,pitcher.unthwackability,pitcher.coldness,pitcher.overpowerment,pitcher.ruthlessness,pitcher.omniscience,pitcher.tenaciousness,pitcher.watchfulness,pitcher.anticapitalism,pitcher.chasiness,pitcher.pressurization,pitcher.cinnamon,batter,pitcher,thief.thwackability,thief.moxie,thief.divinity,thief.musclitude,thief.patheticism,thief.buoyancy,thief.baseThirst,thief.laserlikeness,thief.groundFriction,thief.continuation,thief.indulgence,thief.martyrdom,thief.tragicness,thief.shakespearianism,thief.suppression,thief.unthwackability,thief.coldness,thief.overpowerment,thief.ruthlessness,thief.omniscience,thief.tenaciousness,thief.watchfulness,thief.anticapitalism,thief.chasiness,thief.pressurization,thief.cinnamon
179,179,EventType.HomeRun,0.5920274857377965,False,0.1835766219222965,,0.1616003769383969,0.6347888284976928,0.7127350855929151,0.9680868252776847,0.3835258649481194,0.3854054172187384,0.7234252363946929,0.9695940183823184,,,,,0.2962322285474499,,,,,0.7309649596914469,0.8844712512165231,0.2632707479236456,0.9277035353964678,0.4853631045422888,0.7668626603731321,0.1443652831149398,0.4573143365775773,0.0073198453611427,0.0653157701991162,0.9497159581071848,0.4589114060040944,0.1,0.308625809348489,0.0528895298887941,0.4118331875178416,0.914781040877473,0.3601033535906837,0.9933823683799768,0.3703207954185064,0.7691711654973683,0.6619553804931999,0.3188236039201526,0.7675196214546673,0.4324531533478875,0.7920767461710847,0.9362488763449588,0.3216119350820285,0.2110306676430349,0.2198375892262973,0.8839031364880394,0.3848580981254852,0.0018194321129088,0.3355436581608968,0.5171082997404857,0.2962551835517792,0.6382917672474768,0.245779971758425,0.1,0.7950879672158303,0.82762143573018,0.5640917170229244,0.3169548249838488,0.3152537658659048,0.4284982836502332,0.505687938287068,0.6119205103205829,0.426619820713167,0.7522133816988852,0.6305989086563561,0.0596497574495376,0.9570462723485168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,180,EventType.HomeRun,0.0908199124334101,True,0.4571708635832114,,0.2651946702192329,0.3978103786868687,0.7424417250541695,0.7017006168107722,0.4131973257558872,0.2165396125249465,0.7404608592161674,0.5975995148145996,0.8010324129772404,0.2617390262553491,,,,,,,,0.9698033534805326,0.3711454210714642,0.9807991219342946,0.4398015534975723,0.044853389715554,0.4406200699178362,0.9892174632016112,0.054057419372518,0.3802120172149823,0.9849154430566738,0.6255266951997311,0.0685847166733275,0.1,0.0689515466777945,0.8286498149503889,0.241514440784464,0.144465422742289,0.8606109346596857,0.9471519043793276,0.7755894552199392,0.9935618390727547,0.5917424781571674,0.5862425562040094,0.8119728335639256,0.8461832410281835,0.6153956914094989,0.9362488763449588,0.3216119350820285,0.2110306676430349,0.2198375892262973,0.8839031364880394,0.3848580981254852,0.0018194321129088,0.3355436581608968,0.5171082997404857,0.2962551835517792,0.6382917672474768,0.245779971758425,0.1,0.7950879672158303,0.82762143573018,0.5640917170229244,0.3169548249838488,0.3152537658659048,0.4284982836502332,0.505687938287068,0.6119205103205829,0.426619820713167,0.7522133816988852,0.6305989086563561,0.0596497574495376,0.9570462723485168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,181,EventType.Foul,0.793457897935528,True,0.1412442531610327,0.6788298202721339,0.0491418267985468,0.075431787460575,0.949852934548178,0.0075459338404999,,,,,,,,,,,,,,0.4066947808965995,0.2371276154122755,1.1890546502328003,0.6730725948041862,0.7098238259386043,0.3663597502769849,0.4182697009345662,0.906485350460294,1.15022731297449,0.885295809499689,1.0492452526800065,0.8452214509093343,0.1,0.5082898527846622,0.5939309680261935,0.875372782544539,0.7234392053642644,0.9135959399366524,1.014440593503719,0.3787786833398797,0.7598723231394826,1.0201014340843495,1.1998318708188955,0.3474272067335713,0.0694277042337028,0.046836549367238,0.9362488763449588,0.3216119350820285,0.2110306676430349,0.2198375892262973,0.8839031364880394,0.3848580981254852,0.0018194321129088,0.3355436581608968,0.5171082997404857,0.2962551835517792,0.6382917672474768,0.245779971758425,0.1,0.7950879672158303,0.82762143573018,0.5640917170229244,0.3169548249838488,0.3152537658659048,0.4284982836502332,0.505687938287068,0.6119205103205829,0.426619820713167,0.7522133816988852,0.6305989086563561,0.0596497574495376,0.9570462723485168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,182,EventType.Foul,0.5125012928405794,True,0.5630647032386114,0.2931640558427932,0.1643866231836379,0.2668420250229502,0.13824895641028,0.2299404581842306,,,,,,,,,,,,,,0.4066947808965995,0.2371276154122755,1.1890546502328003,0.6730725948041862,0.7098238259386043,0.3663597502769849,0.4182697009345662,0.906485350460294,1.15022731297449,0.885295809499689,1.0492452526800065,0.8452214509093343,0.1,0.5082898527846622,0.5939309680261935,0.875372782544539,0.7234392053642644,0.9135959399366524,1.014440593503719,0.3787786833398797,0.7598723231394826,1.0201014340843495,1.1998318708188955,0.3474272067335713,0.0694277042337028,0.046836549367238,0.9362488763449588,0.3216119350820285,0.2110306676430349,0.2198375892262973,0.8839031364880394,0.3848580981254852,0.0018194321129088,0.3355436581608968,0.5171082997404857,0.2962551835517792,0.6382917672474768,0.245779971758425,0.1,0.7950879672158303,0.82762143573018,0.5640917170229244,0.3169548249838488,0.3152537658659048,0.4284982836502332,0.505687938287068,0.6119205103205829,0.426619820713167,0.7522133816988852,0.6305989086563561,0.0596497574495376,0.9570462723485168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184,EventType.StrikeLooking,0.2944672287386787,True,0.6039884296530973,0.7921943791186619,0.4545382429187883,0.8509437326701166,,,,,,,,,,,,,,,,0.4066947808965995,0.2371276154122755,1.1890546502328003,0.6730725948041862,0.7098238259386043,0.3663597502769849,0.4182697009345662,0.906485350460294,1.15022731297449,0.885295809499689,1.0492452526800065,0.8452214509093343,0.1,0.5082898527846622,0.5939309680261935,0.875372782544539,0.7234392053642644,0.9135959399366524,1.014440593503719,0.3787786833398797,0.7598723231394826,1.0201014340843495,1.1998318708188955,0.3474272067335713,0.0694277042337028,0.046836549367238,0.9362488763449588,0.3216119350820285,0.2110306676430349,0.2198375892262973,0.8839031364880394,0.3848580981254852,0.0018194321129088,0.3355436581608968,0.5171082997404857,0.2962551835517792,0.6382917672474768,0.245779971758425,0.1,0.7950879672158303,0.82762143573018,0.5640917170229244,0.3169548249838488,0.3152537658659048,0.4284982836502332,0.505687938287068,0.6119205103205829,0.426619820713167,0.7522133816988852,0.6305989086563561,0.0596497574495376,0.9570462723485168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,189,EventType.HomeRun,0.1824057581687994,False,0.0293042348449628,,0.6177894729575559,0.5881140302697145,0.6877307559603625,0.9314255458017412,0.684441678824939,0.6026127166160598,0.7312080330505908,0.500032380904823,,,,,0.5124787949093741,,,,,0.9071282701651996,0.545994340917979,0.6062916483681009,0.8819392850662715,0.544985525992606,0.113192042933707,0.1999059976242481,0.0115546244592548,0.6866976758815868,0.6632664226742115,0.5645342574096985,0.210663363186226,0.1,0.1484654258891131,0.614500369973489,0.9212251084882496,0.3106569317706147,0.5401814198618857,0.7137799800626115,0.2794247248591694,0.6330423742715554,0.8150737533281842,0.4374859469691157,0.6897317244541197,0.8988482027631604,0.4923577503857803,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,190,EventType.StrikeLooking,0.7414757902198157,False,0.3070068883108354,,0.0395799844569342,0.755644145320149,,,,,,,,,,,,,,,,0.9167812477441616,0.3768693955606532,0.8493729027548766,0.2099779307814222,0.3044526135807974,0.1667043281647504,0.3666392975501269,0.7796501045317563,0.4058608997966531,0.3559305646618476,0.8894843902910299,0.5027131999385519,0.1,0.0866106079194082,0.5387884301349108,0.6688454397866406,0.1542482402505596,0.6764750636222774,0.5904268163573891,0.2640916675169482,0.1769908638427426,0.3256422567823882,0.5136049973838042,0.1406588499167493,0.4862968749440175,0.342565865316017,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,192,EventType.HomeRun,0.3933622191205115,False,0.2966629932265672,,0.0075134256276789,0.6132006453789236,0.1592594039751005,0.840863154962975,0.275226321978516,0.7999036749565782,0.0648588659998208,0.805742868269018,,,,,0.82059658169837,,,,,0.9167812477441616,0.3768693955606532,0.8493729027548766,0.2099779307814222,0.3044526135807974,0.1667043281647504,0.3666392975501269,0.7796501045317563,0.4058608997966531,0.3559305646618476,0.8894843902910299,0.5027131999385519,0.1,0.0866106079194082,0.5387884301349108,0.6688454397866406,0.1542482402505596,0.6764750636222774,0.5904268163573891,0.2640916675169482,0.1769908638427426,0.3256422567823882,0.5136049973838042,0.1406588499167493,0.4862968749440175,0.342565865316017,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,193,EventType.StrikeLooking,0.3458634935618125,False,0.4908037144870585,,0.5126249371473692,0.8499473515120535,,,,,,,,,,,,,,,,0.6380607077085325,0.6012156325812277,0.3342214148454121,0.932083503800955,0.7727426880749548,0.9475580276271998,0.1499402602843882,0.8091085086644214,0.0194183502957041,0.2266882591966199,0.8500137214628332,0.0249243853381961,0.1,0.8027334753468993,0.2198063357423756,0.180765969438863,0.9818977030776724,0.3388560431270082,0.6935318840732521,0.5786502897209715,0.1505714669527418,0.2838214607935063,0.260475417857241,0.7116697710770961,0.7284504542962638,0.5660727501850884,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,196,EventType.StrikeLooking,0.5630063899536237,False,0.1965445886471295,,0.0406729765678242,0.6580808834675438,,,,,,,,,,,,,,,,0.6380607077085325,0.6012156325812277,0.3342214148454121,0.932083503800955,0.7727426880749548,0.9475580276271998,0.1499402602843882,0.8091085086644214,0.0194183502957041,0.2266882591966199,0.8500137214628332,0.0249243853381961,0.1,0.8027334753468993,0.2198063357423756,0.180765969438863,0.9818977030776724,0.3388560431270082,0.6935318840732521,0.5786502897209715,0.1505714669527418,0.2838214607935063,0.260475417857241,0.7116697710770961,0.7284504542962638,0.5660727501850884,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,197,EventType.HomeRun,0.5155879416919693,False,0.6318021464243455,,0.1365414861141427,0.1881153226745044,0.3175527172117718,0.7752089086413181,0.4386049394799418,0.3839002645025584,,,,,,,0.8369239290760571,0.3050732585233069,,,,0.6395329531310132,0.3282554980377874,0.2125125833984023,0.8448151024827599,0.2297234334649009,0.9574312081398212,0.2705410172190685,0.4524794535499445,0.5555787946467396,0.1342201082508836,0.0494316372815837,0.1782894150233396,0.1,0.4020971212883055,0.0389034769287837,0.8922027999016309,0.7849625523118364,0.3881115092944591,0.4583932007392137,0.3466080793755468,0.2350619540939227,0.8181397831030581,0.3935467646871549,0.9663039755851676,0.1182629529630165,0.6512736257950356,0.9362488763449588,0.3216119350820285,0.2110306676430349,0.2198375892262973,0.8839031364880394,0.3848580981254852,0.0018194321129088,0.3355436581608968,0.5171082997404857,0.2962551835517792,0.6382917672474768,0.245779971758425,0.1,0.7950879672158303,0.82762143573018,0.5640917170229244,0.3169548249838488,0.3152537658659048,0.4284982836502332,0.505687938287068,0.6119205103205829,0.426619820713167,0.7522133816988852,0.6305989086563561,0.0596497574495376,0.9570462723485168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,205,EventType.Foul,0.2899585032030412,True,0.2023777730698128,0.944535318864965,0.1937102021557444,0.5165366252771431,0.5938978407733213,0.188146015673444,,,,,,,,,,,,,,0.9577502074685652,0.8824858604779486,0.4112170326989666,0.8395576915974623,0.9434706336757104,0.899203578005858,0.4350442006683161,0.9320323367694748,0.1198155430226868,0.2203664520566759,0.5217144057584484,0.0253236447779692,0.1,0.8517299662506768,0.4328439648623929,0.8079289766320814,0.315098755383002,0.6592533843263078,0.7195366920739805,0.0347918384346466,0.1090865932470814,0.1958661233680247,0.2806761777376403,0.8260899365499712,0.7607069416503645,0.1236492046771819,0.9362488763449588,0.3216119350820285,0.2110306676430349,0.2198375892262973,0.8839031364880394,0.3848580981254852,0.0018194321129088,0.3355436581608968,0.5171082997404857,0.2962551835517792,0.6382917672474768,0.245779971758425,0.1,0.7950879672158303,0.82762143573018,0.5640917170229244,0.3169548249838488,0.3152537658659048,0.4284982836502332,0.505687938287068,0.6119205103205829,0.426619820713167,0.7522133816988852,0.6305989086563561,0.0596497574495376,0.9570462723485168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,208,EventType.FieldersChoice,0.2508409166641643,True,0.0585231621361976,0.9602483190223094,0.2564845953621533,0.2328851893037948,0.407877453770548,0.9125502977553428,0.2696112119359675,0.9131436670909788,0.868529969159409,0.6584117078589489,0.435477758826124,0.4375811479765272,0.4831289522416029,,,,,,,0.89378563518355,0.1456904830874414,0.5506165388243167,0.5510823897441568,0.8470052300033166,0.7573296521561019,0.4466171764661544,0.7877182336858708,0.0281922504175367,0.721399123892341,0.7423369376397517,0.7886849409940524,0.1,0.960081432874384,0.0112051977223095,0.9784171643555766,0.0664800301374102,0.207902773407467,0.4807841028840638,0.2369045552483648,0.3785010759388409,0.8672787557686772,0.6084817820913049,0.0071736891232845,0.5287515061488359,0.9690900438516448,0.9362488763449588,0.3216119350820285,0.2110306676430349,0.2198375892262973,0.8839031364880394,0.3848580981254852,0.0018194321129088,0.3355436581608968,0.5171082997404857,0.2962551835517792,0.6382917672474768,0.245779971758425,0.1,0.7950879672158303,0.82762143573018,0.5640917170229244,0.3169548249838488,0.3152537658659048,0.4284982836502332,0.505687938287068,0.6119205103205829,0.426619820713167,0.7522133816988852,0.6305989086563561,0.0596497574495376,0.9570462723485168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,210,EventType.HomeRun,0.969844208556696,False,0.761528628225169,0.3576467489958626,0.3978240474438184,0.6469915639469634,0.6102430058207657,0.6198334280427684,0.4348696981434887,0.7486505873258829,0.352472012309569,0.7290755953741546,,,,,0.0281302815652821,,,,,0.9418902649709118,0.0980656428254216,0.6837798687796137,0.7114841938990382,0.4048518531703051,0.3078306463032667,0.2420612669630861,0.0160977203131864,0.2765964861725563,0.8792987632485005,0.1657905046155536,0.1334617032014775,0.1,0.6562898730223858,0.6131567677744476,0.4597927635798813,0.9288944027200594,0.1520256691503045,0.1594593394349257,0.0010196037976704,0.8930719849609547,0.6202457520022422,0.8872990130003819,0.5852097162243755,0.1645472482372625,0.4915059611966617,0.9362488763449588,0.3216119350820285,0.2110306676430349,0.2198375892262973,0.8839031364880394,0.3848580981254852,0.0018194321129088,0.3355436581608968,0.5171082997404857,0.2962551835517792,0.6382917672474768,0.245779971758425,0.1,0.7950879672158303,0.82762143573018,0.5640917170229244,0.3169548249838488,0.3152537658659048,0.4284982836502332,0.505687938287068,0.6119205103205829,0.426619820713167,0.7522133816988852,0.6305989086563561,0.0596497574495376,0.9570462723485168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,211,EventType.Foul,0.261823772717479,False,0.3981064715754205,,0.5151100927960044,0.4742776897587577,0.0533672529800728,0.0900341737132808,,,,,,,,,,,,,,0.6881608779772133,0.5442674665353882,0.1113931126784331,0.4504530301818952,0.388266330908624,0.3436859088893147,0.4575293895271839,0.7096724426217023,0.9635061277759058,0.920975525282169,0.8213683139336194,0.1070224099391179,0.1,0.9760781845710608,0.8331035959224848,0.0864841018442375,0.1222212147769603,0.0566253695091449,0.6758939904130465,0.3355958417844891,0.4997507962419829,0.9009614943703096,0.7485772552468877,0.7748986032534493,0.2231236998406787,0.8701273637843034,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,214,EventType.HomeRun,0.3132018097345219,False,0.9075612193215576,,0.1848150003502684,0.3103600183790516,0.5311212427122309,0.5779041477756837,0.9814681928973849,0.5523253557439372,0.3232780866786655,0.1534737315615308,,,,,0.7602629322372685,,,,,0.6881608779772133,0.5442674665353882,0.1113931126784331,0.4504530301818952,0.388266330908624,0.3436859088893147,0.4575293895271839,0.7096724426217023,0.9635061277759058,0.920975525282169,0.8213683139336194,0.1070224099391179,0.1,0.9760781845710608,0.8331035959224848,0.0864841018442375,0.1222212147769603,0.0566253695091449,0.6758939904130465,0.3355958417844891,0.4997507962419829,0.9009614943703096,0.7485772552468877,0.7748986032534493,0.2231236998406787,0.8701273637843034,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,215,EventType.Foul,0.1379337043717314,False,0.4990311405562773,,0.4366200209067623,0.417562184337894,0.2154046530046007,0.2315631390193764,,,,,,,,,,,,,,0.9232698823684896,0.1470723191940648,0.9887395151373446,0.5654569009659876,0.7473054912709327,0.99386737583087,0.1318402741473392,0.168546790511423,0.7324106328213644,0.8767260835374231,0.5584378046837029,0.700769408550411,0.1,0.8753409934115801,0.7326140986691405,0.0041149084413607,0.0092994835578854,0.8235163473239724,0.9262856531747924,0.2019735631846231,0.2177700637263926,0.2975493239804461,0.3937851336610389,0.1793894791322194,0.2485344962855311,0.6682287800242905,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,216,EventType.Foul,0.378310134975566,False,0.3380552591219288,,0.3720890772874921,0.5276361176963542,0.259841156582389,0.0387389420019659,,,,,,,,,,,,,,0.9232698823684896,0.1470723191940648,0.9887395151373446,0.5654569009659876,0.7473054912709327,0.99386737583087,0.1318402741473392,0.168546790511423,0.7324106328213644,0.8767260835374231,0.5584378046837029,0.700769408550411,0.1,0.8753409934115801,0.7326140986691405,0.0041149084413607,0.0092994835578854,0.8235163473239724,0.9262856531747924,0.2019735631846231,0.2177700637263926,0.2975493239804461,0.3937851336610389,0.1793894791322194,0.2485344962855311,0.6682287800242905,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,223,EventType.HomeRun,0.2045998702570544,True,0.0368899201297749,0.3687630162865525,0.0001962590507236,0.365352513232305,0.6489487866252655,0.8049307119394085,0.3153025175450905,0.0469690052527513,0.3961291582547053,0.5602782843648142,0.7290319579906155,0.0581515110910531,,,,,,,,0.7022587362242676,0.5360370270065851,0.8088506413301586,0.5447317125995685,0.1144272504177821,0.885056788414295,0.5019813176944115,0.4382731998927134,0.6543010879309619,0.7703597631858468,0.753369168572978,0.4202046908759163,0.1,0.3116662836676329,0.1379525731561217,0.0186862239227707,0.6372037551038263,0.3784491751376859,0.2081516937847605,0.1416787439634557,0.404989655422564,0.1750232498854644,0.7347059210128348,0.210872250201733,0.7609978072552137,0.6277302593031564,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,226,EventType.StrikeLooking,0.2814845533094212,True,0.4313948012743045,0.2178076587780559,0.0030509649841656,0.8068046539836535,,,,,,,,,,,,,,,,0.722698376772128,0.8417152961778871,0.9738658178668492,0.5401514342277669,0.5882915135341877,0.2178173266001308,0.8854592162924868,0.9397955117629953,0.500792928987684,0.2661696917021845,0.0883362081605478,0.2409011642832459,0.8111166826343146,0.3649201017796846,0.7813656752876832,0.6196979339151729,0.305825125851185,0.0001512546578643,0.7194623902577131,0.202361410445401,0.5426311497776553,0.9449966292868708,0.914585657943178,0.5995334995424131,0.874510487786416,0.620573979091436,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,227,EventType.Foul,0.1889612665743929,True,0.891351712392203,0.3240321308909184,0.256915684369287,0.542400550992556,0.6631533367835067,0.2258817082290134,,,,,,,,,,,,,,0.722698376772128,0.8417152961778871,0.9738658178668492,0.5401514342277669,0.5882915135341877,0.2178173266001308,0.8854592162924868,0.9397955117629953,0.500792928987684,0.2661696917021845,0.0883362081605478,0.2409011642832459,0.8111166826343146,0.3649201017796846,0.7813656752876832,0.6196979339151729,0.305825125851185,0.0001512546578643,0.7194623902577131,0.202361410445401,0.5426311497776553,0.9449966292868708,0.914585657943178,0.5995334995424131,0.874510487786416,0.620573979091436,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,228,EventType.HomeRun,0.6223753761819275,True,0.2026180724461168,0.9102534379548072,0.446014125345866,0.3676451170869501,0.1268920955700478,0.87929804598468,0.9446323144777706,0.3300297323568935,0.7400391798732737,0.9298125538182912,0.1784607762614622,0.4717008748096585,,,,,,,,0.722698376772128,0.8417152961778871,0.9738658178668492,0.5401514342277669,0.5882915135341877,0.2178173266001308,0.8854592162924868,0.9397955117629953,0.500792928987684,0.2661696917021845,0.0883362081605478,0.2409011642832459,0.8111166826343146,0.3649201017796846,0.7813656752876832,0.6196979339151729,0.305825125851185,0.0001512546578643,0.7194623902577131,0.202361410445401,0.5426311497776553,0.9449966292868708,0.914585657943178,0.5995334995424131,0.874510487786416,0.620573979091436,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
