,event_type,weather_roll,has_runner,mystery_roll,should_try_to_steal_roll,pitch_in_strike_zone_roll,batter_swings_roll,contact_roll,foul_roll,unknown_roll_1,hit_or_out_roll,unknown_roll_2,unknown_roll_3,unknown_roll_4,unknown_roll_5,unknown_roll_6,unknown_roll_7,fielder_selection_roll,unknown_after_fielder_selection_roll,bird_number_roll,bird_message_roll,thief,batter.thwackability,batter.moxie,batter.divinity,batter.musclitude,batter.patheticism,batter.buoyancy,batter.baseThirst,batter.laserlikeness,batter.groundFriction,batter.continuation,batter.indulgence,batter.martyrdom,batter.tragicness,batter.shakespearianism,batter.suppression,batter.unthwackability,batter.coldness,batter.overpowerment,batter.ruthlessness,batter.omniscience,batter.tenaciousness,batter.watchfulness,batter.anticapitalism,batter.chasiness,batter.pressurization,batter.cinnamon,batter.vibes,pitcher.thwackability,pitcher.moxie,pitcher.divinity,pitcher.musclitude,pitcher.patheticism,pitcher.buoyancy,pitcher.baseThirst,pitcher.laserlikeness,pitcher.groundFriction,pitcher.continuation,pitcher.indulgence,pitcher.martyrdom,pitcher.tragicness,pitcher.shakespearianism,pitcher.suppression,pitcher.unthwackability,pitcher.coldness,pitcher.overpowerment,pitcher.ruthlessness,pitcher.omniscience,pitcher.tenaciousness,pitcher.watchfulness,pitcher.anticapitalism,pitcher.chasiness,pitcher.pressurization,pitcher.cinnamon,pitcher.vibes,batter,thief.thwackability,thief.moxie,thief.divinity,thief.musclitude,thief.patheticism,thief.buoyancy,thief.baseThirst,thief.laserlikeness,thief.groundFriction,thief.continuation,thief.indulgence,thief.martyrdom,thief.tragicness,thief.shakespearianism,thief.suppression,thief.unthwackability,thief.coldness,thief.overpowerment,thief.ruthlessness,thief.omniscience,thief.tenaciousness,thief.watchfulness,thief.anticapitalism,thief.chasiness,thief.pressurization,thief.cinnamon,thief.vibes,pitcher
57,EventType.StrikeLooking,0.4719231114520779,True,0.568969170983868,0.9430608861221255,0.07411783290959395,0.9004418873632791,,,,,,,,,,,,,,,,0.6380607077085325,0.6012156325812277,0.3342214148454121,0.932083503800955,0.7727426880749548,0.9475580276271998,0.14994026028438823,0.8091085086644214,0.019418350295704156,0.22668825919661995,0.8500137214628332,0.024924385338196187,0.1,0.8027334753468993,0.21980633574237562,0.18076596943886303,0.9818977030776723,0.33885604312700823,0.6935318840732521,0.5786502897209715,0.15057146695274182,0.28382146079350634,0.26047541785724104,0.7116697710770961,0.7284504542962638,0.5660727501850884,-0.14884611266996162,0.5444659557945919,0.05686289948792633,0.8697201438648645,0.3297063728325662,0.04537659947494732,0.4437287069785445,0.1898492922122359,0.06953112073308088,0.5868688483754307,0.8150544573271128,0.10336761033259734,0.792819023204071,0.1,0.15878862873640243,0.3432151165790238,0.778070178037594,0.579933883865444,0.5817599034472314,0.3527204221233642,0.0943375632690775,0.03572765518072685,0.3384700155111431,0.4429184416726426,0.9489310780406051,0.838812986945503,0.14778327621104803,0.05357171637300501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,EventType.StrikeLooking,0.5034980124900841,True,0.9738511588222905,0.8814763538596397,0.05218578396693663,0.9209526810875233,,,,,,,,,,,,,,,,0.6380607077085325,0.6012156325812277,0.3342214148454121,0.932083503800955,0.7727426880749548,0.9475580276271998,0.14994026028438823,0.8091085086644214,0.019418350295704156,0.22668825919661995,0.8500137214628332,0.024924385338196187,0.1,0.8027334753468993,0.21980633574237562,0.18076596943886303,0.9818977030776723,0.33885604312700823,0.6935318840732521,0.5786502897209715,0.15057146695274182,0.28382146079350634,0.26047541785724104,0.7116697710770961,0.7284504542962638,0.5660727501850884,-0.14884611266996162,0.5444659557945919,0.05686289948792633,0.8697201438648645,0.3297063728325662,0.04537659947494732,0.4437287069785445,0.1898492922122359,0.06953112073308088,0.5868688483754307,0.8150544573271128,0.10336761033259734,0.792819023204071,0.1,0.15878862873640243,0.3432151165790238,0.778070178037594,0.579933883865444,0.5817599034472314,0.3527204221233642,0.0943375632690775,0.03572765518072685,0.3384700155111431,0.4429184416726426,0.9489310780406051,0.838812986945503,0.14778327621104803,0.05357171637300501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,EventType.HomeRun,0.17615411222435817,False,0.41057523328521217,0.6303794260087663,0.4461927089181894,0.09659943538270421,0.2837388674383581,0.3870822428986831,0.7766605529029833,0.6257741479021588,0.4505598646179765,0.4223781522701482,,,,,0.4670092356299742,,,,,0.6881608779772133,0.5442674665353882,0.1113931126784331,0.4504530301818952,0.38826633090862406,0.3436859088893147,0.4575293895271839,0.7096724426217023,0.9635061277759058,0.920975525282169,0.8213683139336194,0.10702240993911794,0.1,0.9760781845710607,0.8331035959224848,0.0864841018442375,0.12222121477696035,0.056625369509144985,0.6758939904130465,0.3355958417844891,0.49975079624198293,0.9009614943703097,0.7485772552468877,0.7748986032534493,0.2231236998406787,0.8701273637843034,0.7422412830837305,0.5444659557945919,0.05686289948792633,0.8697201438648645,0.3297063728325662,0.04537659947494732,0.4437287069785445,0.1898492922122359,0.06953112073308088,0.5868688483754307,0.8150544573271128,0.10336761033259734,0.792819023204071,0.1,0.15878862873640243,0.3432151165790238,0.778070178037594,0.579933883865444,0.5817599034472314,0.3527204221233642,0.0943375632690775,0.03572765518072685,0.3384700155111431,0.4429184416726426,0.9489310780406051,0.838812986945503,0.14778327621104803,0.05357171637300501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,EventType.Foul,0.42414158174065997,False,0.20374264530454367,,0.36044931643610956,0.6874516939623445,0.07724033318801338,0.13421113713621513,,,,,,,,,,,,,,0.6395329531310132,0.3282554980377874,0.2125125833984023,0.8448151024827599,0.22972343346490098,0.9574312081398213,0.27054101721906854,0.45247945354994457,0.5555787946467396,0.1342201082508836,0.04943163728158373,0.17828941502333961,0.1,0.40209712128830555,0.03890347692878371,0.8922027999016309,0.7849625523118364,0.38811150929445914,0.45839320073921375,0.34660807937554683,0.23506195409392272,0.8181397831030581,0.3935467646871549,0.9663039755851677,0.11826295296301659,0.6512736257950356,0.41374978606081825,0.7488303158678775,0.3618558088405128,0.7860982614439476,0.5329743763111416,0.23239010302032237,0.5874715025569872,0.36506544818594433,0.8444089979078631,0.4568139770123065,0.9979902133290799,0.5862189669273643,0.05434398564002563,0.1,0.5770233087262434,0.9654981084625326,0.9365418248153182,0.394992476793533,0.1478981220521284,0.6246153779057732,0.7486300718305892,0.45395091821630484,0.7876322279666477,0.49756476420655726,0.24124426161932822,0.8947575873112079,0.514327020992678,0.4199362502771443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,EventType.HomeRun,0.6113763661680691,False,0.05797263237687589,,0.29369066352118,0.3145704369518829,0.3938961622744914,0.6688572910715169,0.32763857955458153,0.6575636046696818,,,,,,,0.3639756024858025,0.4266771787103667,,,,0.6395329531310132,0.3282554980377874,0.2125125833984023,0.8448151024827599,0.22972343346490098,0.9574312081398213,0.27054101721906854,0.45247945354994457,0.5555787946467396,0.1342201082508836,0.04943163728158373,0.17828941502333961,0.1,0.40209712128830555,0.03890347692878371,0.8922027999016309,0.7849625523118364,0.38811150929445914,0.45839320073921375,0.34660807937554683,0.23506195409392272,0.8181397831030581,0.3935467646871549,0.9663039755851677,0.11826295296301659,0.6512736257950356,0.41374978606081825,0.7488303158678775,0.3618558088405128,0.7860982614439476,0.5329743763111416,0.23239010302032237,0.5874715025569872,0.36506544818594433,0.8444089979078631,0.4568139770123065,0.9979902133290799,0.5862189669273643,0.05434398564002563,0.1,0.5770233087262434,0.9654981084625326,0.9365418248153182,0.394992476793533,0.1478981220521284,0.6246153779057732,0.7486300718305892,0.45395091821630484,0.7876322279666477,0.49756476420655726,0.24124426161932822,0.8947575873112079,0.514327020992678,0.4199362502771443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,EventType.Ball,0.44417646603439853,False,0.41679805062531017,,0.6478502447121495,0.5229896654055082,,,,,,,,,,,,,,,,0.6143899137750144,0.9092429563080644,0.15469197280858826,0.36269027903633844,0.6367193275374738,0.7860062762895372,0.15909292519717377,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.43720524258541116,0.5000549463572761,0.3231084036387679,0.44605548703926456,0.06539275507758191,0.22962633905603136,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.12956762516948173,0.5107206556148791,0.8231759598388049,0.1504063028045619,-0.22806361133377473,0.7488303158678775,0.3618558088405128,0.7860982614439476,0.5329743763111416,0.23239010302032237,0.5874715025569872,0.36506544818594433,0.8444089979078631,0.4568139770123065,0.9979902133290799,0.5862189669273643,0.05434398564002563,0.1,0.5770233087262434,0.9654981084625326,0.9365418248153182,0.394992476793533,0.1478981220521284,0.6246153779057732,0.7486300718305892,0.45395091821630484,0.7876322279666477,0.49756476420655726,0.24124426161932822,0.8947575873112079,0.514327020992678,0.4199362502771443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,EventType.Foul,0.13688016086531585,False,0.549159674974129,,0.02062155705430735,0.198735085874032,0.881360392100698,0.07957527373215201,,,,,,,,,,,,,,0.6143899137750144,0.9092429563080644,0.15469197280858826,0.36269027903633844,0.6367193275374738,0.7860062762895372,0.15909292519717377,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.43720524258541116,0.5000549463572761,0.3231084036387679,0.44605548703926456,0.06539275507758191,0.22962633905603136,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.12956762516948173,0.5107206556148791,0.8231759598388049,0.1504063028045619,-0.22806361133377473,0.7488303158678775,0.3618558088405128,0.7860982614439476,0.5329743763111416,0.23239010302032237,0.5874715025569872,0.36506544818594433,0.8444089979078631,0.4568139770123065,0.9979902133290799,0.5862189669273643,0.05434398564002563,0.1,0.5770233087262434,0.9654981084625326,0.9365418248153182,0.394992476793533,0.1478981220521284,0.6246153779057732,0.7486300718305892,0.45395091821630484,0.7876322279666477,0.49756476420655726,0.24124426161932822,0.8947575873112079,0.514327020992678,0.4199362502771443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,EventType.Ball,0.9521673946848837,False,0.006856787191478864,,0.9277610925525648,0.6862359363253987,,,,,,,,,,,,,,,,0.6143899137750144,0.9092429563080644,0.15469197280858826,0.36269027903633844,0.6367193275374738,0.7860062762895372,0.15909292519717377,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.43720524258541116,0.5000549463572761,0.3231084036387679,0.44605548703926456,0.06539275507758191,0.22962633905603136,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.12956762516948173,0.5107206556148791,0.8231759598388049,0.1504063028045619,-0.22806361133377473,0.7488303158678775,0.3618558088405128,0.7860982614439476,0.5329743763111416,0.23239010302032237,0.5874715025569872,0.36506544818594433,0.8444089979078631,0.4568139770123065,0.9979902133290799,0.5862189669273643,0.05434398564002563,0.1,0.5770233087262434,0.9654981084625326,0.9365418248153182,0.394992476793533,0.1478981220521284,0.6246153779057732,0.7486300718305892,0.45395091821630484,0.7876322279666477,0.49756476420655726,0.24124426161932822,0.8947575873112079,0.514327020992678,0.4199362502771443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,EventType.Foul,0.41569258657930996,False,0.04238233674197778,,0.21456054894592014,0.28261297402364804,0.13955096763221553,0.011357237135068976,,,,,,,,,,,,,,0.6143899137750144,0.9092429563080644,0.15469197280858826,0.36269027903633844,0.6367193275374738,0.7860062762895372,0.15909292519717377,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.43720524258541116,0.5000549463572761,0.3231084036387679,0.44605548703926456,0.06539275507758191,0.22962633905603136,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.12956762516948173,0.5107206556148791,0.8231759598388049,0.1504063028045619,-0.22806361133377473,0.7488303158678775,0.3618558088405128,0.7860982614439476,0.5329743763111416,0.23239010302032237,0.5874715025569872,0.36506544818594433,0.8444089979078631,0.4568139770123065,0.9979902133290799,0.5862189669273643,0.05434398564002563,0.1,0.5770233087262434,0.9654981084625326,0.9365418248153182,0.394992476793533,0.1478981220521284,0.6246153779057732,0.7486300718305892,0.45395091821630484,0.7876322279666477,0.49756476420655726,0.24124426161932822,0.8947575873112079,0.514327020992678,0.4199362502771443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,EventType.StrikeLooking,0.7554941029407942,False,0.2175770943049502,,0.26264091855996785,0.9026560278635141,,,,,,,,,,,,,,,,0.6143899137750144,0.9092429563080644,0.15469197280858826,0.36269027903633844,0.6367193275374738,0.7860062762895372,0.15909292519717377,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.43720524258541116,0.5000549463572761,0.3231084036387679,0.44605548703926456,0.06539275507758191,0.22962633905603136,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.12956762516948173,0.5107206556148791,0.8231759598388049,0.1504063028045619,-0.22806361133377473,0.7488303158678775,0.3618558088405128,0.7860982614439476,0.5329743763111416,0.23239010302032237,0.5874715025569872,0.36506544818594433,0.8444089979078631,0.4568139770123065,0.9979902133290799,0.5862189669273643,0.05434398564002563,0.1,0.5770233087262434,0.9654981084625326,0.9365418248153182,0.394992476793533,0.1478981220521284,0.6246153779057732,0.7486300718305892,0.45395091821630484,0.7876322279666477,0.49756476420655726,0.24124426161932822,0.8947575873112079,0.514327020992678,0.4199362502771443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,EventType.Foul,0.17931586960900914,False,0.7228354755644206,,0.2717463753605929,0.2455861280983569,0.5620033687753105,0.2787554219195494,,,,,,,,,,,,,,0.6143899137750144,0.9092429563080644,0.15469197280858826,0.36269027903633844,0.6367193275374738,0.7860062762895372,0.15909292519717377,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.43720524258541116,0.5000549463572761,0.3231084036387679,0.44605548703926456,0.06539275507758191,0.22962633905603136,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.12956762516948173,0.5107206556148791,0.8231759598388049,0.1504063028045619,-0.22806361133377473,0.7488303158678775,0.3618558088405128,0.7860982614439476,0.5329743763111416,0.23239010302032237,0.5874715025569872,0.36506544818594433,0.8444089979078631,0.4568139770123065,0.9979902133290799,0.5862189669273643,0.05434398564002563,0.1,0.5770233087262434,0.9654981084625326,0.9365418248153182,0.394992476793533,0.1478981220521284,0.6246153779057732,0.7486300718305892,0.45395091821630484,0.7876322279666477,0.49756476420655726,0.24124426161932822,0.8947575873112079,0.514327020992678,0.4199362502771443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,EventType.StrikeLooking,0.8079583674366997,False,0.6347855529963145,,0.09692805471310839,0.8312348642404805,,,,,,,,,,,,,,,,0.6143899137750144,0.9092429563080644,0.15469197280858826,0.36269027903633844,0.6367193275374738,0.7860062762895372,0.15909292519717377,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.43720524258541116,0.5000549463572761,0.3231084036387679,0.44605548703926456,0.06539275507758191,0.22962633905603136,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.12956762516948173,0.5107206556148791,0.8231759598388049,0.1504063028045619,-0.22806361133377473,0.7488303158678775,0.3618558088405128,0.7860982614439476,0.5329743763111416,0.23239010302032237,0.5874715025569872,0.36506544818594433,0.8444089979078631,0.4568139770123065,0.9979902133290799,0.5862189669273643,0.05434398564002563,0.1,0.5770233087262434,0.9654981084625326,0.9365418248153182,0.394992476793533,0.1478981220521284,0.6246153779057732,0.7486300718305892,0.45395091821630484,0.7876322279666477,0.49756476420655726,0.24124426161932822,0.8947575873112079,0.514327020992678,0.4199362502771443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,EventType.Ball,0.27512246857352163,False,0.4804247507581134,,0.8883036225828616,0.4247525879874945,,,,,,,,,,,,,,,,0.9577502074685651,0.8824858604779486,0.4112170326989666,0.8395576915974623,0.9434706336757104,0.899203578005858,0.43504420066831617,0.9320323367694747,0.11981554302268682,0.22036645205667593,0.5217144057584484,0.025323644777969223,0.1,0.8517299662506768,0.43284396486239296,0.8079289766320814,0.315098755383002,0.6592533843263078,0.7195366920739805,0.034791838434646616,0.10908659324708148,0.19586612336802478,0.2806761777376403,0.8260899365499712,0.7607069416503645,0.12364920467718199,-0.3647490629650504,0.7488303158678775,0.3618558088405128,0.7860982614439476,0.5329743763111416,0.23239010302032237,0.5874715025569872,0.36506544818594433,0.8444089979078631,0.4568139770123065,0.9979902133290799,0.5862189669273643,0.05434398564002563,0.1,0.5770233087262434,0.9654981084625326,0.9365418248153182,0.394992476793533,0.1478981220521284,0.6246153779057732,0.7486300718305892,0.45395091821630484,0.7876322279666477,0.49756476420655726,0.24124426161932822,0.8947575873112079,0.514327020992678,0.4199362502771443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,EventType.StrikeLooking,0.30989643957275437,False,0.22463001050438236,,0.27453520175878543,0.7964180354694632,,,,,,,,,,,,,,,,0.9577502074685651,0.8824858604779486,0.4112170326989666,0.8395576915974623,0.9434706336757104,0.899203578005858,0.43504420066831617,0.9320323367694747,0.11981554302268682,0.22036645205667593,0.5217144057584484,0.025323644777969223,0.1,0.8517299662506768,0.43284396486239296,0.8079289766320814,0.315098755383002,0.6592533843263078,0.7195366920739805,0.034791838434646616,0.10908659324708148,0.19586612336802478,0.2806761777376403,0.8260899365499712,0.7607069416503645,0.12364920467718199,-0.3647490629650504,0.7488303158678775,0.3618558088405128,0.7860982614439476,0.5329743763111416,0.23239010302032237,0.5874715025569872,0.36506544818594433,0.8444089979078631,0.4568139770123065,0.9979902133290799,0.5862189669273643,0.05434398564002563,0.1,0.5770233087262434,0.9654981084625326,0.9365418248153182,0.394992476793533,0.1478981220521284,0.6246153779057732,0.7486300718305892,0.45395091821630484,0.7876322279666477,0.49756476420655726,0.24124426161932822,0.8947575873112079,0.514327020992678,0.4199362502771443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,EventType.Ball,0.722768212033639,False,0.13562647270197892,,0.8644961449043618,0.411425064617424,,,,,,,,,,,,,,,,0.9577502074685651,0.8824858604779486,0.4112170326989666,0.8395576915974623,0.9434706336757104,0.899203578005858,0.43504420066831617,0.9320323367694747,0.11981554302268682,0.22036645205667593,0.5217144057584484,0.025323644777969223,0.1,0.8517299662506768,0.43284396486239296,0.8079289766320814,0.315098755383002,0.6592533843263078,0.7195366920739805,0.034791838434646616,0.10908659324708148,0.19586612336802478,0.2806761777376403,0.8260899365499712,0.7607069416503645,0.12364920467718199,-0.3647490629650504,0.7488303158678775,0.3618558088405128,0.7860982614439476,0.5329743763111416,0.23239010302032237,0.5874715025569872,0.36506544818594433,0.8444089979078631,0.4568139770123065,0.9979902133290799,0.5862189669273643,0.05434398564002563,0.1,0.5770233087262434,0.9654981084625326,0.9365418248153182,0.394992476793533,0.1478981220521284,0.6246153779057732,0.7486300718305892,0.45395091821630484,0.7876322279666477,0.49756476420655726,0.24124426161932822,0.8947575873112079,0.514327020992678,0.4199362502771443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,EventType.StrikeLooking,0.1366296517204162,False,0.5320663170938669,,0.16933113410467304,0.9178637608810736,,,,,,,,,,,,,,,,0.9577502074685651,0.8824858604779486,0.4112170326989666,0.8395576915974623,0.9434706336757104,0.899203578005858,0.43504420066831617,0.9320323367694747,0.11981554302268682,0.22036645205667593,0.5217144057584484,0.025323644777969223,0.1,0.8517299662506768,0.43284396486239296,0.8079289766320814,0.315098755383002,0.6592533843263078,0.7195366920739805,0.034791838434646616,0.10908659324708148,0.19586612336802478,0.2806761777376403,0.8260899365499712,0.7607069416503645,0.12364920467718199,-0.3647490629650504,0.7488303158678775,0.3618558088405128,0.7860982614439476,0.5329743763111416,0.23239010302032237,0.5874715025569872,0.36506544818594433,0.8444089979078631,0.4568139770123065,0.9979902133290799,0.5862189669273643,0.05434398564002563,0.1,0.5770233087262434,0.9654981084625326,0.9365418248153182,0.394992476793533,0.1478981220521284,0.6246153779057732,0.7486300718305892,0.45395091821630484,0.7876322279666477,0.49756476420655726,0.24124426161932822,0.8947575873112079,0.514327020992678,0.4199362502771443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,EventType.StrikeSwinging,0.3846431541456796,False,0.48074018378868577,,0.001619469862122136,0.3722112347366684,0.9243944527227981,,,,,,,,,,,,,,,0.9577502074685651,0.8824858604779486,0.4112170326989666,0.8395576915974623,0.9434706336757104,0.899203578005858,0.43504420066831617,0.9320323367694747,0.11981554302268682,0.22036645205667593,0.5217144057584484,0.025323644777969223,0.1,0.8517299662506768,0.43284396486239296,0.8079289766320814,0.315098755383002,0.6592533843263078,0.7195366920739805,0.034791838434646616,0.10908659324708148,0.19586612336802478,0.2806761777376403,0.8260899365499712,0.7607069416503645,0.12364920467718199,-0.3647490629650504,0.7488303158678775,0.3618558088405128,0.7860982614439476,0.5329743763111416,0.23239010302032237,0.5874715025569872,0.36506544818594433,0.8444089979078631,0.4568139770123065,0.9979902133290799,0.5862189669273643,0.05434398564002563,0.1,0.5770233087262434,0.9654981084625326,0.9365418248153182,0.394992476793533,0.1478981220521284,0.6246153779057732,0.7486300718305892,0.45395091821630484,0.7876322279666477,0.49756476420655726,0.24124426161932822,0.8947575873112079,0.514327020992678,0.4199362502771443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,EventType.Foul,0.027120912966193567,False,0.4671951075107763,,0.4095144391734833,0.5380986437943676,0.08970868209587723,0.09438413713030736,,,,,,,,,,,,,,0.9577502074685651,0.8824858604779486,0.4112170326989666,0.8395576915974623,0.9434706336757104,0.899203578005858,0.43504420066831617,0.9320323367694747,0.11981554302268682,0.22036645205667593,0.5217144057584484,0.025323644777969223,0.1,0.8517299662506768,0.43284396486239296,0.8079289766320814,0.315098755383002,0.6592533843263078,0.7195366920739805,0.034791838434646616,0.10908659324708148,0.19586612336802478,0.2806761777376403,0.8260899365499712,0.7607069416503645,0.12364920467718199,-0.3647490629650504,0.7488303158678775,0.3618558088405128,0.7860982614439476,0.5329743763111416,0.23239010302032237,0.5874715025569872,0.36506544818594433,0.8444089979078631,0.4568139770123065,0.9979902133290799,0.5862189669273643,0.05434398564002563,0.1,0.5770233087262434,0.9654981084625326,0.9365418248153182,0.394992476793533,0.1478981220521284,0.6246153779057732,0.7486300718305892,0.45395091821630484,0.7876322279666477,0.49756476420655726,0.24124426161932822,0.8947575873112079,0.514327020992678,0.4199362502771443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,EventType.Ball,0.16832722993026827,False,0.45555594918863807,,0.661179061417037,0.9569443655900041,,,,,,,,,,,,,,,,0.9577502074685651,0.8824858604779486,0.4112170326989666,0.8395576915974623,0.9434706336757104,0.899203578005858,0.43504420066831617,0.9320323367694747,0.11981554302268682,0.22036645205667593,0.5217144057584484,0.025323644777969223,0.1,0.8517299662506768,0.43284396486239296,0.8079289766320814,0.315098755383002,0.6592533843263078,0.7195366920739805,0.034791838434646616,0.10908659324708148,0.19586612336802478,0.2806761777376403,0.8260899365499712,0.7607069416503645,0.12364920467718199,-0.3647490629650504,0.7488303158678775,0.3618558088405128,0.7860982614439476,0.5329743763111416,0.23239010302032237,0.5874715025569872,0.36506544818594433,0.8444089979078631,0.4568139770123065,0.9979902133290799,0.5862189669273643,0.05434398564002563,0.1,0.5770233087262434,0.9654981084625326,0.9365418248153182,0.394992476793533,0.1478981220521284,0.6246153779057732,0.7486300718305892,0.45395091821630484,0.7876322279666477,0.49756476420655726,0.24124426161932822,0.8947575873112079,0.514327020992678,0.4199362502771443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,EventType.Foul,0.3714528096296543,False,0.39441058742070934,,0.43913212955059233,0.24709810867211268,0.6832794072096806,0.2788113643458663,,,,,,,,,,,,,,0.9577502074685651,0.8824858604779486,0.4112170326989666,0.8395576915974623,0.9434706336757104,0.899203578005858,0.43504420066831617,0.9320323367694747,0.11981554302268682,0.22036645205667593,0.5217144057584484,0.025323644777969223,0.1,0.8517299662506768,0.43284396486239296,0.8079289766320814,0.315098755383002,0.6592533843263078,0.7195366920739805,0.034791838434646616,0.10908659324708148,0.19586612336802478,0.2806761777376403,0.8260899365499712,0.7607069416503645,0.12364920467718199,-0.3647490629650504,0.7488303158678775,0.3618558088405128,0.7860982614439476,0.5329743763111416,0.23239010302032237,0.5874715025569872,0.36506544818594433,0.8444089979078631,0.4568139770123065,0.9979902133290799,0.5862189669273643,0.05434398564002563,0.1,0.5770233087262434,0.9654981084625326,0.9365418248153182,0.394992476793533,0.1478981220521284,0.6246153779057732,0.7486300718305892,0.45395091821630484,0.7876322279666477,0.49756476420655726,0.24124426161932822,0.8947575873112079,0.514327020992678,0.4199362502771443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,EventType.StrikeSwinging,0.5929111830232214,False,0.5023236648140164,,0.8767363983798633,0.20956114926320635,0.4661873143857127,,,,,,,,,,,,,,,0.9577502074685651,0.8824858604779486,0.4112170326989666,0.8395576915974623,0.9434706336757104,0.899203578005858,0.43504420066831617,0.9320323367694747,0.11981554302268682,0.22036645205667593,0.5217144057584484,0.025323644777969223,0.1,0.8517299662506768,0.43284396486239296,0.8079289766320814,0.315098755383002,0.6592533843263078,0.7195366920739805,0.034791838434646616,0.10908659324708148,0.19586612336802478,0.2806761777376403,0.8260899365499712,0.7607069416503645,0.12364920467718199,-0.3647490629650504,0.7488303158678775,0.3618558088405128,0.7860982614439476,0.5329743763111416,0.23239010302032237,0.5874715025569872,0.36506544818594433,0.8444089979078631,0.4568139770123065,0.9979902133290799,0.5862189669273643,0.05434398564002563,0.1,0.5770233087262434,0.9654981084625326,0.9365418248153182,0.394992476793533,0.1478981220521284,0.6246153779057732,0.7486300718305892,0.45395091821630484,0.7876322279666477,0.49756476420655726,0.24124426161932822,0.8947575873112079,0.514327020992678,0.4199362502771443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,EventType.StrikeLooking,0.8877008714439241,False,0.6016769474947108,,0.13904575764787386,0.9847629394029189,,,,,,,,,,,,,,,,0.9232698823684895,0.14707231919406483,0.9887395151373446,0.5654569009659876,0.7473054912709327,0.99386737583087,0.13184027414733923,0.16854679051142307,0.7324106328213644,0.8767260835374231,0.5584378046837029,0.700769408550411,0.1,0.8753409934115801,0.7326140986691405,0.004114908441360754,0.009299483557885457,0.8235163473239724,0.9262856531747925,0.20197356318462312,0.21777006372639263,0.2975493239804461,0.39378513366103896,0.17938947913221948,0.24853449628553115,0.6682287800242905,0.3852622004916323,0.5444659557945919,0.05686289948792633,0.8697201438648645,0.3297063728325662,0.04537659947494732,0.4437287069785445,0.1898492922122359,0.06953112073308088,0.5868688483754307,0.8150544573271128,0.10336761033259734,0.792819023204071,0.1,0.15878862873640243,0.3432151165790238,0.778070178037594,0.579933883865444,0.5817599034472314,0.3527204221233642,0.0943375632690775,0.03572765518072685,0.3384700155111431,0.4429184416726426,0.9489310780406051,0.838812986945503,0.14778327621104803,0.05357171637300501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
