,event_type,weather_roll,has_runner,mystery_roll,should_try_to_steal_roll,pitch_in_strike_zone_roll,batter_swings_roll,contact_roll,foul_roll,unknown_roll_1,hit_or_out_roll,unknown_roll_2,unknown_roll_3,unknown_roll_4,unknown_roll_5,unknown_roll_6,unknown_roll_7,fielder_selection_roll,unknown_after_fielder_selection_roll,bird_number_roll,bird_message_roll,thief,batter.thwackability,batter.moxie,batter.divinity,batter.musclitude,batter.patheticism,batter.buoyancy,batter.baseThirst,batter.laserlikeness,batter.groundFriction,batter.continuation,batter.indulgence,batter.martyrdom,batter.tragicness,batter.shakespearianism,batter.suppression,batter.unthwackability,batter.coldness,batter.overpowerment,batter.ruthlessness,batter.omniscience,batter.tenaciousness,batter.watchfulness,batter.anticapitalism,batter.chasiness,batter.pressurization,batter.cinnamon,batter.vibes,pitcher.thwackability,pitcher.moxie,pitcher.divinity,pitcher.musclitude,pitcher.patheticism,pitcher.buoyancy,pitcher.baseThirst,pitcher.laserlikeness,pitcher.groundFriction,pitcher.continuation,pitcher.indulgence,pitcher.martyrdom,pitcher.tragicness,pitcher.shakespearianism,pitcher.suppression,pitcher.unthwackability,pitcher.coldness,pitcher.overpowerment,pitcher.ruthlessness,pitcher.omniscience,pitcher.tenaciousness,pitcher.watchfulness,pitcher.anticapitalism,pitcher.chasiness,pitcher.pressurization,pitcher.cinnamon,pitcher.vibes,batter,thief.thwackability,thief.moxie,thief.divinity,thief.musclitude,thief.patheticism,thief.buoyancy,thief.baseThirst,thief.laserlikeness,thief.groundFriction,thief.continuation,thief.indulgence,thief.martyrdom,thief.tragicness,thief.shakespearianism,thief.suppression,thief.unthwackability,thief.coldness,thief.overpowerment,thief.ruthlessness,thief.omniscience,thief.tenaciousness,thief.watchfulness,thief.anticapitalism,thief.chasiness,thief.pressurization,thief.cinnamon,thief.vibes
42,EventType.HomeRun,0.5788711495828565,False,0.800676453649535,,0.5929379235079488,0.2468268144944057,0.74990440486571,0.6403817102436229,0.6261931342442979,0.6449203075158145,,,,,,,0.070613991128188,0.17362458792979263,,,,0.40669478089659955,0.2371276154122755,1.1890546502328005,0.6730725948041862,0.7098238259386043,0.3663597502769849,0.4182697009345662,0.9064853504602941,1.15022731297449,0.885295809499689,1.0492452526800065,0.8452214509093343,0.1,0.5082898527846622,0.5939309680261935,0.875372782544539,0.7234392053642644,0.9135959399366524,1.014440593503719,0.3787786833398797,0.7598723231394826,1.0201014340843497,1.1998318708188955,0.34742720673357136,0.06942770423370281,0.04683654936723802,0.006668237667271964,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.4699270302096695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,EventType.StrikeLooking,0.3816361873534546,False,0.9842332257955071,,0.04872484050642267,0.8996282898624459,,,,,,,,,,,,,,,,0.6395329531310132,0.3282554980377874,0.2125125833984023,0.8448151024827599,0.22972343346490098,0.9574312081398213,0.27054101721906854,0.45247945354994457,0.5555787946467396,0.1342201082508836,0.04943163728158373,0.17828941502333961,0.1,0.40209712128830555,0.03890347692878371,0.8922027999016309,0.7849625523118364,0.38811150929445914,0.45839320073921375,0.34660807937554683,0.23506195409392272,0.8181397831030581,0.3935467646871549,0.9663039755851677,0.11826295296301659,0.6512736257950356,0.6512736257950356,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.4699270302096695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,EventType.Foul,0.7732864840679556,False,0.5464253017462877,,0.5130536319989127,0.3286054565878944,0.8276807091507308,0.06978733377815383,,,,,,,,,,,,,,0.6395329531310132,0.3282554980377874,0.2125125833984023,0.8448151024827599,0.22972343346490098,0.9574312081398213,0.27054101721906854,0.45247945354994457,0.5555787946467396,0.1342201082508836,0.04943163728158373,0.17828941502333961,0.1,0.40209712128830555,0.03890347692878371,0.8922027999016309,0.7849625523118364,0.38811150929445914,0.45839320073921375,0.34660807937554683,0.23506195409392272,0.8181397831030581,0.3935467646871549,0.9663039755851677,0.11826295296301659,0.6512736257950356,0.6512736257950356,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.4699270302096695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,EventType.HomeRun,0.20412337337344733,True,0.2645562170748603,,0.3232695037611997,0.32842937364288094,0.4636463450219519,0.9461463468992442,0.46258210526985155,0.06609935532972133,0.25836827077088564,0.24081175747131156,0.23726859839399483,0.7202816873251952,,,,,,,,0.6395329531310132,0.3282554980377874,0.2125125833984023,0.8448151024827599,0.22972343346490098,0.9574312081398213,0.27054101721906854,0.45247945354994457,0.5555787946467396,0.1342201082508836,0.04943163728158373,0.17828941502333961,0.1,0.40209712128830555,0.03890347692878371,0.8922027999016309,0.7849625523118364,0.38811150929445914,0.45839320073921375,0.34660807937554683,0.23506195409392272,0.8181397831030581,0.3935467646871549,0.9663039755851677,0.11826295296301659,0.6512736257950356,0.6512736257950356,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.4699270302096695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,EventType.Ball,0.8323183088686386,True,0.11193076209151576,0.5804516510937743,0.7686273218050881,0.7671998237413296,,,,,,,,,,,,,,,,0.6143899137750144,0.9092429563080644,0.15469197280858826,0.36269027903633844,0.6367193275374738,0.7860062762895372,0.15909292519717377,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.43720524258541116,0.5000549463572761,0.3231084036387679,0.44605548703926456,0.06539275507758191,0.22962633905603136,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.12956762516948173,0.5107206556148791,0.8231759598388049,0.1504063028045619,0.1504063028045619,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.4699270302096695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,EventType.StrikeLooking,0.3488809289187129,True,0.8012984171925672,0.7134703559933253,0.6600545437494436,0.6600966111886033,,,,,,,,,,,,,,,,0.6143899137750144,0.9092429563080644,0.15469197280858826,0.36269027903633844,0.6367193275374738,0.7860062762895372,0.15909292519717377,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.43720524258541116,0.5000549463572761,0.3231084036387679,0.44605548703926456,0.06539275507758191,0.22962633905603136,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.12956762516948173,0.5107206556148791,0.8231759598388049,0.1504063028045619,0.1504063028045619,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.4699270302096695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,EventType.Ball,0.9399486708666345,True,0.05093208948824346,0.03309475901369607,0.9574589656786123,0.4732589145494581,,,,,,,,,,,,,,,,0.6143899137750144,0.9092429563080644,0.15469197280858826,0.36269027903633844,0.6367193275374738,0.7860062762895372,0.15909292519717377,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.43720524258541116,0.5000549463572761,0.3231084036387679,0.44605548703926456,0.06539275507758191,0.22962633905603136,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.12956762516948173,0.5107206556148791,0.8231759598388049,0.1504063028045619,0.1504063028045619,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.4699270302096695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,EventType.StrikeSwinging,0.7022596895630255,True,0.5012686600447631,0.9762317885145291,0.7994752773431808,0.15456295889691973,0.620121414764371,,,,,,,,,,,,,,,0.6143899137750144,0.9092429563080644,0.15469197280858826,0.36269027903633844,0.6367193275374738,0.7860062762895372,0.15909292519717377,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.43720524258541116,0.5000549463572761,0.3231084036387679,0.44605548703926456,0.06539275507758191,0.22962633905603136,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.12956762516948173,0.5107206556148791,0.8231759598388049,0.1504063028045619,0.1504063028045619,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.4699270302096695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,EventType.Ball,0.8801122122065617,True,0.7579756665613846,0.13816511635993112,0.8261264796184216,0.4085185046844759,,,,,,,,,,,,,,,,0.6143899137750144,0.9092429563080644,0.15469197280858826,0.36269027903633844,0.6367193275374738,0.7860062762895372,0.15909292519717377,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.43720524258541116,0.5000549463572761,0.3231084036387679,0.44605548703926456,0.06539275507758191,0.22962633905603136,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.12956762516948173,0.5107206556148791,0.8231759598388049,0.1504063028045619,0.1504063028045619,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.4699270302096695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,EventType.FieldersChoice,0.31244813841005703,True,0.7585999841607722,0.05543667263985652,0.43047829074424393,0.4135587261335323,0.11223102888834924,0.5165013006708778,0.8785101735921277,0.8055308660988207,0.4133811327665202,0.46188316580395083,0.9825568070636523,0.11076540589868711,0.49126572630515986,,,,,,,0.6143899137750144,0.9092429563080644,0.15469197280858826,0.36269027903633844,0.6367193275374738,0.7860062762895372,0.15909292519717377,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.43720524258541116,0.5000549463572761,0.3231084036387679,0.44605548703926456,0.06539275507758191,0.22962633905603136,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.12956762516948173,0.5107206556148791,0.8231759598388049,0.1504063028045619,0.1504063028045619,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.4699270302096695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,EventType.HomeRun,0.1414127674272001,False,0.02985434156394673,0.22432876889551623,0.38025991598577025,0.24125163535004113,0.6890065581402063,0.8314189135408678,0.7660892757907778,0.33988455300839715,0.4367278799507919,0.8957482415718565,,,,,0.8223408870509241,,,,,0.9577502074685651,0.8824858604779486,0.4112170326989666,0.8395576915974623,0.9434706336757104,0.899203578005858,0.43504420066831617,0.9320323367694747,0.11981554302268682,0.22036645205667593,0.5217144057584484,0.025323644777969223,0.1,0.8517299662506768,0.43284396486239296,0.8079289766320814,0.315098755383002,0.6592533843263078,0.7195366920739805,0.034791838434646616,0.10908659324708148,0.19586612336802478,0.2806761777376403,0.8260899365499712,0.7607069416503645,0.12364920467718199,-0.7510442898488334,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.4699270302096695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,EventType.HomeRun,0.41766385601511313,False,0.5025940205718364,,0.03394352037676662,0.2551420672284348,0.22442858693189516,0.4236563538731364,0.3121386891741649,0.4301222923686747,,,,,,,0.5963670878550091,0.19648644560113193,,,,0.6380607077085325,0.6012156325812277,0.3342214148454121,0.932083503800955,0.7727426880749548,0.9475580276271998,0.14994026028438823,0.8091085086644214,0.019418350295704156,0.22668825919661995,0.8500137214628332,0.024924385338196187,0.1,0.8027334753468993,0.21980633574237562,0.18076596943886303,0.9818977030776723,0.33885604312700823,0.6935318840732521,0.5786502897209715,0.15057146695274182,0.28382146079350634,0.26047541785724104,0.7116697710770961,0.7284504542962638,0.5660727501850884,-0.7143062353344242,0.7162480440298888,0.19727193136056664,0.958745532051551,0.5925327913144562,0.09629100300450899,0.9492283445258289,0.11051475625733098,0.5283110628170276,0.2133444165377083,0.9733774999872775,0.2078760836843958,0.010582662503942464,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.19368763829398938,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,-0.5296028124158324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,EventType.StrikeLooking,0.03408928325582927,False,0.7197502268089457,,0.01112167040378087,0.8979172503695487,,,,,,,,,,,,,,,,0.6881608779772133,0.5442674665353882,0.1113931126784331,0.4504530301818952,0.38826633090862406,0.3436859088893147,0.4575293895271839,0.7096724426217023,0.9635061277759058,0.920975525282169,0.8213683139336194,0.10702240993911794,0.1,0.9760781845710607,0.8331035959224848,0.0864841018442375,0.12222121477696035,0.056625369509144985,0.6758939904130465,0.3355958417844891,0.49975079624198293,0.9009614943703097,0.7485772552468877,0.7748986032534493,0.2231236998406787,0.8701273637843034,-0.1901581466055562,0.7162480440298888,0.19727193136056664,0.958745532051551,0.5925327913144562,0.09629100300450899,0.9492283445258289,0.11051475625733098,0.5283110628170276,0.2133444165377083,0.9733774999872775,0.2078760836843958,0.010582662503942464,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.19368763829398938,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,-0.5296028124158324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,EventType.HomeRun,0.25441332447452636,False,0.7384799839665612,,0.2621962722387836,0.657463948412875,0.3560162412237644,0.6431825569807952,0.3350393372841256,0.3230914640386693,0.3556315137422317,0.3081801269878903,,,,,0.19040562459878596,,,,,0.6881608779772133,0.5442674665353882,0.1113931126784331,0.4504530301818952,0.38826633090862406,0.3436859088893147,0.4575293895271839,0.7096724426217023,0.9635061277759058,0.920975525282169,0.8213683139336194,0.10702240993911794,0.1,0.9760781845710607,0.8331035959224848,0.0864841018442375,0.12222121477696035,0.056625369509144985,0.6758939904130465,0.3355958417844891,0.49975079624198293,0.9009614943703097,0.7485772552468877,0.7748986032534493,0.2231236998406787,0.8701273637843034,-0.1901581466055562,0.7162480440298888,0.19727193136056664,0.958745532051551,0.5925327913144562,0.09629100300450899,0.9492283445258289,0.11051475625733098,0.5283110628170276,0.2133444165377083,0.9733774999872775,0.2078760836843958,0.010582662503942464,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.19368763829398938,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,-0.5296028124158324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,EventType.Ball,0.45442188254362703,False,0.8298189120936503,,0.8313055582909636,0.8938519826261342,,,,,,,,,,,,,,,,0.9232698823684895,0.14707231919406483,0.9887395151373446,0.5654569009659876,0.7473054912709327,0.99386737583087,0.13184027414733923,0.16854679051142307,0.7324106328213644,0.8767260835374231,0.5584378046837029,0.700769408550411,0.1,0.8753409934115801,0.7326140986691405,0.004114908441360754,0.009299483557885457,0.8235163473239724,0.9262856531747925,0.20197356318462312,0.21777006372639263,0.2975493239804461,0.39378513366103896,0.17938947913221948,0.24853449628553115,0.6682287800242905,0.6682287800242905,0.7162480440298888,0.19727193136056664,0.958745532051551,0.5925327913144562,0.09629100300450899,0.9492283445258289,0.11051475625733098,0.5283110628170276,0.2133444165377083,0.9733774999872775,0.2078760836843958,0.010582662503942464,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.19368763829398938,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,-0.5296028124158324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,EventType.HomeRun,0.9737996800285809,True,0.8537345859654346,,0.5016575621703405,0.3425122561388285,0.010813693062168284,0.8102724077259906,0.2999643689849838,0.32008168954947047,0.5497303686598161,0.2884765363160764,0.2147988023349916,0.018322048513110367,,,,,,,,0.9232698823684895,0.14707231919406483,0.9887395151373446,0.5654569009659876,0.7473054912709327,0.99386737583087,0.13184027414733923,0.16854679051142307,0.7324106328213644,0.8767260835374231,0.5584378046837029,0.700769408550411,0.1,0.8753409934115801,0.7326140986691405,0.004114908441360754,0.009299483557885457,0.8235163473239724,0.9262856531747925,0.20197356318462312,0.21777006372639263,0.2975493239804461,0.39378513366103896,0.17938947913221948,0.24853449628553115,0.6682287800242905,0.6682287800242905,0.7162480440298888,0.19727193136056664,0.958745532051551,0.5925327913144562,0.09629100300450899,0.9492283445258289,0.11051475625733098,0.5283110628170276,0.2133444165377083,0.9733774999872775,0.2078760836843958,0.010582662503942464,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.19368763829398938,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,-0.5296028124158324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,EventType.StrikeLooking,0.6584585434127987,True,0.7696762574663236,0.7350425504604681,0.29275276690142715,0.7966064499714403,,,,,,,,,,,,,,,,0.7022587362242676,0.5360370270065851,0.8088506413301586,0.5447317125995685,0.11442725041778212,0.885056788414295,0.5019813176944115,0.4382731998927134,0.6543010879309619,0.7703597631858468,0.753369168572978,0.4202046908759163,0.1,0.31166628366763294,0.13795257315612175,0.01868622392277075,0.6372037551038263,0.37844917513768594,0.2081516937847605,0.1416787439634557,0.40498965542256404,0.17502324988546447,0.7347059210128348,0.21087225020173306,0.7609978072552137,0.6277302593031564,-0.7458242871639122,0.7162480440298888,0.19727193136056664,0.958745532051551,0.5925327913144562,0.09629100300450899,0.9492283445258289,0.11051475625733098,0.5283110628170276,0.2133444165377083,0.9733774999872775,0.2078760836843958,0.010582662503942464,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.19368763829398938,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,-0.5296028124158324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,EventType.HomeRun,0.10712785760419452,False,0.422533003921973,0.1496342797944501,0.2999988825357527,0.2873395844616746,0.6633975117434092,0.7976372448810682,0.7051486751901335,0.4004123351555484,,,,,,,0.008943535532162095,0.06576936883541196,,,,0.7022587362242676,0.5360370270065851,0.8088506413301586,0.5447317125995685,0.11442725041778212,0.885056788414295,0.5019813176944115,0.4382731998927134,0.6543010879309619,0.7703597631858468,0.753369168572978,0.4202046908759163,0.1,0.31166628366763294,0.13795257315612175,0.01868622392277075,0.6372037551038263,0.37844917513768594,0.2081516937847605,0.1416787439634557,0.40498965542256404,0.17502324988546447,0.7347059210128348,0.21087225020173306,0.7609978072552137,0.6277302593031564,-0.7458242871639122,0.7162480440298888,0.19727193136056664,0.958745532051551,0.5925327913144562,0.09629100300450899,0.9492283445258289,0.11051475625733098,0.5283110628170276,0.2133444165377083,0.9733774999872775,0.2078760836843958,0.010582662503942464,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.19368763829398938,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,-0.5296028124158324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,EventType.StrikeLooking,0.43851630523351126,False,0.3989663155339289,,0.08778154854533593,0.7094075408566713,,,,,,,,,,,,,,,,0.89378563518355,0.14569048308744148,0.5506165388243167,0.5510823897441568,0.8470052300033166,0.7573296521561019,0.4466171764661544,0.7877182336858708,0.0281922504175367,0.721399123892341,0.7423369376397517,0.7886849409940524,0.1,0.9600814328743839,0.011205197722309546,0.9784171643555766,0.06648003013741022,0.207902773407467,0.4807841028840638,0.23690455524836485,0.37850107593884097,0.8672787557686772,0.6084817820913049,0.007173689123284532,0.5287515061488359,0.9690900438516448,0.9690900438516448,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.4699270302096695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,EventType.HomeRun,0.9957542852697607,True,0.3541532838054633,,0.5371464703970825,0.09332761392508537,0.21316011667631818,0.6188699896950642,0.020661911791927112,0.04603511883194189,0.23128500101953842,0.9983600151774015,0.9747112082099383,0.4650788833919406,,,,,,,,0.89378563518355,0.14569048308744148,0.5506165388243167,0.5510823897441568,0.8470052300033166,0.7573296521561019,0.4466171764661544,0.7877182336858708,0.0281922504175367,0.721399123892341,0.7423369376397517,0.7886849409940524,0.1,0.9600814328743839,0.011205197722309546,0.9784171643555766,0.06648003013741022,0.207902773407467,0.4807841028840638,0.23690455524836485,0.37850107593884097,0.8672787557686772,0.6084817820913049,0.007173689123284532,0.5287515061488359,0.9690900438516448,0.9690900438516448,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.4699270302096695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,EventType.Foul,0.14965303650781836,True,0.32742989183062643,0.5038031290257292,0.4241763100909013,0.21516912658106024,0.9512751884857087,0.09193907077613805,,,,,,,,,,,,,,0.9418902649709118,0.09806564282542163,0.6837798687796137,0.7114841938990382,0.40485185317030514,0.30783064630326673,0.24206126696308616,0.01609772031318646,0.2765964861725563,0.8792987632485005,0.16579050461555367,0.13346170320147754,0.1,0.6562898730223858,0.6131567677744476,0.4597927635798813,0.9288944027200594,0.15202566915030458,0.15945933943492574,0.0010196037976704098,0.8930719849609547,0.6202457520022422,0.8872990130003819,0.5852097162243755,0.16454724823726252,0.4915059611966617,-0.14476482339428448,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.4699270302096695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
