,event_type,weather_roll,has_runner,mystery_roll,should_try_to_steal_roll,pitch_in_strike_zone_roll,batter_swings_roll,contact_roll,foul_roll,unknown_roll_1,hit_or_out_roll,unknown_roll_2,unknown_roll_3,unknown_roll_4,unknown_roll_5,unknown_roll_6,unknown_roll_7,fielder_selection_roll,unknown_after_fielder_selection_roll,bird_number_roll,bird_message_roll,batter,pitcher,thief,batter.thwackability,batter.moxie,batter.divinity,batter.musclitude,batter.patheticism,batter.buoyancy,batter.baseThirst,batter.laserlikeness,batter.groundFriction,batter.continuation,batter.indulgence,batter.martyrdom,batter.tragicness,batter.shakespearianism,batter.suppression,batter.unthwackability,batter.coldness,batter.overpowerment,batter.ruthlessness,batter.omniscience,batter.tenaciousness,batter.watchfulness,batter.anticapitalism,batter.chasiness,batter.pressurization,batter.cinnamon,batter.vibes,pitcher.thwackability,pitcher.moxie,pitcher.divinity,pitcher.musclitude,pitcher.patheticism,pitcher.buoyancy,pitcher.baseThirst,pitcher.laserlikeness,pitcher.groundFriction,pitcher.continuation,pitcher.indulgence,pitcher.martyrdom,pitcher.tragicness,pitcher.shakespearianism,pitcher.suppression,pitcher.unthwackability,pitcher.coldness,pitcher.overpowerment,pitcher.ruthlessness,pitcher.omniscience,pitcher.tenaciousness,pitcher.watchfulness,pitcher.anticapitalism,pitcher.chasiness,pitcher.pressurization,pitcher.cinnamon,pitcher.vibes
29,EventType.StrikeLooking,0.5640790650967789,False,0.026122777418146947,,0.2999201836343983,0.7827509055097359,,,,,,,,,,,,,,,,,,0.6949999691666375,0.21847893618360725,0.6988008268552313,0.08766872597987896,0.4589637303345073,0.7636715920818513,0.9716688761224026,0.4060984087240962,0.6832047932250018,0.42622108945969606,0.34023923654578336,0.5337063906006141,0.1,0.9165470207578321,0.027565210773816684,0.5582072005100558,0.42777417805875917,0.6391487424170927,0.3210712206419353,0.32034040121857277,0.3521098481919861,1.1444423319354664,0.4085117290782997,0.4851822986456432,0.28545395980628685,0.02002247909817023,-0.2279464625365845,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.2796501034928819
30,EventType.HomeRun,0.999134578780495,True,0.36473453980987314,,0.019395190493374015,0.3551067129015002,0.9176265843979026,0.7844851579676062,0.9313248155354696,0.10871806620645286,0.5623392436149557,0.8234417768778299,0.7247650496183204,0.5534670236357968,,,,,,,,,,0.6949999691666375,0.21847893618360725,0.6988008268552313,0.08766872597987896,0.4589637303345073,0.7636715920818513,0.9716688761224026,0.4060984087240962,0.6832047932250018,0.42622108945969606,0.34023923654578336,0.5337063906006141,0.1,0.9165470207578321,0.027565210773816684,0.5582072005100558,0.42777417805875917,0.6391487424170927,0.3210712206419353,0.32034040121857277,0.3521098481919861,1.1444423319354664,0.4085117290782997,0.4851822986456432,0.28545395980628685,0.02002247909817023,-0.2279464625365845,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.2796501034928819
31,EventType.Foul,0.41860958551720695,True,0.3058519834196598,0.3333855197952138,0.7229876080549142,0.3244902786624011,0.33250209647453,0.19008758228761358,,,,,,,,,,,,,,,,0.20652171629982424,0.39335450513008147,0.13637603089136258,0.6345433568436756,0.6404390991999451,0.7092949990370299,0.01,0.09984566070699347,0.2386159394711977,0.6714992867626326,0.7277081797730383,0.5634234358765018,0.30000000000000004,0.13066853312748744,0.4565264280384788,0.25248562814012215,0.11786650913245927,0.01,0.5155282241744596,0.39693445143154743,0.8040123849643119,0.7744479278902565,0.9491844847773148,0.8036497309348096,0.7418632026108982,0.6647278900088869,0.04620525408953746,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.2796501034928819
32,EventType.HomeRun,0.8858802651124036,True,0.9383311058661812,0.35928598466370665,0.04828687364453921,0.20031373430041377,0.27080780001588023,0.7048585128028053,0.046206710377136195,0.22236889939970195,0.26950233791850664,0.5556482012288633,0.49505087196880826,0.25998290723344786,,,,,,,,,,0.20652171629982424,0.39335450513008147,0.13637603089136258,0.6345433568436756,0.6404390991999451,0.7092949990370299,0.01,0.09984566070699347,0.2386159394711977,0.6714992867626326,0.7277081797730383,0.5634234358765018,0.30000000000000004,0.13066853312748744,0.4565264280384788,0.25248562814012215,0.11786650913245927,0.01,0.5155282241744596,0.39693445143154743,0.8040123849643119,0.7744479278902565,0.9491844847773148,0.8036497309348096,0.7418632026108982,0.6647278900088869,0.04620525408953746,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.2796501034928819
33,EventType.Foul,0.45793715307584604,True,0.9803984148884886,0.5376238852654938,0.6388444680809318,0.22741318499381213,0.6583690872469332,0.08629948118107378,,,,,,,,,,,,,,,,0.7658365637455811,0.8505701339595302,0.28721908675667795,0.5882432491900036,0.25819237392106364,0.08564969961788105,0.31052864740766095,0.22919373225829642,0.05269413845935045,0.18013776550053184,0.12249448719924061,0.08990301483882934,0.1,0.6374082427315357,0.535254417147577,0.9502800523457162,0.24985876945243635,0.8651561819892015,0.9466486055675885,0.7878472505104092,0.8016541941832757,0.29443656916164096,0.3235909797047335,0.5725581160962857,0.5638952031876983,0.480061915489322,-0.1580678003783566,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.2796501034928819
34,EventType.StrikeLooking,0.2628282637303423,True,0.8510149814541299,0.7435451917337983,0.3745807671808874,0.8596333552502708,,,,,,,,,,,,,,,,,,0.7658365637455811,0.8505701339595302,0.28721908675667795,0.5882432491900036,0.25819237392106364,0.08564969961788105,0.31052864740766095,0.22919373225829642,0.05269413845935045,0.18013776550053184,0.12249448719924061,0.08990301483882934,0.1,0.6374082427315357,0.535254417147577,0.9502800523457162,0.24985876945243635,0.8651561819892015,0.9466486055675885,0.7878472505104092,0.8016541941832757,0.29443656916164096,0.3235909797047335,0.5725581160962857,0.5638952031876983,0.480061915489322,-0.1580678003783566,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.2796501034928819
35,EventType.Ball,0.11232434952657955,True,0.4262727251459488,0.851060588026257,0.7943910954677622,0.30461363469848646,,,,,,,,,,,,,,,,,,0.7658365637455811,0.8505701339595302,0.28721908675667795,0.5882432491900036,0.25819237392106364,0.08564969961788105,0.31052864740766095,0.22919373225829642,0.05269413845935045,0.18013776550053184,0.12249448719924061,0.08990301483882934,0.1,0.6374082427315357,0.535254417147577,0.9502800523457162,0.24985876945243635,0.8651561819892015,0.9466486055675885,0.7878472505104092,0.8016541941832757,0.29443656916164096,0.3235909797047335,0.5725581160962857,0.5638952031876983,0.480061915489322,-0.1580678003783566,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.2796501034928819
36,EventType.Ball,0.9606331847899925,True,0.4753475616034728,0.10225948037320243,0.7089980645634575,0.5567933475378868,,,,,,,,,,,,,,,,,,0.7658365637455811,0.8505701339595302,0.28721908675667795,0.5882432491900036,0.25819237392106364,0.08564969961788105,0.31052864740766095,0.22919373225829642,0.05269413845935045,0.18013776550053184,0.12249448719924061,0.08990301483882934,0.1,0.6374082427315357,0.535254417147577,0.9502800523457162,0.24985876945243635,0.8651561819892015,0.9466486055675885,0.7878472505104092,0.8016541941832757,0.29443656916164096,0.3235909797047335,0.5725581160962857,0.5638952031876983,0.480061915489322,-0.1580678003783566,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.2796501034928819
37,EventType.HomeRun,0.3019550397404389,True,0.5688332702730035,0.15886282384002404,0.412503220456802,0.2598656433189801,0.6585993187157102,0.7881356644726223,0.9540171126735895,0.308592969098479,0.6494237317337657,0.34459265346252566,0.28300818336149614,0.31571772722037905,,,,,,,,,,0.7658365637455811,0.8505701339595302,0.28721908675667795,0.5882432491900036,0.25819237392106364,0.08564969961788105,0.31052864740766095,0.22919373225829642,0.05269413845935045,0.18013776550053184,0.12249448719924061,0.08990301483882934,0.1,0.6374082427315357,0.535254417147577,0.9502800523457162,0.24985876945243635,0.8651561819892015,0.9466486055675885,0.7878472505104092,0.8016541941832757,0.29443656916164096,0.3235909797047335,0.5725581160962857,0.5638952031876983,0.480061915489322,-0.1580678003783566,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.2796501034928819
38,EventType.Weather,0.040982050171584294,False,,,,,,,,,,,,,,,,,0.5968212076185786,0.206464129700342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,EventType.DoublePlay,0.2218530073922491,False,0.5574885351932157,0.10081060961630328,0.3369999831716295,0.03246131901026317,0.6044939480688178,0.623252874710875,0.14511372168581227,0.649832739000894,0.5186992919560103,0.5804789913970452,0.8756426500497876,0.09851353500616389,0.015533564103508368,,,,,,,,,0.6810327743530591,0.6124697213564481,0.6704885481008445,0.530071579322204,0.3011603807374905,0.32282442974775316,0.3364273652483878,0.4576461844495374,0.900935026664075,0.2097144900552752,0.7013539525359216,0.4166321663871273,0.1,0.2782984201768739,0.7547314097291036,0.5848803611924627,0.9311972534895916,0.7759172606656077,0.438913744228109,0.26400934114097063,0.35318691128188895,0.9212719348960393,0.7644567039944862,0.6759940468690481,0.07596981925653257,0.3780578108235275,0.32494666730615085,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.2796501034928819
40,EventType.HomeRun,0.9663597316234618,False,0.4469392636365497,,0.3055662862899482,0.5909459195594196,0.928252125537584,0.5399595428373343,0.9722878483531712,0.6117762244547742,0.007795576653752523,0.4119947409074589,,,,,0.4079382423806843,,,,,,,0.50176169265881,0.2890269139582906,0.31105894138310486,0.34656898625798127,0.005840907993729161,0.6985810897611886,0.49670014370186943,0.3742030347824221,0.5110373060438149,0.36522585172416044,0.6187203236772589,0.8290948975572121,0.1,0.9154691147302345,0.7122905143896505,0.5991497958990193,0.40507403414030874,0.3558625754862925,0.09115864894752534,0.8142324804650382,0.6322468488306879,0.9840084576017895,1.1322432200909245,1.0697797502918547,0.08906305153183114,0.8789600232370574,0.45328962977420567,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.2796501034928819
41,EventType.Ball,0.5982474765640127,False,0.13586958768882917,,0.7529415465805673,0.6443957420996194,,,,,,,,,,,,,,,,,,0.8324082532524515,0.5988984871646374,0.9785593407198634,0.1667896850872197,0.10882542092432224,0.19026947108222947,0.20711089597050192,0.43180327640233584,0.5058957161633977,0.00800787518610302,0.4737082695539552,0.7159398552318239,0.1,0.7179920824094932,0.8848411392483286,0.14827304368319583,0.9104399897099844,0.1597355473853328,0.45467540136279205,0.838217799589372,0.5236281328775865,0.48664524222464967,0.5155358879763106,0.1847320572197091,0.31307167553693827,0.4508145487301112,-0.2012031280205202,0.9706643954623206,0.6245762864428941,0.8009595473173601,0.21515290717797764,0.1788722089641026,0.36917796934116986,0.3427064590855966,0.7965069724560563,0.9508661549621495,0.5230133223380473,0.8028596318468693,0.8503735744711147,0.1,0.22343980794689436,0.2691181491717106,0.9705582516530392,0.3477948418685758,0.3774542154308068,0.18942835710465236,1.1158698619476535,0.553345170849494,0.6789983858504459,1.060795454409289,0.7007119757800672,0.9056106219154152,0.38907423388214424,-0.4583080054172959
42,EventType.Foul,0.9661531467290709,False,0.3669802270224476,,0.883280430326105,0.15207273932653376,0.4391728288561916,0.2001526829526752,,,,,,,,,,,,,,,,0.8324082532524515,0.5988984871646374,0.9785593407198634,0.1667896850872197,0.10882542092432224,0.19026947108222947,0.20711089597050192,0.43180327640233584,0.5058957161633977,0.00800787518610302,0.4737082695539552,0.7159398552318239,0.1,0.7179920824094932,0.8848411392483286,0.14827304368319583,0.9104399897099844,0.1597355473853328,0.45467540136279205,0.838217799589372,0.5236281328775865,0.48664524222464967,0.5155358879763106,0.1847320572197091,0.31307167553693827,0.4508145487301112,-0.2012031280205202,0.9706643954623206,0.6245762864428941,0.8009595473173601,0.21515290717797764,0.1788722089641026,0.36917796934116986,0.3427064590855966,0.7965069724560563,0.9508661549621495,0.5230133223380473,0.8028596318468693,0.8503735744711147,0.1,0.22343980794689436,0.2691181491717106,0.9705582516530392,0.3477948418685758,0.3774542154308068,0.18942835710465236,1.1158698619476535,0.553345170849494,0.6789983858504459,1.060795454409289,0.7007119757800672,0.9056106219154152,0.38907423388214424,-0.4583080054172959
43,EventType.Ball,0.24583369579802472,False,0.17507717567797254,,0.6296269535380139,0.7153450524756146,,,,,,,,,,,,,,,,,,0.8324082532524515,0.5988984871646374,0.9785593407198634,0.1667896850872197,0.10882542092432224,0.19026947108222947,0.20711089597050192,0.43180327640233584,0.5058957161633977,0.00800787518610302,0.4737082695539552,0.7159398552318239,0.1,0.7179920824094932,0.8848411392483286,0.14827304368319583,0.9104399897099844,0.1597355473853328,0.45467540136279205,0.838217799589372,0.5236281328775865,0.48664524222464967,0.5155358879763106,0.1847320572197091,0.31307167553693827,0.4508145487301112,-0.2012031280205202,0.9706643954623206,0.6245762864428941,0.8009595473173601,0.21515290717797764,0.1788722089641026,0.36917796934116986,0.3427064590855966,0.7965069724560563,0.9508661549621495,0.5230133223380473,0.8028596318468693,0.8503735744711147,0.1,0.22343980794689436,0.2691181491717106,0.9705582516530392,0.3477948418685758,0.3774542154308068,0.18942835710465236,1.1158698619476535,0.553345170849494,0.6789983858504459,1.060795454409289,0.7007119757800672,0.9056106219154152,0.38907423388214424,-0.4583080054172959
44,EventType.HomeRun,0.2478222314407159,False,0.1514834741064317,,0.38077765367860494,0.28579295360512336,0.01897968935520944,0.6027775815417091,0.3592501605815319,0.2743083869591194,0.035794506269840154,,,,,,,,,,,,,0.8324082532524515,0.5988984871646374,0.9785593407198634,0.1667896850872197,0.10882542092432224,0.19026947108222947,0.20711089597050192,0.43180327640233584,0.5058957161633977,0.00800787518610302,0.4737082695539552,0.7159398552318239,0.1,0.7179920824094932,0.8848411392483286,0.14827304368319583,0.9104399897099844,0.1597355473853328,0.45467540136279205,0.838217799589372,0.5236281328775865,0.48664524222464967,0.5155358879763106,0.1847320572197091,0.31307167553693827,0.4508145487301112,-0.2012031280205202,0.9706643954623206,0.6245762864428941,0.8009595473173601,0.21515290717797764,0.1788722089641026,0.36917796934116986,0.3427064590855966,0.7965069724560563,0.9508661549621495,0.5230133223380473,0.8028596318468693,0.8503735744711147,0.1,0.22343980794689436,0.2691181491717106,0.9705582516530392,0.3477948418685758,0.3774542154308068,0.18942835710465236,1.1158698619476535,0.553345170849494,0.6789983858504459,1.060795454409289,0.7007119757800672,0.9056106219154152,0.38907423388214424,-0.4583080054172959
45,EventType.Ball,0.5592394242143259,False,0.9392282083083361,,0.8219269128510462,0.7982058281318647,,,,,,,,,,,,,,,,,,0.9232820621017053,0.7924746391865745,1.0264554950661913,1.1362941924123677,0.40590198952572454,0.7290386558929516,0.8937081572225478,0.3883179230872258,0.8970693806274312,0.7851231462319437,0.5791018871160651,1.3843961867934054,0.1,0.8057369039444793,0.8128774318124143,0.21018316390635827,0.36424907711844057,0.49924279341878286,0.3321803174782816,0.520428977901964,0.25571806043038703,0.46690651205998646,0.5815585414248714,0.49217601055241667,0.19240544381174618,0.3542455840750931,0.11386582021149128,0.9706643954623206,0.6245762864428941,0.8009595473173601,0.21515290717797764,0.1788722089641026,0.36917796934116986,0.3427064590855966,0.7965069724560563,0.9508661549621495,0.5230133223380473,0.8028596318468693,0.8503735744711147,0.1,0.22343980794689436,0.2691181491717106,0.9705582516530392,0.3477948418685758,0.3774542154308068,0.18942835710465236,1.1158698619476535,0.553345170849494,0.6789983858504459,1.060795454409289,0.7007119757800672,0.9056106219154152,0.38907423388214424,-0.4583080054172959
46,EventType.Ball,0.8338002654532537,False,0.9477353221733278,,0.4778918464329136,0.31347916672843645,,,,,,,,,,,,,,,,,,0.9232820621017053,0.7924746391865745,1.0264554950661913,1.1362941924123677,0.40590198952572454,0.7290386558929516,0.8937081572225478,0.3883179230872258,0.8970693806274312,0.7851231462319437,0.5791018871160651,1.3843961867934054,0.1,0.8057369039444793,0.8128774318124143,0.21018316390635827,0.36424907711844057,0.49924279341878286,0.3321803174782816,0.520428977901964,0.25571806043038703,0.46690651205998646,0.5815585414248714,0.49217601055241667,0.19240544381174618,0.3542455840750931,0.11386582021149128,0.9706643954623206,0.6245762864428941,0.8009595473173601,0.21515290717797764,0.1788722089641026,0.36917796934116986,0.3427064590855966,0.7965069724560563,0.9508661549621495,0.5230133223380473,0.8028596318468693,0.8503735744711147,0.1,0.22343980794689436,0.2691181491717106,0.9705582516530392,0.3477948418685758,0.3774542154308068,0.18942835710465236,1.1158698619476535,0.553345170849494,0.6789983858504459,1.060795454409289,0.7007119757800672,0.9056106219154152,0.38907423388214424,-0.4583080054172959
47,EventType.Ball,0.7159920882761437,False,0.6695845830861222,,0.6498018179477436,0.37962727813244745,,,,,,,,,,,,,,,,,,0.9232820621017053,0.7924746391865745,1.0264554950661913,1.1362941924123677,0.40590198952572454,0.7290386558929516,0.8937081572225478,0.3883179230872258,0.8970693806274312,0.7851231462319437,0.5791018871160651,1.3843961867934054,0.1,0.8057369039444793,0.8128774318124143,0.21018316390635827,0.36424907711844057,0.49924279341878286,0.3321803174782816,0.520428977901964,0.25571806043038703,0.46690651205998646,0.5815585414248714,0.49217601055241667,0.19240544381174618,0.3542455840750931,0.11386582021149128,0.9706643954623206,0.6245762864428941,0.8009595473173601,0.21515290717797764,0.1788722089641026,0.36917796934116986,0.3427064590855966,0.7965069724560563,0.9508661549621495,0.5230133223380473,0.8028596318468693,0.8503735744711147,0.1,0.22343980794689436,0.2691181491717106,0.9705582516530392,0.3477948418685758,0.3774542154308068,0.18942835710465236,1.1158698619476535,0.553345170849494,0.6789983858504459,1.060795454409289,0.7007119757800672,0.9056106219154152,0.38907423388214424,-0.4583080054172959
48,EventType.Weather,0.048371504570666524,False,,,,,,,,,,,,,,,,,0.9426817494622113,0.8162871812415382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,EventType.Ball,0.6739323021056995,True,0.11022611508049862,,0.42501877085177475,0.6556298542684766,,,,,,,,,,,,,,,,,,0.9232820621017053,0.7924746391865745,1.0264554950661913,1.1362941924123677,0.40590198952572454,0.7290386558929516,0.8937081572225478,0.3883179230872258,0.8970693806274312,0.7851231462319437,0.5791018871160651,1.3843961867934054,0.1,0.8057369039444793,0.8128774318124143,0.21018316390635827,0.36424907711844057,0.49924279341878286,0.3321803174782816,0.520428977901964,0.25571806043038703,0.46690651205998646,0.5815585414248714,0.49217601055241667,0.19240544381174618,0.3542455840750931,0.11386582021149128,0.9706643954623206,0.6245762864428941,0.8009595473173601,0.21515290717797764,0.1788722089641026,0.36917796934116986,0.3427064590855966,0.7965069724560563,0.9508661549621495,0.5230133223380473,0.8028596318468693,0.8503735744711147,0.1,0.22343980794689436,0.2691181491717106,0.9705582516530392,0.3477948418685758,0.3774542154308068,0.18942835710465236,1.1158698619476535,0.553345170849494,0.6789983858504459,1.060795454409289,0.7007119757800672,0.9056106219154152,0.38907423388214424,-0.4583080054172959
50,EventType.HomeRun,0.5521559960319122,True,0.1378553207929767,0.234581300111516,0.20270301990182316,0.17139674911131508,0.6067191973944481,0.922108454975952,0.5649132615665442,0.9591290397078043,,,,,,,0.4810041329846535,0.25249145088569924,,,,,,0.5048007715576763,0.8261238007624416,0.24007921628750606,0.232329706400485,0.9794611915455498,0.9183667079592988,0.36440227311705,0.1267479501300297,0.923415251715068,0.9974901915077139,0.11572826589533469,0.3680403977405695,0.1,0.6060489071593127,0.19291475376551004,0.27036725703923903,0.5653577916953503,0.3420923362113508,0.902749911043266,0.6116347518355054,0.1885249967701228,0.2146335365930241,0.2956562400817575,0.7051626191381397,0.5024576781229815,0.8338978092930149,0.6128182443878445,0.9706643954623206,0.6245762864428941,0.8009595473173601,0.21515290717797764,0.1788722089641026,0.36917796934116986,0.3427064590855966,0.7965069724560563,0.9508661549621495,0.5230133223380473,0.8028596318468693,0.8503735744711147,0.1,0.22343980794689436,0.2691181491717106,0.9705582516530392,0.3477948418685758,0.3774542154308068,0.18942835710465236,1.1158698619476535,0.553345170849494,0.6789983858504459,1.060795454409289,0.7007119757800672,0.9056106219154152,0.38907423388214424,-0.4583080054172959
51,EventType.FieldersChoice,0.6552138230267655,True,0.31707568283482734,0.1428174758768539,0.3594478562600618,0.4571030203076256,0.4491868447467935,0.35336105411353413,0.9193573909927,0.3265820605236507,0.6559510376206676,0.6056741995189809,0.28308981126169175,0.39742180275950245,0.8326517310583947,,,,,,,,,0.9071282701651995,0.545994340917979,0.6062916483681009,0.8819392850662715,0.544985525992606,0.113192042933707,0.1999059976242481,0.011554624459254814,0.6866976758815868,0.6632664226742115,0.5645342574096985,0.21066336318622603,0.1,0.14846542588911316,0.614500369973489,0.9212251084882497,0.3106569317706147,0.5401814198618857,0.7137799800626115,0.27942472485916947,0.6330423742715554,0.8150737533281842,0.4374859469691157,0.6897317244541197,0.8988482027631604,0.49235775038578034,-0.35803145019882243,0.9706643954623206,0.6245762864428941,0.8009595473173601,0.21515290717797764,0.1788722089641026,0.36917796934116986,0.3427064590855966,0.7965069724560563,0.9508661549621495,0.5230133223380473,0.8028596318468693,0.8503735744711147,0.1,0.22343980794689436,0.2691181491717106,0.9705582516530392,0.3477948418685758,0.3774542154308068,0.18942835710465236,1.1158698619476535,0.553345170849494,0.6789983858504459,1.060795454409289,0.7007119757800672,0.9056106219154152,0.38907423388214424,-0.4583080054172959
52,EventType.StrikeLooking,0.12771222139161864,True,0.8693954916944002,0.4028727528709082,0.31090616721087305,0.9895090860759639,,,,,,,,,,,,,,,,,,0.9167812477441615,0.37686939556065324,0.8493729027548766,0.20997793078142224,0.30445261358079745,0.16670432816475045,0.3666392975501269,0.7796501045317563,0.4058608997966531,0.3559305646618476,0.8894843902910299,0.5027131999385519,0.1,0.08661060791940822,0.5387884301349108,0.6688454397866406,0.1542482402505596,0.6764750636222774,0.5904268163573891,0.26409166751694824,0.17699086384274265,0.32564225678238823,0.5136049973838042,0.14065884991674937,0.4862968749440175,0.34256586531601707,-0.36491273696936466,0.9706643954623206,0.6245762864428941,0.8009595473173601,0.21515290717797764,0.1788722089641026,0.36917796934116986,0.3427064590855966,0.7965069724560563,0.9508661549621495,0.5230133223380473,0.8028596318468693,0.8503735744711147,0.1,0.22343980794689436,0.2691181491717106,0.9705582516530392,0.3477948418685758,0.3774542154308068,0.18942835710465236,1.1158698619476535,0.553345170849494,0.6789983858504459,1.060795454409289,0.7007119757800672,0.9056106219154152,0.38907423388214424,-0.4583080054172959
53,EventType.Ball,0.3053151354807033,True,0.11814995728147881,0.9160926018722779,0.8673608501871832,0.6503084390220724,,,,,,,,,,,,,,,,,,0.9167812477441615,0.37686939556065324,0.8493729027548766,0.20997793078142224,0.30445261358079745,0.16670432816475045,0.3666392975501269,0.7796501045317563,0.4058608997966531,0.3559305646618476,0.8894843902910299,0.5027131999385519,0.1,0.08661060791940822,0.5387884301349108,0.6688454397866406,0.1542482402505596,0.6764750636222774,0.5904268163573891,0.26409166751694824,0.17699086384274265,0.32564225678238823,0.5136049973838042,0.14065884991674937,0.4862968749440175,0.34256586531601707,-0.36491273696936466,0.9706643954623206,0.6245762864428941,0.8009595473173601,0.21515290717797764,0.1788722089641026,0.36917796934116986,0.3427064590855966,0.7965069724560563,0.9508661549621495,0.5230133223380473,0.8028596318468693,0.8503735744711147,0.1,0.22343980794689436,0.2691181491717106,0.9705582516530392,0.3477948418685758,0.3774542154308068,0.18942835710465236,1.1158698619476535,0.553345170849494,0.6789983858504459,1.060795454409289,0.7007119757800672,0.9056106219154152,0.38907423388214424,-0.4583080054172959
