,event_type,weather_roll,has_runner,mystery_roll,should_try_to_steal_roll,pitch_in_strike_zone_roll,batter_swings_roll,contact_roll,foul_roll,unknown_roll_1,hit_or_out_roll,unknown_roll_2,unknown_roll_3,unknown_roll_4,unknown_roll_5,unknown_roll_6,unknown_roll_7,fielder_selection_roll,unknown_after_fielder_selection_roll,bird_number_roll,bird_message_roll,thief,batter.thwackability,batter.moxie,batter.divinity,batter.musclitude,batter.patheticism,batter.buoyancy,batter.baseThirst,batter.laserlikeness,batter.groundFriction,batter.continuation,batter.indulgence,batter.martyrdom,batter.tragicness,batter.shakespearianism,batter.suppression,batter.unthwackability,batter.coldness,batter.overpowerment,batter.ruthlessness,batter.omniscience,batter.tenaciousness,batter.watchfulness,batter.anticapitalism,batter.chasiness,batter.pressurization,batter.cinnamon,batter.vibes,pitcher.thwackability,pitcher.moxie,pitcher.divinity,pitcher.musclitude,pitcher.patheticism,pitcher.buoyancy,pitcher.baseThirst,pitcher.laserlikeness,pitcher.groundFriction,pitcher.continuation,pitcher.indulgence,pitcher.martyrdom,pitcher.tragicness,pitcher.shakespearianism,pitcher.suppression,pitcher.unthwackability,pitcher.coldness,pitcher.overpowerment,pitcher.ruthlessness,pitcher.omniscience,pitcher.tenaciousness,pitcher.watchfulness,pitcher.anticapitalism,pitcher.chasiness,pitcher.pressurization,pitcher.cinnamon,pitcher.vibes,batter,pitcher,thief.thwackability,thief.moxie,thief.divinity,thief.musclitude,thief.patheticism,thief.buoyancy,thief.baseThirst,thief.laserlikeness,thief.groundFriction,thief.continuation,thief.indulgence,thief.martyrdom,thief.tragicness,thief.shakespearianism,thief.suppression,thief.unthwackability,thief.coldness,thief.overpowerment,thief.ruthlessness,thief.omniscience,thief.tenaciousness,thief.watchfulness,thief.anticapitalism,thief.chasiness,thief.pressurization,thief.cinnamon,thief.vibes
12,EventType.StrikeLooking,0.07879932034175385,False,0.706418635893129,,0.2869571342848667,0.9620977695697877,,,,,,,,,,,,,,,,0.9418902649709118,0.09806564282542163,0.6837798687796137,0.7114841938990382,0.40485185317030514,0.30783064630326673,0.24206126696308616,0.01609772031318646,0.2765964861725563,0.8792987632485005,0.16579050461555367,0.13346170320147754,0.1,0.6562898730223858,0.6131567677744476,0.4597927635798813,0.9288944027200594,0.15202566915030458,0.15945933943492574,0.0010196037976704098,0.8930719849609547,0.6202457520022422,0.8872990130003819,0.5852097162243755,0.16454724823726252,0.4915059611966617,0.4147623142183124,0.3861824407314889,0.21503670323220203,0.5492147026980116,0.9735170913295967,0.7886653823170251,0.9923500785792798,0.2144094710471276,0.7774754836608222,0.5268778346384717,0.9089269048750446,0.7048905912044643,0.495252744331244,0.1,0.2550784784300654,0.5137453433739979,0.8455918002818453,0.44251126985351313,0.8367015134393799,0.48574097383856246,1.0572451353592036,0.7167347533584815,0.43221874854800085,0.4983034385780349,0.30482502865176236,0.6735110277965328,0.3087316948780716,-0.3703336747236051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,EventType.Foul,0.47726997969594653,False,0.6984682374982312,,0.48651632127573485,0.44278523283854065,0.4636840202837367,0.28864733039046775,,,,,,,,,,,,,,0.9418902649709118,0.09806564282542163,0.6837798687796137,0.7114841938990382,0.40485185317030514,0.30783064630326673,0.24206126696308616,0.01609772031318646,0.2765964861725563,0.8792987632485005,0.16579050461555367,0.13346170320147754,0.1,0.6562898730223858,0.6131567677744476,0.4597927635798813,0.9288944027200594,0.15202566915030458,0.15945933943492574,0.0010196037976704098,0.8930719849609547,0.6202457520022422,0.8872990130003819,0.5852097162243755,0.16454724823726252,0.4915059611966617,0.4147623142183124,0.3861824407314889,0.21503670323220203,0.5492147026980116,0.9735170913295967,0.7886653823170251,0.9923500785792798,0.2144094710471276,0.7774754836608222,0.5268778346384717,0.9089269048750446,0.7048905912044643,0.495252744331244,0.1,0.2550784784300654,0.5137453433739979,0.8455918002818453,0.44251126985351313,0.8367015134393799,0.48574097383856246,1.0572451353592036,0.7167347533584815,0.43221874854800085,0.4983034385780349,0.30482502865176236,0.6735110277965328,0.3087316948780716,-0.3703336747236051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,EventType.Foul,0.536679452195878,False,0.3930464952288881,,0.14659938611042067,0.5365400054792491,0.5729539685133616,0.01691879315231426,,,,,,,,,,,,,,0.9418902649709118,0.09806564282542163,0.6837798687796137,0.7114841938990382,0.40485185317030514,0.30783064630326673,0.24206126696308616,0.01609772031318646,0.2765964861725563,0.8792987632485005,0.16579050461555367,0.13346170320147754,0.1,0.6562898730223858,0.6131567677744476,0.4597927635798813,0.9288944027200594,0.15202566915030458,0.15945933943492574,0.0010196037976704098,0.8930719849609547,0.6202457520022422,0.8872990130003819,0.5852097162243755,0.16454724823726252,0.4915059611966617,0.4147623142183124,0.3861824407314889,0.21503670323220203,0.5492147026980116,0.9735170913295967,0.7886653823170251,0.9923500785792798,0.2144094710471276,0.7774754836608222,0.5268778346384717,0.9089269048750446,0.7048905912044643,0.495252744331244,0.1,0.2550784784300654,0.5137453433739979,0.8455918002818453,0.44251126985351313,0.8367015134393799,0.48574097383856246,1.0572451353592036,0.7167347533584815,0.43221874854800085,0.4983034385780349,0.30482502865176236,0.6735110277965328,0.3087316948780716,-0.3703336747236051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,EventType.Weather,0.011333875459841991,False,,,,,,,,,,,,,,,,,0.6476791703396416,0.8095113523686084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,EventType.Ball,0.08612700788243988,False,0.5672904023972725,,0.7024736650647094,0.5173375190289269,,,,,,,,,,,,,,,,0.9418902649709118,0.09806564282542163,0.6837798687796137,0.7114841938990382,0.40485185317030514,0.30783064630326673,0.24206126696308616,0.01609772031318646,0.2765964861725563,0.8792987632485005,0.16579050461555367,0.13346170320147754,0.1,0.6562898730223858,0.6131567677744476,0.4597927635798813,0.9288944027200594,0.15202566915030458,0.15945933943492574,0.0010196037976704098,0.8930719849609547,0.6202457520022422,0.8872990130003819,0.5852097162243755,0.16454724823726252,0.4915059611966617,0.4147623142183124,0.3861824407314889,0.21503670323220203,0.5492147026980116,0.9735170913295967,0.7886653823170251,0.9923500785792798,0.2144094710471276,0.7774754836608222,0.5268778346384717,0.9089269048750446,0.7048905912044643,0.495252744331244,0.1,0.2550784784300654,0.5137453433739979,0.8455918002818453,0.44251126985351313,0.8367015134393799,0.48574097383856246,1.0572451353592036,0.7167347533584815,0.43221874854800085,0.4983034385780349,0.30482502865176236,0.6735110277965328,0.3087316948780716,-0.3703336747236051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,EventType.Foul,0.5537631223067894,False,0.9094091415858043,,0.016331002643855008,0.22539697090296684,0.30998116115946517,0.2544756195495257,,,,,,,,,,,,,,0.9418902649709118,0.09806564282542163,0.6837798687796137,0.7114841938990382,0.40485185317030514,0.30783064630326673,0.24206126696308616,0.01609772031318646,0.2765964861725563,0.8792987632485005,0.16579050461555367,0.13346170320147754,0.1,0.6562898730223858,0.6131567677744476,0.4597927635798813,0.9288944027200594,0.15202566915030458,0.15945933943492574,0.0010196037976704098,0.8930719849609547,0.6202457520022422,0.8872990130003819,0.5852097162243755,0.16454724823726252,0.4915059611966617,0.4147623142183124,0.3861824407314889,0.21503670323220203,0.5492147026980116,0.9735170913295967,0.7886653823170251,0.9923500785792798,0.2144094710471276,0.7774754836608222,0.5268778346384717,0.9089269048750446,0.7048905912044643,0.495252744331244,0.1,0.2550784784300654,0.5137453433739979,0.8455918002818453,0.44251126985351313,0.8367015134393799,0.48574097383856246,1.0572451353592036,0.7167347533584815,0.43221874854800085,0.4983034385780349,0.30482502865176236,0.6735110277965328,0.3087316948780716,-0.3703336747236051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,EventType.HomeRun,0.348440081276995,True,0.11649792688573357,,0.07943109455694275,0.2800788051470995,0.9644370847451467,0.8541564252223108,0.1549373920521162,0.2587755616976266,0.4682496871280617,0.23738086649393342,0.9150802648389269,0.4411685049823104,,,,,,,,0.9418902649709118,0.09806564282542163,0.6837798687796137,0.7114841938990382,0.40485185317030514,0.30783064630326673,0.24206126696308616,0.01609772031318646,0.2765964861725563,0.8792987632485005,0.16579050461555367,0.13346170320147754,0.1,0.6562898730223858,0.6131567677744476,0.4597927635798813,0.9288944027200594,0.15202566915030458,0.15945933943492574,0.0010196037976704098,0.8930719849609547,0.6202457520022422,0.8872990130003819,0.5852097162243755,0.16454724823726252,0.4915059611966617,0.4147623142183124,0.3861824407314889,0.21503670323220203,0.5492147026980116,0.9735170913295967,0.7886653823170251,0.9923500785792798,0.2144094710471276,0.7774754836608222,0.5268778346384717,0.9089269048750446,0.7048905912044643,0.495252744331244,0.1,0.2550784784300654,0.5137453433739979,0.8455918002818453,0.44251126985351313,0.8367015134393799,0.48574097383856246,1.0572451353592036,0.7167347533584815,0.43221874854800085,0.4983034385780349,0.30482502865176236,0.6735110277965328,0.3087316948780716,-0.3703336747236051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,EventType.Foul,0.22037219612799985,True,0.5005760654408533,0.7938581050650255,0.34333528437764205,0.41596245329554393,0.7087091845273226,0.2914243057108221,,,,,,,,,,,,,,0.5256652565574154,0.10650390647287211,0.45761333822932015,0.869434439094253,0.8210659026286053,0.37168882306408846,0.7949127286710809,0.6624466468634385,0.6375225493063692,0.06368912520585956,0.7776732986904085,0.7855625293500272,0.1,0.9338633001894057,0.10535430418723202,0.3754420978754529,0.29028453710757973,0.3906915552373027,0.30624668309328507,0.2680116216616826,0.3541516439653223,0.3412286385119776,0.5699560177086616,0.4309635948768822,0.9635510486845484,0.42625113136620474,-0.4833862048866867,0.3861824407314889,0.21503670323220203,0.5492147026980116,0.9735170913295967,0.7886653823170251,0.9923500785792798,0.2144094710471276,0.7774754836608222,0.5268778346384717,0.9089269048750446,0.7048905912044643,0.495252744331244,0.1,0.2550784784300654,0.5137453433739979,0.8455918002818453,0.44251126985351313,0.8367015134393799,0.48574097383856246,1.0572451353592036,0.7167347533584815,0.43221874854800085,0.4983034385780349,0.30482502865176236,0.6735110277965328,0.3087316948780716,-0.3703336747236051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,EventType.Foul,0.7457430470606099,True,0.3746325206120338,0.5282177209007328,0.18916355478681557,0.26847147379626324,0.2460880624859445,0.28533854489595156,,,,,,,,,,,,,,0.5256652565574154,0.10650390647287211,0.45761333822932015,0.869434439094253,0.8210659026286053,0.37168882306408846,0.7949127286710809,0.6624466468634385,0.6375225493063692,0.06368912520585956,0.7776732986904085,0.7855625293500272,0.1,0.9338633001894057,0.10535430418723202,0.3754420978754529,0.29028453710757973,0.3906915552373027,0.30624668309328507,0.2680116216616826,0.3541516439653223,0.3412286385119776,0.5699560177086616,0.4309635948768822,0.9635510486845484,0.42625113136620474,-0.4833862048866867,0.3861824407314889,0.21503670323220203,0.5492147026980116,0.9735170913295967,0.7886653823170251,0.9923500785792798,0.2144094710471276,0.7774754836608222,0.5268778346384717,0.9089269048750446,0.7048905912044643,0.495252744331244,0.1,0.2550784784300654,0.5137453433739979,0.8455918002818453,0.44251126985351313,0.8367015134393799,0.48574097383856246,1.0572451353592036,0.7167347533584815,0.43221874854800085,0.4983034385780349,0.30482502865176236,0.6735110277965328,0.3087316948780716,-0.3703336747236051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,EventType.FieldersChoice,0.983144825490001,True,0.8897828242843722,0.35319295621133895,0.5480855954467538,0.2673052038516841,0.3642136552884123,0.6888014865221654,0.9267693758754723,0.4616033040183942,0.178928817923254,0.5435924310242468,0.7714926467274477,0.7440026928061902,0.4751380692849021,,,,,,,0.5256652565574154,0.10650390647287211,0.45761333822932015,0.869434439094253,0.8210659026286053,0.37168882306408846,0.7949127286710809,0.6624466468634385,0.6375225493063692,0.06368912520585956,0.7776732986904085,0.7855625293500272,0.1,0.9338633001894057,0.10535430418723202,0.3754420978754529,0.29028453710757973,0.3906915552373027,0.30624668309328507,0.2680116216616826,0.3541516439653223,0.3412286385119776,0.5699560177086616,0.4309635948768822,0.9635510486845484,0.42625113136620474,-0.4833862048866867,0.3861824407314889,0.21503670323220203,0.5492147026980116,0.9735170913295967,0.7886653823170251,0.9923500785792798,0.2144094710471276,0.7774754836608222,0.5268778346384717,0.9089269048750446,0.7048905912044643,0.495252744331244,0.1,0.2550784784300654,0.5137453433739979,0.8455918002818453,0.44251126985351313,0.8367015134393799,0.48574097383856246,1.0572451353592036,0.7167347533584815,0.43221874854800085,0.4983034385780349,0.30482502865176236,0.6735110277965328,0.3087316948780716,-0.3703336747236051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
