,Unnamed: 0,event_type,weather_roll,has_runner,mystery_roll,should_try_to_steal_roll,pitch_in_strike_zone_roll,batter_swings_roll,contact_roll,foul_roll,unknown_roll_1,hit_or_out_roll,unknown_roll_2,unknown_roll_3,unknown_roll_4,unknown_roll_5,unknown_roll_6,unknown_roll_7,fielder_selection_roll,unknown_after_fielder_selection_roll,bird_number_roll,bird_message_roll,thief,batter.thwackability,batter.moxie,batter.divinity,batter.musclitude,batter.patheticism,batter.buoyancy,batter.baseThirst,batter.laserlikeness,batter.groundFriction,batter.continuation,batter.indulgence,batter.martyrdom,batter.tragicness,batter.shakespearianism,batter.suppression,batter.unthwackability,batter.coldness,batter.overpowerment,batter.ruthlessness,batter.omniscience,batter.tenaciousness,batter.watchfulness,batter.anticapitalism,batter.chasiness,batter.pressurization,batter.cinnamon,batter.vibes,pitcher.thwackability,pitcher.moxie,pitcher.divinity,pitcher.musclitude,pitcher.patheticism,pitcher.buoyancy,pitcher.baseThirst,pitcher.laserlikeness,pitcher.groundFriction,pitcher.continuation,pitcher.indulgence,pitcher.martyrdom,pitcher.tragicness,pitcher.shakespearianism,pitcher.suppression,pitcher.unthwackability,pitcher.coldness,pitcher.overpowerment,pitcher.ruthlessness,pitcher.omniscience,pitcher.tenaciousness,pitcher.watchfulness,pitcher.anticapitalism,pitcher.chasiness,pitcher.pressurization,pitcher.cinnamon,pitcher.vibes,batter,pitcher,thief.thwackability,thief.moxie,thief.divinity,thief.musclitude,thief.patheticism,thief.buoyancy,thief.baseThirst,thief.laserlikeness,thief.groundFriction,thief.continuation,thief.indulgence,thief.martyrdom,thief.tragicness,thief.shakespearianism,thief.suppression,thief.unthwackability,thief.coldness,thief.overpowerment,thief.ruthlessness,thief.omniscience,thief.tenaciousness,thief.watchfulness,thief.anticapitalism,thief.chasiness,thief.pressurization,thief.cinnamon,thief.vibes
108,108,EventType.Ball,0.7639200945244364,False,0.7629147454419838,,0.8162085787283708,0.6685102845624318,,,,,,,,,,,,,,,,0.9698033534805326,0.3711454210714642,0.9807991219342946,0.4398015534975723,0.044853389715554,0.4406200699178362,0.9892174632016112,0.054057419372518,0.3802120172149823,0.9849154430566738,0.6255266951997311,0.0685847166733275,0.1,0.0689515466777945,0.8286498149503889,0.241514440784464,0.144465422742289,0.8606109346596857,0.9471519043793276,0.7755894552199392,0.9935618390727547,0.5917424781571674,0.5862425562040094,0.8119728335639256,0.8461832410281835,0.6153956914094989,0.6153956914094989,0.9362488763449588,0.3216119350820285,0.2110306676430349,0.2198375892262973,0.8839031364880394,0.3848580981254852,0.0018194321129088,0.3355436581608968,0.5171082997404857,0.2962551835517792,0.6382917672474768,0.245779971758425,0.1,0.7950879672158303,0.82762143573018,0.5640917170229244,0.3169548249838488,0.3152537658659048,0.4284982836502332,0.505687938287068,0.6119205103205829,0.426619820713167,0.7522133816988852,0.6305989086563561,0.0596497574495376,0.9570462723485168,0.9570462723485168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,110,EventType.Ball,0.6189222185100027,False,0.0179809529987995,,0.8841465081730491,0.5377629322023063,,,,,,,,,,,,,,,,0.9698033534805326,0.3711454210714642,0.9807991219342946,0.4398015534975723,0.044853389715554,0.4406200699178362,0.9892174632016112,0.054057419372518,0.3802120172149823,0.9849154430566738,0.6255266951997311,0.0685847166733275,0.1,0.0689515466777945,0.8286498149503889,0.241514440784464,0.144465422742289,0.8606109346596857,0.9471519043793276,0.7755894552199392,0.9935618390727547,0.5917424781571674,0.5862425562040094,0.8119728335639256,0.8461832410281835,0.6153956914094989,0.6153956914094989,0.9362488763449588,0.3216119350820285,0.2110306676430349,0.2198375892262973,0.8839031364880394,0.3848580981254852,0.0018194321129088,0.3355436581608968,0.5171082997404857,0.2962551835517792,0.6382917672474768,0.245779971758425,0.1,0.7950879672158303,0.82762143573018,0.5640917170229244,0.3169548249838488,0.3152537658659048,0.4284982836502332,0.505687938287068,0.6119205103205829,0.426619820713167,0.7522133816988852,0.6305989086563561,0.0596497574495376,0.9570462723485168,0.9570462723485168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,111,EventType.Ball,0.099242144545109,False,0.1607718141261014,,0.9109804450884128,0.611264152637846,,,,,,,,,,,,,,,,0.9698033534805326,0.3711454210714642,0.9807991219342946,0.4398015534975723,0.044853389715554,0.4406200699178362,0.9892174632016112,0.054057419372518,0.3802120172149823,0.9849154430566738,0.6255266951997311,0.0685847166733275,0.1,0.0689515466777945,0.8286498149503889,0.241514440784464,0.144465422742289,0.8606109346596857,0.9471519043793276,0.7755894552199392,0.9935618390727547,0.5917424781571674,0.5862425562040094,0.8119728335639256,0.8461832410281835,0.6153956914094989,0.6153956914094989,0.9362488763449588,0.3216119350820285,0.2110306676430349,0.2198375892262973,0.8839031364880394,0.3848580981254852,0.0018194321129088,0.3355436581608968,0.5171082997404857,0.2962551835517792,0.6382917672474768,0.245779971758425,0.1,0.7950879672158303,0.82762143573018,0.5640917170229244,0.3169548249838488,0.3152537658659048,0.4284982836502332,0.505687938287068,0.6119205103205829,0.426619820713167,0.7522133816988852,0.6305989086563561,0.0596497574495376,0.9570462723485168,0.9570462723485168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,116,EventType.Ball,0.9341611458303158,False,0.2777710447463692,,0.765135457692973,0.8281916756094954,,,,,,,,,,,,,,,,0.7022587362242676,0.5360370270065851,0.8088506413301586,0.5447317125995685,0.1144272504177821,0.885056788414295,0.5019813176944115,0.4382731998927134,0.6543010879309619,0.7703597631858468,0.753369168572978,0.4202046908759163,0.1,0.3116662836676329,0.1379525731561217,0.0186862239227707,0.6372037551038263,0.3784491751376859,0.2081516937847605,0.1416787439634557,0.404989655422564,0.1750232498854644,0.7347059210128348,0.210872250201733,0.7609978072552137,0.6277302593031564,-0.4138157906156197,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,-0.2728520139073633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,118,EventType.Ball,0.4166762584870482,False,0.77666794073046,,0.747931250838096,0.9851773407416438,,,,,,,,,,,,,,,,0.7022587362242676,0.5360370270065851,0.8088506413301586,0.5447317125995685,0.1144272504177821,0.885056788414295,0.5019813176944115,0.4382731998927134,0.6543010879309619,0.7703597631858468,0.753369168572978,0.4202046908759163,0.1,0.3116662836676329,0.1379525731561217,0.0186862239227707,0.6372037551038263,0.3784491751376859,0.2081516937847605,0.1416787439634557,0.404989655422564,0.1750232498854644,0.7347059210128348,0.210872250201733,0.7609978072552137,0.6277302593031564,-0.4138157906156197,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,-0.2728520139073633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,119,EventType.StrikeSwinging,0.9686252720331072,False,0.7636250000208389,,0.978912330266859,0.0659363460803956,0.8600275769467387,,,,,,,,,,,,,,,0.7022587362242676,0.5360370270065851,0.8088506413301586,0.5447317125995685,0.1144272504177821,0.885056788414295,0.5019813176944115,0.4382731998927134,0.6543010879309619,0.7703597631858468,0.753369168572978,0.4202046908759163,0.1,0.3116662836676329,0.1379525731561217,0.0186862239227707,0.6372037551038263,0.3784491751376859,0.2081516937847605,0.1416787439634557,0.404989655422564,0.1750232498854644,0.7347059210128348,0.210872250201733,0.7609978072552137,0.6277302593031564,-0.4138157906156197,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,-0.2728520139073633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,122,EventType.Ball,0.973734793764478,False,0.0782563832092648,,0.6916640234969749,0.3468472947476033,,,,,,,,,,,,,,,,0.9232820621017052,0.7924746391865745,1.0264554950661913,1.1362941924123675,0.4059019895257245,0.7290386558929516,0.8937081572225478,0.3883179230872258,0.8970693806274312,0.7851231462319437,0.5791018871160651,1.3843961867934054,0.1,0.8057369039444793,0.8128774318124143,0.2101831639063582,0.3642490771184405,0.4992427934187828,0.3321803174782816,0.520428977901964,0.255718060430387,0.4669065120599864,0.5815585414248714,0.4921760105524166,0.1924054438117461,0.3542455840750931,-0.1844631011254601,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,-0.2728520139073633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,126,EventType.Ball,0.5393106981759088,False,0.782764380587653,,0.5397613981596663,0.9421785713571956,,,,,,,,,,,,,,,,0.4066947808965995,0.2371276154122755,1.1890546502328003,0.6730725948041862,0.7098238259386043,0.3663597502769849,0.4182697009345662,0.906485350460294,1.15022731297449,0.885295809499689,1.0492452526800065,0.8452214509093343,0.1,0.5082898527846622,0.5939309680261935,0.875372782544539,0.7234392053642644,0.9135959399366524,1.014440593503719,0.3787786833398797,0.7598723231394826,1.0201014340843495,1.1998318708188955,0.3474272067335713,0.0694277042337028,0.046836549367238,0.046836549367238,0.9362488763449588,0.3216119350820285,0.2110306676430349,0.2198375892262973,0.8839031364880394,0.3848580981254852,0.0018194321129088,0.3355436581608968,0.5171082997404857,0.2962551835517792,0.6382917672474768,0.245779971758425,0.1,0.7950879672158303,0.82762143573018,0.5640917170229244,0.3169548249838488,0.3152537658659048,0.4284982836502332,0.505687938287068,0.6119205103205829,0.426619820713167,0.7522133816988852,0.6305989086563561,0.0596497574495376,0.9570462723485168,0.9570462723485168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,130,EventType.Ball,0.9233614794050528,False,0.2166925892820086,,0.5542728113887256,0.8210613022906119,,,,,,,,,,,,,,,,0.6395329531310132,0.3282554980377874,0.2125125833984023,0.8448151024827599,0.2297234334649009,0.9574312081398212,0.2705410172190685,0.4524794535499445,0.5555787946467396,0.1342201082508836,0.0494316372815837,0.1782894150233396,0.1,0.4020971212883055,0.0389034769287837,0.8922027999016309,0.7849625523118364,0.3881115092944591,0.4583932007392137,0.3466080793755468,0.2350619540939227,0.8181397831030581,0.3935467646871549,0.9663039755851676,0.1182629529630165,0.6512736257950356,0.5385776030214655,0.9362488763449588,0.3216119350820285,0.2110306676430349,0.2198375892262973,0.8839031364880394,0.3848580981254852,0.0018194321129088,0.3355436581608968,0.5171082997404857,0.2962551835517792,0.6382917672474768,0.245779971758425,0.1,0.7950879672158303,0.82762143573018,0.5640917170229244,0.3169548249838488,0.3152537658659048,0.4284982836502332,0.505687938287068,0.6119205103205829,0.426619820713167,0.7522133816988852,0.6305989086563561,0.0596497574495376,0.9570462723485168,0.9570462723485168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,132,EventType.Ball,0.5691377060271874,False,0.4543925381269047,,0.9292756356396908,0.4093670777403475,,,,,,,,,,,,,,,,0.6143899137750144,0.9092429563080644,0.1546919728085882,0.3626902790363384,0.6367193275374738,0.7860062762895372,0.1590929251971737,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.4372052425854111,0.5000549463572761,0.3231084036387679,0.4460554870392645,0.0653927550775819,0.2296263390560313,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.1295676251694817,0.5107206556148791,0.8231759598388049,0.1504063028045619,-0.0328755225027764,0.9362488763449588,0.3216119350820285,0.2110306676430349,0.2198375892262973,0.8839031364880394,0.3848580981254852,0.0018194321129088,0.3355436581608968,0.5171082997404857,0.2962551835517792,0.6382917672474768,0.245779971758425,0.1,0.7950879672158303,0.82762143573018,0.5640917170229244,0.3169548249838488,0.3152537658659048,0.4284982836502332,0.505687938287068,0.6119205103205829,0.426619820713167,0.7522133816988852,0.6305989086563561,0.0596497574495376,0.9570462723485168,0.9570462723485168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,134,EventType.Ball,0.2864548926905874,False,0.0518043934043486,,0.9673922898677,0.5842291635717596,,,,,,,,,,,,,,,,0.6143899137750144,0.9092429563080644,0.1546919728085882,0.3626902790363384,0.6367193275374738,0.7860062762895372,0.1590929251971737,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.4372052425854111,0.5000549463572761,0.3231084036387679,0.4460554870392645,0.0653927550775819,0.2296263390560313,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.1295676251694817,0.5107206556148791,0.8231759598388049,0.1504063028045619,-0.0328755225027764,0.9362488763449588,0.3216119350820285,0.2110306676430349,0.2198375892262973,0.8839031364880394,0.3848580981254852,0.0018194321129088,0.3355436581608968,0.5171082997404857,0.2962551835517792,0.6382917672474768,0.245779971758425,0.1,0.7950879672158303,0.82762143573018,0.5640917170229244,0.3169548249838488,0.3152537658659048,0.4284982836502332,0.505687938287068,0.6119205103205829,0.426619820713167,0.7522133816988852,0.6305989086563561,0.0596497574495376,0.9570462723485168,0.9570462723485168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,135,EventType.Ball,0.3870096211979792,False,0.0344841472407499,,0.6978580771938543,0.7876877131941151,,,,,,,,,,,,,,,,0.6143899137750144,0.9092429563080644,0.1546919728085882,0.3626902790363384,0.6367193275374738,0.7860062762895372,0.1590929251971737,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.4372052425854111,0.5000549463572761,0.3231084036387679,0.4460554870392645,0.0653927550775819,0.2296263390560313,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.1295676251694817,0.5107206556148791,0.8231759598388049,0.1504063028045619,-0.0328755225027764,0.9362488763449588,0.3216119350820285,0.2110306676430349,0.2198375892262973,0.8839031364880394,0.3848580981254852,0.0018194321129088,0.3355436581608968,0.5171082997404857,0.2962551835517792,0.6382917672474768,0.245779971758425,0.1,0.7950879672158303,0.82762143573018,0.5640917170229244,0.3169548249838488,0.3152537658659048,0.4284982836502332,0.505687938287068,0.6119205103205829,0.426619820713167,0.7522133816988852,0.6305989086563561,0.0596497574495376,0.9570462723485168,0.9570462723485168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,136,EventType.Ball,0.7458355156342933,True,0.5051702214843419,,0.7040885144433313,0.5624533568354413,,,,,,,,,,,,,,,,0.6143899137750144,0.9092429563080644,0.1546919728085882,0.3626902790363384,0.6367193275374738,0.7860062762895372,0.1590929251971737,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.4372052425854111,0.5000549463572761,0.3231084036387679,0.4460554870392645,0.0653927550775819,0.2296263390560313,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.1295676251694817,0.5107206556148791,0.8231759598388049,0.1504063028045619,-0.0328755225027764,0.9362488763449588,0.3216119350820285,0.2110306676430349,0.2198375892262973,0.8839031364880394,0.3848580981254852,0.0018194321129088,0.3355436581608968,0.5171082997404857,0.2962551835517792,0.6382917672474768,0.245779971758425,0.1,0.7950879672158303,0.82762143573018,0.5640917170229244,0.3169548249838488,0.3152537658659048,0.4284982836502332,0.505687938287068,0.6119205103205829,0.426619820713167,0.7522133816988852,0.6305989086563561,0.0596497574495376,0.9570462723485168,0.9570462723485168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,138,EventType.Ball,0.7530443655201444,False,0.4817944717614797,,0.7284950026943999,0.8911785059833697,,,,,,,,,,,,,,,,0.9071282701651996,0.545994340917979,0.6062916483681009,0.8819392850662715,0.544985525992606,0.113192042933707,0.1999059976242481,0.0115546244592548,0.6866976758815868,0.6632664226742115,0.5645342574096985,0.210663363186226,0.1,0.1484654258891131,0.614500369973489,0.9212251084882496,0.3106569317706147,0.5401814198618857,0.7137799800626115,0.2794247248591694,0.6330423742715554,0.8150737533281842,0.4374859469691157,0.6897317244541197,0.8988482027631604,0.4923577503857803,-0.3580314501988397,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,-0.2728520139073633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,139,EventType.Ball,0.3096489986053787,False,0.5708033113061342,,0.6650952655595728,0.6864757052958883,,,,,,,,,,,,,,,,0.9071282701651996,0.545994340917979,0.6062916483681009,0.8819392850662715,0.544985525992606,0.113192042933707,0.1999059976242481,0.0115546244592548,0.6866976758815868,0.6632664226742115,0.5645342574096985,0.210663363186226,0.1,0.1484654258891131,0.614500369973489,0.9212251084882496,0.3106569317706147,0.5401814198618857,0.7137799800626115,0.2794247248591694,0.6330423742715554,0.8150737533281842,0.4374859469691157,0.6897317244541197,0.8988482027631604,0.4923577503857803,-0.3580314501988397,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,-0.2728520139073633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,141,EventType.StrikeSwinging,0.0799212339770374,False,0.078096021905218,,0.9920355055903952,0.092360493575206,0.5124574198325431,,,,,,,,,,,,,,,0.9071282701651996,0.545994340917979,0.6062916483681009,0.8819392850662715,0.544985525992606,0.113192042933707,0.1999059976242481,0.0115546244592548,0.6866976758815868,0.6632664226742115,0.5645342574096985,0.210663363186226,0.1,0.1484654258891131,0.614500369973489,0.9212251084882496,0.3106569317706147,0.5401814198618857,0.7137799800626115,0.2794247248591694,0.6330423742715554,0.8150737533281842,0.4374859469691157,0.6897317244541197,0.8988482027631604,0.4923577503857803,-0.3580314501988397,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,-0.2728520139073633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,148,EventType.StrikeSwinging,0.6689506203656135,False,0.9832699162926276,,0.8932382708237716,0.0955826078511923,0.6237413154424714,,,,,,,,,,,,,,,0.6380607077085325,0.6012156325812277,0.3342214148454121,0.932083503800955,0.7727426880749548,0.9475580276271998,0.1499402602843882,0.8091085086644214,0.0194183502957041,0.2266882591966199,0.8500137214628332,0.0249243853381961,0.1,0.8027334753468993,0.2198063357423756,0.180765969438863,0.9818977030776724,0.3388560431270082,0.6935318840732521,0.5786502897209715,0.1505714669527418,0.2838214607935063,0.260475417857241,0.7116697710770961,0.7284504542962638,0.5660727501850884,-0.4048196531759243,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,-0.2728520139073633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,149,EventType.Ball,0.2399193878416214,False,0.751942178681775,,0.7298306560883463,0.4072892753998156,,,,,,,,,,,,,,,,0.6380607077085325,0.6012156325812277,0.3342214148454121,0.932083503800955,0.7727426880749548,0.9475580276271998,0.1499402602843882,0.8091085086644214,0.0194183502957041,0.2266882591966199,0.8500137214628332,0.0249243853381961,0.1,0.8027334753468993,0.2198063357423756,0.180765969438863,0.9818977030776724,0.3388560431270082,0.6935318840732521,0.5786502897209715,0.1505714669527418,0.2838214607935063,0.260475417857241,0.7116697710770961,0.7284504542962638,0.5660727501850884,-0.4048196531759243,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,-0.2728520139073633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,150,EventType.Ball,0.5036527302531322,False,0.2557814912032627,,0.7562164068267603,0.544113403023907,,,,,,,,,,,,,,,,0.6380607077085325,0.6012156325812277,0.3342214148454121,0.932083503800955,0.7727426880749548,0.9475580276271998,0.1499402602843882,0.8091085086644214,0.0194183502957041,0.2266882591966199,0.8500137214628332,0.0249243853381961,0.1,0.8027334753468993,0.2198063357423756,0.180765969438863,0.9818977030776724,0.3388560431270082,0.6935318840732521,0.5786502897209715,0.1505714669527418,0.2838214607935063,0.260475417857241,0.7116697710770961,0.7284504542962638,0.5660727501850884,-0.4048196531759243,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,-0.2728520139073633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,151,EventType.Ball,0.7755007205331612,False,0.479838516146001,,0.8559271578266243,0.4183313599190503,,,,,,,,,,,,,,,,0.6380607077085325,0.6012156325812277,0.3342214148454121,0.932083503800955,0.7727426880749548,0.9475580276271998,0.1499402602843882,0.8091085086644214,0.0194183502957041,0.2266882591966199,0.8500137214628332,0.0249243853381961,0.1,0.8027334753468993,0.2198063357423756,0.180765969438863,0.9818977030776724,0.3388560431270082,0.6935318840732521,0.5786502897209715,0.1505714669527418,0.2838214607935063,0.260475417857241,0.7116697710770961,0.7284504542962638,0.5660727501850884,-0.4048196531759243,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,-0.2728520139073633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,152,EventType.Ball,0.7290231039093222,True,0.7185690879174282,,0.7855099161430261,0.4127208102929967,,,,,,,,,,,,,,,,0.6380607077085325,0.6012156325812277,0.3342214148454121,0.932083503800955,0.7727426880749548,0.9475580276271998,0.1499402602843882,0.8091085086644214,0.0194183502957041,0.2266882591966199,0.8500137214628332,0.0249243853381961,0.1,0.8027334753468993,0.2198063357423756,0.180765969438863,0.9818977030776724,0.3388560431270082,0.6935318840732521,0.5786502897209715,0.1505714669527418,0.2838214607935063,0.260475417857241,0.7116697710770961,0.7284504542962638,0.5660727501850884,-0.4048196531759243,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,-0.2728520139073633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,154,EventType.StrikeSwinging,0.4785249950218193,True,0.3341866566909912,0.976302604604347,0.8651227285650902,0.0192928465079051,0.8503733874434856,,,,,,,,,,,,,,,0.6881608779772133,0.5442674665353882,0.1113931126784331,0.4504530301818952,0.388266330908624,0.3436859088893147,0.4575293895271839,0.7096724426217023,0.9635061277759058,0.920975525282169,0.8213683139336194,0.1070224099391179,0.1,0.9760781845710608,0.8331035959224848,0.0864841018442375,0.1222212147769603,0.0566253695091449,0.6758939904130465,0.3355958417844891,0.4997507962419829,0.9009614943703096,0.7485772552468877,0.7748986032534493,0.2231236998406787,0.8701273637843034,0.4184223594372734,0.0954942182648388,0.9481772935890836,0.6466601264001044,0.3294607416748534,0.919582617799636,0.904207509135099,0.1108326987822363,0.6248356573358633,0.4759993527293666,0.5688132605062097,0.0130983493813003,0.3847666905631948,0.1,0.1868339376895114,0.1269079777394932,0.7783984881467316,0.6325748296367963,0.6240859001142638,0.8999049478812817,0.9843276023178912,0.6602431928130081,0.0262161885901093,0.5161477530232157,0.937514120052508,0.3856185779831285,0.06544767831993,-0.2728520139073633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,158,EventType.Ball,0.0833438894951661,False,0.2797163739341011,,0.679401993344249,0.9027400079352996,,,,,,,,,,,,,,,,0.89378563518355,0.1456904830874414,0.5506165388243167,0.5510823897441568,0.8470052300033166,0.7573296521561019,0.4466171764661544,0.7877182336858708,0.0281922504175367,0.721399123892341,0.7423369376397517,0.7886849409940524,0.1,0.960081432874384,0.0112051977223095,0.9784171643555766,0.0664800301374102,0.207902773407467,0.4807841028840638,0.2369045552483648,0.3785010759388409,0.8672787557686772,0.6084817820913049,0.0071736891232845,0.5287515061488359,0.9690900438516448,0.6871137344641933,0.9362488763449588,0.3216119350820285,0.2110306676430349,0.2198375892262973,0.8839031364880394,0.3848580981254852,0.0018194321129088,0.3355436581608968,0.5171082997404857,0.2962551835517792,0.6382917672474768,0.245779971758425,0.1,0.7950879672158303,0.82762143573018,0.5640917170229244,0.3169548249838488,0.3152537658659048,0.4284982836502332,0.505687938287068,0.6119205103205829,0.426619820713167,0.7522133816988852,0.6305989086563561,0.0596497574495376,0.9570462723485168,0.9570462723485168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
