,Team,Day,X,Y,corrected_speed,speed,edensity
503,Magic,63,0.7710154106395593,-0.4765654009177031,,0.9064101416001143,
504,Magic,64,0.7094342538307917,-0.3975999631022348,,0.8132543828147196,
505,Magic,65,0.6398462279864603,-0.3260053316942483,,0.7181104871547123,
506,Magic,66,0.5726516348517141,-0.2519988121540847,,0.6256463028144661,
507,Magic,67,0.4971058612139775,-0.1870394076871841,,0.5311289648298828,
508,Magic,68,0.4236087264862181,-0.1194666424511705,,0.44013251619691923,
509,Magic,69,0.3479713228958454,-0.0543093653507557,,0.3521839699967711,
510,Magic,70,0.2523609958194868,-0.0790929997130873,,0.26446507295788124,
511,Magic,71,0.1591811562440033,-0.0442904929855654,,0.16522798876728545,
512,Magic,72,0.0830719630047364,0.0205296526701178,,0.08557112641665977,
513,Magic,73,0.0145793813886715,-0.0526117328401829,,0.05459443922345133,
514,Magic,74,0.1008454431472535,-0.102906915258717,,0.14408204819348833,
515,Magic,75,0.1838103769644304,-0.1583780744246083,,0.24263113802282835,
516,Magic,76,0.2666386554391381,-0.2139880264436336,,0.34188747861779417,
517,Magic,77,0.3649257982612403,-0.2262324554612164,,0.4293622737742741,
518,Magic,78,0.4320596768046824,-0.30037320854739,,0.5262125319047622,
519,Magic,79,0.4943889977203187,-0.3786998515065513,,0.6227632444179612,
550,Mechanics,58,0.7410559464315116,-0.7055965057752372,,1.023245007172636,
551,Mechanics,59,0.6868963442200746,-0.6208364727672291,,0.9258857994488076,
552,Mechanics,60,0.6191314382845786,-0.5476383348391411,,0.8265781775837772,
553,Mechanics,61,0.5518715074779372,-0.4738830613909869,,0.7274113806088442,
554,Mechanics,62,0.4840903444501566,-0.4005840486549404,,0.6283399093059862,
555,Mechanics,63,0.4165178462246293,-0.3270249386274255,,0.5295587094061199,
556,Mechanics,64,0.3488998507063217,-0.2534653818060873,,0.43124912243041047,
557,Mechanics,65,0.4224020846364769,-0.3215740580342551,,0.5308798318884037,
558,Mechanics,66,0.3552502611256337,-0.2475450538364388,,0.4329911104268958,
559,Mechanics,67,0.2874032865615654,-0.1741693701827107,,0.3360589511324336,
560,Mechanics,68,0.2195918457484386,-0.100713296850198,,0.24158589959193014,
561,Mechanics,69,0.1482441189057526,-0.0309882415287379,,0.1514483076933721,
562,Mechanics,70,0.05971929178612,0.0120860408336914,,0.060930010622593817,
563,Mechanics,71,0.0014661217767515,-0.0641106159323355,,0.06412737783729891,
