gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/stadiumId,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/homeBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/baseRunners/1,data/basesOccupied/1,data/baseRunnerMods/1,data/baseRunnerNames/1,data/baseRunners/2,data/basesOccupied/2,data/baseRunnerMods/2,data/baseRunnerNames/2
bdc73e04-53fd-48d8-8112-df77bd09da8e,2021-03-13T17:00:01.681886Z,822c8d94-9912-dff4-4ebf-a9f0b36d4c49,bdc73e04-53fd-48d8-8112-df77bd09da8e,110,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,-1,12,10,0.443324991921211,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,0.5566750080787891,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,2,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,591b88d6-d956-4f22-a932-8cd2c4cf5d3e,0,Play ball!,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Hawai'i Fridays,false,Baltimore Crabs,true,false,3,,#3ee652,0x1F3DD,,#593037,0x1F980,,,-1,0,,,-1,0,,0,0,,Fridays,Crabs,0,-1,-1,#3ee652,#b05c6b,,,,,,,,,,,,,,,,
bdc73e04-53fd-48d8-8112-df77bd09da8e,2021-03-13T17:00:06.644058Z,ec48d017-d75c-00f1-7166-1508f25adad3,bdc73e04-53fd-48d8-8112-df77bd09da8e,110,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.443324991921211,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,0.5566750080787891,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,3,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,591b88d6-d956-4f22-a932-8cd2c4cf5d3e,0,"Top of 1, Hawai'i Fridays batting.",-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Hawai'i Fridays,false,Baltimore Crabs,true,false,3,,#3ee652,0x1F3DD,,#593037,0x1F980,,,11,0,,,-1,0,Lizzy Pasta,0,0,Jacoby Podcast,Fridays,Crabs,0,-1,-1,#3ee652,#b05c6b,fc1d65f5-8916-41f1-b878-4d42a965b011,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,,,,,,,,,,,,,,
bdc73e04-53fd-48d8-8112-df77bd09da8e,2021-03-13T17:00:11.607791Z,8b48ca56-f5e2-3181-ac28-890f508b33b0,bdc73e04-53fd-48d8-8112-df77bd09da8e,110,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.443324991921211,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,0.5566750080787891,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,4,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,591b88d6-d956-4f22-a932-8cd2c4cf5d3e,0,Bates Bentley batting for the Fridays.,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Hawai'i Fridays,false,Baltimore Crabs,true,false,3,,#3ee652,0x1F3DD,,#593037,0x1F980,Bates Bentley,,11,0,,,-1,0,Lizzy Pasta,0,0,Jacoby Podcast,Fridays,Crabs,0,0,-1,#3ee652,#b05c6b,fc1d65f5-8916-41f1-b878-4d42a965b011,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,9965eed5-086c-4977-9470-fe410f92d353,,,,,,,,,,,,,
bdc73e04-53fd-48d8-8112-df77bd09da8e,2021-03-13T17:00:16.613154Z,8dc2a2d4-0066-09c4-eb98-fa815f23b777,bdc73e04-53fd-48d8-8112-df77bd09da8e,110,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.443324991921211,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,0.5566750080787891,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,5,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,591b88d6-d956-4f22-a932-8cd2c4cf5d3e,1,Ball. 1-0,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Hawai'i Fridays,false,Baltimore Crabs,true,false,3,,#3ee652,0x1F3DD,,#593037,0x1F980,Bates Bentley,,11,0,,,-1,0,Lizzy Pasta,0,0,Jacoby Podcast,Fridays,Crabs,0,0,-1,#3ee652,#b05c6b,fc1d65f5-8916-41f1-b878-4d42a965b011,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,9965eed5-086c-4977-9470-fe410f92d353,,,,,,,,,,,,,
bdc73e04-53fd-48d8-8112-df77bd09da8e,2021-03-13T17:00:21.60502Z,20b2b44b-c41a-109b-4cf3-3ed6bcad4e27,bdc73e04-53fd-48d8-8112-df77bd09da8e,110,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.443324991921211,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,0.5566750080787891,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,6,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,591b88d6-d956-4f22-a932-8cd2c4cf5d3e,1,"Strike, looking. 1-1",-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Hawai'i Fridays,false,Baltimore Crabs,true,false,3,,#3ee652,0x1F3DD,,#593037,0x1F980,Bates Bentley,,11,0,,,-1,0,Lizzy Pasta,0,0,Jacoby Podcast,Fridays,Crabs,0,0,-1,#3ee652,#b05c6b,fc1d65f5-8916-41f1-b878-4d42a965b011,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,9965eed5-086c-4977-9470-fe410f92d353,,,,,,,,,,,,,
bdc73e04-53fd-48d8-8112-df77bd09da8e,2021-03-13T17:00:26.613487Z,15dffc39-c913-aa1a-656c-06f54a3a5105,bdc73e04-53fd-48d8-8112-df77bd09da8e,110,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.443324991921211,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,0.5566750080787891,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,7,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,591b88d6-d956-4f22-a932-8cd2c4cf5d3e,1,"Strike, looking. 1-2",-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Hawai'i Fridays,false,Baltimore Crabs,true,false,3,,#3ee652,0x1F3DD,,#593037,0x1F980,Bates Bentley,,11,0,,,-1,0,Lizzy Pasta,0,0,Jacoby Podcast,Fridays,Crabs,0,0,-1,#3ee652,#b05c6b,fc1d65f5-8916-41f1-b878-4d42a965b011,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,9965eed5-086c-4977-9470-fe410f92d353,,,,,,,,,,,,,
bdc73e04-53fd-48d8-8112-df77bd09da8e,2021-03-13T17:00:31.604287Z,57efc657-299a-afa5-e17f-89b0c30aef4b,bdc73e04-53fd-48d8-8112-df77bd09da8e,110,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.443324991921211,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,0.5566750080787891,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,8,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,591b88d6-d956-4f22-a932-8cd2c4cf5d3e,0,Bates Bentley strikes out looking.,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Hawai'i Fridays,false,Baltimore Crabs,true,false,3,,#3ee652,0x1F3DD,,#593037,0x1F980,,,11,1,,,-1,0,Lizzy Pasta,0,0,Jacoby Podcast,Fridays,Crabs,0,0,-1,#3ee652,#b05c6b,fc1d65f5-8916-41f1-b878-4d42a965b011,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,,,,,,,,,,,,,,
bdc73e04-53fd-48d8-8112-df77bd09da8e,2021-03-13T17:00:36.610572Z,1fe2bbe4-2fb2-0662-a27b-247869c755d2,bdc73e04-53fd-48d8-8112-df77bd09da8e,110,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.443324991921211,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,0.5566750080787891,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,9,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,591b88d6-d956-4f22-a932-8cd2c4cf5d3e,0,Jacob Winner batting for the Fridays.,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Hawai'i Fridays,false,Baltimore Crabs,true,false,3,,#3ee652,0x1F3DD,,#593037,0x1F980,Jacob Winner,,11,1,,,-1,0,Lizzy Pasta,0,0,Jacoby Podcast,Fridays,Crabs,0,1,-1,#3ee652,#b05c6b,fc1d65f5-8916-41f1-b878-4d42a965b011,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,167751d5-210c-4a6e-9568-e92d61bab185,,,,,,,,,,,,,
bdc73e04-53fd-48d8-8112-df77bd09da8e,2021-03-13T17:00:41.601958Z,743fde82-1af6-9eda-3fc3-1f963d639cea,bdc73e04-53fd-48d8-8112-df77bd09da8e,110,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.443324991921211,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,0.5566750080787891,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,10,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,591b88d6-d956-4f22-a932-8cd2c4cf5d3e,0,"Strike, looking. 0-1",-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Hawai'i Fridays,false,Baltimore Crabs,true,false,3,,#3ee652,0x1F3DD,,#593037,0x1F980,Jacob Winner,,11,1,,,-1,0,Lizzy Pasta,0,0,Jacoby Podcast,Fridays,Crabs,0,1,-1,#3ee652,#b05c6b,fc1d65f5-8916-41f1-b878-4d42a965b011,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,167751d5-210c-4a6e-9568-e92d61bab185,,,,,,,,,,,,,
bdc73e04-53fd-48d8-8112-df77bd09da8e,2021-03-13T17:00:46.603552Z,842d2cba-b2f1-37cc-00a0-09f59973c10e,bdc73e04-53fd-48d8-8112-df77bd09da8e,110,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.443324991921211,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,0.5566750080787891,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,11,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,591b88d6-d956-4f22-a932-8cd2c4cf5d3e,0,Jacob Winner hit a ground out to Pedro Davids.,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Hawai'i Fridays,false,Baltimore Crabs,true,false,3,,#3ee652,0x1F3DD,,#593037,0x1F980,,,11,2,,,-1,0,Lizzy Pasta,0,0,Jacoby Podcast,Fridays,Crabs,0,1,-1,#3ee652,#b05c6b,fc1d65f5-8916-41f1-b878-4d42a965b011,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,,,,,,,,,,,,,,
