gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/stadiumId,data/awayPitcher,data/homePitcher,data/awayBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/homeBatter
7e355a5f-d687-46b8-8f2b-8458e6d47054,2021-03-08T08:00:39.316621Z,270a6043-bef5-c71d-7fe6-f36dd803f0bb,7e355a5f-d687-46b8-8f2b-8458e6d47054,84,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,12,0,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,false,4,4,0,0,99bb409b-49e5-4b6b-9f5d-d07e9a6663e4,0,,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,,,-1,0,,,-1,0,,0,0,,Crabs,Fridays,0,0,0,#b05c6b,#3ee652,,,,,,,,,
7e355a5f-d687-46b8-8f2b-8458e6d47054,2021-03-12T05:00:30.104571Z,5dfdb990-f04a-ac58-d9ff-ba097d9b5ec7,7e355a5f-d687-46b8-8f2b-8458e6d47054,84,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,12,0.49152548306789795,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5084745169321021,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,false,4,4,0,0,99bb409b-49e5-4b6b-9f5d-d07e9a6663e4,0,,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,,TRIPLE_THREAT,-1,0,,,-1,0,Brock Forbes,0,0,Evelton McBlase,Crabs,Fridays,0,0,0,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,a5f8ce83-02b2-498c-9e48-533a1d81aebf,,,,,,
7e355a5f-d687-46b8-8f2b-8458e6d47054,2021-03-12T06:00:05.477245Z,7497c382-69dd-4bd9-43f9-233147efd052,7e355a5f-d687-46b8-8f2b-8458e6d47054,84,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,-1,12,12,0.49152548306789795,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5084745169321021,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,2,99bb409b-49e5-4b6b-9f5d-d07e9a6663e4,0,Play ball!,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,,,-1,0,,,-1,0,,0,0,,Crabs,Fridays,0,-1,-1,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,,,,,,,,
7e355a5f-d687-46b8-8f2b-8458e6d47054,2021-03-12T06:00:06.606928Z,9f8a7934-fee3-cd41-fecf-e7dc79a25c10,7e355a5f-d687-46b8-8f2b-8458e6d47054,84,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,12,0.49152548306789795,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5084745169321021,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,3,99bb409b-49e5-4b6b-9f5d-d07e9a6663e4,0,"Top of 1, Baltimore Crabs batting.",-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,,TRIPLE_THREAT,11,0,,,-1,0,Brock Forbes,0,0,Evelton McBlase,Crabs,Fridays,0,-1,-1,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,a5f8ce83-02b2-498c-9e48-533a1d81aebf,,,,,,
7e355a5f-d687-46b8-8f2b-8458e6d47054,2021-03-12T06:00:11.645221Z,72d16be3-11fb-3123-9e2b-ffa64cc8226b,7e355a5f-d687-46b8-8f2b-8458e6d47054,84,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,12,0.49152548306789795,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5084745169321021,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,4,99bb409b-49e5-4b6b-9f5d-d07e9a6663e4,0,Tot Fox batting for the Crabs.,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Tot Fox,TRIPLE_THREAT,11,0,,,-1,0,Brock Forbes,0,0,Evelton McBlase,Crabs,Fridays,0,0,-1,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,a5f8ce83-02b2-498c-9e48-533a1d81aebf,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,
7e355a5f-d687-46b8-8f2b-8458e6d47054,2021-03-12T06:00:16.614761Z,59af1476-221f-0fde-e98a-685178b32b52,7e355a5f-d687-46b8-8f2b-8458e6d47054,84,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,12,0.49152548306789795,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5084745169321021,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,5,99bb409b-49e5-4b6b-9f5d-d07e9a6663e4,0,"Strike, flinching. 0-1",-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Tot Fox,TRIPLE_THREAT,11,0,,,-1,0,Brock Forbes,0,0,Evelton McBlase,Crabs,Fridays,0,0,-1,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,a5f8ce83-02b2-498c-9e48-533a1d81aebf,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,
7e355a5f-d687-46b8-8f2b-8458e6d47054,2021-03-12T06:00:21.607291Z,772b6880-8495-d9a6-2d51-010bc1afc439,7e355a5f-d687-46b8-8f2b-8458e6d47054,84,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,12,0.49152548306789795,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5084745169321021,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,6,99bb409b-49e5-4b6b-9f5d-d07e9a6663e4,0,"Strike, looking. 0-2",-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Tot Fox,TRIPLE_THREAT,11,0,,,-1,0,Brock Forbes,0,0,Evelton McBlase,Crabs,Fridays,0,0,-1,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,a5f8ce83-02b2-498c-9e48-533a1d81aebf,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,
7e355a5f-d687-46b8-8f2b-8458e6d47054,2021-03-12T06:00:26.613256Z,8ecebf33-bdd6-d604-450b-24a7b388cd2e,7e355a5f-d687-46b8-8f2b-8458e6d47054,84,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,12,0.49152548306789795,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5084745169321021,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,7,99bb409b-49e5-4b6b-9f5d-d07e9a6663e4,0,Foul Ball. 0-3,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,3,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Tot Fox,TRIPLE_THREAT,11,0,,,-1,0,Brock Forbes,0,0,Evelton McBlase,Crabs,Fridays,0,0,-1,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,a5f8ce83-02b2-498c-9e48-533a1d81aebf,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,
7e355a5f-d687-46b8-8f2b-8458e6d47054,2021-03-12T06:00:31.650276Z,06fd9893-8e58-e84b-966c-9f498d2a9daa,7e355a5f-d687-46b8-8f2b-8458e6d47054,84,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,12,0.49152548306789795,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5084745169321021,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,8,99bb409b-49e5-4b6b-9f5d-d07e9a6663e4,0,Tot Fox hits a Single!,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,,TRIPLE_THREAT,11,0,,,-1,0,Brock Forbes,1,0,Evelton McBlase,Crabs,Fridays,0,0,-1,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,a5f8ce83-02b2-498c-9e48-533a1d81aebf,,90c2cec7-0ed5-426a-9de8-754f34d59b39,0,,Tot Fox,
7e355a5f-d687-46b8-8f2b-8458e6d47054,2021-03-12T06:00:36.607144Z,b7627890-e38e-8745-93ae-1bc63f90bb95,7e355a5f-d687-46b8-8f2b-8458e6d47054,84,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,12,0.49152548306789795,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5084745169321021,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,9,99bb409b-49e5-4b6b-9f5d-d07e9a6663e4,0,Luis Acevedo batting for the Crabs.,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Luis Acevedo,TRIPLE_THREAT,11,0,,,-1,0,Brock Forbes,1,0,Evelton McBlase,Crabs,Fridays,0,1,-1,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,a5f8ce83-02b2-498c-9e48-533a1d81aebf,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,90c2cec7-0ed5-426a-9de8-754f34d59b39,0,,Tot Fox,
