gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/stadiumId,data/awayPitcher,data/homePitcher,data/awayBatter,data/homeBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0
1a04b94b-c736-4ecc-aa91-8673ada83fc2,2021-03-12T07:04:37.610918Z,833a6c68-6c26-0210-985f-48e764fd97ed,1a04b94b-c736-4ecc-aa91-8673ada83fc2,85,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,11,0.46829350352005616,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5317064964799438,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,57,ca3c2081-46d9-4e5c-ac15-54741f4643f7,0,"Strike, flinching. 0-1",-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,1,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,,,12,0,Sutton Dreamy,,-1,0,Jacoby Podcast,0,0,Montgomery Bullock,Crabs,Fridays,0,5,5,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,1ffb1153-909d-44c7-9df1-6ed3a9a45bbd,,4ecee7be-93e4-4f04-b114-6b333e0e6408,,,,
1a04b94b-c736-4ecc-aa91-8673ada83fc2,2021-03-12T07:04:42.616604Z,383f97ef-bb94-6b98-e56d-e7fddc2906eb,1a04b94b-c736-4ecc-aa91-8673ada83fc2,85,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,11,0.46829350352005616,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5317064964799438,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,58,ca3c2081-46d9-4e5c-ac15-54741f4643f7,1,Ball. 1-1,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,1,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,,,12,0,Sutton Dreamy,,-1,0,Jacoby Podcast,0,0,Montgomery Bullock,Crabs,Fridays,0,5,5,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,1ffb1153-909d-44c7-9df1-6ed3a9a45bbd,,4ecee7be-93e4-4f04-b114-6b333e0e6408,,,,
1a04b94b-c736-4ecc-aa91-8673ada83fc2,2021-03-12T07:04:47.606709Z,38041044-f921-c112-8658-270ce692e76c,1a04b94b-c736-4ecc-aa91-8673ada83fc2,85,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,11,0.46829350352005616,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5317064964799438,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,59,ca3c2081-46d9-4e5c-ac15-54741f4643f7,0,Sutton Dreamy hit a flyout to Kennedy Loser.,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,,,12,1,,,-1,0,Jacoby Podcast,0,0,Montgomery Bullock,Crabs,Fridays,0,5,5,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,1ffb1153-909d-44c7-9df1-6ed3a9a45bbd,,,,,,
1a04b94b-c736-4ecc-aa91-8673ada83fc2,2021-03-12T07:04:52.609835Z,17e70988-0512-375a-13fa-b7e58643bee6,1a04b94b-c736-4ecc-aa91-8673ada83fc2,85,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,11,0.46829350352005616,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5317064964799438,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,60,ca3c2081-46d9-4e5c-ac15-54741f4643f7,0,Alyssa Harrell batting for the Fridays.,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,,,12,1,Alyssa Harrell,,-1,0,Jacoby Podcast,0,0,Montgomery Bullock,Crabs,Fridays,0,5,6,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,1ffb1153-909d-44c7-9df1-6ed3a9a45bbd,,80de2b05-e0d4-4d33-9297-9951b2b5c950,,,,
1a04b94b-c736-4ecc-aa91-8673ada83fc2,2021-03-12T07:04:57.620418Z,7782a3be-97f9-e074-63f1-5262b2f46775,1a04b94b-c736-4ecc-aa91-8673ada83fc2,85,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,11,0.46829350352005616,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5317064964799438,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,61,ca3c2081-46d9-4e5c-ac15-54741f4643f7,0,Alyssa Harrell hit a ground out to Kennedy Loser.,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,,,12,2,,,-1,0,Jacoby Podcast,0,0,Montgomery Bullock,Crabs,Fridays,0,5,6,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,1ffb1153-909d-44c7-9df1-6ed3a9a45bbd,,,,,,
1a04b94b-c736-4ecc-aa91-8673ada83fc2,2021-03-12T07:05:02.613726Z,63e7f2b2-a072-f283-cc09-300118013d66,1a04b94b-c736-4ecc-aa91-8673ada83fc2,85,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,11,0.46829350352005616,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5317064964799438,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,62,ca3c2081-46d9-4e5c-ac15-54741f4643f7,0,Christian Combs batting for the Fridays.,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,,,12,2,Christian Combs,,-1,0,Jacoby Podcast,0,0,Montgomery Bullock,Crabs,Fridays,0,5,7,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,1ffb1153-909d-44c7-9df1-6ed3a9a45bbd,,9ac2e7c5-5a34-4738-98d8-9f917bc6d119,,,,
1a04b94b-c736-4ecc-aa91-8673ada83fc2,2021-03-12T07:05:07.612148Z,e64f6378-2591-aad6-41a3-81efebacf829,1a04b94b-c736-4ecc-aa91-8673ada83fc2,85,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,11,0.46829350352005616,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5317064964799438,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,63,ca3c2081-46d9-4e5c-ac15-54741f4643f7,0,Foul Ball. 0-1,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,1,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,,,12,2,Christian Combs,,-1,0,Jacoby Podcast,0,0,Montgomery Bullock,Crabs,Fridays,0,5,7,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,1ffb1153-909d-44c7-9df1-6ed3a9a45bbd,,9ac2e7c5-5a34-4738-98d8-9f917bc6d119,,,,
1a04b94b-c736-4ecc-aa91-8673ada83fc2,2021-03-12T07:05:12.610742Z,fcd70683-cedb-03c0-9815-b49b8112eecf,1a04b94b-c736-4ecc-aa91-8673ada83fc2,85,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,11,0.46829350352005616,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5317064964799438,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,64,ca3c2081-46d9-4e5c-ac15-54741f4643f7,0,Foul Ball. 0-2,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,2,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,,,12,2,Christian Combs,,-1,0,Jacoby Podcast,0,0,Montgomery Bullock,Crabs,Fridays,0,5,7,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,1ffb1153-909d-44c7-9df1-6ed3a9a45bbd,,9ac2e7c5-5a34-4738-98d8-9f917bc6d119,,,,
1a04b94b-c736-4ecc-aa91-8673ada83fc2,2021-03-12T07:05:17.610638Z,a76913ad-381b-8587-1e2b-2d1d6b6c1187,1a04b94b-c736-4ecc-aa91-8673ada83fc2,85,3,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,11,0.46829350352005616,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5317064964799438,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,65,ca3c2081-46d9-4e5c-ac15-54741f4643f7,0,Christian Combs hit a ground out to Pedro Davids.,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,,,12,0,,,-1,0,Jacoby Podcast,0,0,Montgomery Bullock,Crabs,Fridays,0,5,7,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,1ffb1153-909d-44c7-9df1-6ed3a9a45bbd,,,,,,
1a04b94b-c736-4ecc-aa91-8673ada83fc2,2021-03-12T07:05:22.610459Z,341ad815-8ead-dc3f-24f8-c29bfa5b075b,1a04b94b-c736-4ecc-aa91-8673ada83fc2,85,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,11,0.46829350352005616,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5317064964799438,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,66,ca3c2081-46d9-4e5c-ac15-54741f4643f7,0,Inning 2 is now an Outing.,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,,,12,0,,,-1,0,Jacoby Podcast,0,0,Montgomery Bullock,Crabs,Fridays,0,5,7,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,1ffb1153-909d-44c7-9df1-6ed3a9a45bbd,,,,,,
