gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/homeBatter
98346a1e-f82f-4c91-85bb-de90bae9d679,2021-03-08T08:00:31.091729Z,13b20ff6-2247-b6f4-809d-a55c9fa6c7ea,98346a1e-f82f-4c91-85bb-de90bae9d679,10,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,7,0,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,false,4,4,0,0,78b4cdef-c562-4280-9231-6637d91b4b1e,0,,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,,,-1,0,,,-1,0,,0,0,,Crabs,Moist Talkers,0,0,0,#b05c6b,#f5feff,,,,
98346a1e-f82f-4c91-85bb-de90bae9d679,2021-03-09T01:00:30.199989Z,6001ba70-1e5f-4318-c143-8809fce18236,98346a1e-f82f-4c91-85bb-de90bae9d679,10,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,7,0.4337023542641857,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5662976457358144,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,false,4,4,0,0,78b4cdef-c562-4280-9231-6637d91b4b1e,0,,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,,,-1,0,,,-1,0,Adalberto Tosser,0,0,Doc Anice,Crabs,Moist Talkers,0,0,0,#b05c6b,#f5feff,d0d7b8fe-bad8-481f-978e-cb659304ed49,ca26d8cc-8668-48c9-a061-28f6fdf5f44d,,
98346a1e-f82f-4c91-85bb-de90bae9d679,2021-03-09T02:00:04.719298Z,fa5d9a27-76ba-fb58-a877-987ebabc429c,98346a1e-f82f-4c91-85bb-de90bae9d679,10,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,-1,12,7,0.4337023542641857,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5662976457358144,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,2,78b4cdef-c562-4280-9231-6637d91b4b1e,0,Play ball!,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,,,-1,0,,,-1,0,,0,0,,Crabs,Moist Talkers,0,-1,-1,#b05c6b,#f5feff,,,,
98346a1e-f82f-4c91-85bb-de90bae9d679,2021-03-09T02:00:06.613925Z,a98c49d8-eaf1-9467-f246-e03ea2f2ee01,98346a1e-f82f-4c91-85bb-de90bae9d679,10,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,7,0.4337023542641857,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5662976457358144,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,3,78b4cdef-c562-4280-9231-6637d91b4b1e,0,"Top of 1, Baltimore Crabs batting.",-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,,,10,0,,,-1,0,Adalberto Tosser,0,0,Doc Anice,Crabs,Moist Talkers,0,-1,-1,#b05c6b,#f5feff,d0d7b8fe-bad8-481f-978e-cb659304ed49,ca26d8cc-8668-48c9-a061-28f6fdf5f44d,,
98346a1e-f82f-4c91-85bb-de90bae9d679,2021-03-09T02:00:12.63424Z,60927139-d0ab-2894-ee52-b63f0be932e4,98346a1e-f82f-4c91-85bb-de90bae9d679,10,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,7,0.4337023542641857,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5662976457358144,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,4,78b4cdef-c562-4280-9231-6637d91b4b1e,0,Tot Fox batting for the Crabs.,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,Tot Fox,,10,0,,,-1,0,Adalberto Tosser,0,0,Doc Anice,Crabs,Moist Talkers,0,0,-1,#b05c6b,#f5feff,d0d7b8fe-bad8-481f-978e-cb659304ed49,ca26d8cc-8668-48c9-a061-28f6fdf5f44d,90c2cec7-0ed5-426a-9de8-754f34d59b39,
98346a1e-f82f-4c91-85bb-de90bae9d679,2021-03-09T02:00:17.074866Z,4f1ff41a-dfb0-9b5f-ecbc-dc28d67f5b3a,98346a1e-f82f-4c91-85bb-de90bae9d679,10,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,7,0.4337023542641857,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5662976457358144,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,5,78b4cdef-c562-4280-9231-6637d91b4b1e,0,"Strike, flinching. 0-1",-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,Tot Fox,,10,0,,,-1,0,Adalberto Tosser,0,0,Doc Anice,Crabs,Moist Talkers,0,0,-1,#b05c6b,#f5feff,d0d7b8fe-bad8-481f-978e-cb659304ed49,ca26d8cc-8668-48c9-a061-28f6fdf5f44d,90c2cec7-0ed5-426a-9de8-754f34d59b39,
98346a1e-f82f-4c91-85bb-de90bae9d679,2021-03-09T02:00:21.60053Z,dd037e94-a9df-e37d-b440-0e8837ca99ad,98346a1e-f82f-4c91-85bb-de90bae9d679,10,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,7,0.4337023542641857,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5662976457358144,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,6,78b4cdef-c562-4280-9231-6637d91b4b1e,0,Foul Ball. 0-2,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,Tot Fox,,10,0,,,-1,0,Adalberto Tosser,0,0,Doc Anice,Crabs,Moist Talkers,0,0,-1,#b05c6b,#f5feff,d0d7b8fe-bad8-481f-978e-cb659304ed49,ca26d8cc-8668-48c9-a061-28f6fdf5f44d,90c2cec7-0ed5-426a-9de8-754f34d59b39,
98346a1e-f82f-4c91-85bb-de90bae9d679,2021-03-09T02:00:26.599618Z,6e20b121-d519-de1c-261a-1f7a53aecc62,98346a1e-f82f-4c91-85bb-de90bae9d679,10,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,7,0.4337023542641857,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5662976457358144,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,7,78b4cdef-c562-4280-9231-6637d91b4b1e,0,"Strike, looking. 0-3",-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,3,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,Tot Fox,,10,0,,,-1,0,Adalberto Tosser,0,0,Doc Anice,Crabs,Moist Talkers,0,0,-1,#b05c6b,#f5feff,d0d7b8fe-bad8-481f-978e-cb659304ed49,ca26d8cc-8668-48c9-a061-28f6fdf5f44d,90c2cec7-0ed5-426a-9de8-754f34d59b39,
98346a1e-f82f-4c91-85bb-de90bae9d679,2021-03-09T02:00:31.637526Z,3767a706-b089-8195-814e-fcd09c6193fe,98346a1e-f82f-4c91-85bb-de90bae9d679,10,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,7,0.4337023542641857,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5662976457358144,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,8,78b4cdef-c562-4280-9231-6637d91b4b1e,0,Tot Fox hit a ground out to Cedric Spliff.,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,,,10,1,,,-1,0,Adalberto Tosser,0,0,Doc Anice,Crabs,Moist Talkers,0,0,-1,#b05c6b,#f5feff,d0d7b8fe-bad8-481f-978e-cb659304ed49,ca26d8cc-8668-48c9-a061-28f6fdf5f44d,,
98346a1e-f82f-4c91-85bb-de90bae9d679,2021-03-09T02:00:36.606317Z,5e1f96ee-96ed-fa00-e5fe-ba1bc8596098,98346a1e-f82f-4c91-85bb-de90bae9d679,10,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,7,0.4337023542641857,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5662976457358144,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,9,78b4cdef-c562-4280-9231-6637d91b4b1e,0,Luis Acevedo batting for the Crabs.,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,Luis Acevedo,,10,1,,,-1,0,Adalberto Tosser,0,0,Doc Anice,Crabs,Moist Talkers,0,1,-1,#b05c6b,#f5feff,d0d7b8fe-bad8-481f-978e-cb659304ed49,ca26d8cc-8668-48c9-a061-28f6fdf5f44d,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,
