gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/baseRunners/1,data/basesOccupied/1,data/baseRunnerMods/1,data/baseRunnerNames/1,data/homeBatter,data/baseRunners/2,data/basesOccupied/2,data/baseRunnerMods/2,data/baseRunnerNames/2
4e108140-8f57-4885-ab06-9ee0fc9f69ad,2021-03-09T14:05:56.61295Z,ad6f6a4d-5df7-26bf-4b02-25d28543edac,4e108140-8f57-4885-ab06-9ee0fc9f69ad,22,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,10,0.5628671173097112,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4371328826902888,3,b024e975-1c4a-4575-8936-a3754a08806a,4,4,3,false,true,4,4,2,69,c0125e78-13f3-4eed-bbc9-de5b10ceefa2,3,Foul Ball. 3-3,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,3,Baltimore Crabs,false,Dallas Steaks,false,false,3,,#593037,0x1F980,,#8c8d8f,0x1F969,Kennedy Loser,,11,1,,,-1,0,Adalberto Tosser,0,0,Kit Adamses,Crabs,Steaks,0,8,5,#b05c6b,#b2b3b5,d0d7b8fe-bad8-481f-978e-cb659304ed49,7d388846-8f4c-407f-aacb-b844d2561c5e,84a2b5f6-4955-4007-9299-3d35ae7135d3,,,,,,,,,,,,,
4e108140-8f57-4885-ab06-9ee0fc9f69ad,2021-03-09T14:06:01.611876Z,0d9be761-85ae-24d3-3c47-029de61650f6,4e108140-8f57-4885-ab06-9ee0fc9f69ad,22,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,10,0.5628671173097112,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4371328826902888,3,b024e975-1c4a-4575-8936-a3754a08806a,4,4,3,false,true,4,4,2,70,c0125e78-13f3-4eed-bbc9-de5b10ceefa2,0,Kennedy Loser draws a walk.,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Dallas Steaks,false,false,3,,#593037,0x1F980,,#8c8d8f,0x1F969,,,11,1,,,-1,0,Adalberto Tosser,1,0,Kit Adamses,Crabs,Steaks,0,8,5,#b05c6b,#b2b3b5,d0d7b8fe-bad8-481f-978e-cb659304ed49,7d388846-8f4c-407f-aacb-b844d2561c5e,,84a2b5f6-4955-4007-9299-3d35ae7135d3,0,,Kennedy Loser,,,,,,,,,
4e108140-8f57-4885-ab06-9ee0fc9f69ad,2021-03-09T14:06:06.61035Z,b3b93a3b-fe19-8dd8-d6db-48407c41adf7,4e108140-8f57-4885-ab06-9ee0fc9f69ad,22,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,10,0.5628671173097112,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4371328826902888,3,b024e975-1c4a-4575-8936-a3754a08806a,4,4,3,false,true,4,4,2,71,c0125e78-13f3-4eed-bbc9-de5b10ceefa2,0,Squid Galvanic batting for the Crabs.,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Dallas Steaks,false,false,3,,#593037,0x1F980,,#8c8d8f,0x1F969,Squid Galvanic,,11,1,,,-1,0,Adalberto Tosser,1,0,Kit Adamses,Crabs,Steaks,0,9,5,#b05c6b,#b2b3b5,d0d7b8fe-bad8-481f-978e-cb659304ed49,7d388846-8f4c-407f-aacb-b844d2561c5e,61bbbf34-98c1-4bf6-bd0c-56c19199b35e,84a2b5f6-4955-4007-9299-3d35ae7135d3,0,,Kennedy Loser,,,,,,,,,
4e108140-8f57-4885-ab06-9ee0fc9f69ad,2021-03-09T14:06:11.617454Z,6ae43439-8bb9-27a1-897f-6ebaa96f9e99,4e108140-8f57-4885-ab06-9ee0fc9f69ad,22,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,10,0.5628671173097112,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4371328826902888,3,b024e975-1c4a-4575-8936-a3754a08806a,4,4,3,false,true,4,4,2,72,c0125e78-13f3-4eed-bbc9-de5b10ceefa2,0,"Strike, looking. 0-1",-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Dallas Steaks,false,false,3,,#593037,0x1F980,,#8c8d8f,0x1F969,Squid Galvanic,,11,1,,,-1,0,Adalberto Tosser,1,0,Kit Adamses,Crabs,Steaks,0,9,5,#b05c6b,#b2b3b5,d0d7b8fe-bad8-481f-978e-cb659304ed49,7d388846-8f4c-407f-aacb-b844d2561c5e,61bbbf34-98c1-4bf6-bd0c-56c19199b35e,84a2b5f6-4955-4007-9299-3d35ae7135d3,0,,Kennedy Loser,,,,,,,,,
4e108140-8f57-4885-ab06-9ee0fc9f69ad,2021-03-09T14:06:16.615609Z,09156ea6-c2a0-1101-cd35-9341893ec538,4e108140-8f57-4885-ab06-9ee0fc9f69ad,22,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,10,0.5628671173097112,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4371328826902888,3,b024e975-1c4a-4575-8936-a3754a08806a,4,4,4,false,true,4,4,2,73,c0125e78-13f3-4eed-bbc9-de5b10ceefa2,0,"Squid Galvanic hits a Double!
Kennedy Loser scores!",-1,4,3,0,,1 Run scored!,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Dallas Steaks,false,false,3,,#593037,0x1F980,,#8c8d8f,0x1F969,,,11,1,,,-1,1,Adalberto Tosser,1,1,Kit Adamses,Crabs,Steaks,0,9,5,#b05c6b,#b2b3b5,d0d7b8fe-bad8-481f-978e-cb659304ed49,7d388846-8f4c-407f-aacb-b844d2561c5e,,61bbbf34-98c1-4bf6-bd0c-56c19199b35e,1,,Squid Galvanic,,,,,,,,,
4e108140-8f57-4885-ab06-9ee0fc9f69ad,2021-03-09T14:06:26.613676Z,8f362f64-ad15-d370-9b43-37e867d7e000,4e108140-8f57-4885-ab06-9ee0fc9f69ad,22,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,10,0.5628671173097112,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4371328826902888,3,b024e975-1c4a-4575-8936-a3754a08806a,4,4,4,false,true,4,4,2,74,c0125e78-13f3-4eed-bbc9-de5b10ceefa2,0,Tot Fox batting for the Crabs.,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Dallas Steaks,false,false,3,,#593037,0x1F980,,#8c8d8f,0x1F969,Tot Fox,,11,1,,,-1,1,Adalberto Tosser,1,1,Kit Adamses,Crabs,Steaks,0,10,5,#b05c6b,#b2b3b5,d0d7b8fe-bad8-481f-978e-cb659304ed49,7d388846-8f4c-407f-aacb-b844d2561c5e,90c2cec7-0ed5-426a-9de8-754f34d59b39,61bbbf34-98c1-4bf6-bd0c-56c19199b35e,1,,Squid Galvanic,,,,,,,,,
4e108140-8f57-4885-ab06-9ee0fc9f69ad,2021-03-09T14:06:31.612786Z,ce0dd379-628c-ffb5-2047-f5478d3a809a,4e108140-8f57-4885-ab06-9ee0fc9f69ad,22,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,10,0.5628671173097112,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4371328826902888,3,b024e975-1c4a-4575-8936-a3754a08806a,4,4,4,false,true,4,4,2,75,c0125e78-13f3-4eed-bbc9-de5b10ceefa2,0,"Strike, flinching. 0-1",-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Dallas Steaks,false,false,3,,#593037,0x1F980,,#8c8d8f,0x1F969,Tot Fox,,11,1,,,-1,1,Adalberto Tosser,1,1,Kit Adamses,Crabs,Steaks,0,10,5,#b05c6b,#b2b3b5,d0d7b8fe-bad8-481f-978e-cb659304ed49,7d388846-8f4c-407f-aacb-b844d2561c5e,90c2cec7-0ed5-426a-9de8-754f34d59b39,61bbbf34-98c1-4bf6-bd0c-56c19199b35e,1,,Squid Galvanic,,,,,,,,,
4e108140-8f57-4885-ab06-9ee0fc9f69ad,2021-03-09T14:06:36.610388Z,9b938f04-3f57-c2a6-7cf5-ae8be50a0b9b,4e108140-8f57-4885-ab06-9ee0fc9f69ad,22,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,10,0.5628671173097112,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4371328826902888,3,b024e975-1c4a-4575-8936-a3754a08806a,4,4,4,false,true,4,4,2,76,c0125e78-13f3-4eed-bbc9-de5b10ceefa2,1,Ball. 1-1,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Dallas Steaks,false,false,3,,#593037,0x1F980,,#8c8d8f,0x1F969,Tot Fox,,11,1,,,-1,1,Adalberto Tosser,1,1,Kit Adamses,Crabs,Steaks,0,10,5,#b05c6b,#b2b3b5,d0d7b8fe-bad8-481f-978e-cb659304ed49,7d388846-8f4c-407f-aacb-b844d2561c5e,90c2cec7-0ed5-426a-9de8-754f34d59b39,61bbbf34-98c1-4bf6-bd0c-56c19199b35e,1,,Squid Galvanic,,,,,,,,,
4e108140-8f57-4885-ab06-9ee0fc9f69ad,2021-03-09T14:06:41.609073Z,6968bdb5-a8d5-4cad-6ede-7f9a3555d74c,4e108140-8f57-4885-ab06-9ee0fc9f69ad,22,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,10,0.5628671173097112,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4371328826902888,3,b024e975-1c4a-4575-8936-a3754a08806a,4,4,4,false,true,4,4,2,77,c0125e78-13f3-4eed-bbc9-de5b10ceefa2,0,Tot Fox hit a ground out to Kline Greenlemon.,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Dallas Steaks,false,false,3,,#593037,0x1F980,,#8c8d8f,0x1F969,,,11,2,,,-1,1,Adalberto Tosser,1,1,Kit Adamses,Crabs,Steaks,0,10,5,#b05c6b,#b2b3b5,d0d7b8fe-bad8-481f-978e-cb659304ed49,7d388846-8f4c-407f-aacb-b844d2561c5e,,61bbbf34-98c1-4bf6-bd0c-56c19199b35e,1,,Squid Galvanic,,,,,,,,,
4e108140-8f57-4885-ab06-9ee0fc9f69ad,2021-03-09T14:06:46.613852Z,9b2f817b-275a-fa69-59bc-a6bb0836d5ea,4e108140-8f57-4885-ab06-9ee0fc9f69ad,22,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,10,0.5628671173097112,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.4371328826902888,3,b024e975-1c4a-4575-8936-a3754a08806a,4,4,4,false,true,4,4,2,78,c0125e78-13f3-4eed-bbc9-de5b10ceefa2,0,Luis Acevedo batting for the Crabs.,-1,4,3,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Dallas Steaks,false,false,3,,#593037,0x1F980,,#8c8d8f,0x1F969,Luis Acevedo,,11,2,,,-1,1,Adalberto Tosser,1,1,Kit Adamses,Crabs,Steaks,0,11,5,#b05c6b,#b2b3b5,d0d7b8fe-bad8-481f-978e-cb659304ed49,7d388846-8f4c-407f-aacb-b844d2561c5e,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,61bbbf34-98c1-4bf6-bd0c-56c19199b35e,1,,Squid Galvanic,,,,,,,,,
