gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/stadiumId,data/awayPitcher,data/homePitcher,data/awayBatter,data/homeBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/baseRunners/1,data/basesOccupied/1,data/baseRunnerMods/1,data/baseRunnerNames/1
bf695924-c288-43e2-bb90-f7c5ab5c7cde,2021-03-12T08:02:52.621129Z,594e90cb-01a6-f1c5-d9b1-1395c7f920ac,bf695924-c288-43e2-bb90-f7c5ab5c7cde,86,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,13,0.45549419473627656,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5445058052637235,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,36,b32bfc8a-f615-40ff-8602-2f3d59433bf2,0,Parker Parra batting for the Crabs.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Parker Parra,,12,1,,,-1,0,Adalberto Tosser,0,0,Stevenson Heat,Crabs,Fridays,0,4,2,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,d0d7b8fe-bad8-481f-978e-cb659304ed49,7b55d484-6ea9-4670-8145-986cb9e32412,7dcf6902-632f-48c5-936a-7cf88802b93a,,,,,,,,,
bf695924-c288-43e2-bb90-f7c5ab5c7cde,2021-03-12T08:02:57.604439Z,9c34036f-3884-ce43-d866-f8fde041b9c0,bf695924-c288-43e2-bb90-f7c5ab5c7cde,86,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,13,0.45549419473627656,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5445058052637235,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,37,b32bfc8a-f615-40ff-8602-2f3d59433bf2,0,"Strike, flinching. 0-1",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Parker Parra,,12,1,,,-1,0,Adalberto Tosser,0,0,Stevenson Heat,Crabs,Fridays,0,4,2,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,d0d7b8fe-bad8-481f-978e-cb659304ed49,7b55d484-6ea9-4670-8145-986cb9e32412,7dcf6902-632f-48c5-936a-7cf88802b93a,,,,,,,,,
bf695924-c288-43e2-bb90-f7c5ab5c7cde,2021-03-12T08:03:02.610963Z,08b63273-8182-c5bb-fd0e-8709e94c156c,bf695924-c288-43e2-bb90-f7c5ab5c7cde,86,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,13,0.45549419473627656,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5445058052637235,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,38,b32bfc8a-f615-40ff-8602-2f3d59433bf2,0,Parker Parra hit a ground out to Greer Gwiffin.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,,,12,2,,,-1,0,Adalberto Tosser,0,0,Stevenson Heat,Crabs,Fridays,0,4,2,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,d0d7b8fe-bad8-481f-978e-cb659304ed49,7b55d484-6ea9-4670-8145-986cb9e32412,,,,,,,,,,
bf695924-c288-43e2-bb90-f7c5ab5c7cde,2021-03-12T08:03:07.605496Z,cd3a441a-3ff1-a5f1-d4fc-e993b9dd240e,bf695924-c288-43e2-bb90-f7c5ab5c7cde,86,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,13,0.45549419473627656,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5445058052637235,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,39,b32bfc8a-f615-40ff-8602-2f3d59433bf2,0,Pedro Davids batting for the Crabs.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Pedro Davids,,12,2,,,-1,0,Adalberto Tosser,0,0,Stevenson Heat,Crabs,Fridays,0,5,2,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,d0d7b8fe-bad8-481f-978e-cb659304ed49,7b55d484-6ea9-4670-8145-986cb9e32412,1a93a2d2-b5b6-479b-a595-703e4a2f3885,,,,,,,,,
bf695924-c288-43e2-bb90-f7c5ab5c7cde,2021-03-12T08:03:12.613799Z,ef691620-5d0b-b066-46a9-ed288c1b89b9,bf695924-c288-43e2-bb90-f7c5ab5c7cde,86,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,13,0.45549419473627656,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5445058052637235,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,40,b32bfc8a-f615-40ff-8602-2f3d59433bf2,1,Ball. 1-0,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Pedro Davids,,12,2,,,-1,0,Adalberto Tosser,0,0,Stevenson Heat,Crabs,Fridays,0,5,2,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,d0d7b8fe-bad8-481f-978e-cb659304ed49,7b55d484-6ea9-4670-8145-986cb9e32412,1a93a2d2-b5b6-479b-a595-703e4a2f3885,,,,,,,,,
bf695924-c288-43e2-bb90-f7c5ab5c7cde,2021-03-12T08:03:17.60234Z,36521794-62c1-bf46-58fd-5ab72b5e56fa,bf695924-c288-43e2-bb90-f7c5ab5c7cde,86,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,13,0.45549419473627656,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5445058052637235,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,41,b32bfc8a-f615-40ff-8602-2f3d59433bf2,1,"Strike, flinching. 1-1",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Pedro Davids,,12,2,,,-1,0,Adalberto Tosser,0,0,Stevenson Heat,Crabs,Fridays,0,5,2,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,d0d7b8fe-bad8-481f-978e-cb659304ed49,7b55d484-6ea9-4670-8145-986cb9e32412,1a93a2d2-b5b6-479b-a595-703e4a2f3885,,,,,,,,,
bf695924-c288-43e2-bb90-f7c5ab5c7cde,2021-03-12T08:03:22.599527Z,80c9f187-edc4-e58d-640a-03bb1316b2e2,bf695924-c288-43e2-bb90-f7c5ab5c7cde,86,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,13,0.45549419473627656,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5445058052637235,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,42,b32bfc8a-f615-40ff-8602-2f3d59433bf2,2,Ball. 2-1,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Pedro Davids,,12,2,,,-1,0,Adalberto Tosser,0,0,Stevenson Heat,Crabs,Fridays,0,5,2,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,d0d7b8fe-bad8-481f-978e-cb659304ed49,7b55d484-6ea9-4670-8145-986cb9e32412,1a93a2d2-b5b6-479b-a595-703e4a2f3885,,,,,,,,,
bf695924-c288-43e2-bb90-f7c5ab5c7cde,2021-03-12T08:03:27.603012Z,82c44ab6-0e86-ca0c-9b78-d04a776bffa1,bf695924-c288-43e2-bb90-f7c5ab5c7cde,86,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,13,0.45549419473627656,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5445058052637235,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,43,b32bfc8a-f615-40ff-8602-2f3d59433bf2,2,"Strike, looking. 2-2",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Pedro Davids,,12,2,,,-1,0,Adalberto Tosser,0,0,Stevenson Heat,Crabs,Fridays,0,5,2,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,d0d7b8fe-bad8-481f-978e-cb659304ed49,7b55d484-6ea9-4670-8145-986cb9e32412,1a93a2d2-b5b6-479b-a595-703e4a2f3885,,,,,,,,,
bf695924-c288-43e2-bb90-f7c5ab5c7cde,2021-03-12T08:03:32.691634Z,986e70a6-9366-e2d1-2d2a-13f910a891d8,bf695924-c288-43e2-bb90-f7c5ab5c7cde,86,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,13,0.45549419473627656,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5445058052637235,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,44,b32bfc8a-f615-40ff-8602-2f3d59433bf2,2,"Strike, looking. 2-3",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,3,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Pedro Davids,,12,2,,,-1,0,Adalberto Tosser,0,0,Stevenson Heat,Crabs,Fridays,0,5,2,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,d0d7b8fe-bad8-481f-978e-cb659304ed49,7b55d484-6ea9-4670-8145-986cb9e32412,1a93a2d2-b5b6-479b-a595-703e4a2f3885,,,,,,,,,
bf695924-c288-43e2-bb90-f7c5ab5c7cde,2021-03-12T08:03:37.602279Z,1125628c-51b9-5343-c1b7-0f0acebc56b2,bf695924-c288-43e2-bb90-f7c5ab5c7cde,86,3,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,13,0.45549419473627656,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5445058052637235,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,45,b32bfc8a-f615-40ff-8602-2f3d59433bf2,0,Pedro Davids strikes out looking.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,,,12,0,,,-1,0,Adalberto Tosser,0,0,Stevenson Heat,Crabs,Fridays,0,5,2,#b05c6b,#3ee652,e7431679-a45e-408f-92a8-a4db422c4925,d0d7b8fe-bad8-481f-978e-cb659304ed49,7b55d484-6ea9-4670-8145-986cb9e32412,,,,,,,,,,
