gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/homeBatter
a1639350-a21b-4ff0-8ab3-f428f7d939b6,2021-03-09T06:00:41.60843Z,d6eb2cbd-8745-a564-a1b5-e70805298c1f,a1639350-a21b-4ff0-8ab3-f428f7d939b6,14,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,18,0.44935564358865776,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5506443564113425,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,10,8c24f835-890a-4351-98bc-3ecb27de0229,1,Ball. 1-0,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Luis Acevedo,,10,1,,,-1,0,Adalberto Tosser,0,0,Evelton McBlase,Crabs,Fridays,0,1,-1,#b05c6b,#3ee652,d0d7b8fe-bad8-481f-978e-cb659304ed49,a5f8ce83-02b2-498c-9e48-533a1d81aebf,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,
a1639350-a21b-4ff0-8ab3-f428f7d939b6,2021-03-09T06:00:46.606589Z,2d7b78a5-c5f8-547c-5691-78f22680bfe0,a1639350-a21b-4ff0-8ab3-f428f7d939b6,14,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,18,0.44935564358865776,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5506443564113425,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,11,8c24f835-890a-4351-98bc-3ecb27de0229,1,"Strike, flinching. 1-1",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Luis Acevedo,,10,1,,,-1,0,Adalberto Tosser,0,0,Evelton McBlase,Crabs,Fridays,0,1,-1,#b05c6b,#3ee652,d0d7b8fe-bad8-481f-978e-cb659304ed49,a5f8ce83-02b2-498c-9e48-533a1d81aebf,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,
a1639350-a21b-4ff0-8ab3-f428f7d939b6,2021-03-09T06:00:51.609319Z,10e58ada-6320-043e-f598-c60890fadda7,a1639350-a21b-4ff0-8ab3-f428f7d939b6,14,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,18,0.44935564358865776,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5506443564113425,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,12,8c24f835-890a-4351-98bc-3ecb27de0229,1,"Strike, looking. 1-2",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Luis Acevedo,,10,1,,,-1,0,Adalberto Tosser,0,0,Evelton McBlase,Crabs,Fridays,0,1,-1,#b05c6b,#3ee652,d0d7b8fe-bad8-481f-978e-cb659304ed49,a5f8ce83-02b2-498c-9e48-533a1d81aebf,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,
a1639350-a21b-4ff0-8ab3-f428f7d939b6,2021-03-09T06:00:56.605676Z,9f384917-3196-800a-aed6-0a3186672d36,a1639350-a21b-4ff0-8ab3-f428f7d939b6,14,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,18,0.44935564358865776,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5506443564113425,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,13,8c24f835-890a-4351-98bc-3ecb27de0229,1,"Strike, looking. 1-3",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,3,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Luis Acevedo,,10,1,,,-1,0,Adalberto Tosser,0,0,Evelton McBlase,Crabs,Fridays,0,1,-1,#b05c6b,#3ee652,d0d7b8fe-bad8-481f-978e-cb659304ed49,a5f8ce83-02b2-498c-9e48-533a1d81aebf,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,
a1639350-a21b-4ff0-8ab3-f428f7d939b6,2021-03-09T06:01:01.707278Z,5e58f6bf-269e-a8e8-d391-5126e7337aa2,a1639350-a21b-4ff0-8ab3-f428f7d939b6,14,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,18,0.44935564358865776,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5506443564113425,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,14,8c24f835-890a-4351-98bc-3ecb27de0229,0,Luis Acevedo strikes out looking.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,,,10,2,,,-1,0,Adalberto Tosser,0,0,Evelton McBlase,Crabs,Fridays,0,1,-1,#b05c6b,#3ee652,d0d7b8fe-bad8-481f-978e-cb659304ed49,a5f8ce83-02b2-498c-9e48-533a1d81aebf,,
a1639350-a21b-4ff0-8ab3-f428f7d939b6,2021-03-09T06:01:06.610503Z,f629daf0-46cd-6c9c-2d2f-e587d5290c61,a1639350-a21b-4ff0-8ab3-f428f7d939b6,14,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,18,0.44935564358865776,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5506443564113425,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,15,8c24f835-890a-4351-98bc-3ecb27de0229,0,Silvaire Roadhouse batting for the Crabs.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Silvaire Roadhouse,,10,2,,,-1,0,Adalberto Tosser,0,0,Evelton McBlase,Crabs,Fridays,0,2,-1,#b05c6b,#3ee652,d0d7b8fe-bad8-481f-978e-cb659304ed49,a5f8ce83-02b2-498c-9e48-533a1d81aebf,c6a19154-7438-4c4f-b786-2dfaf5951f0f,
a1639350-a21b-4ff0-8ab3-f428f7d939b6,2021-03-09T06:01:11.622444Z,c5e40739-158b-229a-2604-5053bf0422bf,a1639350-a21b-4ff0-8ab3-f428f7d939b6,14,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,18,0.44935564358865776,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5506443564113425,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,16,8c24f835-890a-4351-98bc-3ecb27de0229,0,"Strike, flinching. 0-1",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Silvaire Roadhouse,,10,2,,,-1,0,Adalberto Tosser,0,0,Evelton McBlase,Crabs,Fridays,0,2,-1,#b05c6b,#3ee652,d0d7b8fe-bad8-481f-978e-cb659304ed49,a5f8ce83-02b2-498c-9e48-533a1d81aebf,c6a19154-7438-4c4f-b786-2dfaf5951f0f,
a1639350-a21b-4ff0-8ab3-f428f7d939b6,2021-03-09T06:01:16.611153Z,77fbc975-b0cc-3e19-b9db-8c98bec64b53,a1639350-a21b-4ff0-8ab3-f428f7d939b6,14,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,18,0.44935564358865776,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5506443564113425,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,17,8c24f835-890a-4351-98bc-3ecb27de0229,0,"Strike, looking. 0-2",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Silvaire Roadhouse,,10,2,,,-1,0,Adalberto Tosser,0,0,Evelton McBlase,Crabs,Fridays,0,2,-1,#b05c6b,#3ee652,d0d7b8fe-bad8-481f-978e-cb659304ed49,a5f8ce83-02b2-498c-9e48-533a1d81aebf,c6a19154-7438-4c4f-b786-2dfaf5951f0f,
a1639350-a21b-4ff0-8ab3-f428f7d939b6,2021-03-09T06:01:21.607525Z,0de076bf-27ae-c257-610a-1f3d5afc3d27,a1639350-a21b-4ff0-8ab3-f428f7d939b6,14,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,18,0.44935564358865776,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5506443564113425,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,18,8c24f835-890a-4351-98bc-3ecb27de0229,1,Ball. 1-2,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Silvaire Roadhouse,,10,2,,,-1,0,Adalberto Tosser,0,0,Evelton McBlase,Crabs,Fridays,0,2,-1,#b05c6b,#3ee652,d0d7b8fe-bad8-481f-978e-cb659304ed49,a5f8ce83-02b2-498c-9e48-533a1d81aebf,c6a19154-7438-4c4f-b786-2dfaf5951f0f,
a1639350-a21b-4ff0-8ab3-f428f7d939b6,2021-03-09T06:01:26.60353Z,83c0cb9f-4500-339f-0d28-cb5e53e105c7,a1639350-a21b-4ff0-8ab3-f428f7d939b6,14,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,18,0.44935564358865776,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5506443564113425,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,4,4,0,false,true,4,4,0,19,8c24f835-890a-4351-98bc-3ecb27de0229,1,"Strike, looking. 1-3",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,3,Baltimore Crabs,false,Hawai'i Fridays,false,false,3,,#593037,0x1F980,,#3ee652,0x1F3DD,Silvaire Roadhouse,,10,2,,,-1,0,Adalberto Tosser,0,0,Evelton McBlase,Crabs,Fridays,0,2,-1,#b05c6b,#3ee652,d0d7b8fe-bad8-481f-978e-cb659304ed49,a5f8ce83-02b2-498c-9e48-533a1d81aebf,c6a19154-7438-4c4f-b786-2dfaf5951f0f,
