gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/baseRunners/1,data/basesOccupied/1,data/baseRunnerMods/1,data/baseRunnerNames/1,data/homeBatter
576b0b51-3615-4760-8486-501efdd29cf2,2021-03-08T08:00:30.983985Z,6dbf6f00-a5cf-6d7a-9391-ae085ea200a4,576b0b51-3615-4760-8486-501efdd29cf2,9,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,false,4,4,0,0,3186bf36-b9dc-4508-b2ef-0702ace2c4dd,0,,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,,,-1,0,,,-1,0,,0,0,,Crabs,Moist Talkers,0,0,0,#b05c6b,#f5feff,,,,,,,,,,,,
576b0b51-3615-4760-8486-501efdd29cf2,2021-03-09T00:00:30.130322Z,ccd72f02-c35c-2ea6-c728-131b8c572d1b,576b0b51-3615-4760-8486-501efdd29cf2,9,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.4593905555153993,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5406094444846008,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,false,4,4,0,0,3186bf36-b9dc-4508-b2ef-0702ace2c4dd,0,,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,,,-1,0,,,-1,0,Jacoby Podcast,0,0,Mooney Doctor,Crabs,Moist Talkers,0,0,0,#b05c6b,#f5feff,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,9ba361a1-16d5-4f30-b590-fc4fc2fb53d2,,,,,,,,,,
576b0b51-3615-4760-8486-501efdd29cf2,2021-03-09T01:00:01.756095Z,75fab211-0a99-d2c4-d3a6-9e8543907dbf,576b0b51-3615-4760-8486-501efdd29cf2,9,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,-1,12,14,0.4593905555153993,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5406094444846008,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,2,3186bf36-b9dc-4508-b2ef-0702ace2c4dd,0,Play ball!,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,,,-1,0,,,-1,0,,0,0,,Crabs,Moist Talkers,0,-1,-1,#b05c6b,#f5feff,,,,,,,,,,,,
576b0b51-3615-4760-8486-501efdd29cf2,2021-03-09T01:00:06.633358Z,35090580-84d1-a9d8-be36-3e4e0de7a1be,576b0b51-3615-4760-8486-501efdd29cf2,9,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.4593905555153993,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5406094444846008,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,3,3186bf36-b9dc-4508-b2ef-0702ace2c4dd,0,"Top of 1, Baltimore Crabs batting.",-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,,,10,0,,,-1,0,Jacoby Podcast,0,0,Mooney Doctor,Crabs,Moist Talkers,0,-1,-1,#b05c6b,#f5feff,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,9ba361a1-16d5-4f30-b590-fc4fc2fb53d2,,,,,,,,,,
576b0b51-3615-4760-8486-501efdd29cf2,2021-03-09T01:00:11.610896Z,86851842-d41a-a099-369c-4c2237ad4efd,576b0b51-3615-4760-8486-501efdd29cf2,9,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.4593905555153993,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5406094444846008,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,4,3186bf36-b9dc-4508-b2ef-0702ace2c4dd,0,Tot Fox batting for the Crabs.,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,Tot Fox,,10,0,,,-1,0,Jacoby Podcast,0,0,Mooney Doctor,Crabs,Moist Talkers,0,0,-1,#b05c6b,#f5feff,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,9ba361a1-16d5-4f30-b590-fc4fc2fb53d2,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,,,,,
576b0b51-3615-4760-8486-501efdd29cf2,2021-03-09T01:00:16.608389Z,d38286df-4ddd-e1f9-42a3-cd22b43b2b02,576b0b51-3615-4760-8486-501efdd29cf2,9,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.4593905555153993,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5406094444846008,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,5,3186bf36-b9dc-4508-b2ef-0702ace2c4dd,0,"Strike, flinching. 0-1",-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,Tot Fox,,10,0,,,-1,0,Jacoby Podcast,0,0,Mooney Doctor,Crabs,Moist Talkers,0,0,-1,#b05c6b,#f5feff,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,9ba361a1-16d5-4f30-b590-fc4fc2fb53d2,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,,,,,
576b0b51-3615-4760-8486-501efdd29cf2,2021-03-09T01:00:21.775478Z,f284deb5-0bd5-09e1-5f4b-35457564137e,576b0b51-3615-4760-8486-501efdd29cf2,9,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.4593905555153993,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5406094444846008,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,6,3186bf36-b9dc-4508-b2ef-0702ace2c4dd,0,"Strike, looking. 0-2",-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,Tot Fox,,10,0,,,-1,0,Jacoby Podcast,0,0,Mooney Doctor,Crabs,Moist Talkers,0,0,-1,#b05c6b,#f5feff,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,9ba361a1-16d5-4f30-b590-fc4fc2fb53d2,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,,,,,
576b0b51-3615-4760-8486-501efdd29cf2,2021-03-09T01:00:26.614067Z,c9811f1c-6fa7-66dd-4fe0-89f0d18225c7,576b0b51-3615-4760-8486-501efdd29cf2,9,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.4593905555153993,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5406094444846008,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,7,3186bf36-b9dc-4508-b2ef-0702ace2c4dd,1,Ball. 1-2,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,Tot Fox,,10,0,,,-1,0,Jacoby Podcast,0,0,Mooney Doctor,Crabs,Moist Talkers,0,0,-1,#b05c6b,#f5feff,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,9ba361a1-16d5-4f30-b590-fc4fc2fb53d2,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,,,,,
576b0b51-3615-4760-8486-501efdd29cf2,2021-03-09T01:00:31.610686Z,29335985-4800-3683-90a9-4029f984472b,576b0b51-3615-4760-8486-501efdd29cf2,9,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.4593905555153993,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5406094444846008,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,8,3186bf36-b9dc-4508-b2ef-0702ace2c4dd,1,"Strike, looking. 1-3",-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,3,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,Tot Fox,,10,0,,,-1,0,Jacoby Podcast,0,0,Mooney Doctor,Crabs,Moist Talkers,0,0,-1,#b05c6b,#f5feff,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,9ba361a1-16d5-4f30-b590-fc4fc2fb53d2,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,,,,,
576b0b51-3615-4760-8486-501efdd29cf2,2021-03-09T01:00:36.627703Z,fbadc0ae-7adb-b6c4-aa33-e1c0355fa682,576b0b51-3615-4760-8486-501efdd29cf2,9,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,14,0.4593905555153993,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5406094444846008,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,9,3186bf36-b9dc-4508-b2ef-0702ace2c4dd,0,Tot Fox hit a ground out to Alston Cerveza.,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,,,10,1,,,-1,0,Jacoby Podcast,0,0,Mooney Doctor,Crabs,Moist Talkers,0,0,-1,#b05c6b,#f5feff,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,9ba361a1-16d5-4f30-b590-fc4fc2fb53d2,,,,,,,,,,
