gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/stadiumId,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/homeBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0
43be02d1-aeef-4ab9-8f63-7a4f37a015a8,2021-03-08T08:00:35.997427Z,4a93722e-e047-ee12-a15a-cda3517500f3,43be02d1-aeef-4ab9-8f63-7a4f37a015a8,54,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,18,0,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,false,4,4,0,0,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,f0c7ce4e-f652-4199-bd5b-29ef223f9897,0,,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,-1,0,,,-1,0,,0,0,,Mechanics,Crabs,0,0,0,#ff5b29,#b05c6b,,,,,,,,
43be02d1-aeef-4ab9-8f63-7a4f37a015a8,2021-03-10T22:00:30.143683Z,d217c726-80ea-5478-2559-4c20bc0a313d,43be02d1-aeef-4ab9-8f63-7a4f37a015a8,54,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,18,0.39353032424534556,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.6064696757546546,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,false,4,4,0,0,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,f0c7ce4e-f652-4199-bd5b-29ef223f9897,0,,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,-1,0,,,-1,0,Jolene Willowtree,0,0,Adalberto Tosser,Mechanics,Crabs,0,0,0,#ff5b29,#b05c6b,888fce7a-0d21-478a-9b45-4662193fe9aa,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,,,,
43be02d1-aeef-4ab9-8f63-7a4f37a015a8,2021-03-10T23:00:02.311627Z,8a9111bd-fb88-a767-f25d-8690eefb76a1,43be02d1-aeef-4ab9-8f63-7a4f37a015a8,54,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,-1,12,18,0.39353032424534556,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.6064696757546546,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,2,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,f0c7ce4e-f652-4199-bd5b-29ef223f9897,0,Play ball!,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,-1,0,,,-1,0,,0,0,,Mechanics,Crabs,0,-1,-1,#ff5b29,#b05c6b,,,,,,,,
43be02d1-aeef-4ab9-8f63-7a4f37a015a8,2021-03-10T23:00:06.796673Z,bf30eb07-4025-53bd-89be-90ade5d0fce1,43be02d1-aeef-4ab9-8f63-7a4f37a015a8,54,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,18,0.39353032424534556,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.6064696757546546,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,3,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,f0c7ce4e-f652-4199-bd5b-29ef223f9897,0,"Top of 1, Core Mechanics batting.",-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,10,0,,,-1,0,Jolene Willowtree,0,0,Adalberto Tosser,Mechanics,Crabs,0,-1,-1,#ff5b29,#b05c6b,888fce7a-0d21-478a-9b45-4662193fe9aa,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,,,,
43be02d1-aeef-4ab9-8f63-7a4f37a015a8,2021-03-10T23:00:12.034024Z,6af303b4-9de9-8879-6b95-86dfc9a1f1fb,43be02d1-aeef-4ab9-8f63-7a4f37a015a8,54,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,18,0.39353032424534556,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.6064696757546546,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,4,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,f0c7ce4e-f652-4199-bd5b-29ef223f9897,0,Mira Lemma batting for the Mechanics.,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Mira Lemma,,10,0,,,-1,0,Jolene Willowtree,0,0,Adalberto Tosser,Mechanics,Crabs,0,0,-1,#ff5b29,#b05c6b,888fce7a-0d21-478a-9b45-4662193fe9aa,d0d7b8fe-bad8-481f-978e-cb659304ed49,5991ccb3-7eed-46d9-9d7c-69dec9b56d4b,,,,,
43be02d1-aeef-4ab9-8f63-7a4f37a015a8,2021-03-10T23:00:17.670434Z,2674f332-311c-fab7-7073-06c5ebfd323c,43be02d1-aeef-4ab9-8f63-7a4f37a015a8,54,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,18,0.39353032424534556,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.6064696757546546,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,5,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,f0c7ce4e-f652-4199-bd5b-29ef223f9897,0,Mira Lemma hit a ground out to Baldwin Breadwinner.,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,10,1,,,-1,0,Jolene Willowtree,0,0,Adalberto Tosser,Mechanics,Crabs,0,0,-1,#ff5b29,#b05c6b,888fce7a-0d21-478a-9b45-4662193fe9aa,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,,,,
43be02d1-aeef-4ab9-8f63-7a4f37a015a8,2021-03-10T23:00:21.632047Z,497ace58-ad67-9a6b-9b1f-a15ab35b854e,43be02d1-aeef-4ab9-8f63-7a4f37a015a8,54,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,18,0.39353032424534556,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.6064696757546546,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,6,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,f0c7ce4e-f652-4199-bd5b-29ef223f9897,0,Jasper Ji-Eun batting for the Mechanics.,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Jasper Ji-Eun,,10,1,,,-1,0,Jolene Willowtree,0,0,Adalberto Tosser,Mechanics,Crabs,0,1,-1,#ff5b29,#b05c6b,888fce7a-0d21-478a-9b45-4662193fe9aa,d0d7b8fe-bad8-481f-978e-cb659304ed49,096bb9b5-5ea8-4da1-a113-57a5fc9e9b67,,,,,
43be02d1-aeef-4ab9-8f63-7a4f37a015a8,2021-03-10T23:00:26.622325Z,48bfcf60-748f-5043-761b-2afdedee2932,43be02d1-aeef-4ab9-8f63-7a4f37a015a8,54,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,18,0.39353032424534556,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.6064696757546546,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,7,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,f0c7ce4e-f652-4199-bd5b-29ef223f9897,0,Jasper Ji-Eun hit a ground out to Baldwin Breadwinner.,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,10,2,,,-1,0,Jolene Willowtree,0,0,Adalberto Tosser,Mechanics,Crabs,0,1,-1,#ff5b29,#b05c6b,888fce7a-0d21-478a-9b45-4662193fe9aa,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,,,,
43be02d1-aeef-4ab9-8f63-7a4f37a015a8,2021-03-10T23:00:31.627573Z,5b925d4d-c6fa-e690-9f32-0d6ee80fe1e8,43be02d1-aeef-4ab9-8f63-7a4f37a015a8,54,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,18,0.39353032424534556,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.6064696757546546,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,8,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,f0c7ce4e-f652-4199-bd5b-29ef223f9897,0,Lady Matsuyama batting for the Mechanics.,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Lady Matsuyama,,10,2,,,-1,0,Jolene Willowtree,0,0,Adalberto Tosser,Mechanics,Crabs,0,2,-1,#ff5b29,#b05c6b,888fce7a-0d21-478a-9b45-4662193fe9aa,d0d7b8fe-bad8-481f-978e-cb659304ed49,12c4368d-478b-42be-b6d3-fa2e9b230f82,,,,,
43be02d1-aeef-4ab9-8f63-7a4f37a015a8,2021-03-10T23:00:36.627123Z,bc6329fc-4375-f297-0552-71a670123920,43be02d1-aeef-4ab9-8f63-7a4f37a015a8,54,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,18,0.39353032424534556,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.6064696757546546,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,9,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,f0c7ce4e-f652-4199-bd5b-29ef223f9897,0,"Strike, swinging. 0-1",-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Lady Matsuyama,,10,2,,,-1,0,Jolene Willowtree,0,0,Adalberto Tosser,Mechanics,Crabs,0,2,-1,#ff5b29,#b05c6b,888fce7a-0d21-478a-9b45-4662193fe9aa,d0d7b8fe-bad8-481f-978e-cb659304ed49,12c4368d-478b-42be-b6d3-fa2e9b230f82,,,,,
