gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/stadiumId,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/homeBatter
a9eea222-a388-4aee-8f27-05300cec7aaf,2021-03-08T08:00:40.190581Z,3df64b31-7ffb-10eb-a198-826977f42260,a9eea222-a388-4aee-8f27-05300cec7aaf,92,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,false,4,4,0,0,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,571a2bbc-9e57-48cf-a23c-e5aa0bcd265a,0,,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,-1,0,,,-1,0,,0,0,,Mechanics,Crabs,0,0,0,#ff5b29,#b05c6b,,,,
a9eea222-a388-4aee-8f27-05300cec7aaf,2021-03-12T13:00:30.105116Z,e67246d2-88aa-8bab-b46e-68d9e0268f00,a9eea222-a388-4aee-8f27-05300cec7aaf,92,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.4754891193501058,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5245108806498942,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,false,4,4,0,0,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,571a2bbc-9e57-48cf-a23c-e5aa0bcd265a,0,,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,-1,0,,,-1,0,PolkaDot Patterson,0,0,Brock Forbes,Mechanics,Crabs,0,0,0,#ff5b29,#b05c6b,338694b7-6256-4724-86b6-3884299a5d9e,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,,
a9eea222-a388-4aee-8f27-05300cec7aaf,2021-03-12T14:00:01.607825Z,e5ca2470-93fc-f0cf-5377-5fa9082cca3c,a9eea222-a388-4aee-8f27-05300cec7aaf,92,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,-1,12,1,0.4754891193501058,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5245108806498942,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,2,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,571a2bbc-9e57-48cf-a23c-e5aa0bcd265a,0,Play ball!,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,-1,0,,,-1,0,,0,0,,Mechanics,Crabs,0,-1,-1,#ff5b29,#b05c6b,,,,
a9eea222-a388-4aee-8f27-05300cec7aaf,2021-03-12T14:00:06.623567Z,41dc7e1a-1f5f-efce-cd3d-6ccf50721460,a9eea222-a388-4aee-8f27-05300cec7aaf,92,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.4754891193501058,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5245108806498942,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,3,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,571a2bbc-9e57-48cf-a23c-e5aa0bcd265a,0,"Top of 1, Core Mechanics batting.",-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,11,0,,,-1,0,PolkaDot Patterson,0,0,Brock Forbes,Mechanics,Crabs,0,-1,-1,#ff5b29,#b05c6b,338694b7-6256-4724-86b6-3884299a5d9e,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,,
a9eea222-a388-4aee-8f27-05300cec7aaf,2021-03-12T14:00:11.611168Z,98afe089-9783-3e86-bd26-e41ccb93c0e3,a9eea222-a388-4aee-8f27-05300cec7aaf,92,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.4754891193501058,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5245108806498942,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,4,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,571a2bbc-9e57-48cf-a23c-e5aa0bcd265a,0,Mira Lemma batting for the Mechanics.,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Mira Lemma,,11,0,,,-1,0,PolkaDot Patterson,0,0,Brock Forbes,Mechanics,Crabs,0,0,-1,#ff5b29,#b05c6b,338694b7-6256-4724-86b6-3884299a5d9e,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,5991ccb3-7eed-46d9-9d7c-69dec9b56d4b,
a9eea222-a388-4aee-8f27-05300cec7aaf,2021-03-12T14:00:16.615338Z,35fcfdcf-e68f-b51a-77b5-c8fb8c2a8192,a9eea222-a388-4aee-8f27-05300cec7aaf,92,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.4754891193501058,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5245108806498942,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,5,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,571a2bbc-9e57-48cf-a23c-e5aa0bcd265a,0,"Strike, looking. 0-1",-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Mira Lemma,,11,0,,,-1,0,PolkaDot Patterson,0,0,Brock Forbes,Mechanics,Crabs,0,0,-1,#ff5b29,#b05c6b,338694b7-6256-4724-86b6-3884299a5d9e,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,5991ccb3-7eed-46d9-9d7c-69dec9b56d4b,
a9eea222-a388-4aee-8f27-05300cec7aaf,2021-03-12T14:00:21.611388Z,a07b4a5b-f0d6-6c14-bb35-08c4f7a9d6aa,a9eea222-a388-4aee-8f27-05300cec7aaf,92,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.4754891193501058,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5245108806498942,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,6,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,571a2bbc-9e57-48cf-a23c-e5aa0bcd265a,0,Mira Lemma hit a ground out to Evelton McBlase II.,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,11,1,,,-1,0,PolkaDot Patterson,0,0,Brock Forbes,Mechanics,Crabs,0,0,-1,#ff5b29,#b05c6b,338694b7-6256-4724-86b6-3884299a5d9e,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,,
a9eea222-a388-4aee-8f27-05300cec7aaf,2021-03-12T14:00:26.613774Z,457bd4c1-d867-7c6d-a104-b92f48fdde61,a9eea222-a388-4aee-8f27-05300cec7aaf,92,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.4754891193501058,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5245108806498942,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,7,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,571a2bbc-9e57-48cf-a23c-e5aa0bcd265a,0,Jasper Ji-Eun batting for the Mechanics.,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Jasper Ji-Eun,,11,1,,,-1,0,PolkaDot Patterson,0,0,Brock Forbes,Mechanics,Crabs,0,1,-1,#ff5b29,#b05c6b,338694b7-6256-4724-86b6-3884299a5d9e,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,096bb9b5-5ea8-4da1-a113-57a5fc9e9b67,
a9eea222-a388-4aee-8f27-05300cec7aaf,2021-03-12T14:00:31.612294Z,6e7b36cf-6bc9-22ee-9281-39dd190d5f25,a9eea222-a388-4aee-8f27-05300cec7aaf,92,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.4754891193501058,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5245108806498942,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,8,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,571a2bbc-9e57-48cf-a23c-e5aa0bcd265a,0,"Strike, looking. 0-1",-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Jasper Ji-Eun,,11,1,,,-1,0,PolkaDot Patterson,0,0,Brock Forbes,Mechanics,Crabs,0,1,-1,#ff5b29,#b05c6b,338694b7-6256-4724-86b6-3884299a5d9e,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,096bb9b5-5ea8-4da1-a113-57a5fc9e9b67,
a9eea222-a388-4aee-8f27-05300cec7aaf,2021-03-12T14:00:36.603855Z,0b7593be-563e-fb95-7403-b728d6f02930,a9eea222-a388-4aee-8f27-05300cec7aaf,92,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.4754891193501058,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5245108806498942,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,9,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,571a2bbc-9e57-48cf-a23c-e5aa0bcd265a,0,"Strike, swinging. 0-2",-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Jasper Ji-Eun,,11,1,,,-1,0,PolkaDot Patterson,0,0,Brock Forbes,Mechanics,Crabs,0,1,-1,#ff5b29,#b05c6b,338694b7-6256-4724-86b6-3884299a5d9e,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,096bb9b5-5ea8-4da1-a113-57a5fc9e9b67,
