gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/stadiumId,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayPitcher,data/awayStrikes,data/homePitcher,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/baseRunners/1,data/basesOccupied/1,data/baseRunnerMods/1,data/baseRunnerNames/1,data/homeBatter
a34d9564-72cf-4001-9b29-5b85127e7eaa,2021-03-13T15:05:48.603352Z,6e4701df-6414-e056-bbc8-ac794a847623,a34d9564-72cf-4001-9b29-5b85127e7eaa,108,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,18,0.5342531261616053,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,0.4657468738383948,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,2,false,true,4,4,1,68,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0686e472-11f9-4406-ba2e-f3987efa0d79,0,"Strike, flinching. 0-1",-1,1ffb1153-909d-44c7-9df1-6ed3a9a45bbd,3,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,1,Hawai'i Fridays,false,Baltimore Crabs,true,false,3,,#3ee652,0x1F3DD,,#593037,0x1F980,,,12,1,Pedro Davids,,-1,1,Montgomery Bullock,0,1,Finn James,Fridays,Crabs,1,8,5,#3ee652,#b05c6b,,,,,,,,,,1a93a2d2-b5b6-479b-a595-703e4a2f3885
a34d9564-72cf-4001-9b29-5b85127e7eaa,2021-03-13T15:05:53.599842Z,d597aa18-0bb7-4759-49d9-df2be4a1ceeb,a34d9564-72cf-4001-9b29-5b85127e7eaa,108,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,18,0.5342531261616053,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,0.4657468738383948,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,2,false,true,4,4,1,69,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0686e472-11f9-4406-ba2e-f3987efa0d79,0,"Strike, looking. 0-2",-1,1ffb1153-909d-44c7-9df1-6ed3a9a45bbd,3,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,2,Hawai'i Fridays,false,Baltimore Crabs,true,false,3,,#3ee652,0x1F3DD,,#593037,0x1F980,,,12,1,Pedro Davids,,-1,1,Montgomery Bullock,0,1,Finn James,Fridays,Crabs,1,8,5,#3ee652,#b05c6b,,,,,,,,,,1a93a2d2-b5b6-479b-a595-703e4a2f3885
a34d9564-72cf-4001-9b29-5b85127e7eaa,2021-03-13T15:05:58.606476Z,0322bd6c-6f6c-d628-f44c-b9bf81c50ce2,a34d9564-72cf-4001-9b29-5b85127e7eaa,108,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,18,0.5342531261616053,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,0.4657468738383948,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,2,false,true,4,4,1,70,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0686e472-11f9-4406-ba2e-f3987efa0d79,0,"Strike, swinging. 0-3",-1,1ffb1153-909d-44c7-9df1-6ed3a9a45bbd,3,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,3,Hawai'i Fridays,false,Baltimore Crabs,true,false,3,,#3ee652,0x1F3DD,,#593037,0x1F980,,,12,1,Pedro Davids,,-1,1,Montgomery Bullock,0,1,Finn James,Fridays,Crabs,1,8,5,#3ee652,#b05c6b,,,,,,,,,,1a93a2d2-b5b6-479b-a595-703e4a2f3885
a34d9564-72cf-4001-9b29-5b85127e7eaa,2021-03-13T15:06:03.607418Z,3aa251ee-8a16-e7d1-bceb-d6ef3558cbf0,a34d9564-72cf-4001-9b29-5b85127e7eaa,108,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,18,0.5342531261616053,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,0.4657468738383948,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,2,false,true,4,4,1,71,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0686e472-11f9-4406-ba2e-f3987efa0d79,0,Pedro Davids strikes out looking.,-1,1ffb1153-909d-44c7-9df1-6ed3a9a45bbd,3,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Hawai'i Fridays,false,Baltimore Crabs,true,false,3,,#3ee652,0x1F3DD,,#593037,0x1F980,,,12,2,,,-1,1,Montgomery Bullock,0,1,Finn James,Fridays,Crabs,1,8,5,#3ee652,#b05c6b,,,,,,,,,,
a34d9564-72cf-4001-9b29-5b85127e7eaa,2021-03-13T15:06:08.600151Z,389b0884-361e-ee63-a067-b105e20c7bae,a34d9564-72cf-4001-9b29-5b85127e7eaa,108,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,18,0.5342531261616053,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,0.4657468738383948,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,2,false,true,4,4,1,72,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0686e472-11f9-4406-ba2e-f3987efa0d79,0,Evelton McBlase II batting for the Crabs.,-1,1ffb1153-909d-44c7-9df1-6ed3a9a45bbd,3,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Hawai'i Fridays,false,Baltimore Crabs,true,false,3,,#3ee652,0x1F3DD,,#593037,0x1F980,,,12,2,Evelton McBlase II,,-1,1,Montgomery Bullock,0,1,Finn James,Fridays,Crabs,1,8,6,#3ee652,#b05c6b,,,,,,,,,,2c4b2a6d-9961-4e40-882c-a338f4e72117
a34d9564-72cf-4001-9b29-5b85127e7eaa,2021-03-13T15:06:13.604676Z,3d661a3d-976a-3d20-e737-829bad9abd0c,a34d9564-72cf-4001-9b29-5b85127e7eaa,108,3,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,18,0.5342531261616053,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,0.4657468738383948,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,2,false,true,4,4,1,73,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0686e472-11f9-4406-ba2e-f3987efa0d79,0,Evelton McBlase II hit a ground out to Sutton Dreamy.,-1,1ffb1153-909d-44c7-9df1-6ed3a9a45bbd,3,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Hawai'i Fridays,false,Baltimore Crabs,true,false,3,,#3ee652,0x1F3DD,,#593037,0x1F980,,,12,0,,,-1,0,Montgomery Bullock,0,0,Finn James,Fridays,Crabs,0,8,6,#3ee652,#b05c6b,,,,,,,,,,
a34d9564-72cf-4001-9b29-5b85127e7eaa,2021-03-13T15:06:18.598925Z,e1bbf473-a687-2c64-3a55-3deededc3857,a34d9564-72cf-4001-9b29-5b85127e7eaa,108,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,18,0.5342531261616053,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,0.4657468738383948,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,2,false,true,4,4,1,74,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0686e472-11f9-4406-ba2e-f3987efa0d79,0,Inning 2 is now an Outing.,-1,1ffb1153-909d-44c7-9df1-6ed3a9a45bbd,3,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Hawai'i Fridays,false,Baltimore Crabs,true,false,3,,#3ee652,0x1F3DD,,#593037,0x1F980,,,12,0,,,-1,0,Montgomery Bullock,0,0,Finn James,Fridays,Crabs,0,8,6,#3ee652,#b05c6b,,,,,,,,,,
a34d9564-72cf-4001-9b29-5b85127e7eaa,2021-03-13T15:06:23.601143Z,16bdfd1a-0a60-f131-488e-4c9053bfaa1e,a34d9564-72cf-4001-9b29-5b85127e7eaa,108,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,18,0.5342531261616053,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,0.4657468738383948,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,2,false,true,4,4,1,75,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0686e472-11f9-4406-ba2e-f3987efa0d79,0,"Top of 3, Hawai'i Fridays batting.",-1,1ffb1153-909d-44c7-9df1-6ed3a9a45bbd,3,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Hawai'i Fridays,false,Baltimore Crabs,true,false,3,,#3ee652,0x1F3DD,,#593037,0x1F980,,,13,0,,,-1,0,Montgomery Bullock,0,0,Finn James,Fridays,Crabs,0,8,6,#3ee652,#b05c6b,,,,,,,,,,
a34d9564-72cf-4001-9b29-5b85127e7eaa,2021-03-13T15:06:28.599451Z,6fe46738-d4ec-b523-a578-ef442c1e08a1,a34d9564-72cf-4001-9b29-5b85127e7eaa,108,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,18,0.5342531261616053,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,0.4657468738383948,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,2,false,true,4,4,1,76,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0686e472-11f9-4406-ba2e-f3987efa0d79,0,Jacob Winner batting for the Fridays.,-1,1ffb1153-909d-44c7-9df1-6ed3a9a45bbd,3,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Hawai'i Fridays,false,Baltimore Crabs,true,false,3,,#3ee652,0x1F3DD,,#593037,0x1F980,Jacob Winner,,13,0,,,-1,0,Montgomery Bullock,0,0,Finn James,Fridays,Crabs,0,9,6,#3ee652,#b05c6b,167751d5-210c-4a6e-9568-e92d61bab185,,,,,,,,,
a34d9564-72cf-4001-9b29-5b85127e7eaa,2021-03-13T15:06:33.614898Z,aa101161-ae2b-7e41-1394-d3988aec969a,a34d9564-72cf-4001-9b29-5b85127e7eaa,108,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,18,0.5342531261616053,3,979aee4a-6d80-4863-bf1c-ee1a78e06024,0.4657468738383948,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,2,false,true,4,4,1,77,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0686e472-11f9-4406-ba2e-f3987efa0d79,0,Foul Ball. 0-1,-1,1ffb1153-909d-44c7-9df1-6ed3a9a45bbd,3,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Hawai'i Fridays,false,Baltimore Crabs,true,false,3,,#3ee652,0x1F3DD,,#593037,0x1F980,Jacob Winner,,13,0,,,-1,0,Montgomery Bullock,0,0,Finn James,Fridays,Crabs,0,9,6,#3ee652,#b05c6b,167751d5-210c-4a6e-9568-e92d61bab185,,,,,,,,,
