gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/stadiumId,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/homeBatter,data/baseRunners/1,data/basesOccupied/1,data/baseRunnerMods/1,data/baseRunnerNames/1,data/baseRunners/2,data/basesOccupied/2,data/baseRunnerMods/2,data/baseRunnerNames/2
e53e5d4e-05af-4c55-a62e-d345ae53d859,2021-03-08T08:00:33.550391Z,004a9235-8be2-3c6d-a081-1ffc481a2d43,e53e5d4e-05af-4c55-a62e-d345ae53d859,32,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,7,0,3,7966eb04-efcc-499b-8f03-d13916330531,0,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,false,4,4,0,0,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,7ca64a3f-c64f-434c-9f1a-f6a2daa81b43,0,,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Yellowstone Magic,false,Baltimore Crabs,false,false,3,,#bf0043,0x2728,,#593037,0x1F980,,,-1,0,,,-1,0,,0,0,,Magic,Crabs,0,0,0,#f60f63,#b05c6b,,,,,,,,,,,,,,,,
e53e5d4e-05af-4c55-a62e-d345ae53d859,2021-03-10T00:00:30.110651Z,d39ac5d8-2cb5-0d40-c053-e192071049d8,e53e5d4e-05af-4c55-a62e-d345ae53d859,32,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,7,0.48583999251507126,3,7966eb04-efcc-499b-8f03-d13916330531,0.5141600074849287,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,false,4,4,0,0,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,7ca64a3f-c64f-434c-9f1a-f6a2daa81b43,0,,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Yellowstone Magic,false,Baltimore Crabs,false,false,3,,#bf0043,0x2728,,#593037,0x1F980,,,-1,0,,,-1,0,Inky Rutledge,0,0,Brock Forbes,Magic,Crabs,0,0,0,#f60f63,#b05c6b,b6aa8ce8-2587-4627-83c1-2a48d44afaee,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,,,,,,,,,,,,,,
e53e5d4e-05af-4c55-a62e-d345ae53d859,2021-03-10T01:00:01.705096Z,273dcb89-3fa8-c603-3b67-03e53e13332d,e53e5d4e-05af-4c55-a62e-d345ae53d859,32,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,-1,12,7,0.48583999251507126,3,7966eb04-efcc-499b-8f03-d13916330531,0.5141600074849287,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,2,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,7ca64a3f-c64f-434c-9f1a-f6a2daa81b43,0,Play ball!,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Yellowstone Magic,false,Baltimore Crabs,false,false,3,,#bf0043,0x2728,,#593037,0x1F980,,,-1,0,,,-1,0,,0,0,,Magic,Crabs,0,-1,-1,#f60f63,#b05c6b,,,,,,,,,,,,,,,,
e53e5d4e-05af-4c55-a62e-d345ae53d859,2021-03-10T01:00:06.621761Z,628a5b15-1118-ddd3-c556-2b656dcbc626,e53e5d4e-05af-4c55-a62e-d345ae53d859,32,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,7,0.48583999251507126,3,7966eb04-efcc-499b-8f03-d13916330531,0.5141600074849287,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,3,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,7ca64a3f-c64f-434c-9f1a-f6a2daa81b43,0,"Top of 1, Yellowstone Magic batting.",-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Yellowstone Magic,false,Baltimore Crabs,false,false,3,,#bf0043,0x2728,,#593037,0x1F980,,,10,0,,,-1,0,Inky Rutledge,0,0,Brock Forbes,Magic,Crabs,0,-1,-1,#f60f63,#b05c6b,b6aa8ce8-2587-4627-83c1-2a48d44afaee,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,,,,,,,,,,,,,,
e53e5d4e-05af-4c55-a62e-d345ae53d859,2021-03-10T01:00:11.640477Z,52d11679-313c-00e3-8efb-21ba9864fea2,e53e5d4e-05af-4c55-a62e-d345ae53d859,32,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,7,0.48583999251507126,3,7966eb04-efcc-499b-8f03-d13916330531,0.5141600074849287,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,4,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,7ca64a3f-c64f-434c-9f1a-f6a2daa81b43,0,Washer Barajas batting for the Magic.,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Yellowstone Magic,false,Baltimore Crabs,false,false,3,,#bf0043,0x2728,,#593037,0x1F980,Washer Barajas,,10,0,,,-1,0,Inky Rutledge,0,0,Brock Forbes,Magic,Crabs,0,0,-1,#f60f63,#b05c6b,b6aa8ce8-2587-4627-83c1-2a48d44afaee,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,17392be2-7344-48a0-b4db-8a040a7fb532,,,,,,,,,,,,,
e53e5d4e-05af-4c55-a62e-d345ae53d859,2021-03-10T01:00:16.658293Z,765619ce-e89d-f25e-d973-abbc52e37fcf,e53e5d4e-05af-4c55-a62e-d345ae53d859,32,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,7,0.48583999251507126,3,7966eb04-efcc-499b-8f03-d13916330531,0.5141600074849287,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,5,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,7ca64a3f-c64f-434c-9f1a-f6a2daa81b43,0,Washer Barajas hit a flyout to Squid Galvanic.,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Yellowstone Magic,false,Baltimore Crabs,false,false,3,,#bf0043,0x2728,,#593037,0x1F980,,,10,1,,,-1,0,Inky Rutledge,0,0,Brock Forbes,Magic,Crabs,0,0,-1,#f60f63,#b05c6b,b6aa8ce8-2587-4627-83c1-2a48d44afaee,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,,,,,,,,,,,,,,
e53e5d4e-05af-4c55-a62e-d345ae53d859,2021-03-10T01:00:21.635912Z,2f8f3c6b-150d-af56-eba1-d63c28a41bb0,e53e5d4e-05af-4c55-a62e-d345ae53d859,32,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,7,0.48583999251507126,3,7966eb04-efcc-499b-8f03-d13916330531,0.5141600074849287,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,6,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,7ca64a3f-c64f-434c-9f1a-f6a2daa81b43,0,Kurt Crueller batting for the Magic.,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Yellowstone Magic,false,Baltimore Crabs,false,false,3,,#bf0043,0x2728,,#593037,0x1F980,Kurt Crueller,,10,1,,,-1,0,Inky Rutledge,0,0,Brock Forbes,Magic,Crabs,0,1,-1,#f60f63,#b05c6b,b6aa8ce8-2587-4627-83c1-2a48d44afaee,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,114100a4-1bf7-4433-b304-6aad75904055,,,,,,,,,,,,,
e53e5d4e-05af-4c55-a62e-d345ae53d859,2021-03-10T01:00:26.612719Z,68a35373-7887-64e4-98c8-90e3a0ead9bd,e53e5d4e-05af-4c55-a62e-d345ae53d859,32,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,7,0.48583999251507126,3,7966eb04-efcc-499b-8f03-d13916330531,0.5141600074849287,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,7,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,7ca64a3f-c64f-434c-9f1a-f6a2daa81b43,0,Kurt Crueller hits a Double!,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Yellowstone Magic,false,Baltimore Crabs,false,false,3,,#bf0043,0x2728,,#593037,0x1F980,,,10,1,,,-1,0,Inky Rutledge,1,0,Brock Forbes,Magic,Crabs,0,1,-1,#f60f63,#b05c6b,b6aa8ce8-2587-4627-83c1-2a48d44afaee,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,,114100a4-1bf7-4433-b304-6aad75904055,1,,Kurt Crueller,,,,,,,,,
e53e5d4e-05af-4c55-a62e-d345ae53d859,2021-03-10T01:00:31.609207Z,14360338-dda0-0952-2c27-424c44e8ae34,e53e5d4e-05af-4c55-a62e-d345ae53d859,32,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,7,0.48583999251507126,3,7966eb04-efcc-499b-8f03-d13916330531,0.5141600074849287,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,8,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,7ca64a3f-c64f-434c-9f1a-f6a2daa81b43,0,Francisco Preston batting for the Magic.,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Yellowstone Magic,false,Baltimore Crabs,false,false,3,,#bf0043,0x2728,,#593037,0x1F980,Francisco Preston,,10,1,,,-1,0,Inky Rutledge,1,0,Brock Forbes,Magic,Crabs,0,2,-1,#f60f63,#b05c6b,b6aa8ce8-2587-4627-83c1-2a48d44afaee,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,44c92d97-bb39-469d-a13b-f2dd9ae644d1,114100a4-1bf7-4433-b304-6aad75904055,1,,Kurt Crueller,,,,,,,,,
e53e5d4e-05af-4c55-a62e-d345ae53d859,2021-03-10T01:00:36.611177Z,632f596d-d5f6-51cb-7004-142bfa08ab5f,e53e5d4e-05af-4c55-a62e-d345ae53d859,32,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,7,0.48583999251507126,3,7966eb04-efcc-499b-8f03-d13916330531,0.5141600074849287,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,9,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,7ca64a3f-c64f-434c-9f1a-f6a2daa81b43,0,"Strike, looking. 0-1",-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Yellowstone Magic,false,Baltimore Crabs,false,false,3,,#bf0043,0x2728,,#593037,0x1F980,Francisco Preston,,10,1,,,-1,0,Inky Rutledge,1,0,Brock Forbes,Magic,Crabs,0,2,-1,#f60f63,#b05c6b,b6aa8ce8-2587-4627-83c1-2a48d44afaee,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,44c92d97-bb39-469d-a13b-f2dd9ae644d1,114100a4-1bf7-4433-b304-6aad75904055,1,,Kurt Crueller,,,,,,,,,
