gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/stadiumId,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/homeBatter,data/baseRunners/1,data/basesOccupied/1,data/baseRunnerMods/1,data/baseRunnerNames/1
7fddb012-731c-4c06-8af5-8ae7dbddb226,2021-03-08T08:00:33.106126Z,711739da-82d0-afa0-f93b-b66b3161505f,7fddb012-731c-4c06-8af5-8ae7dbddb226,28,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0,3,adc5b394-8f76-416d-9ce9-813706877b84,0,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,false,4,4,0,0,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,ad3d0472-d1db-459a-b172-c01353f06564,0,,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,-1,0,,,-1,0,,0,0,,Breath Mints,Crabs,0,0,0,#178f55,#b05c6b,,,,,,,,,,,,
7fddb012-731c-4c06-8af5-8ae7dbddb226,2021-03-09T19:00:30.203281Z,36a1e4c2-663c-5cb4-d2f3-1f1f723d2b26,7fddb012-731c-4c06-8af5-8ae7dbddb226,28,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.4130660896884324,3,adc5b394-8f76-416d-9ce9-813706877b84,0.5869339103115676,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,false,4,4,0,0,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,ad3d0472-d1db-459a-b172-c01353f06564,0,,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,-1,0,,,-1,0,PolkaDot Zavala,0,0,Brock Forbes,Breath Mints,Crabs,0,0,0,#178f55,#b05c6b,7663c3ca-40a1-4f13-a430-14637dce797a,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,,,,,,,,,,
7fddb012-731c-4c06-8af5-8ae7dbddb226,2021-03-09T21:00:02.809907Z,703d6f89-80c6-9b96-aa58-e0f5d32972b6,7fddb012-731c-4c06-8af5-8ae7dbddb226,28,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,-1,12,1,0.4130660896884324,3,adc5b394-8f76-416d-9ce9-813706877b84,0.5869339103115676,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,2,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,ad3d0472-d1db-459a-b172-c01353f06564,0,Play ball!,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,-1,0,,,-1,0,,0,0,,Breath Mints,Crabs,0,-1,-1,#178f55,#b05c6b,,,,,,,,,,,,
7fddb012-731c-4c06-8af5-8ae7dbddb226,2021-03-09T21:00:08.295915Z,8a0af0a5-d0ba-e04b-11a4-9def85ad56af,7fddb012-731c-4c06-8af5-8ae7dbddb226,28,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.4130660896884324,3,adc5b394-8f76-416d-9ce9-813706877b84,0.5869339103115676,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,3,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,ad3d0472-d1db-459a-b172-c01353f06564,0,"Top of 1, Kansas City Breath Mints batting.",-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,10,0,,,-1,0,PolkaDot Zavala,0,0,Brock Forbes,Breath Mints,Crabs,0,-1,-1,#178f55,#b05c6b,7663c3ca-40a1-4f13-a430-14637dce797a,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,,,,,,,,,,
7fddb012-731c-4c06-8af5-8ae7dbddb226,2021-03-09T21:00:11.86849Z,334c0a90-2cf1-e576-b6aa-8be0ae43dd14,7fddb012-731c-4c06-8af5-8ae7dbddb226,28,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.4130660896884324,3,adc5b394-8f76-416d-9ce9-813706877b84,0.5869339103115676,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,4,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,ad3d0472-d1db-459a-b172-c01353f06564,0,Hewitt Best batting for the Breath Mints.,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,Hewitt Best,,10,0,,,-1,0,PolkaDot Zavala,0,0,Brock Forbes,Breath Mints,Crabs,0,0,-1,#178f55,#b05c6b,7663c3ca-40a1-4f13-a430-14637dce797a,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,88cd6efa-dbf2-4309-aabe-ec1d6f21f98a,,,,,,,,,
7fddb012-731c-4c06-8af5-8ae7dbddb226,2021-03-09T21:00:20.609529Z,b8c11cde-c9c6-a1c0-ab66-30bef9885942,7fddb012-731c-4c06-8af5-8ae7dbddb226,28,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.4130660896884324,3,adc5b394-8f76-416d-9ce9-813706877b84,0.5869339103115676,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,5,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,ad3d0472-d1db-459a-b172-c01353f06564,0,Foul Ball. 0-1,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,Hewitt Best,,10,0,,,-1,0,PolkaDot Zavala,0,0,Brock Forbes,Breath Mints,Crabs,0,0,-1,#178f55,#b05c6b,7663c3ca-40a1-4f13-a430-14637dce797a,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,88cd6efa-dbf2-4309-aabe-ec1d6f21f98a,,,,,,,,,
7fddb012-731c-4c06-8af5-8ae7dbddb226,2021-03-09T21:00:21.613851Z,a7cb96d7-b405-04a9-43b7-ba388fedd5fe,7fddb012-731c-4c06-8af5-8ae7dbddb226,28,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.4130660896884324,3,adc5b394-8f76-416d-9ce9-813706877b84,0.5869339103115676,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,6,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,ad3d0472-d1db-459a-b172-c01353f06564,0,"Strike, looking. 0-2",-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,Hewitt Best,,10,0,,,-1,0,PolkaDot Zavala,0,0,Brock Forbes,Breath Mints,Crabs,0,0,-1,#178f55,#b05c6b,7663c3ca-40a1-4f13-a430-14637dce797a,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,88cd6efa-dbf2-4309-aabe-ec1d6f21f98a,,,,,,,,,
7fddb012-731c-4c06-8af5-8ae7dbddb226,2021-03-09T21:00:26.607948Z,147e1e80-0d15-9148-057b-d210a9df435f,7fddb012-731c-4c06-8af5-8ae7dbddb226,28,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.4130660896884324,3,adc5b394-8f76-416d-9ce9-813706877b84,0.5869339103115676,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,7,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,ad3d0472-d1db-459a-b172-c01353f06564,0,Hewitt Best strikes out looking.,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,10,1,,,-1,0,PolkaDot Zavala,0,0,Brock Forbes,Breath Mints,Crabs,0,0,-1,#178f55,#b05c6b,7663c3ca-40a1-4f13-a430-14637dce797a,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,,,,,,,,,,
7fddb012-731c-4c06-8af5-8ae7dbddb226,2021-03-09T21:00:31.607463Z,24cc6e17-bbd0-70d8-e6a5-3204f3c94263,7fddb012-731c-4c06-8af5-8ae7dbddb226,28,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.4130660896884324,3,adc5b394-8f76-416d-9ce9-813706877b84,0.5869339103115676,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,8,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,ad3d0472-d1db-459a-b172-c01353f06564,0,Rodriguez Internet batting for the Breath Mints.,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,Rodriguez Internet,,10,1,,,-1,0,PolkaDot Zavala,0,0,Brock Forbes,Breath Mints,Crabs,0,1,-1,#178f55,#b05c6b,7663c3ca-40a1-4f13-a430-14637dce797a,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,4b6f0a4e-de18-44ad-b497-03b1f470c43c,,,,,,,,,
7fddb012-731c-4c06-8af5-8ae7dbddb226,2021-03-09T21:00:36.628328Z,fd63ed26-8a7f-0180-12d2-94aa022a4b09,7fddb012-731c-4c06-8af5-8ae7dbddb226,28,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.4130660896884324,3,adc5b394-8f76-416d-9ce9-813706877b84,0.5869339103115676,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,9,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,ad3d0472-d1db-459a-b172-c01353f06564,0,Rodriguez Internet hit a ground out to Kennedy Loser.,-1,3,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,10,2,,,-1,0,PolkaDot Zavala,0,0,Brock Forbes,Breath Mints,Crabs,0,1,-1,#178f55,#b05c6b,7663c3ca-40a1-4f13-a430-14637dce797a,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,,,,,,,,,,
