gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/stadiumId,data/awayPitcher,data/homePitcher,data/awayBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/homeBatter,data/baseRunners/1,data/basesOccupied/1,data/baseRunnerMods/1,data/baseRunnerNames/1,data/baseRunners/2,data/basesOccupied/2,data/baseRunnerMods/2,data/baseRunnerNames/2
766e0d70-cc4d-4893-979f-d2ef7eceb60e,2021-03-12T18:03:31.630994Z,23a036b7-ccfb-4d1c-3a25-03943ebf82e7,766e0d70-cc4d-4893-979f-d2ef7eceb60e,96,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.5227373112254114,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.47726268877458855,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,2,false,true,4,4,0,42,428298a0-3a16-4f9c-9b79-84f6d0c6286b,1,Ball. 1-0,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,Pedro Davids,,12,0,,,-1,1,Brock Forbes,0,1,Nicholas Mora,Crabs,Pies,0,5,2,#b05c6b,#58c3b4,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,b082ca6e-eb11-4eab-8d6a-30f8be522ec4,1a93a2d2-b5b6-479b-a595-703e4a2f3885,,,,,,,,,,,,,
766e0d70-cc4d-4893-979f-d2ef7eceb60e,2021-03-12T18:03:36.614011Z,1670f566-f03e-0edc-5a5a-065e37916970,766e0d70-cc4d-4893-979f-d2ef7eceb60e,96,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.5227373112254114,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.47726268877458855,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,2,false,true,4,4,0,43,428298a0-3a16-4f9c-9b79-84f6d0c6286b,2,Ball. 2-0,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,Pedro Davids,,12,0,,,-1,1,Brock Forbes,0,1,Nicholas Mora,Crabs,Pies,0,5,2,#b05c6b,#58c3b4,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,b082ca6e-eb11-4eab-8d6a-30f8be522ec4,1a93a2d2-b5b6-479b-a595-703e4a2f3885,,,,,,,,,,,,,
766e0d70-cc4d-4893-979f-d2ef7eceb60e,2021-03-12T18:03:41.613286Z,f23df420-255c-9171-7431-f7541a5a407c,766e0d70-cc4d-4893-979f-d2ef7eceb60e,96,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.5227373112254114,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.47726268877458855,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,2,false,true,4,4,0,44,428298a0-3a16-4f9c-9b79-84f6d0c6286b,2,"Strike, flinching. 2-1",-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,Pedro Davids,,12,0,,,-1,1,Brock Forbes,0,1,Nicholas Mora,Crabs,Pies,0,5,2,#b05c6b,#58c3b4,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,b082ca6e-eb11-4eab-8d6a-30f8be522ec4,1a93a2d2-b5b6-479b-a595-703e4a2f3885,,,,,,,,,,,,,
766e0d70-cc4d-4893-979f-d2ef7eceb60e,2021-03-12T18:03:46.612559Z,53c86b2c-f63e-3a36-6368-e965be54f088,766e0d70-cc4d-4893-979f-d2ef7eceb60e,96,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.5227373112254114,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.47726268877458855,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,2,false,true,4,4,0,45,428298a0-3a16-4f9c-9b79-84f6d0c6286b,2,"Strike, swinging. 2-2",-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,Pedro Davids,,12,0,,,-1,1,Brock Forbes,0,1,Nicholas Mora,Crabs,Pies,0,5,2,#b05c6b,#58c3b4,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,b082ca6e-eb11-4eab-8d6a-30f8be522ec4,1a93a2d2-b5b6-479b-a595-703e4a2f3885,,,,,,,,,,,,,
766e0d70-cc4d-4893-979f-d2ef7eceb60e,2021-03-12T18:03:51.604983Z,f4f63eaf-d453-7fb9-9865-85e509ef528b,766e0d70-cc4d-4893-979f-d2ef7eceb60e,96,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.5227373112254114,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.47726268877458855,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,2,false,true,4,4,0,46,428298a0-3a16-4f9c-9b79-84f6d0c6286b,3,Ball. 3-2,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,Pedro Davids,,12,0,,,-1,1,Brock Forbes,0,1,Nicholas Mora,Crabs,Pies,0,5,2,#b05c6b,#58c3b4,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,b082ca6e-eb11-4eab-8d6a-30f8be522ec4,1a93a2d2-b5b6-479b-a595-703e4a2f3885,,,,,,,,,,,,,
766e0d70-cc4d-4893-979f-d2ef7eceb60e,2021-03-12T18:03:56.60343Z,2494ec07-b356-9a8e-ea96-126df2c8fa74,766e0d70-cc4d-4893-979f-d2ef7eceb60e,96,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.5227373112254114,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.47726268877458855,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,2,false,true,4,4,0,47,428298a0-3a16-4f9c-9b79-84f6d0c6286b,0,Pedro Davids draws a walk.,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,,,12,0,,,-1,1,Brock Forbes,1,1,Nicholas Mora,Crabs,Pies,0,5,2,#b05c6b,#58c3b4,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,b082ca6e-eb11-4eab-8d6a-30f8be522ec4,,1a93a2d2-b5b6-479b-a595-703e4a2f3885,0,,Pedro Davids,,,,,,,,,
766e0d70-cc4d-4893-979f-d2ef7eceb60e,2021-03-12T18:04:01.611411Z,0ac55267-424e-d075-28b9-db7378fa8d5d,766e0d70-cc4d-4893-979f-d2ef7eceb60e,96,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.5227373112254114,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.47726268877458855,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,2,false,true,4,4,0,48,428298a0-3a16-4f9c-9b79-84f6d0c6286b,0,Evelton McBlase II batting for the Crabs.,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,Evelton McBlase II,,12,0,,,-1,1,Brock Forbes,1,1,Nicholas Mora,Crabs,Pies,0,6,2,#b05c6b,#58c3b4,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,b082ca6e-eb11-4eab-8d6a-30f8be522ec4,2c4b2a6d-9961-4e40-882c-a338f4e72117,1a93a2d2-b5b6-479b-a595-703e4a2f3885,0,,Pedro Davids,,,,,,,,,
766e0d70-cc4d-4893-979f-d2ef7eceb60e,2021-03-12T18:04:06.608045Z,da45746a-9d01-24f5-062e-dcdd69e98c43,766e0d70-cc4d-4893-979f-d2ef7eceb60e,96,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.5227373112254114,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.47726268877458855,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,2,false,true,4,4,0,49,428298a0-3a16-4f9c-9b79-84f6d0c6286b,1,Ball. 1-0,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,Evelton McBlase II,,12,0,,,-1,1,Brock Forbes,1,1,Nicholas Mora,Crabs,Pies,0,6,2,#b05c6b,#58c3b4,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,b082ca6e-eb11-4eab-8d6a-30f8be522ec4,2c4b2a6d-9961-4e40-882c-a338f4e72117,1a93a2d2-b5b6-479b-a595-703e4a2f3885,0,,Pedro Davids,,,,,,,,,
766e0d70-cc4d-4893-979f-d2ef7eceb60e,2021-03-12T18:04:11.612925Z,da08ec8e-d1a9-ad9a-bded-74863d3cd673,766e0d70-cc4d-4893-979f-d2ef7eceb60e,96,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.5227373112254114,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.47726268877458855,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,2,false,true,4,4,0,50,428298a0-3a16-4f9c-9b79-84f6d0c6286b,1,Foul Ball. 1-1,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,Evelton McBlase II,,12,0,,,-1,1,Brock Forbes,1,1,Nicholas Mora,Crabs,Pies,0,6,2,#b05c6b,#58c3b4,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,b082ca6e-eb11-4eab-8d6a-30f8be522ec4,2c4b2a6d-9961-4e40-882c-a338f4e72117,1a93a2d2-b5b6-479b-a595-703e4a2f3885,0,,Pedro Davids,,,,,,,,,
766e0d70-cc4d-4893-979f-d2ef7eceb60e,2021-03-12T18:04:16.660701Z,cb4f37af-0049-e073-d18b-6504256d3238,766e0d70-cc4d-4893-979f-d2ef7eceb60e,96,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.5227373112254114,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.47726268877458855,3,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,4,2,false,true,4,4,0,51,428298a0-3a16-4f9c-9b79-84f6d0c6286b,1,"Strike, swinging. 1-2",-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Baltimore Crabs,false,Philly Pies,false,false,3,,#593037,0x1F980,,#399d8f,0x1F967,Evelton McBlase II,,12,0,,,-1,1,Brock Forbes,1,1,Nicholas Mora,Crabs,Pies,0,6,2,#b05c6b,#58c3b4,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,97dfc1f6-ac94-4cdc-b0d5-1cb9f8984aa5,b082ca6e-eb11-4eab-8d6a-30f8be522ec4,2c4b2a6d-9961-4e40-882c-a338f4e72117,1a93a2d2-b5b6-479b-a595-703e4a2f3885,0,,Pedro Davids,,,,,,,,,
