gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/baseRunners/1,data/basesOccupied/1,data/baseRunnerMods/1,data/baseRunnerNames/1,data/homeBatter,data/outcomes/0
90390efc-997f-4128-b219-55e82415a7a8,2021-03-10T07:02:06.605337Z,0ed1afe1-3e5b-4bac-acb2-3302e56ebf04,90390efc-997f-4128-b219-55e82415a7a8,38,3,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.42675207584246416,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5732479241575359,3,7966eb04-efcc-499b-8f03-d13916330531,4,4,0,false,true,4,4,0,27,1bb36f1f-d9de-4806-ba9f-3ea5dbceb150,0,Parker Parra strikes out looking.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Yellowstone Magic,false,false,3,,#593037,0x1F980,,#bf0043,0x2728,,,10,0,,,-1,0,Adalberto Tosser,0,0,Curry Aliciakeyes,Crabs,Magic,0,4,-1,#b05c6b,#f60f63,d0d7b8fe-bad8-481f-978e-cb659304ed49,09f2787a-3352-41a6-8810-d80e97b253b5,,,,,,,,,,,
90390efc-997f-4128-b219-55e82415a7a8,2021-03-10T07:02:11.601833Z,e039ddb9-fdb8-613a-fdef-d1248c10549e,90390efc-997f-4128-b219-55e82415a7a8,38,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.42675207584246416,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5732479241575359,3,7966eb04-efcc-499b-8f03-d13916330531,4,4,0,false,true,4,4,0,28,1bb36f1f-d9de-4806-ba9f-3ea5dbceb150,0,"Bottom of 1, Yellowstone Magic batting.",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Yellowstone Magic,false,false,3,,#593037,0x1F980,,#bf0043,0x2728,,,10,0,,,-1,0,Adalberto Tosser,0,0,Curry Aliciakeyes,Crabs,Magic,0,4,-1,#b05c6b,#f60f63,d0d7b8fe-bad8-481f-978e-cb659304ed49,09f2787a-3352-41a6-8810-d80e97b253b5,,,,,,,,,,,
90390efc-997f-4128-b219-55e82415a7a8,2021-03-10T07:02:17.606051Z,8ba60e7c-8a97-2df8-9e39-66e4e9692bba,90390efc-997f-4128-b219-55e82415a7a8,38,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.42675207584246416,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5732479241575359,3,7966eb04-efcc-499b-8f03-d13916330531,4,4,0,false,true,4,4,0,29,1bb36f1f-d9de-4806-ba9f-3ea5dbceb150,0,Washer Barajas batting for the Magic.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Yellowstone Magic,false,false,3,,#593037,0x1F980,,#bf0043,0x2728,,,10,0,Washer Barajas,,-1,0,Adalberto Tosser,0,0,Curry Aliciakeyes,Crabs,Magic,0,4,0,#b05c6b,#f60f63,d0d7b8fe-bad8-481f-978e-cb659304ed49,09f2787a-3352-41a6-8810-d80e97b253b5,,,,,,,,,,17392be2-7344-48a0-b4db-8a040a7fb532,
90390efc-997f-4128-b219-55e82415a7a8,2021-03-10T07:02:22.959712Z,53415125-50dc-9944-b1f0-2ab5462affdb,90390efc-997f-4128-b219-55e82415a7a8,38,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.42675207584246416,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5732479241575359,3,7966eb04-efcc-499b-8f03-d13916330531,4,4,0,false,true,4,4,0,30,1bb36f1f-d9de-4806-ba9f-3ea5dbceb150,0,"Strike, swinging. 0-1",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,1,Baltimore Crabs,false,Yellowstone Magic,false,false,3,,#593037,0x1F980,,#bf0043,0x2728,,,10,0,Washer Barajas,,-1,0,Adalberto Tosser,0,0,Curry Aliciakeyes,Crabs,Magic,0,4,0,#b05c6b,#f60f63,d0d7b8fe-bad8-481f-978e-cb659304ed49,09f2787a-3352-41a6-8810-d80e97b253b5,,,,,,,,,,17392be2-7344-48a0-b4db-8a040a7fb532,
90390efc-997f-4128-b219-55e82415a7a8,2021-03-10T07:02:27.602661Z,cf05eec0-2ef0-e69f-05b8-1d4d7fe24e1f,90390efc-997f-4128-b219-55e82415a7a8,38,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.42675207584246416,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5732479241575359,3,7966eb04-efcc-499b-8f03-d13916330531,4,4,0,false,true,4,4,0,31,1bb36f1f-d9de-4806-ba9f-3ea5dbceb150,0,"Strike, swinging. 0-2",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,2,Baltimore Crabs,false,Yellowstone Magic,false,false,3,,#593037,0x1F980,,#bf0043,0x2728,,,10,0,Washer Barajas,,-1,0,Adalberto Tosser,0,0,Curry Aliciakeyes,Crabs,Magic,0,4,0,#b05c6b,#f60f63,d0d7b8fe-bad8-481f-978e-cb659304ed49,09f2787a-3352-41a6-8810-d80e97b253b5,,,,,,,,,,17392be2-7344-48a0-b4db-8a040a7fb532,
90390efc-997f-4128-b219-55e82415a7a8,2021-03-10T07:02:32.957925Z,ebc138b0-95e2-75cb-15b2-2a50eac6bd73,90390efc-997f-4128-b219-55e82415a7a8,38,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.42675207584246416,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5732479241575359,3,7966eb04-efcc-499b-8f03-d13916330531,4,4,0,false,true,4,4,0,32,1bb36f1f-d9de-4806-ba9f-3ea5dbceb150,1,Ball. 1-2,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,2,Baltimore Crabs,false,Yellowstone Magic,false,false,3,,#593037,0x1F980,,#bf0043,0x2728,,,10,0,Washer Barajas,,-1,0,Adalberto Tosser,0,0,Curry Aliciakeyes,Crabs,Magic,0,4,0,#b05c6b,#f60f63,d0d7b8fe-bad8-481f-978e-cb659304ed49,09f2787a-3352-41a6-8810-d80e97b253b5,,,,,,,,,,17392be2-7344-48a0-b4db-8a040a7fb532,
90390efc-997f-4128-b219-55e82415a7a8,2021-03-10T07:02:37.95851Z,ae128bcb-be87-2e28-d30b-4161fb2c19e8,90390efc-997f-4128-b219-55e82415a7a8,38,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.42675207584246416,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5732479241575359,3,7966eb04-efcc-499b-8f03-d13916330531,4,4,0,false,true,4,4,0,33,1bb36f1f-d9de-4806-ba9f-3ea5dbceb150,2,Ball. 2-2,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,2,Baltimore Crabs,false,Yellowstone Magic,false,false,3,,#593037,0x1F980,,#bf0043,0x2728,,,10,0,Washer Barajas,,-1,0,Adalberto Tosser,0,0,Curry Aliciakeyes,Crabs,Magic,0,4,0,#b05c6b,#f60f63,d0d7b8fe-bad8-481f-978e-cb659304ed49,09f2787a-3352-41a6-8810-d80e97b253b5,,,,,,,,,,17392be2-7344-48a0-b4db-8a040a7fb532,
90390efc-997f-4128-b219-55e82415a7a8,2021-03-10T07:02:42.600062Z,e10e1660-a476-2791-42b3-ec3fce1ccc60,90390efc-997f-4128-b219-55e82415a7a8,38,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.42675207584246416,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5732479241575359,3,7966eb04-efcc-499b-8f03-d13916330531,4,4,0,false,true,4,4,0,34,1bb36f1f-d9de-4806-ba9f-3ea5dbceb150,0,Washer Barajas hit a ground out to Silvaire Roadhouse.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Yellowstone Magic,false,false,3,,#593037,0x1F980,,#bf0043,0x2728,,,10,1,,,-1,0,Adalberto Tosser,0,0,Curry Aliciakeyes,Crabs,Magic,0,4,0,#b05c6b,#f60f63,d0d7b8fe-bad8-481f-978e-cb659304ed49,09f2787a-3352-41a6-8810-d80e97b253b5,,,,,,,,,,,
90390efc-997f-4128-b219-55e82415a7a8,2021-03-10T07:02:47.607172Z,46bf1119-ca6d-6029-3015-73ee8dde8207,90390efc-997f-4128-b219-55e82415a7a8,38,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.42675207584246416,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5732479241575359,3,7966eb04-efcc-499b-8f03-d13916330531,4,4,0,false,true,4,4,0,35,1bb36f1f-d9de-4806-ba9f-3ea5dbceb150,0,Kurt Crueller batting for the Magic.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Yellowstone Magic,false,false,3,,#593037,0x1F980,,#bf0043,0x2728,,,10,1,Kurt Crueller,,-1,0,Adalberto Tosser,0,0,Curry Aliciakeyes,Crabs,Magic,0,4,1,#b05c6b,#f60f63,d0d7b8fe-bad8-481f-978e-cb659304ed49,09f2787a-3352-41a6-8810-d80e97b253b5,,,,,,,,,,114100a4-1bf7-4433-b304-6aad75904055,
90390efc-997f-4128-b219-55e82415a7a8,2021-03-10T07:02:52.60759Z,7d37d19a-fb73-3eaa-d2e1-6a85350184b6,90390efc-997f-4128-b219-55e82415a7a8,38,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.42675207584246416,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5732479241575359,3,7966eb04-efcc-499b-8f03-d13916330531,4,4,0,false,true,4,4,0,36,1bb36f1f-d9de-4806-ba9f-3ea5dbceb150,1,Ball. 1-0,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Yellowstone Magic,false,false,3,,#593037,0x1F980,,#bf0043,0x2728,,,10,1,Kurt Crueller,,-1,0,Adalberto Tosser,0,0,Curry Aliciakeyes,Crabs,Magic,0,4,1,#b05c6b,#f60f63,d0d7b8fe-bad8-481f-978e-cb659304ed49,09f2787a-3352-41a6-8810-d80e97b253b5,,,,,,,,,,114100a4-1bf7-4433-b304-6aad75904055,
90390efc-997f-4128-b219-55e82415a7a8,2021-03-10T07:02:57.695016Z,1a669c3c-27f1-b86c-0087-15b610cc1c87,90390efc-997f-4128-b219-55e82415a7a8,38,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.42675207584246416,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5732479241575359,3,7966eb04-efcc-499b-8f03-d13916330531,4,4,0,false,true,4,4,0,37,1bb36f1f-d9de-4806-ba9f-3ea5dbceb150,0,Kurt Crueller hits a Double!,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Yellowstone Magic,false,false,3,,#593037,0x1F980,,#bf0043,0x2728,,,10,1,,,-1,0,Adalberto Tosser,1,0,Curry Aliciakeyes,Crabs,Magic,0,4,1,#b05c6b,#f60f63,d0d7b8fe-bad8-481f-978e-cb659304ed49,09f2787a-3352-41a6-8810-d80e97b253b5,,114100a4-1bf7-4433-b304-6aad75904055,1,,Kurt Crueller,,,,,,
90390efc-997f-4128-b219-55e82415a7a8,2021-03-10T07:03:02.620691Z,cd5ea2b0-145a-3706-1ebd-0cfb4e544f22,90390efc-997f-4128-b219-55e82415a7a8,38,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,13,0.42675207584246416,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5732479241575359,3,7966eb04-efcc-499b-8f03-d13916330531,4,4,0,false,true,4,4,0,38,1bb36f1f-d9de-4806-ba9f-3ea5dbceb150,0,Francisco Preston is Elsewhere..,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Yellowstone Magic,false,false,3,,#593037,0x1F980,,#bf0043,0x2728,,,10,1,,,-1,0,Adalberto Tosser,1,0,Curry Aliciakeyes,Crabs,Magic,0,4,2,#b05c6b,#f60f63,d0d7b8fe-bad8-481f-978e-cb659304ed49,09f2787a-3352-41a6-8810-d80e97b253b5,,114100a4-1bf7-4433-b304-6aad75904055,1,,Kurt Crueller,,,,,,
