gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/homeBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/baseRunners/1,data/basesOccupied/1,data/baseRunnerMods/1,data/baseRunnerNames/1
9555df5d-635a-4497-bc0c-919a4305af0b,2021-03-08T08:00:37.878531Z,74376345-854f-b100-54bc-315ae068eb1c,9555df5d-635a-4497-bc0c-919a4305af0b,71,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,false,4,4,0,0,bf13f284-7549-44f5-b82a-1126ef7f00c3,0,,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,,,-1,0,,,-1,0,,0,0,,Crabs,Moist Talkers,0,0,0,#b05c6b,#f5feff,,,,,,,,,,,,
9555df5d-635a-4497-bc0c-919a4305af0b,2021-03-11T15:00:30.113008Z,d1f5319f-85cb-a8d6-4577-c499c1fdeaa7,9555df5d-635a-4497-bc0c-919a4305af0b,71,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4617718208644571,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.538228179135543,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,false,4,4,0,0,bf13f284-7549-44f5-b82a-1126ef7f00c3,0,,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,,,-1,0,,,-1,0,Finn James,0,0,Greer Lott,Crabs,Moist Talkers,0,0,0,#b05c6b,#f5feff,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,e6502bc7-5b76-4939-9fb8-132057390b30,,,,,,,,,,
9555df5d-635a-4497-bc0c-919a4305af0b,2021-03-11T16:00:01.979119Z,a4528b23-412e-dca6-9bdd-9da71c71e8a3,9555df5d-635a-4497-bc0c-919a4305af0b,71,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,-1,12,10,0.4617718208644571,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.538228179135543,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,2,bf13f284-7549-44f5-b82a-1126ef7f00c3,0,Play ball!,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,,,-1,0,,,-1,0,,0,0,,Crabs,Moist Talkers,0,-1,-1,#b05c6b,#f5feff,,,,,,,,,,,,
9555df5d-635a-4497-bc0c-919a4305af0b,2021-03-11T16:00:06.559422Z,08e22469-6a21-0dc0-428b-f830592de573,9555df5d-635a-4497-bc0c-919a4305af0b,71,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4617718208644571,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.538228179135543,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,3,bf13f284-7549-44f5-b82a-1126ef7f00c3,0,"Top of 1, Baltimore Crabs batting.",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,,,10,0,,,-1,0,Finn James,0,0,Greer Lott,Crabs,Moist Talkers,0,-1,-1,#b05c6b,#f5feff,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,e6502bc7-5b76-4939-9fb8-132057390b30,,,,,,,,,,
9555df5d-635a-4497-bc0c-919a4305af0b,2021-03-11T16:00:11.565363Z,b6da6a0c-6517-4b12-ae17-3178f842ac35,9555df5d-635a-4497-bc0c-919a4305af0b,71,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4617718208644571,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.538228179135543,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,4,bf13f284-7549-44f5-b82a-1126ef7f00c3,0,Tot Fox batting for the Crabs.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,Tot Fox,,10,0,,,-1,0,Finn James,0,0,Greer Lott,Crabs,Moist Talkers,0,0,-1,#b05c6b,#f5feff,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,e6502bc7-5b76-4939-9fb8-132057390b30,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,,,,,
9555df5d-635a-4497-bc0c-919a4305af0b,2021-03-11T16:00:16.567372Z,6ee24fe2-d45b-9696-a6f9-3a28f1bb8e78,9555df5d-635a-4497-bc0c-919a4305af0b,71,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4617718208644571,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.538228179135543,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,5,bf13f284-7549-44f5-b82a-1126ef7f00c3,0,"Strike, flinching. 0-1",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,Tot Fox,,10,0,,,-1,0,Finn James,0,0,Greer Lott,Crabs,Moist Talkers,0,0,-1,#b05c6b,#f5feff,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,e6502bc7-5b76-4939-9fb8-132057390b30,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,,,,,
9555df5d-635a-4497-bc0c-919a4305af0b,2021-03-11T16:00:21.565131Z,5603024c-196d-157e-63b7-8d4650a2ebfe,9555df5d-635a-4497-bc0c-919a4305af0b,71,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4617718208644571,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.538228179135543,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,6,bf13f284-7549-44f5-b82a-1126ef7f00c3,1,Ball. 1-1,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,Tot Fox,,10,0,,,-1,0,Finn James,0,0,Greer Lott,Crabs,Moist Talkers,0,0,-1,#b05c6b,#f5feff,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,e6502bc7-5b76-4939-9fb8-132057390b30,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,,,,,
9555df5d-635a-4497-bc0c-919a4305af0b,2021-03-11T16:00:26.56539Z,5f07540a-9089-dfed-3777-ab54036170e9,9555df5d-635a-4497-bc0c-919a4305af0b,71,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4617718208644571,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.538228179135543,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,1,false,true,4,4,0,7,bf13f284-7549-44f5-b82a-1126ef7f00c3,0,Tot Fox hits a solo home run!,-1,4,3,0,,1 Run scored!,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,,,10,0,,,-1,1,Finn James,0,1,Greer Lott,Crabs,Moist Talkers,0,0,-1,#b05c6b,#f5feff,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,e6502bc7-5b76-4939-9fb8-132057390b30,,,,,,,,,,
9555df5d-635a-4497-bc0c-919a4305af0b,2021-03-11T16:00:36.570521Z,ab9eb6bb-969d-60f1-165e-99e398e68446,9555df5d-635a-4497-bc0c-919a4305af0b,71,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4617718208644571,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.538228179135543,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,1,false,true,4,4,0,8,bf13f284-7549-44f5-b82a-1126ef7f00c3,0,Luis Acevedo batting for the Crabs.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,Luis Acevedo,,10,0,,,-1,1,Finn James,0,1,Greer Lott,Crabs,Moist Talkers,0,1,-1,#b05c6b,#f5feff,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,e6502bc7-5b76-4939-9fb8-132057390b30,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,,,,,,,,,
9555df5d-635a-4497-bc0c-919a4305af0b,2021-03-11T16:00:41.403269Z,4cf6a5ec-07f6-3007-83e8-97ee1f8ca85e,9555df5d-635a-4497-bc0c-919a4305af0b,71,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4617718208644571,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.538228179135543,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,1,false,true,4,4,0,9,bf13f284-7549-44f5-b82a-1126ef7f00c3,0,"Strike, flinching. 0-1",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,Luis Acevedo,,10,0,,,-1,1,Finn James,0,1,Greer Lott,Crabs,Moist Talkers,0,1,-1,#b05c6b,#f5feff,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,e6502bc7-5b76-4939-9fb8-132057390b30,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,,,,,,,,,
