gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/stadiumId,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/homeBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/baseRunners/1,data/basesOccupied/1,data/baseRunnerMods/1,data/baseRunnerNames/1
9edbd7ab-ac2d-4217-96ad-f8ba9a43c324,2021-03-08T08:00:40.300531Z,e7c4d4e8-092f-9242-da2e-aac3a5d08e14,9edbd7ab-ac2d-4217-96ad-f8ba9a43c324,93,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0,3,adc5b394-8f76-416d-9ce9-813706877b84,0,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,false,4,4,0,0,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,75eb27a0-63b7-432e-b5db-0a7e694b5233,0,,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,-1,0,,,-1,0,,0,0,,Breath Mints,Crabs,0,0,0,#178f55,#b05c6b,,,,,,,,,,,,
9edbd7ab-ac2d-4217-96ad-f8ba9a43c324,2021-03-12T14:00:30.111971Z,dcc2a57e-a9d4-d8f5-9c50-a9bddd59da68,9edbd7ab-ac2d-4217-96ad-f8ba9a43c324,93,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.37843733220050113,3,adc5b394-8f76-416d-9ce9-813706877b84,0.6215626677994988,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,false,4,4,0,0,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,75eb27a0-63b7-432e-b5db-0a7e694b5233,0,,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,-1,0,,,-1,0,PolkaDot Zavala,0,0,Jacoby Podcast,Breath Mints,Crabs,0,0,0,#178f55,#b05c6b,7663c3ca-40a1-4f13-a430-14637dce797a,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,,,,,,,,,,
9edbd7ab-ac2d-4217-96ad-f8ba9a43c324,2021-03-12T15:00:01.699562Z,2ff6f062-a86f-c7ef-670a-81f260a4bcea,9edbd7ab-ac2d-4217-96ad-f8ba9a43c324,93,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,-1,12,1,0.37843733220050113,3,adc5b394-8f76-416d-9ce9-813706877b84,0.6215626677994988,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,2,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,75eb27a0-63b7-432e-b5db-0a7e694b5233,0,Play ball!,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,-1,0,,,-1,0,,0,0,,Breath Mints,Crabs,0,-1,-1,#178f55,#b05c6b,,,,,,,,,,,,
9edbd7ab-ac2d-4217-96ad-f8ba9a43c324,2021-03-12T15:00:03.118692Z,1c745a2c-d278-76b1-81f0-9705c9229996,9edbd7ab-ac2d-4217-96ad-f8ba9a43c324,93,1,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.37843733220050113,3,adc5b394-8f76-416d-9ce9-813706877b84,0.6215626677994988,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,1,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,75eb27a0-63b7-432e-b5db-0a7e694b5233,0,Let's Go!,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,-1,0,,,-1,0,PolkaDot Zavala,0,0,Jacoby Podcast,Breath Mints,Crabs,0,-1,-1,#178f55,#b05c6b,7663c3ca-40a1-4f13-a430-14637dce797a,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,,,,,,,,,,
9edbd7ab-ac2d-4217-96ad-f8ba9a43c324,2021-03-12T15:00:06.60186Z,c2010259-c14d-e07b-51de-05e7f23f404a,9edbd7ab-ac2d-4217-96ad-f8ba9a43c324,93,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.37843733220050113,3,adc5b394-8f76-416d-9ce9-813706877b84,0.6215626677994988,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,3,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,75eb27a0-63b7-432e-b5db-0a7e694b5233,0,"Top of 1, Kansas City Breath Mints batting.",-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,11,0,,,-1,0,PolkaDot Zavala,0,0,Jacoby Podcast,Breath Mints,Crabs,0,-1,-1,#178f55,#b05c6b,7663c3ca-40a1-4f13-a430-14637dce797a,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,,,,,,,,,,
9edbd7ab-ac2d-4217-96ad-f8ba9a43c324,2021-03-12T15:00:11.611009Z,456c557e-4527-980e-a00d-7e7808615b77,9edbd7ab-ac2d-4217-96ad-f8ba9a43c324,93,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.37843733220050113,3,adc5b394-8f76-416d-9ce9-813706877b84,0.6215626677994988,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,4,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,75eb27a0-63b7-432e-b5db-0a7e694b5233,0,Hewitt Best batting for the Breath Mints.,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,Hewitt Best,,11,0,,,-1,0,PolkaDot Zavala,0,0,Jacoby Podcast,Breath Mints,Crabs,0,0,-1,#178f55,#b05c6b,7663c3ca-40a1-4f13-a430-14637dce797a,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,88cd6efa-dbf2-4309-aabe-ec1d6f21f98a,,,,,,,,,
9edbd7ab-ac2d-4217-96ad-f8ba9a43c324,2021-03-12T15:00:16.601777Z,f02fd880-9755-0c8d-8612-7370c7e0704b,9edbd7ab-ac2d-4217-96ad-f8ba9a43c324,93,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.37843733220050113,3,adc5b394-8f76-416d-9ce9-813706877b84,0.6215626677994988,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,5,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,75eb27a0-63b7-432e-b5db-0a7e694b5233,0,Hewitt Best hit a ground out to Forrest Best.,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,,,11,1,,,-1,0,PolkaDot Zavala,0,0,Jacoby Podcast,Breath Mints,Crabs,0,0,-1,#178f55,#b05c6b,7663c3ca-40a1-4f13-a430-14637dce797a,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,,,,,,,,,,
9edbd7ab-ac2d-4217-96ad-f8ba9a43c324,2021-03-12T15:00:21.604918Z,78a3d4d0-d2ab-1e64-f30e-e84590acf22b,9edbd7ab-ac2d-4217-96ad-f8ba9a43c324,93,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.37843733220050113,3,adc5b394-8f76-416d-9ce9-813706877b84,0.6215626677994988,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,6,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,75eb27a0-63b7-432e-b5db-0a7e694b5233,0,Rodriguez Internet batting for the Breath Mints.,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,Rodriguez Internet,,11,1,,,-1,0,PolkaDot Zavala,0,0,Jacoby Podcast,Breath Mints,Crabs,0,1,-1,#178f55,#b05c6b,7663c3ca-40a1-4f13-a430-14637dce797a,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,4b6f0a4e-de18-44ad-b497-03b1f470c43c,,,,,,,,,
9edbd7ab-ac2d-4217-96ad-f8ba9a43c324,2021-03-12T15:00:26.606758Z,0e37031b-e3a7-a17a-fb47-d45c8e412102,9edbd7ab-ac2d-4217-96ad-f8ba9a43c324,93,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.37843733220050113,3,adc5b394-8f76-416d-9ce9-813706877b84,0.6215626677994988,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,7,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,75eb27a0-63b7-432e-b5db-0a7e694b5233,0,"Strike, looking. 0-1",-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,Rodriguez Internet,,11,1,,,-1,0,PolkaDot Zavala,0,0,Jacoby Podcast,Breath Mints,Crabs,0,1,-1,#178f55,#b05c6b,7663c3ca-40a1-4f13-a430-14637dce797a,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,4b6f0a4e-de18-44ad-b497-03b1f470c43c,,,,,,,,,
9edbd7ab-ac2d-4217-96ad-f8ba9a43c324,2021-03-12T15:00:31.597805Z,de1005ae-3bc0-244c-9cb2-38a571cba0eb,9edbd7ab-ac2d-4217-96ad-f8ba9a43c324,93,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,1,0.37843733220050113,3,adc5b394-8f76-416d-9ce9-813706877b84,0.6215626677994988,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,8,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,75eb27a0-63b7-432e-b5db-0a7e694b5233,0,"Strike, looking. 0-2",-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Kansas City Breath Mints,false,Baltimore Crabs,false,false,3,,#178f55,0x1F36C,,#593037,0x1F980,Rodriguez Internet,,11,1,,,-1,0,PolkaDot Zavala,0,0,Jacoby Podcast,Breath Mints,Crabs,0,1,-1,#178f55,#b05c6b,7663c3ca-40a1-4f13-a430-14637dce797a,ce7d33b7-1bba-48d6-a1d1-cd0e29231be8,4b6f0a4e-de18-44ad-b497-03b1f470c43c,,,,,,,,,
