gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/stadiumId,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/homeBatter
ff561826-b477-436c-a956-ccf250b1b481,2021-03-11T04:04:32.972775Z,df7f2582-e08f-1b0b-f368-ef5c59f4c50c,ff561826-b477-436c-a956-ccf250b1b481,59,3,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,11,0.3268808238639675,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.6731191761360326,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,1,55,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,1b881f5b-2c99-4222-9aa2-bab269ec33ba,0,Evelton McBlase II hit a flyout to Jasper Ji-Eun.,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,11,0,,,-1,0,Jolene Willowtree,0,0,Finn James,Mechanics,Crabs,0,5,6,#ff5b29,#b05c6b,888fce7a-0d21-478a-9b45-4662193fe9aa,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,,
ff561826-b477-436c-a956-ccf250b1b481,2021-03-11T04:04:37.607476Z,b0e4c3f1-2f43-fce2-d98a-3a2c738563f5,ff561826-b477-436c-a956-ccf250b1b481,59,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,11,0.3268808238639675,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.6731191761360326,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,1,56,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,1b881f5b-2c99-4222-9aa2-bab269ec33ba,0,Inning 2 is now an Outing.,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,11,0,,,-1,0,Jolene Willowtree,0,0,Finn James,Mechanics,Crabs,0,5,6,#ff5b29,#b05c6b,888fce7a-0d21-478a-9b45-4662193fe9aa,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,,
ff561826-b477-436c-a956-ccf250b1b481,2021-03-11T04:04:42.614182Z,25a7839d-90f5-de75-98d2-e561746e8190,ff561826-b477-436c-a956-ccf250b1b481,59,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,11,0.3268808238639675,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.6731191761360326,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,1,57,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,1b881f5b-2c99-4222-9aa2-bab269ec33ba,0,"Top of 3, Core Mechanics batting.",-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,12,0,,,-1,0,Jolene Willowtree,0,0,Finn James,Mechanics,Crabs,0,5,6,#ff5b29,#b05c6b,888fce7a-0d21-478a-9b45-4662193fe9aa,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,,
ff561826-b477-436c-a956-ccf250b1b481,2021-03-11T04:04:47.609548Z,666f9916-d57c-7a71-69ce-8c6b3b32f015,ff561826-b477-436c-a956-ccf250b1b481,59,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,11,0.3268808238639675,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.6731191761360326,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,1,58,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,1b881f5b-2c99-4222-9aa2-bab269ec33ba,0,Bottles Suljak batting for the Mechanics.,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Bottles Suljak,,12,0,,,-1,0,Jolene Willowtree,0,0,Finn James,Mechanics,Crabs,0,6,6,#ff5b29,#b05c6b,888fce7a-0d21-478a-9b45-4662193fe9aa,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,9c813008-b2a9-4257-80e7-a709c67189fe,
ff561826-b477-436c-a956-ccf250b1b481,2021-03-11T04:04:52.603636Z,03a1976f-699a-1d3c-fe74-bd1a9e4686ad,ff561826-b477-436c-a956-ccf250b1b481,59,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,11,0.3268808238639675,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.6731191761360326,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,1,59,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,1b881f5b-2c99-4222-9aa2-bab269ec33ba,0,"Strike, swinging. 0-1",-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Bottles Suljak,,12,0,,,-1,0,Jolene Willowtree,0,0,Finn James,Mechanics,Crabs,0,6,6,#ff5b29,#b05c6b,888fce7a-0d21-478a-9b45-4662193fe9aa,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,9c813008-b2a9-4257-80e7-a709c67189fe,
ff561826-b477-436c-a956-ccf250b1b481,2021-03-11T04:04:57.604863Z,851104e8-fd42-729b-49f3-b4119b58c8b9,ff561826-b477-436c-a956-ccf250b1b481,59,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,11,0.3268808238639675,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.6731191761360326,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,1,60,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,1b881f5b-2c99-4222-9aa2-bab269ec33ba,0,"Strike, looking. 0-2",-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Bottles Suljak,,12,0,,,-1,0,Jolene Willowtree,0,0,Finn James,Mechanics,Crabs,0,6,6,#ff5b29,#b05c6b,888fce7a-0d21-478a-9b45-4662193fe9aa,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,9c813008-b2a9-4257-80e7-a709c67189fe,
ff561826-b477-436c-a956-ccf250b1b481,2021-03-11T04:05:02.602266Z,a8cb0056-d10b-d7de-3813-3ad57b273a54,ff561826-b477-436c-a956-ccf250b1b481,59,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,11,0.3268808238639675,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.6731191761360326,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,1,61,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,1b881f5b-2c99-4222-9aa2-bab269ec33ba,0,Foul Ball. 0-2,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Bottles Suljak,,12,0,,,-1,0,Jolene Willowtree,0,0,Finn James,Mechanics,Crabs,0,6,6,#ff5b29,#b05c6b,888fce7a-0d21-478a-9b45-4662193fe9aa,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,9c813008-b2a9-4257-80e7-a709c67189fe,
ff561826-b477-436c-a956-ccf250b1b481,2021-03-11T04:05:07.712437Z,82ed51f7-d092-f000-7248-aae8c380669c,ff561826-b477-436c-a956-ccf250b1b481,59,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,11,0.3268808238639675,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.6731191761360326,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,1,62,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,1b881f5b-2c99-4222-9aa2-bab269ec33ba,0,Bottles Suljak strikes out swinging.,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,12,1,,,-1,0,Jolene Willowtree,0,0,Finn James,Mechanics,Crabs,0,6,6,#ff5b29,#b05c6b,888fce7a-0d21-478a-9b45-4662193fe9aa,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,,
ff561826-b477-436c-a956-ccf250b1b481,2021-03-11T04:05:12.998613Z,33952be5-497a-4c1a-a840-e15db5cbd940,ff561826-b477-436c-a956-ccf250b1b481,59,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,11,0.3268808238639675,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.6731191761360326,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,1,63,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,1b881f5b-2c99-4222-9aa2-bab269ec33ba,0,Jasper Blather batting for the Mechanics.,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Jasper Blather,,12,1,,,-1,0,Jolene Willowtree,0,0,Finn James,Mechanics,Crabs,0,7,6,#ff5b29,#b05c6b,888fce7a-0d21-478a-9b45-4662193fe9aa,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,99766c1b-c590-4261-b1b7-3e9c7fc35608,
ff561826-b477-436c-a956-ccf250b1b481,2021-03-11T04:05:17.602567Z,ad733292-6080-d5f8-c95a-e1cc3d4869b7,ff561826-b477-436c-a956-ccf250b1b481,59,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,11,0.3268808238639675,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.6731191761360326,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,1,64,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,1b881f5b-2c99-4222-9aa2-bab269ec33ba,0,Foul Ball. 0-1,-1,3,4,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Jasper Blather,,12,1,,,-1,0,Jolene Willowtree,0,0,Finn James,Mechanics,Crabs,0,7,6,#ff5b29,#b05c6b,888fce7a-0d21-478a-9b45-4662193fe9aa,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,99766c1b-c590-4261-b1b7-3e9c7fc35608,
