gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/homeBatter
7809d346-0934-47cd-a75e-ef589a12ec6c,2021-03-08T08:00:31.970371Z,30f3fd9f-cb96-9177-b0fb-75cb22c6e390,7809d346-0934-47cd-a75e-ef589a12ec6c,18,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,9,0,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0,3,36569151-a2fb-43c1-9df7-2df512424c82,4,4,0,false,false,4,4,0,0,c523f2a1-3e75-47b4-b2b8-23083486031e,0,,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,New York Millennials,false,false,3,,#593037,0x1F980,,#ffd4d8,0x1F4F1,,,-1,0,,,-1,0,,0,0,,Crabs,Millennials,0,0,0,#b05c6b,#ffd4d8,,,,,,,,
7809d346-0934-47cd-a75e-ef589a12ec6c,2021-03-09T09:00:30.102085Z,40f38374-6364-7716-11de-ecee51fe3ca2,7809d346-0934-47cd-a75e-ef589a12ec6c,18,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,9,0.44376402013984606,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5562359798601539,3,36569151-a2fb-43c1-9df7-2df512424c82,4,4,0,false,false,4,4,0,0,c523f2a1-3e75-47b4-b2b8-23083486031e,0,,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,New York Millennials,false,false,3,,#593037,0x1F980,,#ffd4d8,0x1F4F1,,,-1,0,,,-1,0,Adalberto Tosser,0,0,Felix Garbage,Crabs,Millennials,0,0,0,#b05c6b,#ffd4d8,d0d7b8fe-bad8-481f-978e-cb659304ed49,18af933a-4afa-4cba-bda5-45160f3af99b,,,,,,
7809d346-0934-47cd-a75e-ef589a12ec6c,2021-03-09T10:00:01.730041Z,cb55b644-0ba9-0a38-f65b-29c16ae0463a,7809d346-0934-47cd-a75e-ef589a12ec6c,18,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,-1,12,9,0.44376402013984606,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5562359798601539,3,36569151-a2fb-43c1-9df7-2df512424c82,4,4,0,false,true,4,4,0,2,c523f2a1-3e75-47b4-b2b8-23083486031e,0,Play ball!,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,New York Millennials,false,false,3,,#593037,0x1F980,,#ffd4d8,0x1F4F1,,,-1,0,,,-1,0,,0,0,,Crabs,Millennials,0,-1,-1,#b05c6b,#ffd4d8,,,,,,,,
7809d346-0934-47cd-a75e-ef589a12ec6c,2021-03-09T10:00:08.608673Z,91d86e5d-ca68-d0d2-5ca9-a8d19da39b07,7809d346-0934-47cd-a75e-ef589a12ec6c,18,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,9,0.44376402013984606,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5562359798601539,3,36569151-a2fb-43c1-9df7-2df512424c82,4,4,0,false,true,4,4,0,3,c523f2a1-3e75-47b4-b2b8-23083486031e,0,"Top of 1, Baltimore Crabs batting.",-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,New York Millennials,false,false,3,,#593037,0x1F980,,#ffd4d8,0x1F4F1,,,10,0,,,-1,0,Adalberto Tosser,0,0,Felix Garbage,Crabs,Millennials,0,-1,-1,#b05c6b,#ffd4d8,d0d7b8fe-bad8-481f-978e-cb659304ed49,18af933a-4afa-4cba-bda5-45160f3af99b,,,,,,
7809d346-0934-47cd-a75e-ef589a12ec6c,2021-03-09T10:00:11.620995Z,28659595-e6db-00fd-7aba-2e4feeb75efc,7809d346-0934-47cd-a75e-ef589a12ec6c,18,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,9,0.44376402013984606,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5562359798601539,3,36569151-a2fb-43c1-9df7-2df512424c82,4,4,0,false,true,4,4,0,4,c523f2a1-3e75-47b4-b2b8-23083486031e,0,Tot Fox batting for the Crabs.,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,New York Millennials,false,false,3,,#593037,0x1F980,,#ffd4d8,0x1F4F1,Tot Fox,,10,0,,,-1,0,Adalberto Tosser,0,0,Felix Garbage,Crabs,Millennials,0,0,-1,#b05c6b,#ffd4d8,d0d7b8fe-bad8-481f-978e-cb659304ed49,18af933a-4afa-4cba-bda5-45160f3af99b,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,
7809d346-0934-47cd-a75e-ef589a12ec6c,2021-03-09T10:00:16.610396Z,53379abb-e024-3a77-2f9d-02f1d8f71253,7809d346-0934-47cd-a75e-ef589a12ec6c,18,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,9,0.44376402013984606,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5562359798601539,3,36569151-a2fb-43c1-9df7-2df512424c82,4,4,0,false,true,4,4,0,5,c523f2a1-3e75-47b4-b2b8-23083486031e,0,"Strike, flinching. 0-1",-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,New York Millennials,false,false,3,,#593037,0x1F980,,#ffd4d8,0x1F4F1,Tot Fox,,10,0,,,-1,0,Adalberto Tosser,0,0,Felix Garbage,Crabs,Millennials,0,0,-1,#b05c6b,#ffd4d8,d0d7b8fe-bad8-481f-978e-cb659304ed49,18af933a-4afa-4cba-bda5-45160f3af99b,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,
7809d346-0934-47cd-a75e-ef589a12ec6c,2021-03-09T10:00:21.601801Z,4762573a-b15f-e75e-d248-352603dca423,7809d346-0934-47cd-a75e-ef589a12ec6c,18,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,9,0.44376402013984606,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5562359798601539,3,36569151-a2fb-43c1-9df7-2df512424c82,4,4,0,false,true,4,4,0,6,c523f2a1-3e75-47b4-b2b8-23083486031e,0,Tot Fox hits a Single!,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,New York Millennials,false,false,3,,#593037,0x1F980,,#ffd4d8,0x1F4F1,,,10,0,,,-1,0,Adalberto Tosser,1,0,Felix Garbage,Crabs,Millennials,0,0,-1,#b05c6b,#ffd4d8,d0d7b8fe-bad8-481f-978e-cb659304ed49,18af933a-4afa-4cba-bda5-45160f3af99b,,90c2cec7-0ed5-426a-9de8-754f34d59b39,0,,Tot Fox,
7809d346-0934-47cd-a75e-ef589a12ec6c,2021-03-09T10:00:26.602107Z,80241507-4d1f-8122-195c-d11d1fb95ea5,7809d346-0934-47cd-a75e-ef589a12ec6c,18,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,9,0.44376402013984606,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5562359798601539,3,36569151-a2fb-43c1-9df7-2df512424c82,4,4,0,false,true,4,4,0,7,c523f2a1-3e75-47b4-b2b8-23083486031e,0,Luis Acevedo batting for the Crabs.,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,New York Millennials,false,false,3,,#593037,0x1F980,,#ffd4d8,0x1F4F1,Luis Acevedo,,10,0,,,-1,0,Adalberto Tosser,1,0,Felix Garbage,Crabs,Millennials,0,1,-1,#b05c6b,#ffd4d8,d0d7b8fe-bad8-481f-978e-cb659304ed49,18af933a-4afa-4cba-bda5-45160f3af99b,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,90c2cec7-0ed5-426a-9de8-754f34d59b39,0,,Tot Fox,
7809d346-0934-47cd-a75e-ef589a12ec6c,2021-03-09T10:00:31.634897Z,3fcb65b6-45c6-3e88-b4b5-c5e3b503af50,7809d346-0934-47cd-a75e-ef589a12ec6c,18,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,9,0.44376402013984606,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5562359798601539,3,36569151-a2fb-43c1-9df7-2df512424c82,4,4,0,false,true,4,4,0,8,c523f2a1-3e75-47b4-b2b8-23083486031e,0,"Strike, flinching. 0-1",-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,New York Millennials,false,false,3,,#593037,0x1F980,,#ffd4d8,0x1F4F1,Luis Acevedo,,10,0,,,-1,0,Adalberto Tosser,1,0,Felix Garbage,Crabs,Millennials,0,1,-1,#b05c6b,#ffd4d8,d0d7b8fe-bad8-481f-978e-cb659304ed49,18af933a-4afa-4cba-bda5-45160f3af99b,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,90c2cec7-0ed5-426a-9de8-754f34d59b39,0,,Tot Fox,
7809d346-0934-47cd-a75e-ef589a12ec6c,2021-03-09T10:00:36.597908Z,3b15c719-c61f-14dd-a1c4-505792d67bd9,7809d346-0934-47cd-a75e-ef589a12ec6c,18,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,9,0.44376402013984606,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5562359798601539,3,36569151-a2fb-43c1-9df7-2df512424c82,4,4,0,false,true,4,4,0,9,c523f2a1-3e75-47b4-b2b8-23083486031e,0,Foul Ball. 0-2,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,2,Baltimore Crabs,false,New York Millennials,false,false,3,,#593037,0x1F980,,#ffd4d8,0x1F4F1,Luis Acevedo,,10,0,,,-1,0,Adalberto Tosser,1,0,Felix Garbage,Crabs,Millennials,0,1,-1,#b05c6b,#ffd4d8,d0d7b8fe-bad8-481f-978e-cb659304ed49,18af933a-4afa-4cba-bda5-45160f3af99b,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,90c2cec7-0ed5-426a-9de8-754f34d59b39,0,,Tot Fox,
7809d346-0934-47cd-a75e-ef589a12ec6c,2021-03-09T10:00:41.598312Z,0ab45614-a5aa-be0d-54c5-1c184e944b25,7809d346-0934-47cd-a75e-ef589a12ec6c,18,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,9,0.44376402013984606,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5562359798601539,3,36569151-a2fb-43c1-9df7-2df512424c82,4,4,0,false,true,4,4,0,10,c523f2a1-3e75-47b4-b2b8-23083486031e,0,"Strike, looking. 0-3",-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,3,Baltimore Crabs,false,New York Millennials,false,false,3,,#593037,0x1F980,,#ffd4d8,0x1F4F1,Luis Acevedo,,10,0,,,-1,0,Adalberto Tosser,1,0,Felix Garbage,Crabs,Millennials,0,1,-1,#b05c6b,#ffd4d8,d0d7b8fe-bad8-481f-978e-cb659304ed49,18af933a-4afa-4cba-bda5-45160f3af99b,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,90c2cec7-0ed5-426a-9de8-754f34d59b39,0,,Tot Fox,
7809d346-0934-47cd-a75e-ef589a12ec6c,2021-03-09T10:00:46.605771Z,2dc22720-a399-6571-ee82-90ea7e05f941,7809d346-0934-47cd-a75e-ef589a12ec6c,18,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,9,0.44376402013984606,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5562359798601539,3,36569151-a2fb-43c1-9df7-2df512424c82,4,4,0,false,true,4,4,0,11,c523f2a1-3e75-47b4-b2b8-23083486031e,0,Tot Fox steals second base!,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,3,Baltimore Crabs,false,New York Millennials,false,false,3,,#593037,0x1F980,,#ffd4d8,0x1F4F1,Luis Acevedo,,10,0,,,-1,0,Adalberto Tosser,1,0,Felix Garbage,Crabs,Millennials,0,1,-1,#b05c6b,#ffd4d8,d0d7b8fe-bad8-481f-978e-cb659304ed49,18af933a-4afa-4cba-bda5-45160f3af99b,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,90c2cec7-0ed5-426a-9de8-754f34d59b39,1,,Tot Fox,
7809d346-0934-47cd-a75e-ef589a12ec6c,2021-03-09T10:00:51.605807Z,44687d55-1402-e36c-58eb-e427f1458121,7809d346-0934-47cd-a75e-ef589a12ec6c,18,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,9,0.44376402013984606,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5562359798601539,3,36569151-a2fb-43c1-9df7-2df512424c82,4,4,0,false,true,4,4,0,12,c523f2a1-3e75-47b4-b2b8-23083486031e,1,Ball. 1-3,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,3,Baltimore Crabs,false,New York Millennials,false,false,3,,#593037,0x1F980,,#ffd4d8,0x1F4F1,Luis Acevedo,,10,0,,,-1,0,Adalberto Tosser,1,0,Felix Garbage,Crabs,Millennials,0,1,-1,#b05c6b,#ffd4d8,d0d7b8fe-bad8-481f-978e-cb659304ed49,18af933a-4afa-4cba-bda5-45160f3af99b,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,90c2cec7-0ed5-426a-9de8-754f34d59b39,1,,Tot Fox,
7809d346-0934-47cd-a75e-ef589a12ec6c,2021-03-09T10:00:56.599994Z,ff6eeae5-a4ea-dde3-2457-ce7956b134bd,7809d346-0934-47cd-a75e-ef589a12ec6c,18,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,9,0.44376402013984606,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5562359798601539,3,36569151-a2fb-43c1-9df7-2df512424c82,4,4,0,false,true,4,4,0,13,c523f2a1-3e75-47b4-b2b8-23083486031e,0,Luis Acevedo strikes out looking.,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,New York Millennials,false,false,3,,#593037,0x1F980,,#ffd4d8,0x1F4F1,,,10,1,,,-1,0,Adalberto Tosser,1,0,Felix Garbage,Crabs,Millennials,0,1,-1,#b05c6b,#ffd4d8,d0d7b8fe-bad8-481f-978e-cb659304ed49,18af933a-4afa-4cba-bda5-45160f3af99b,,90c2cec7-0ed5-426a-9de8-754f34d59b39,1,,Tot Fox,
7809d346-0934-47cd-a75e-ef589a12ec6c,2021-03-09T10:01:01.7056Z,56c3e45a-a39f-8674-d90a-cedd4c74ada7,7809d346-0934-47cd-a75e-ef589a12ec6c,18,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,9,0.44376402013984606,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5562359798601539,3,36569151-a2fb-43c1-9df7-2df512424c82,4,4,0,false,true,4,4,0,14,c523f2a1-3e75-47b4-b2b8-23083486031e,0,Silvaire Roadhouse batting for the Crabs.,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,New York Millennials,false,false,3,,#593037,0x1F980,,#ffd4d8,0x1F4F1,Silvaire Roadhouse,,10,1,,,-1,0,Adalberto Tosser,1,0,Felix Garbage,Crabs,Millennials,0,2,-1,#b05c6b,#ffd4d8,d0d7b8fe-bad8-481f-978e-cb659304ed49,18af933a-4afa-4cba-bda5-45160f3af99b,c6a19154-7438-4c4f-b786-2dfaf5951f0f,90c2cec7-0ed5-426a-9de8-754f34d59b39,1,,Tot Fox,
7809d346-0934-47cd-a75e-ef589a12ec6c,2021-03-09T10:01:06.6083Z,a46df89e-2ab7-e500-fe19-d92ca55ca35a,7809d346-0934-47cd-a75e-ef589a12ec6c,18,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,9,0.44376402013984606,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5562359798601539,3,36569151-a2fb-43c1-9df7-2df512424c82,4,4,0,false,true,4,4,0,15,c523f2a1-3e75-47b4-b2b8-23083486031e,0,Tot Fox steals third base!,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,New York Millennials,false,false,3,,#593037,0x1F980,,#ffd4d8,0x1F4F1,Silvaire Roadhouse,,10,1,,,-1,0,Adalberto Tosser,1,0,Felix Garbage,Crabs,Millennials,0,2,-1,#b05c6b,#ffd4d8,d0d7b8fe-bad8-481f-978e-cb659304ed49,18af933a-4afa-4cba-bda5-45160f3af99b,c6a19154-7438-4c4f-b786-2dfaf5951f0f,90c2cec7-0ed5-426a-9de8-754f34d59b39,2,,Tot Fox,
7809d346-0934-47cd-a75e-ef589a12ec6c,2021-03-09T10:01:11.611425Z,df81bf47-8643-b733-a38b-9437ad1efd11,7809d346-0934-47cd-a75e-ef589a12ec6c,18,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,9,0.44376402013984606,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.5562359798601539,3,36569151-a2fb-43c1-9df7-2df512424c82,4,4,0,false,true,4,4,0,16,c523f2a1-3e75-47b4-b2b8-23083486031e,1,Ball. 1-0,-1,4,3,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,New York Millennials,false,false,3,,#593037,0x1F980,,#ffd4d8,0x1F4F1,Silvaire Roadhouse,,10,1,,,-1,0,Adalberto Tosser,1,0,Felix Garbage,Crabs,Millennials,0,2,-1,#b05c6b,#ffd4d8,d0d7b8fe-bad8-481f-978e-cb659304ed49,18af933a-4afa-4cba-bda5-45160f3af99b,c6a19154-7438-4c4f-b786-2dfaf5951f0f,90c2cec7-0ed5-426a-9de8-754f34d59b39,2,,Tot Fox,
