gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/homeBatter,data/baseRunners/1,data/basesOccupied/1,data/baseRunnerMods/1,data/baseRunnerNames/1
e02aeea6-69a6-4928-9d6e-cfd1ba431054,2021-03-08T08:00:33.889094Z,2977d6d7-84fe-cb40-3f5d-18bc6eb15225,e02aeea6-69a6-4928-9d6e-cfd1ba431054,35,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,false,4,4,0,0,f436f9cf-6573-4a92-9300-7ed046c37a7e,0,,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,,,-1,0,,,-1,0,,0,0,,Crabs,Moist Talkers,0,0,0,#b05c6b,#f5feff,,,,,,,,,,,,
e02aeea6-69a6-4928-9d6e-cfd1ba431054,2021-03-10T03:00:30.115515Z,95454a49-50eb-1397-a9c7-f283c37337ac,e02aeea6-69a6-4928-9d6e-cfd1ba431054,35,0,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4468891185213239,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.553110881478676,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,false,4,4,0,0,f436f9cf-6573-4a92-9300-7ed046c37a7e,0,,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,,,-1,0,,,-1,0,Finn James,0,0,Doc Anice,Crabs,Moist Talkers,0,0,0,#b05c6b,#f5feff,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,ca26d8cc-8668-48c9-a061-28f6fdf5f44d,,,,,,,,,,
e02aeea6-69a6-4928-9d6e-cfd1ba431054,2021-03-10T04:00:02.041216Z,23b70fad-6124-89b4-1d11-c0c40382b229,e02aeea6-69a6-4928-9d6e-cfd1ba431054,35,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,-1,12,10,0.4468891185213239,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.553110881478676,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,2,f436f9cf-6573-4a92-9300-7ed046c37a7e,0,Play ball!,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,,,-1,0,,,-1,0,,0,0,,Crabs,Moist Talkers,0,-1,-1,#b05c6b,#f5feff,,,,,,,,,,,,
e02aeea6-69a6-4928-9d6e-cfd1ba431054,2021-03-10T04:00:07.717273Z,40313345-0a10-6685-f8f0-4ba3e4536c39,e02aeea6-69a6-4928-9d6e-cfd1ba431054,35,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4468891185213239,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.553110881478676,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,3,f436f9cf-6573-4a92-9300-7ed046c37a7e,0,"Top of 1, Baltimore Crabs batting.",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,,,10,0,,,-1,0,Finn James,0,0,Doc Anice,Crabs,Moist Talkers,0,-1,-1,#b05c6b,#f5feff,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,ca26d8cc-8668-48c9-a061-28f6fdf5f44d,,,,,,,,,,
e02aeea6-69a6-4928-9d6e-cfd1ba431054,2021-03-10T04:00:11.613856Z,f9d3b80d-f85e-267a-4825-91273e4e03c4,e02aeea6-69a6-4928-9d6e-cfd1ba431054,35,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4468891185213239,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.553110881478676,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,4,f436f9cf-6573-4a92-9300-7ed046c37a7e,0,Tot Fox batting for the Crabs.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,Tot Fox,,10,0,,,-1,0,Finn James,0,0,Doc Anice,Crabs,Moist Talkers,0,0,-1,#b05c6b,#f5feff,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,ca26d8cc-8668-48c9-a061-28f6fdf5f44d,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,,,,,
e02aeea6-69a6-4928-9d6e-cfd1ba431054,2021-03-10T04:00:16.610794Z,f6ae99a2-b904-1408-c839-5d85acd05b41,e02aeea6-69a6-4928-9d6e-cfd1ba431054,35,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4468891185213239,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.553110881478676,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,5,f436f9cf-6573-4a92-9300-7ed046c37a7e,0,"Strike, flinching. 0-1",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,Tot Fox,,10,0,,,-1,0,Finn James,0,0,Doc Anice,Crabs,Moist Talkers,0,0,-1,#b05c6b,#f5feff,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,ca26d8cc-8668-48c9-a061-28f6fdf5f44d,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,,,,,,
e02aeea6-69a6-4928-9d6e-cfd1ba431054,2021-03-10T04:00:21.616079Z,e90f28cd-6d59-114b-7ac4-2ba03b76f20f,e02aeea6-69a6-4928-9d6e-cfd1ba431054,35,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4468891185213239,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.553110881478676,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,6,f436f9cf-6573-4a92-9300-7ed046c37a7e,0,Tot Fox hit a ground out to Alston Cerveza.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,,,10,1,,,-1,0,Finn James,0,0,Doc Anice,Crabs,Moist Talkers,0,0,-1,#b05c6b,#f5feff,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,ca26d8cc-8668-48c9-a061-28f6fdf5f44d,,,,,,,,,,
e02aeea6-69a6-4928-9d6e-cfd1ba431054,2021-03-10T04:00:26.606785Z,80eadd68-f0b3-3165-0b4e-4be89878c5d1,e02aeea6-69a6-4928-9d6e-cfd1ba431054,35,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4468891185213239,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.553110881478676,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,7,f436f9cf-6573-4a92-9300-7ed046c37a7e,0,Luis Acevedo batting for the Crabs.,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,Luis Acevedo,,10,1,,,-1,0,Finn James,0,0,Doc Anice,Crabs,Moist Talkers,0,1,-1,#b05c6b,#f5feff,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,ca26d8cc-8668-48c9-a061-28f6fdf5f44d,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,,,,,,,,,
e02aeea6-69a6-4928-9d6e-cfd1ba431054,2021-03-10T04:00:31.609349Z,4a4bcca7-e638-c181-8bb5-092e334d1683,e02aeea6-69a6-4928-9d6e-cfd1ba431054,35,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4468891185213239,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.553110881478676,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,8,f436f9cf-6573-4a92-9300-7ed046c37a7e,0,"Strike, flinching. 0-1",-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,Luis Acevedo,,10,1,,,-1,0,Finn James,0,0,Doc Anice,Crabs,Moist Talkers,0,1,-1,#b05c6b,#f5feff,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,ca26d8cc-8668-48c9-a061-28f6fdf5f44d,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,,,,,,,,,
e02aeea6-69a6-4928-9d6e-cfd1ba431054,2021-03-10T04:00:36.597635Z,5db4e8e0-60da-9ab5-21ee-af383ace886e,e02aeea6-69a6-4928-9d6e-cfd1ba431054,35,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,0,12,10,0.4468891185213239,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,0.553110881478676,3,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,4,4,0,false,true,4,4,0,9,f436f9cf-6573-4a92-9300-7ed046c37a7e,1,Ball. 1-1,-1,4,3,0,,,3,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Baltimore Crabs,false,Canada Moist Talkers,false,false,3,,#593037,0x1F980,,#f5feff,0x1F5E3,Luis Acevedo,,10,1,,,-1,0,Finn James,0,0,Doc Anice,Crabs,Moist Talkers,0,1,-1,#b05c6b,#f5feff,f9930cb1-7ed2-4b9a-bf4f-7e35f2586d71,ca26d8cc-8668-48c9-a061-28f6fdf5f44d,425f3f84-bab0-4cf2-91c1-96e78cf5cd02,,,,,,,,,
