,Team,Day,X,Y,corrected_speed,speed
1301,Hedgehogs,77,0.8066143921551734,0.7996110836691521,2.0943207876492217e-05,0.013010986180978106
1302,Hedgehogs,78,0.7974112539982059,0.790413909675725,2.1050067696616542e-05,0.013010986180978106
1303,Hedgehogs,79,0.7882081158412384,0.7812167356822979,2.1158023583078534e-05,0.013010986180978106
1304,Immortals,73,0.9347553254891344,0.9725859658531948,,
1305,Immortals,74,0.8268138443715488,0.9526143468359214,0.10977353466127074,0.10977353466127074
1306,Immortals,75,0.7479596229490346,0.8728438908850426,0.11216645612107926,0.11216645612107926
1307,Immortals,76,0.6691054015265203,0.7930734349341637,0.10000562018236817,0.11216645612107932
1308,Immortals,77,0.6091548378626325,0.6986403362158056,0.09991923399886068,0.11185562219740698
1309,Immortals,78,0.5301749630293155,0.6189942864074466,0.10000356136706538,0.1121664561210793
1310,Immortals,79,0.4511950881959986,0.5393482365990876,0.10000392897622778,0.11216645612107934
1311,Lobsters,73,0.9942054022831738,0.9895533914453376,,
1312,Lobsters,74,0.9149824838202992,0.9103639948116272,0.11201442473622034,0.11201442473622034
1313,Lobsters,75,0.8357595653574245,0.8311745981779171,0.11201442473622034,0.11201442473622034
1314,Lobsters,76,0.8272622866051804,0.8226809149045095,1.24798926739474e-05,0.0120144247362203
1315,Lobsters,77,0.8187650078529364,0.8141872316311018,1.2537988143158288e-05,0.0120144247362203
1316,Lobsters,78,0.8102677291006923,0.8056935483576942,1.2596627025226316e-05,0.0120144247362203
1317,Lobsters,79,0.7310448106378177,0.726504151723984,0.10000000746657327,0.11201442473622034
1318,Psychics,73,0.9541133704172104,0.9098407745016864,,
1319,Psychics,74,1.0,0.8244219422027604,0.09696370292939611,0.09696370292939611
1320,Psychics,75,0.9201993347904616,0.7458950266121691,0.11195812895925286,0.11195812895925286
1321,Psychics,76,0.911675910413147,0.7375076500801228,0.0004718889167452068,0.011958128959252873
1322,Psychics,77,0.9731229891248644,0.8005634586497202,0.09998297828613643,0.08804418479700811
1323,Psychics,78,0.964600570273218,0.7921750604043324,0.0004516345418910601,0.011958128959252934
1324,Psychics,79,0.9560781514215716,0.7837866621589445,0.0004536647376931192,0.011958128959252934
1325,Saltines,73,0.9973808950650246,0.9947498451773402,,
1326,Saltines,74,0.9185382190934792,0.9159260317891444,0.11148704458999355,0.11148704458999355
1327,Saltines,75,0.8396955431219336,0.8371022184009485,0.11148704458999387,0.11148704458999387
1328,Saltines,76,0.8315720043034972,0.8289806230848876,6.727795020584427e-06,0.01148704458999374
1329,Saltines,77,0.8234484654850608,0.8208590277688268,6.757652232776069e-06,0.01148704458999374
1330,Saltines,78,0.8153249266666244,0.812737432452766,6.78777563227538e-06,0.01148704458999374
1331,Saltines,79,0.807201387848188,0.8046158371367051,6.818168794741864e-06,0.01148704458999374
1332,Squirrels,73,0.989406504364578,0.9421347783367487,,
1333,Squirrels,74,0.9106545821359904,0.8637216131912009,0.11113275719984848,0.11113275719984848
1334,Squirrels,75,0.8318964791544408,0.7853146560442446,0.11113275716141044,0.11113275716141044
1335,Squirrels,76,0.7531446018641939,0.7069014457662415,0.10000071118512255,0.1111327571998483
1336,Squirrels,77,0.6743927245739469,0.6284882354882384,0.10000077725243256,0.1111327571998483
1337,Squirrels,78,0.6665037317063628,0.6206331686899241,0.00013072651242037112,0.01113275719984824
1338,Squirrels,79,0.6586147388387786,0.6127781018916099,0.00013135255854414748,0.01113275719984824
1339,Truckers,73,0.9354476653582816,0.9648295509610992,,
1340,Truckers,74,0.8569082366151561,0.8860790987115515,0.11122084155770794,0.11122084155770794
1341,Truckers,75,0.848984555463164,0.8781341278327658,0.011220841557708118,0.011220841557708118
1342,Truckers,76,0.8410608743111718,0.87018915695398,7.270149981162971e-05,0.011220841557708118
1343,Truckers,77,0.8331371931591797,0.8622441860751943,7.30123460671674e-05,0.011220841557708118
