,Unnamed: 0,ID,Name,Day,X,Y,edensity,at_wall,hits_wall,corrected_speed,speed
660,1380,258f6389-aac1-43d2-b30a-4b4dde90d5eb,Boar,75,0.8274111186321773,0.8306025822564654,611.6274477606712,False,False,8.869829527503488e-06,0.012232548955213397
661,1381,258f6389-aac1-43d2-b30a-4b4dde90d5eb,Boar,76,0.8187626750066658,0.8219515894349425,611.6274477606712,False,False,8.911975920670025e-06,0.012232548955213397
662,1382,258f6389-aac1-43d2-b30a-4b4dde90d5eb,Boar,77,0.8101142313811542,0.8133005966134196,611.6274477606712,False,False,8.954524756485055e-06,0.012232548955213397
663,1383,258f6389-aac1-43d2-b30a-4b4dde90d5eb,Boar,78,0.8014657877556427,0.8046496037918967,611.6274477606712,False,False,8.997481826801583e-06,0.012232548955213397
664,1384,258f6389-aac1-43d2-b30a-4b4dde90d5eb,Boar,79,0.7928173441301312,0.7959986109703737,611.6274477606712,False,False,9.040853035141903e-06,0.012232548955213397
665,1385,258f6389-aac1-43d2-b30a-4b4dde90d5eb,Boar,80,0.7841689005046196,0.7873476181488508,611.6274477606712,False,False,9.084644399408466e-06,0.012232548955213397
666,1386,258f6389-aac1-43d2-b30a-4b4dde90d5eb,Boar,81,0.7755204568791081,0.7786966253273279,611.6274477606712,False,False,9.128862054669567e-06,0.012232548955213397
667,1387,258f6389-aac1-43d2-b30a-4b4dde90d5eb,Boar,82,0.7668720132535966,0.7700456325058049,611.6274477606712,False,False,9.17351225601988e-06,0.012232548955213397
668,1388,258f6389-aac1-43d2-b30a-4b4dde90d5eb,Boar,83,0.758223569628085,0.761394639684282,611.6274477606712,False,False,,-0.012232548246298477
670,1390,55c9fee3-79c8-4467-8dfb-ff1e340aae8c,Cows,73,0.9132429728907066,0.909071933546909,0.0,False,False,1.0682793259751159e-05,0.011868491891985723
671,1391,55c9fee3-79c8-4467-8dfb-ff1e340aae8c,Cows,74,0.9048490778722016,0.9006812466734493,0.0,False,False,1.0729910497888161e-05,0.011868491891985645
672,1392,55c9fee3-79c8-4467-8dfb-ff1e340aae8c,Cows,75,0.8964551828536969,0.8922905597999895,593.424594599285,False,False,1.0777445204883076e-05,0.011868491891985723
673,1393,55c9fee3-79c8-4467-8dfb-ff1e340aae8c,Cows,76,0.888061287835192,0.8838998729265297,593.424594599285,False,False,1.0825402954116657e-05,0.011868491891985723
674,1394,55c9fee3-79c8-4467-8dfb-ff1e340aae8c,Cows,77,0.8796673928166872,0.8755091860530699,593.424594599285,False,False,1.0873789418142235e-05,0.011868491891985723
675,1395,55c9fee3-79c8-4467-8dfb-ff1e340aae8c,Cows,78,0.8712734977981823,0.8671184991796101,593.424594599285,False,False,1.0922610371463831e-05,0.011868491891985723
676,1396,55c9fee3-79c8-4467-8dfb-ff1e340aae8c,Cows,79,0.8628796027796775,0.8587278123061504,593.424594599285,False,False,1.0971871692761296e-05,0.011868491891985723
677,1397,55c9fee3-79c8-4467-8dfb-ff1e340aae8c,Cows,80,0.8544857077611726,0.8503371254326906,593.424594599285,False,False,0.09999999088396698,-0.011868490716092195
678,1398,55c9fee3-79c8-4467-8dfb-ff1e340aae8c,Cows,81,0.9167864548142748,0.9126731490890396,593.424594599285,False,False,1.0511830262219444e-05,0.011868491891985754
679,1399,55c9fee3-79c8-4467-8dfb-ff1e340aae8c,Cows,82,0.9083925825120348,0.904282439490691,593.424594599285,False,False,1.0558106575326743e-05,0.011868491891985597
680,1400,55c9fee3-79c8-4467-8dfb-ff1e340aae8c,Cows,83,0.8999987102097952,0.8958917298923422,593.424594599285,False,False,,-0.011868490737705018
682,1402,9494152b-99f6-4adb-9573-f9e084bc813f,Crabs Old,73,0.9409963683144168,0.98888403641735,0.0,False,False,0.1000006828496663,0.01217211810934625
683,1403,9494152b-99f6-4adb-9573-f9e084bc813f,Crabs Old,74,0.8618520954090376,0.9093933567912706,0.0,False,False,0.0001268561845376376,0.012172118109346312
684,1404,9494152b-99f6-4adb-9573-f9e084bc813f,Crabs Old,75,0.8532639234664918,0.9007675952623884,608.6059054673186,False,False,0.00012743781654537861,0.01217211810934647
685,1405,9494152b-99f6-4adb-9573-f9e084bc813f,Crabs Old,76,0.844675751523946,0.8921418337335059,608.6059054673186,False,False,0.00012802480643031862,0.01217211810934639
686,1406,9494152b-99f6-4adb-9573-f9e084bc813f,Crabs Old,77,0.8360875795814002,0.8835160722046235,608.6059054673186,False,False,0.00012861722856512758,0.01217211810934639
687,1407,9494152b-99f6-4adb-9573-f9e084bc813f,Crabs Old,78,0.8274994076388544,0.8748903106757411,608.6059054673186,False,False,0.000129215158705701,0.01217211810934639
688,1408,9494152b-99f6-4adb-9573-f9e084bc813f,Crabs Old,79,0.8189112356963086,0.8662645491468587,608.6059054673186,False,False,0.00012981867402299418,0.01217211810934639
689,1409,9494152b-99f6-4adb-9573-f9e084bc813f,Crabs Old,80,0.8103230637537628,0.8576387876179763,608.6059054673186,False,False,0.09999876483217623,-0.012171960792875344
690,1410,9494152b-99f6-4adb-9573-f9e084bc813f,Crabs Old,81,0.8726278408832109,0.9195409621986648,608.6059054673186,False,False,0.00012437019282902548,0.012172118109346462
691,1411,9494152b-99f6-4adb-9573-f9e084bc813f,Crabs Old,82,0.8640394022311667,0.9109154662252176,608.6059054673186,False,False,0.10012452371361319,0.001777430045821718
692,1412,9494152b-99f6-4adb-9573-f9e084bc813f,Crabs Old,83,0.778752995136274,0.9664571085449796,608.6059054673186,False,False,,0.0018761970257984845
694,1414,b6b5df8f-5602-4883-b47d-07e77ed9d5af,Excavators,73,0.944951078744628,0.96920723487244,0.0,False,False,5.7017081682513265e-05,0.01120162117086158
695,1415,b6b5df8f-5602-4883-b47d-07e77ed9d5af,Excavators,74,0.9370391085446416,0.961277730196231,0.0,False,False,5.7248774471005297e-05,0.011201621170861502
698,1418,b6b5df8f-5602-4883-b47d-07e77ed9d5af,Excavators,77,0.7593676587940845,1.0,560.0810585430823,True,False,0.0005920844012854088,0.01120162117086163
699,1419,b6b5df8f-5602-4883-b47d-07e77ed9d5af,Excavators,78,0.7515349892936778,0.9919921535134036,560.0810585430823,False,False,0.0005945830221050186,0.01120162117086171
700,1420,b6b5df8f-5602-4883-b47d-07e77ed9d5af,Excavators,79,0.7437023197932711,0.9839843070268072,560.0810585430823,False,False,0.0005971027982826083,0.01120162117086179
701,1421,b6b5df8f-5602-4883-b47d-07e77ed9d5af,Excavators,80,0.7358696502928643,0.9759764605402106,560.0810585430823,False,False,0.000599643999347434,0.01120162117086179
702,1422,b6b5df8f-5602-4883-b47d-07e77ed9d5af,Excavators,81,0.7280369807924576,0.967968614053614,560.0810585430823,False,False,0.0006022068994218294,0.01120162117086163
703,1423,b6b5df8f-5602-4883-b47d-07e77ed9d5af,Excavators,82,0.7202043112920509,0.9599607675670176,560.0810585430823,False,False,0.0006047917773189103,0.01120162117086171
704,1424,b6b5df8f-5602-4883-b47d-07e77ed9d5af,Excavators,83,0.7123716417916441,0.9519529210804212,560.0810585430823,False,False,,0.01120162117086163
706,1426,54d0d0f2-16e0-42a0-9fff-79cfa7c4a157,Fireballs,73,0.9392333456924482,0.9093155460388288,0.0,False,False,0.0999320375198171,0.001904521127276751
708,1428,54d0d0f2-16e0-42a0-9fff-79cfa7c4a157,Fireballs,75,0.7622347615608004,1.0,535.0972985799044,True,False,0.0005584581606587602,0.01070194597159819
709,1429,54d0d0f2-16e0-42a0-9fff-79cfa7c4a157,Fireballs,76,0.7547504681805577,0.9923503594739712,535.0972985799044,False,False,0.10005486290332619,0.010678930664877448
710,1430,54d0d0f2-16e0-42a0-9fff-79cfa7c4a157,Fireballs,77,0.6725696128627283,0.9182144524359458,535.0972985799044,False,False,0.09947978156141973,-0.005383488206753953
711,1431,54d0d0f2-16e0-42a0-9fff-79cfa7c4a157,Fireballs,78,0.7630952963387374,0.8906938249881043,535.0972985799044,False,False,0.10030990415407409,0.001387721385390825
719,1439,cbd44c06-231a-4d1a-bb7d-4170b06e566a,Heartthrobs,74,1.0,0.826771023653227,0.0,True,False,0.10000860070774284,0.011127194415340658
720,1440,cbd44c06-231a-4d1a-bb7d-4170b06e566a,Heartthrobs,75,0.920800058064984,0.7488183294334951,556.3597207670318,False,False,0.0004327731913831142,0.011127194415340538
721,1441,cbd44c06-231a-4d1a-bb7d-4170b06e566a,Heartthrobs,76,0.9128697476109936,0.7410129062124189,556.3597207670318,False,False,0.0004346342581966949,0.011127194415340696
722,1442,cbd44c06-231a-4d1a-bb7d-4170b06e566a,Heartthrobs,77,0.904939437157003,0.7332074829913426,556.3597207670318,False,False,0.1000095142636485,0.011127194415340574
723,1443,cbd44c06-231a-4d1a-bb7d-4170b06e566a,Heartthrobs,78,0.825739495221987,0.6552547887716109,556.3597207670318,False,False,0.0004561873846806974,0.011127194415340618
724,1444,cbd44c06-231a-4d1a-bb7d-4170b06e566a,Heartthrobs,79,0.8178091847679965,0.6474493655505347,556.3597207670318,False,False,0.0004582556257877693,0.011127194415340618
725,1445,cbd44c06-231a-4d1a-bb7d-4170b06e566a,Heartthrobs,80,0.809878874314006,0.6396439423294584,556.3597207670318,False,False,0.10001058142630072,0.011127194415340574
726,1446,cbd44c06-231a-4d1a-bb7d-4170b06e566a,Heartthrobs,81,0.73067893237899,0.5616912481097267,556.3597207670318,False,False,0.00048227814359574016,0.011127194415340618
727,1447,cbd44c06-231a-4d1a-bb7d-4170b06e566a,Heartthrobs,82,0.7227486219249994,0.5538858248886505,556.3597207670318,False,False,0.0004845901541300942,0.011127194415340618
728,1448,cbd44c06-231a-4d1a-bb7d-4170b06e566a,Heartthrobs,83,0.7148183114710089,0.5460804016675742,556.3597207670318,False,False,,0.011127194415340618
730,1450,4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,73,0.914160538908463,0.9070875343256936,,False,False,0.1000000171388949,0.013010986180977999
731,1451,4c192065-65d8-4010-8145-395f82d24ddf,Hedgehogs,74,0.8342238066260759,0.8272026056494335,0.0,False,False,2.073271033682821e-05,0.013010986180978106
